,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-25 23:45:36,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.1,22.2,45.9,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-25 23:52:48,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.1,22.2,45.9,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-26 00:00:00,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.1,22.2,45.9,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-26 00:07:12,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.1,22.2,45.9,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-26 00:14:24,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.1,22.2,45.9,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-26 00:21:36,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.1,22.2,45.8,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-26 00:28:48,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.1,22.2,45.8,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-26 00:36:00,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.2,22.2,45.9,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-26 00:43:12,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.5,18.5,19.2,22.2,45.9,78.9,20.0,17.0,20.0,22.0,20.0
2019-01-26 00:50:24,26.1,27.6,28.8,43.0,50.2,22.3,24.1,26.8,37.3,55.4,18.5,19.2,22.2,45.8,78.9,20.0,17.0,20.0,22.0,20.0
