,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25 23:45:36,38.9,54.1,65.1,,,,,,,,,40.3,83.5,,,,39.7,40.1,43.6,19.0,28.533333,20.9,57.0,27.0,30.6,37.6,46.5,34.2,43.1,54.7
2019-01-25 23:52:48,39.0,54.1,65.1,,,,,,,,,40.4,83.5,,,,39.7,40.0,43.6,19.0,28.5,20.3,56.9,27.0,30.6,37.6,46.5,34.2,43.1,54.7
2019-01-26 00:00:00,39.0,54.1,65.1,,,,,,,,,40.4,83.5,,,,39.7,40.0,43.6,19.0,28.5,20.3,56.9,27.0,30.6,37.6,46.5,34.2,43.1,54.7
2019-01-26 00:07:12,39.1,54.1,65.2,,,,,,,,,40.5,83.5,,,,39.7,40.0,43.6,19.0,28.333333,20.133333,56.9,27.0,30.6,37.6,46.5,34.2,43.1,54.7
2019-01-26 00:14:24,39.1,54.1,65.2,,,,,,,,,40.5,83.5,,,,39.7,40.0,43.6,19.0,28.333333,20.133333,56.9,27.0,30.6,37.6,46.5,34.2,43.1,54.7
2019-01-26 00:21:36,39.1,54.1,65.2,,,,,,,,,40.6,83.5,,,,39.7,40.0,43.6,19.0,28.448276,20.137931,56.9,27.0,30.6,37.6,46.5,34.2,43.1,54.7
2019-01-26 00:28:48,39.1,54.1,65.2,,,,,,,,,40.6,83.5,,,,39.7,40.0,43.6,19.0,28.448276,20.137931,56.9,27.0,30.6,37.6,46.5,34.2,43.1,54.7
2019-01-26 00:36:00,39.0,54.1,65.2,,,,,,,,,40.7,83.5,,,,39.7,40.0,43.6,19.0,28.612903,20.387097,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.7
2019-01-26 00:43:12,39.0,54.1,65.2,,,,,,,,,40.7,83.5,,,,39.7,40.0,43.6,19.0,28.612903,20.387097,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.7
2019-01-26 00:50:24,39.0,54.1,65.2,,,,,,,,,40.7,83.5,,,,39.7,40.0,43.6,19.0,28.8,20.333333,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.7
2019-01-26 00:57:36,39.0,54.1,65.2,,,,,,,,,40.7,83.5,,,,39.7,40.0,43.6,19.0,28.8,20.333333,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.7
2019-01-26 01:04:48,38.9,54.1,65.2,,,,,,,,,40.8,83.6,,,,39.7,40.0,43.6,19.0,28.3,20.9,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.7
2019-01-26 01:12:00,38.9,54.1,65.2,,,,,,,,,40.8,83.6,,,,39.7,40.0,43.6,19.0,28.3,20.9,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.7
2019-01-26 01:19:12,38.9,54.1,65.2,,,,,,,,,40.8,83.6,,,,39.7,40.0,43.6,19.0,28.466667,20.6,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.7
2019-01-26 01:26:24,38.9,54.1,65.2,,,,,,,,,40.8,83.6,,,,39.7,40.0,43.6,19.0,28.466667,20.6,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.7
2019-01-26 01:33:36,39.1,54.1,65.2,,,,,,,,,40.9,83.6,,,,39.7,40.0,43.6,19.0,27.935484,20.419355,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.6
2019-01-26 01:40:48,39.1,54.1,65.2,,,,,,,,,40.9,83.6,,,,39.7,40.0,43.6,19.0,27.935484,20.419355,56.9,27.0,30.6,37.6,46.5,34.3,43.1,54.6
2019-01-26 01:48:00,39.1,54.1,65.2,,,,,,,,,40.9,83.6,,,,39.7,40.0,43.6,19.0,28.366667,20.333333,56.9,27.0,30.6,37.6,46.5,34.3,43.0,54.6
2019-01-26 01:55:12,39.1,54.1,65.2,,,,,,,,,40.9,83.6,,,,39.7,40.0,43.6,19.0,28.366667,20.333333,56.9,27.0,30.6,37.6,46.5,34.3,43.0,54.6
2019-01-26 02:02:24,39.0,54.1,65.2,,,,,,,,,41.1,83.6,,,,39.7,40.0,43.6,19.0,28.966667,20.1,56.9,27.0,30.6,37.6,46.5,34.3,43.0,54.6
2019-01-26 02:09:36,39.0,54.1,65.2,,,,,,,,,41.1,83.6,,,,39.7,40.0,43.6,19.0,28.966667,20.1,56.9,27.0,30.6,37.6,46.5,34.3,43.0,54.6
2019-01-26 02:16:48,39.0,54.1,65.2,,,,,,,,,41.1,83.6,,,,39.7,40.0,43.6,19.0,28.137931,20.241379,56.9,27.0,30.6,37.6,46.5,34.3,43.0,54.6
2019-01-26 02:24:00,39.0,54.1,65.2,,,,,,,,,41.1,83.6,,,,39.7,40.0,43.6,19.0,28.137931,20.241379,56.9,27.0,30.6,37.6,46.5,34.3,43.0,54.6
2019-01-26 02:31:12,38.9,54.1,65.2,,,,,,,,,41.2,83.6,,,,39.7,40.0,43.6,19.0,28.866667,20.333333,56.9,27.0,30.6,37.6,46.5,34.3,43.0,54.6
2019-01-26 02:38:24,38.9,54.1,65.2,,,,,,,,,41.2,83.6,,,,39.7,40.0,43.6,19.0,28.866667,20.333333,56.9,27.0,30.6,37.6,46.5,34.3,43.0,54.6
