,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-01-25 23:45:36,0.0,219.966667,212.0,199.066667
2019-01-25 23:52:48,0.0,220.0,212.0,199.033333
2019-01-26 00:00:00,0.0,220.0,212.0,199.033333
2019-01-26 00:07:12,0.0,220.0,212.0,199.0
2019-01-26 00:14:24,0.0,220.0,212.0,199.0
2019-01-26 00:21:36,0.0,220.0,212.0,199.103448
2019-01-26 00:28:48,0.0,220.0,212.0,199.103448
2019-01-26 00:36:00,0.0,220.0,212.0,199.225806
2019-01-26 00:43:12,0.0,220.0,212.0,199.225806
2019-01-26 00:50:24,0.0,220.0,212.0,199.4
2019-01-26 00:57:36,0.0,220.0,212.0,199.4
2019-01-26 01:04:48,0.0,220.0,212.0,199.551667
2019-01-26 01:12:00,0.0,220.0,212.0,199.551667
2019-01-26 01:19:12,0.0,220.0,212.0,199.533333
2019-01-26 01:26:24,0.0,220.0,212.0,199.533333
2019-01-26 01:33:36,0.0,220.0,212.0,199.354839
2019-01-26 01:40:48,0.0,220.0,212.0,199.354839
2019-01-26 01:48:00,0.0,220.0,212.0,199.6
2019-01-26 01:55:12,0.0,220.0,212.0,199.6
2019-01-26 02:02:24,0.0,220.0,212.0,199.766667
2019-01-26 02:09:36,0.0,220.0,212.0,199.766667
2019-01-26 02:16:48,0.0,220.0,212.0,199.896552
2019-01-26 02:24:00,0.0,220.0,212.0,199.896552
2019-01-26 02:31:12,0.0,220.0,212.0,199.933333
2019-01-26 02:38:24,0.0,220.0,212.0,199.933333
2019-01-26 02:45:36,0.0,220.0,212.0,199.931034
2019-01-26 02:52:48,0.0,220.0,212.0,199.931034
2019-01-26 03:00:00,0.0,220.0,212.0,199.931034
2019-01-26 03:07:12,0.0,220.0,212.0,200.0
2019-01-26 03:14:24,0.0,220.0,212.0,200.0
2019-01-26 03:21:36,0.0,220.0,212.0,199.925926
2019-01-26 03:28:48,0.0,220.0,212.0,199.925926
2019-01-26 03:36:00,0.0,220.0,212.0,199.965517
2019-01-26 03:43:12,0.0,220.0,212.0,199.965517
2019-01-26 03:50:24,0.0,220.0,212.0,200.0
2019-01-26 03:57:36,0.0,220.0,212.0,200.0
2019-01-26 04:04:48,0.0,220.0,212.0,199.966667
2019-01-26 04:12:00,0.0,220.0,212.0,199.966667
2019-01-26 04:19:12,0.0,220.0,212.0,200.0
2019-01-26 04:26:24,0.0,220.0,212.0,200.0
2019-01-26 04:33:36,0.0,220.0,212.0,200.0
2019-01-26 04:40:48,0.0,220.0,212.0,200.0
2019-01-26 04:48:00,0.0,220.0,212.0,200.0
2019-01-26 04:55:12,0.0,220.0,212.0,200.0
2019-01-26 05:02:24,0.0,220.0,212.0,200.0
2019-01-26 05:09:36,0.0,220.0,212.0,200.0
2019-01-26 05:16:48,0.0,220.0,212.0,200.0
2019-01-26 05:24:00,0.0,220.0,212.0,200.0
2019-01-26 05:31:12,0.0,220.0,212.0,200.0
2019-01-26 05:38:24,0.0,220.0,212.0,200.0
2019-01-26 05:45:36,0.0,220.0,212.0,200.0
2019-01-26 05:52:48,0.0,220.0,212.0,200.0
2019-01-26 06:00:00,0.0,220.0,212.0,200.0
2019-01-26 06:07:12,0.0,220.0,212.0,200.0
2019-01-26 06:14:24,0.0,220.0,212.0,200.0
2019-01-26 06:21:36,0.0,220.0,212.0,200.0
2019-01-26 06:28:48,0.0,220.0,212.0,200.0
2019-01-26 06:36:00,0.0,220.0,212.0,200.0
2019-01-26 06:43:12,0.0,220.0,212.0,200.0
2019-01-26 06:50:24,0.0,220.0,212.0,200.0
2019-01-26 06:57:36,0.0,220.0,212.0,200.0
2019-01-26 07:04:48,0.0,220.0,212.0,200.0
2019-01-26 07:12:00,0.0,220.0,212.0,200.0
2019-01-26 07:19:12,0.0,220.0,212.0,200.0
2019-01-26 07:26:24,0.0,220.0,212.0,200.0
2019-01-26 07:33:36,0.0,220.0,212.0,200.0
2019-01-26 07:40:48,0.0,220.0,212.0,200.0
2019-01-26 07:48:00,0.0,220.0,212.0,200.0
2019-01-26 07:55:12,0.0,220.0,212.0,200.0
2019-01-26 08:02:24,42.344828,220.0,212.0,200.0
2019-01-26 08:09:36,42.344828,220.0,212.0,200.0
2019-01-26 08:16:48,76.586207,220.310345,212.068966,200.0
2019-01-26 08:24:00,76.586207,220.310345,212.068966,200.0
2019-01-26 08:31:12,76.0,221.0,212.689655,200.0
2019-01-26 08:38:24,76.0,221.0,212.689655,200.0
2019-01-26 08:45:36,76.0,221.0,212.689655,200.0
2019-01-26 08:52:48,76.208333,221.0,212.958333,200.0
2019-01-26 09:00:00,76.208333,221.0,212.958333,200.0
2019-01-26 09:07:12,76.0,221.0,213.0,200.0
2019-01-26 09:14:24,76.0,221.0,213.0,200.0
2019-01-26 09:21:36,76.0,221.0,213.0,200.0
2019-01-26 09:28:48,76.0,221.0,213.0,200.0
2019-01-26 09:36:00,76.0,221.0,213.0,200.0
2019-01-26 09:43:12,76.0,221.0,213.0,200.0
2019-01-26 09:50:24,75.793103,220.862069,213.0,200.0
2019-01-26 09:57:36,75.793103,220.862069,213.0,200.0
2019-01-26 10:04:48,75.793103,221.0,213.0,200.0
2019-01-26 10:12:00,75.793103,221.0,213.0,200.0
2019-01-26 10:19:12,75.857143,221.0,213.0,200.0
2019-01-26 10:26:24,75.857143,221.0,213.0,200.0
2019-01-26 10:33:36,75.0,221.551724,213.0,200.0
2019-01-26 10:40:48,75.0,221.551724,213.0,200.0
2019-01-26 10:48:00,75.0,222.0,213.0,200.178571
2019-01-26 10:55:12,75.0,222.0,213.0,200.178571
2019-01-26 11:02:24,75.0,222.0,213.0,200.4
2019-01-26 11:09:36,75.0,222.0,213.0,200.4
2019-01-26 11:16:48,75.0,222.0,213.0,200.896552
2019-01-26 11:24:00,75.0,222.0,213.0,200.896552
2019-01-26 11:31:12,74.925926,221.962963,213.111111,201.0
2019-01-26 11:38:24,74.925926,221.962963,213.111111,201.0
2019-01-26 11:45:36,74.925926,221.962963,213.111111,201.0
2019-01-26 11:52:48,73.875,221.916667,213.166667,201.0
2019-01-26 12:00:00,73.875,221.916667,213.166667,201.0
2019-01-26 12:07:12,73.827586,222.0,213.275862,201.0
2019-01-26 12:14:24,73.827586,222.0,213.275862,201.0
2019-01-26 12:21:36,73.964286,222.0,213.75,201.0
2019-01-26 12:28:48,73.964286,222.0,213.75,201.0
2019-01-26 12:36:00,74.666667,222.0,213.866667,201.0
2019-01-26 12:43:12,74.666667,222.0,213.866667,201.0
2019-01-26 12:50:24,74.551724,222.0,214.0,201.0
2019-01-26 12:57:36,74.551724,222.0,214.0,201.0
2019-01-26 13:04:48,75.0,222.0,214.0,201.0
2019-01-26 13:12:00,75.0,222.0,214.0,201.0
2019-01-26 13:19:12,74.931034,222.0,214.0,201.0
2019-01-26 13:26:24,74.931034,222.0,214.0,201.0
2019-01-26 13:33:36,75.0,222.0,214.0,201.0
2019-01-26 13:40:48,75.0,222.0,214.0,201.0
2019-01-26 13:48:00,75.310345,222.482759,214.0,201.0
2019-01-26 13:55:12,75.310345,222.482759,214.0,201.0
2019-01-26 14:02:24,76.517241,222.586207,214.0,201.0
2019-01-26 14:09:36,76.517241,222.586207,214.0,201.0
2019-01-26 14:16:48,76.928571,222.142857,214.0,201.0
2019-01-26 14:24:00,76.928571,222.142857,214.0,201.0
2019-01-26 14:31:12,77.0,222.0,214.0,201.2
2019-01-26 14:38:24,77.0,222.0,214.0,201.2
2019-01-26 14:45:36,77.0,222.0,214.0,201.2
2019-01-26 14:52:48,77.0,222.0,214.0,201.444444
2019-01-26 15:00:00,77.0,222.0,214.0,201.444444
2019-01-26 15:07:12,77.333333,222.0,214.0,201.8
2019-01-26 15:14:24,77.333333,222.0,214.0,201.8
2019-01-26 15:21:36,77.0,222.0,214.0,201.821429
2019-01-26 15:28:48,77.0,222.0,214.0,201.821429
2019-01-26 15:36:00,77.0,222.0,214.0,201.931034
2019-01-26 15:43:12,77.0,222.0,214.0,201.931034
2019-01-26 15:50:24,77.0,222.0,214.0,201.962963
2019-01-26 15:57:36,77.0,222.0,214.0,201.962963
2019-01-26 16:04:48,76.241379,222.0,214.0,202.0
2019-01-26 16:12:00,76.241379,222.0,214.0,202.0
2019-01-26 16:19:12,77.0,222.0,214.0,202.0
2019-01-26 16:26:24,77.0,222.0,214.0,202.0
2019-01-26 16:33:36,77.733333,221.966667,214.0,202.0
2019-01-26 16:40:48,77.733333,221.966667,214.0,202.0
2019-01-26 16:48:00,78.0,221.965517,214.0,202.0
2019-01-26 16:55:12,78.0,221.965517,214.0,202.0
2019-01-26 17:02:24,78.0,222.0,214.0,202.0
2019-01-26 17:09:36,78.0,222.0,214.0,202.0
2019-01-26 17:16:48,77.928571,222.0,214.0,202.0
2019-01-26 17:24:00,77.928571,222.0,214.0,202.0
2019-01-26 17:31:12,78.0,222.0,214.0,202.0
2019-01-26 17:38:24,78.0,222.0,214.0,202.0
2019-01-26 17:45:36,78.0,222.0,214.0,202.0
2019-01-26 17:52:48,78.0,222.0,214.0,202.0
2019-01-26 18:00:00,78.0,222.0,214.0,202.0
2019-01-26 18:07:12,78.0,222.0,214.0,202.0
2019-01-26 18:14:24,78.0,222.0,214.0,202.0
2019-01-26 18:21:36,78.0,221.896552,214.0,202.0
2019-01-26 18:28:48,78.0,221.896552,214.0,202.0
