,253_APAR_314.14,257_APAR_315.15,261_APAR_316.16,265_APAR_317.17,269_APAR_318.18,273_APAR_319.19,277_APAR_320.20,281_APAR_321.21,285_APAR_322.22,289_APAR_323.23,293_APAR_324.24,297_APAR_325.25,301_APAR_326.26,667_FIF_304.4,669_FIF_305.5,671_FIF_306.6,673_FIF_310.10,675_FIF_311.11,677_FIF_312.12,679_FIF_313.13
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-25 23:45:36,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.5,18.2,17.6,14.8,21.9,26.7,17.3,,,8.4,27.6
2019-01-25 23:52:48,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.4,18.2,17.6,14.8,21.9,26.7,17.3,,,8.1,27.5
2019-01-26 00:00:00,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.4,18.2,17.6,14.8,21.9,26.7,17.3,,,8.1,27.5
2019-01-26 00:07:12,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.4,18.2,17.6,14.7,21.9,26.7,17.3,,,8.6,27.5
2019-01-26 00:14:24,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.4,18.2,17.6,14.7,21.9,26.7,17.3,,,8.6,27.5
2019-01-26 00:21:36,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.4,18.1,17.5,14.7,21.9,26.7,17.2,,,8.7,27.5
2019-01-26 00:28:48,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.4,18.1,17.5,14.7,21.9,26.7,17.2,,,8.7,27.5
2019-01-26 00:36:00,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.3,18.1,17.5,14.7,21.9,26.7,17.2,,,8.8,27.5
2019-01-26 00:43:12,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.3,18.1,17.5,14.7,21.9,26.7,17.2,,,8.8,27.5
2019-01-26 00:50:24,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.3,18.1,17.5,14.7,21.9,26.7,17.2,,,8.4,27.5
2019-01-26 00:57:36,22.8,21.7,20.5,11.2,-2.7,22.0,20.7,19.5,14.9,18.3,18.1,17.5,14.7,21.9,26.7,17.2,,,8.4,27.5
