,2202_LE03_02.2,2269_LE03_03.3,2336_LE03_04.4,2403_LE03_05.5,2470_LE03_06.6,2537_LE03_07.7,2604_LE03_08.8,2671_LE03_09.9,3851_LE01_26.10,4037_LE03_27.26,4405_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-25 23:45:36,834.4,75.6,455.2,37.9,1112.5,289.7,599.9,4301.1,15.3,80.8,7802.4
2019-01-25 23:52:48,488.7,208.6,616.7,145.3,836.4,144.6,281.7,4363.2,15.3,80.7,7181.3
2019-01-26 00:00:00,488.7,208.6,616.7,145.3,836.4,144.6,281.7,4363.2,15.3,80.7,7181.3
2019-01-26 00:07:12,378.3,403.4,432.4,194.2,926.1,78.0,113.8,1863.4,15.5,80.8,4485.9
2019-01-26 00:14:24,378.3,403.4,432.4,194.2,926.1,78.0,113.8,1863.4,15.5,80.8,4485.9
2019-01-26 00:21:36,476.6,220.1,642.5,146.5,1157.4,164.3,402.0,2485.4,15.3,80.9,5791.0
2019-01-26 00:28:48,476.6,220.1,642.5,146.5,1157.4,164.3,402.0,2485.4,15.3,80.9,5791.0
2019-01-26 00:36:00,600.2,235.5,420.4,102.1,836.0,156.4,324.4,4039.0,15.4,80.8,6810.0
2019-01-26 00:43:12,600.2,235.5,420.4,102.1,836.0,156.4,324.4,4039.0,15.4,80.8,6810.0
2019-01-26 00:50:24,1530.9,323.3,675.1,55.5,991.7,159.7,508.6,3916.0,15.5,80.9,8257.2
2019-01-26 00:57:36,1530.9,323.3,675.1,55.5,991.7,159.7,508.6,3916.0,15.5,80.9,8257.2
2019-01-26 01:04:48,3372.0,208.9,401.8,55.2,766.3,197.4,623.0,1873.5,15.4,80.9,7532.1
2019-01-26 01:12:00,3372.0,208.9,401.8,55.2,766.3,197.4,623.0,1873.5,15.4,80.9,7532.1
2019-01-26 01:19:12,529.3,71.0,675.0,37.8,1144.3,253.3,338.5,2896.8,15.3,80.8,6042.1
2019-01-26 01:26:24,529.3,71.0,675.0,37.8,1144.3,253.3,338.5,2896.8,15.3,80.8,6042.1
2019-01-26 01:33:36,241.9,281.1,405.1,140.0,880.6,133.9,165.2,4094.1,15.4,80.8,6438.1
2019-01-26 01:40:48,241.9,281.1,405.1,140.0,880.6,133.9,165.2,4094.1,15.4,80.8,6438.1
2019-01-26 01:48:00,595.9,286.8,672.1,59.1,952.7,149.2,282.8,4150.5,15.4,80.8,7245.3
2019-01-26 01:55:12,595.9,286.8,672.1,59.1,952.7,149.2,282.8,4150.5,15.4,80.8,7245.3
2019-01-26 02:02:24,506.4,325.4,399.8,90.6,914.1,54.7,412.8,3264.2,15.1,80.7,6063.8
2019-01-26 02:09:36,506.4,325.4,399.8,90.6,914.1,54.7,412.8,3264.2,15.1,80.7,6063.8
2019-01-26 02:16:48,637.1,306.6,640.9,156.1,870.3,42.6,299.8,4123.2,15.1,80.5,7172.2
2019-01-26 02:24:00,637.1,306.6,640.9,156.1,870.3,42.6,299.8,4123.2,15.1,80.5,7172.2
2019-01-26 02:31:12,3019.6,209.8,416.8,37.5,971.3,281.0,475.9,2782.0,14.8,80.6,8289.4
2019-01-26 02:38:24,3019.6,209.8,416.8,37.5,971.3,281.0,475.9,2782.0,14.8,80.6,8289.4
2019-01-26 02:45:36,1386.4,162.3,659.3,37.6,725.4,222.3,407.6,1987.8,15.3,80.6,8289.4
