,364_APAR_511.11,368_APAR_512.12,372_APAR_513.13,376_APAR_514.14,380_APAR_515.15,384_APAR_516.16,388_APAR_517.17,392_APAR_518.18,396_APAR_519.19,400_APAR_520.20,404_APAR_521.21,408_APAR_522.22,412_APAR_523.23,690_FIF_504.4,692_FIF_505.5,694_FIF_506.6
2019-01-26 02:45:36,24.7,24.8,32.3,47.5,67.7,39.6,40.8,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 02:52:48,24.7,24.8,32.3,47.5,67.7,39.6,40.8,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:00:00,24.7,24.8,32.3,47.5,67.7,39.6,40.8,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:07:12,24.7,24.8,32.3,47.5,67.7,39.6,40.8,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:14:24,24.7,24.8,32.3,47.5,67.7,39.6,40.8,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:21:36,24.7,24.8,32.3,47.5,67.7,39.6,40.7,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:28:48,24.7,24.8,32.3,47.5,67.7,39.6,40.7,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:36:00,24.7,24.8,32.3,47.5,67.8,39.6,40.7,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:43:12,24.7,24.8,32.3,47.5,67.8,39.6,40.7,39.0,46.1,23.5,24.5,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:50:24,24.7,24.8,32.3,47.5,67.7,39.6,40.7,39.0,46.1,23.5,24.4,31.0,36.4,22.0,20.0,20.0
2019-01-26 03:57:36,24.7,24.8,32.3,47.5,67.7,39.6,40.7,39.0,46.1,23.5,24.4,31.0,36.4,22.0,20.0,20.0
2019-01-26 04:04:48,24.7,24.8,32.3,47.5,67.7,39.6,40.7,39.0,46.1,23.5,24.4,31.0,36.4,22.0,20.0,20.0
2019-01-26 04:12:00,24.7,24.8,32.3,47.5,67.7,39.6,40.7,39.0,46.1,23.5,24.4,31.0,36.4,22.0,20.0,20.0
2019-01-26 04:19:12,24.7,24.8,32.3,47.5,67.8,39.5,40.7,39.0,46.1,23.4,24.4,31.0,36.4,22.0,20.0,20.0
2019-01-26 04:26:24,24.7,24.8,32.3,47.5,67.8,39.5,40.7,39.0,46.1,23.4,24.4,31.0,36.4,22.0,20.0,20.0
2019-01-26 04:33:36,24.7,24.8,32.3,47.5,67.8,39.5,40.7,39.0,46.1,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 04:40:48,24.7,24.8,32.3,47.5,67.8,39.5,40.7,39.0,46.1,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 04:48:00,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.1,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 04:55:12,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.1,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 05:02:24,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.1,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 05:09:36,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.1,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 05:16:48,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 05:24:00,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 05:31:12,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 05:38:24,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 05:45:36,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 05:52:48,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:00:00,24.7,24.8,32.2,47.5,67.8,39.5,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:07:12,24.7,24.8,32.2,47.5,67.8,39.4,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:14:24,24.7,24.8,32.2,47.5,67.8,39.4,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:21:36,24.7,24.7,32.2,47.5,67.8,39.4,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:28:48,24.7,24.7,32.2,47.5,67.8,39.4,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:36:00,24.7,24.7,32.2,47.5,67.8,39.4,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:43:12,24.7,24.7,32.2,47.5,67.8,39.4,40.6,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:50:24,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 06:57:36,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 07:04:48,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 07:12:00,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 07:19:12,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.035714,20.0
2019-01-26 07:26:24,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.035714,20.0
2019-01-26 07:33:36,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.103448,20.0
2019-01-26 07:40:48,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.103448,20.0
2019-01-26 07:48:00,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 07:55:12,24.7,24.7,32.2,47.5,67.9,39.4,40.5,39.0,46.2,23.4,24.4,31.0,36.5,22.0,20.0,20.0
2019-01-26 08:02:24,24.7,24.7,32.2,47.5,68.0,39.4,40.5,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.034483,20.0
2019-01-26 08:09:36,24.7,24.7,32.2,47.5,68.0,39.4,40.5,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.034483,20.0
2019-01-26 08:16:48,24.7,24.7,32.2,47.6,68.0,39.4,40.5,39.0,46.1,23.5,24.4,31.1,36.5,22.0,20.275862,20.0
2019-01-26 08:24:00,24.7,24.7,32.2,47.6,68.0,39.4,40.5,39.0,46.1,23.5,24.4,31.1,36.5,22.0,20.275862,20.0
2019-01-26 08:31:12,24.7,24.7,32.2,47.6,68.0,39.4,40.5,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.413793,20.0
2019-01-26 08:38:24,24.7,24.7,32.2,47.6,68.0,39.4,40.5,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.413793,20.0
2019-01-26 08:45:36,24.7,24.7,32.2,47.6,68.1,39.4,40.5,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.625,20.0
2019-01-26 08:52:48,24.7,24.7,32.2,47.6,68.1,39.4,40.5,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.625,20.0
2019-01-26 09:00:00,24.7,24.7,32.2,47.6,68.1,39.4,40.5,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.625,20.0
2019-01-26 09:07:12,24.7,24.7,32.3,47.6,68.1,39.3,40.4,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.357143,20.0
2019-01-26 09:14:24,24.7,24.7,32.3,47.6,68.1,39.3,40.4,39.0,46.2,23.5,24.4,31.1,36.5,22.0,20.357143,20.0
2019-01-26 09:21:36,24.7,24.7,32.3,47.7,68.2,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,20.666667,20.0
2019-01-26 09:28:48,24.7,24.7,32.3,47.7,68.2,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,20.666667,20.0
2019-01-26 09:36:00,24.7,24.7,32.3,47.7,68.2,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,20.793103,20.0
2019-01-26 09:43:12,24.7,24.7,32.3,47.7,68.2,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,20.793103,20.0
2019-01-26 09:50:24,24.7,24.7,32.3,47.8,68.3,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,20.965517,20.0
2019-01-26 09:57:36,24.7,24.7,32.3,47.8,68.3,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,20.965517,20.0
2019-01-26 10:04:48,24.8,24.7,32.4,47.8,68.3,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,20.965517,20.0
2019-01-26 10:12:00,24.8,24.7,32.4,47.8,68.3,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,20.965517,20.0
2019-01-26 10:19:12,24.7,24.8,32.4,47.9,68.3,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,21.0,20.0
2019-01-26 10:26:24,24.7,24.8,32.4,47.9,68.3,39.3,40.4,39.0,46.2,23.5,24.5,31.1,36.5,22.0,21.0,20.0
2019-01-26 10:33:36,24.7,24.7,32.4,47.9,68.4,39.3,40.4,39.0,46.1,23.5,24.5,31.1,36.5,22.0,21.0,20.0
2019-01-26 10:40:48,24.7,24.7,32.4,47.9,68.4,39.3,40.4,39.0,46.1,23.5,24.5,31.1,36.5,22.0,21.0,20.0
2019-01-26 10:48:00,24.8,24.8,32.4,48.0,68.4,39.3,40.4,39.0,46.1,23.5,24.5,31.1,36.5,22.0,21.0,20.035714
2019-01-26 10:55:12,24.8,24.8,32.4,48.0,68.4,39.3,40.4,39.0,46.1,23.5,24.5,31.1,36.5,22.0,21.0,20.035714
2019-01-26 11:02:24,24.7,24.8,32.5,48.0,68.4,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.5,22.0,21.0,19.966667
2019-01-26 11:09:36,24.7,24.8,32.5,48.0,68.4,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.5,22.0,21.0,19.966667
2019-01-26 11:16:48,24.8,24.8,32.5,48.1,68.5,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.0,21.0,20.0
2019-01-26 11:24:00,24.8,24.8,32.5,48.1,68.5,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.0,21.0,20.0
2019-01-26 11:31:12,24.8,24.8,32.6,48.1,68.5,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.0,21.0,20.0
2019-01-26 11:38:24,24.8,24.8,32.6,48.1,68.5,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.0,21.0,20.0
2019-01-26 11:45:36,24.8,24.7,32.6,48.2,68.5,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.0,21.0,20.0
2019-01-26 11:52:48,24.8,24.7,32.6,48.2,68.5,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.0,21.0,20.0
2019-01-26 12:00:00,24.8,24.7,32.6,48.2,68.5,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.0,21.0,20.0
2019-01-26 12:07:12,24.8,24.8,32.6,48.2,68.6,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.034483,21.0,20.0
2019-01-26 12:14:24,24.8,24.8,32.6,48.2,68.6,39.3,40.4,39.1,46.1,23.5,24.5,31.1,36.6,22.034483,21.0,20.0
2019-01-26 12:21:36,24.8,24.8,32.7,48.3,68.6,39.3,40.4,39.1,46.1,23.6,24.5,31.1,36.6,22.035714,21.0,20.0
2019-01-26 12:28:48,24.8,24.8,32.7,48.3,68.6,39.3,40.4,39.1,46.1,23.6,24.5,31.1,36.6,22.035714,21.0,20.0
2019-01-26 12:36:00,24.8,24.8,32.7,48.3,68.6,39.3,40.4,39.1,46.1,23.6,24.6,31.1,36.6,22.0,21.0,20.0
2019-01-26 12:43:12,24.8,24.8,32.7,48.3,68.6,39.3,40.4,39.1,46.1,23.6,24.6,31.1,36.6,22.0,21.0,20.0
2019-01-26 12:50:24,24.8,24.8,32.8,48.3,68.6,39.3,40.4,39.1,46.1,23.6,24.6,31.2,36.6,22.068966,21.0,20.0
2019-01-26 12:57:36,24.8,24.8,32.8,48.3,68.6,39.3,40.4,39.1,46.1,23.6,24.6,31.2,36.6,22.068966,21.0,20.0
2019-01-26 13:04:48,24.8,24.8,32.8,48.4,68.7,39.3,40.3,39.1,46.1,23.6,24.6,31.2,36.6,22.1,21.0,20.0
2019-01-26 13:12:00,24.8,24.8,32.8,48.4,68.7,39.3,40.3,39.1,46.1,23.6,24.6,31.2,36.6,22.1,21.0,20.0
2019-01-26 13:19:12,24.8,24.8,32.8,48.4,68.7,39.3,40.3,39.1,46.1,23.5,24.6,31.2,36.6,22.103448,21.0,20.0
2019-01-26 13:26:24,24.8,24.8,32.8,48.4,68.7,39.3,40.3,39.1,46.1,23.5,24.6,31.2,36.6,22.103448,21.0,20.0
2019-01-26 13:33:36,24.8,24.8,32.9,48.5,68.6,39.2,40.3,39.1,46.1,23.5,24.5,31.2,36.6,22.068966,21.0,20.0
2019-01-26 13:40:48,24.8,24.8,32.9,48.5,68.6,39.2,40.3,39.1,46.1,23.5,24.5,31.2,36.6,22.068966,21.0,20.0
2019-01-26 13:48:00,24.8,24.8,32.9,48.5,68.6,39.2,40.3,39.1,46.1,23.5,24.5,31.2,36.6,22.068966,21.0,20.0
2019-01-26 13:55:12,24.8,24.8,32.9,48.5,68.6,39.2,40.3,39.1,46.1,23.5,24.5,31.2,36.6,22.068966,21.0,20.0
2019-01-26 14:02:24,24.8,24.8,32.9,48.5,68.6,39.2,40.3,39.1,46.1,23.5,24.5,31.2,36.6,22.068966,21.0,20.0
2019-01-26 14:09:36,24.8,24.8,32.9,48.5,68.6,39.2,40.3,39.1,46.1,23.5,24.5,31.2,36.6,22.068966,21.0,20.0
2019-01-26 14:16:48,24.8,24.8,32.9,48.5,68.5,39.2,40.3,39.1,46.1,23.5,24.5,31.2,36.6,22.0,21.0,20.0
2019-01-26 14:24:00,24.8,24.8,32.9,48.5,68.5,39.2,40.3,39.1,46.1,23.5,24.5,31.2,36.6,22.0,21.0,20.0
2019-01-26 14:31:12,24.8,24.8,33.0,48.5,68.5,39.2,40.3,39.2,46.1,23.5,24.5,31.2,36.6,22.08,21.0,20.0
2019-01-26 14:38:24,24.8,24.8,33.0,48.5,68.5,39.2,40.3,39.2,46.1,23.5,24.5,31.2,36.6,22.08,21.0,20.0
2019-01-26 14:45:36,24.8,24.8,33.0,48.4,68.4,39.2,40.3,39.1,46.1,23.4,24.4,31.2,36.6,22.0,21.0,20.0
2019-01-26 14:52:48,24.8,24.8,33.0,48.4,68.4,39.2,40.3,39.1,46.1,23.4,24.4,31.2,36.6,22.0,21.0,20.0
2019-01-26 15:00:00,24.8,24.8,33.0,48.4,68.4,39.2,40.3,39.1,46.1,23.4,24.4,31.2,36.6,22.0,21.0,20.0
2019-01-26 15:07:12,24.8,24.8,33.0,48.4,68.3,39.2,40.3,39.2,46.1,23.4,24.4,31.2,36.6,22.033333,21.0,20.0
2019-01-26 15:14:24,24.8,24.8,33.0,48.4,68.3,39.2,40.3,39.2,46.1,23.4,24.4,31.2,36.6,22.033333,21.0,20.0
2019-01-26 15:21:36,24.8,24.8,33.0,48.3,68.2,39.2,40.3,39.2,46.1,23.4,24.4,31.2,36.6,22.0,21.0,20.0
2019-01-26 15:28:48,24.8,24.8,33.0,48.3,68.2,39.2,40.3,39.2,46.1,23.4,24.4,31.2,36.6,22.0,21.0,20.0
2019-01-26 15:36:00,24.8,24.8,33.0,48.2,68.1,39.2,40.2,39.2,46.1,23.4,24.4,31.2,36.6,22.0,21.0,20.034483
2019-01-26 15:43:12,24.8,24.8,33.0,48.2,68.1,39.2,40.2,39.2,46.1,23.4,24.4,31.2,36.6,22.0,21.0,20.034483
2019-01-26 15:50:24,24.8,24.8,32.9,48.2,68.0,39.2,40.2,39.2,46.1,23.4,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 15:57:36,24.8,24.8,32.9,48.2,68.0,39.2,40.2,39.2,46.1,23.4,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 16:04:48,24.8,24.8,32.9,48.1,67.9,39.1,40.2,39.2,46.1,23.4,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 16:12:00,24.8,24.8,32.9,48.1,67.9,39.1,40.2,39.2,46.1,23.4,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 16:19:12,24.8,24.8,32.9,48.0,67.8,39.1,40.2,39.2,46.1,23.3,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 16:26:24,24.8,24.8,32.9,48.0,67.8,39.1,40.2,39.2,46.1,23.3,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 16:33:36,24.8,24.8,32.8,47.9,67.7,39.1,40.2,39.2,46.1,23.3,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 16:40:48,24.8,24.8,32.8,47.9,67.7,39.1,40.2,39.2,46.1,23.3,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 16:48:00,24.8,24.8,32.8,47.8,67.6,39.1,40.2,39.2,46.2,23.3,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 16:55:12,24.8,24.8,32.8,47.8,67.6,39.1,40.2,39.2,46.2,23.3,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 17:02:24,24.8,24.8,32.7,47.7,67.6,39.1,40.2,39.2,46.2,23.3,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 17:09:36,24.8,24.8,32.7,47.7,67.6,39.1,40.2,39.2,46.2,23.3,24.3,31.2,36.6,22.0,21.0,20.0
2019-01-26 17:16:48,24.8,24.8,32.7,47.6,67.5,39.1,40.1,39.2,46.2,23.3,24.2,31.2,36.6,22.0,21.0,20.0
2019-01-26 17:24:00,24.8,24.8,32.7,47.6,67.5,39.1,40.1,39.2,46.2,23.3,24.2,31.2,36.6,22.0,21.0,20.0
2019-01-26 17:31:12,24.8,24.8,32.6,47.5,67.5,39.1,40.1,39.2,46.2,23.3,24.2,31.2,36.6,22.0,20.909091,20.0
2019-01-26 17:38:24,24.8,24.8,32.6,47.5,67.5,39.1,40.1,39.2,46.2,23.3,24.2,31.2,36.6,22.0,20.909091,20.0
2019-01-26 17:45:36,24.8,24.8,32.6,47.4,67.5,39.1,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,21.0,20.0
2019-01-26 17:52:48,24.8,24.8,32.6,47.4,67.5,39.1,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,21.0,20.0
2019-01-26 18:00:00,24.8,24.8,32.6,47.4,67.5,39.1,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,21.0,20.0
2019-01-26 18:07:12,24.8,24.8,32.5,47.4,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.2,36.6,22.0,20.758621,20.0
2019-01-26 18:14:24,24.8,24.8,32.5,47.4,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.2,36.6,22.0,20.758621,20.0
2019-01-26 18:21:36,24.8,24.8,32.5,47.4,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.965517,20.0
2019-01-26 18:28:48,24.8,24.8,32.5,47.4,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.965517,20.0
2019-01-26 18:36:00,24.8,24.8,32.5,47.3,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.896552,20.0
2019-01-26 18:43:12,24.8,24.8,32.5,47.3,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.896552,20.0
2019-01-26 18:50:24,24.8,24.8,32.4,47.3,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.689655,20.0
2019-01-26 18:57:36,24.8,24.8,32.4,47.3,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.689655,20.0
2019-01-26 19:04:48,24.8,24.8,32.4,47.3,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.535714,20.0
2019-01-26 19:12:00,24.8,24.8,32.4,47.3,67.5,39.0,40.1,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.535714,20.0
2019-01-26 19:19:12,24.8,24.8,32.4,47.3,67.5,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.714286,20.0
2019-01-26 19:26:24,24.8,24.8,32.4,47.3,67.5,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.714286,20.0
2019-01-26 19:33:36,24.8,24.8,32.4,47.3,67.5,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.827586,20.0
2019-01-26 19:40:48,24.8,24.8,32.4,47.3,67.5,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.827586,20.0
2019-01-26 19:48:00,24.8,24.8,32.3,47.2,67.5,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.535714,20.0
2019-01-26 19:55:12,24.8,24.8,32.3,47.2,67.5,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.535714,20.0
2019-01-26 20:02:24,24.8,24.8,32.3,47.2,67.6,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.428571,20.0
2019-01-26 20:09:36,24.8,24.8,32.3,47.2,67.6,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.428571,20.0
2019-01-26 20:16:48,24.8,24.8,32.3,47.2,67.6,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.296296,20.0
2019-01-26 20:24:00,24.8,24.8,32.3,47.2,67.6,39.0,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.296296,20.0
2019-01-26 20:31:12,24.8,24.8,32.3,47.3,67.6,38.9,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.666667,20.0
2019-01-26 20:38:24,24.8,24.8,32.3,47.3,67.6,38.9,40.0,39.2,46.2,23.3,24.2,31.1,36.6,22.0,20.666667,20.0
