,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 23:45:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-18 23:52:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:07:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:14:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:21:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:28:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:36:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:43:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:50:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 00:57:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 01:04:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 01:12:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 01:19:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 01:26:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 01:33:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 01:40:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 01:48:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 01:55:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 02:02:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 02:09:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 02:16:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 02:24:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 02:31:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 02:38:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 02:45:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 02:52:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:07:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:14:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:21:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:28:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:36:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:43:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:50:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 03:57:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 04:04:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 04:12:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 04:19:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 04:26:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 04:33:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 04:40:48,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 04:48:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 04:55:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 05:02:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 05:09:36,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,
2019-01-19 05:16:48,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,
2019-01-19 05:24:00,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 05:31:12,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 05:38:24,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 05:45:36,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
2019-01-19 05:52:48,,,,,,,,,,,,,,,,,,,,,,24.666667,,,,,,,,
2019-01-19 06:00:00,,,,,,,,,,,,,,,,,,,,,,24.666667,,,,,,,,
2019-01-19 06:07:12,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,
2019-01-19 06:14:24,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,
2019-01-19 06:21:36,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,
