,365_APAR_511.11,369_APAR_512.12,373_APAR_513.13,377_APAR_514.14,381_APAR_515.15,385_APAR_516.16,389_APAR_517.17,393_APAR_518.18,397_APAR_519.19,401_APAR_520.20,405_APAR_521.21,409_APAR_522.22,413_APAR_523.23,691_FIF_504.4,693_FIF_505.5,695_FIF_506.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,
2019-01-18 23:45:36,21.2,21.1,,,,,,,,,,,,,,
2019-01-18 23:52:48,21.2,21.1,,,,,,,,,,,,,,
2019-01-19 00:00:00,21.2,21.1,,,,,,,,,,,,,,
2019-01-19 00:07:12,21.2,21.1,,,,,,,,,,,,,,
2019-01-19 00:14:24,21.2,21.1,,,,,,,,,,,,,,
2019-01-19 00:21:36,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 00:28:48,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 00:36:00,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 00:43:12,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 00:50:24,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 00:57:36,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 01:04:48,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 01:12:00,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 01:19:12,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 01:26:24,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 01:33:36,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 01:40:48,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 01:48:00,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 01:55:12,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 02:02:24,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 02:09:36,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 02:16:48,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 02:24:00,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 02:31:12,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 02:38:24,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 02:45:36,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 02:52:48,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 03:00:00,21.1,21.0,,,,,,,,,,,,,,
2019-01-19 03:07:12,21.1,20.9,,,,,,,,,,,,,,
2019-01-19 03:14:24,21.1,20.9,,,,,,,,,,,,,,
2019-01-19 03:21:36,21.0,21.0,,,,,,,,,,,,,,
2019-01-19 03:28:48,21.0,21.0,,,,,,,,,,,,,,
2019-01-19 03:36:00,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 03:43:12,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 03:50:24,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 03:57:36,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 04:04:48,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 04:12:00,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 04:19:12,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 04:26:24,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 04:33:36,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 04:40:48,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 04:48:00,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 04:55:12,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 05:02:24,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 05:09:36,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 05:16:48,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 05:24:00,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 05:31:12,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 05:38:24,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 05:45:36,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 05:52:48,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 06:00:00,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 06:07:12,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 06:14:24,21.0,20.9,,,,,,,,,,,,,,
2019-01-19 06:21:36,21.0,20.9,,,,,,,,,,,,,,
