,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-07 23:45:36,1.35,1.28,1.34,1.41
2019-02-07 23:52:48,1.04,1.06,1.18,1.25
2019-02-08 00:00:00,1.04,1.06,1.18,1.25
2019-02-08 00:07:12,0.9,1.23,1.15,1.11
2019-02-08 00:14:24,0.9,1.23,1.15,1.11
2019-02-08 00:21:36,0.85,1.11,0.99,1.02
2019-02-08 00:28:48,0.85,1.11,0.99,1.02
2019-02-08 00:36:00,0.9,0.95,1.06,1.12
2019-02-08 00:43:12,0.9,0.95,1.06,1.12
2019-02-08 00:50:24,0.76,1.07,1.02,0.99
2019-02-08 00:57:36,0.76,1.07,1.02,0.99
2019-02-08 01:04:48,1.26,1.14,1.2,1.26
2019-02-08 01:12:00,1.26,1.14,1.2,1.26
2019-02-08 01:19:12,1.3,1.21,1.22,1.3
2019-02-08 01:26:24,1.3,1.21,1.22,1.3
2019-02-08 01:33:36,1.28,1.07,1.18,1.3
2019-02-08 01:40:48,1.28,1.07,1.18,1.3
2019-02-08 01:48:00,1.23,1.08,1.16,1.19
2019-02-08 01:55:12,1.23,1.08,1.16,1.19
2019-02-08 02:02:24,0.97,0.92,0.89,1.05
2019-02-08 02:09:36,0.97,0.92,0.89,1.05
2019-02-08 02:16:48,1.08,1.01,1.09,1.1
2019-02-08 02:24:00,1.08,1.01,1.09,1.1
2019-02-08 02:31:12,1.39,1.04,1.08,1.21
2019-02-08 02:38:24,1.39,1.04,1.08,1.21
2019-02-08 02:45:36,1.47,1.25,1.24,1.38
2019-02-08 02:52:48,1.47,1.25,1.24,1.38
2019-02-08 03:00:00,1.47,1.25,1.24,1.38
2019-02-08 03:07:12,1.32,1.0,1.15,1.29
2019-02-08 03:14:24,1.32,1.0,1.15,1.29
2019-02-08 03:21:36,1.13,0.96,0.95,1.08
2019-02-08 03:28:48,1.13,0.96,0.95,1.08
2019-02-08 03:36:00,1.05,0.82,0.91,1.06
2019-02-08 03:43:12,1.05,0.82,0.91,1.06
2019-02-08 03:50:24,0.85,0.82,0.79,0.68
2019-02-08 03:57:36,0.85,0.82,0.79,0.68
2019-02-08 04:04:48,1.09,0.85,0.91,1.02
2019-02-08 04:12:00,1.09,0.85,0.91,1.02
2019-02-08 04:19:12,1.24,1.04,1.04,1.09
2019-02-08 04:26:24,1.24,1.04,1.04,1.09
2019-02-08 04:33:36,1.23,1.02,1.07,1.07
2019-02-08 04:40:48,1.23,1.02,1.07,1.07
2019-02-08 04:48:00,0.9,0.85,0.96,1.02
2019-02-08 04:55:12,0.9,0.85,0.96,1.02
2019-02-08 05:02:24,1.17,1.02,1.01,1.2
2019-02-08 05:09:36,1.17,1.02,1.01,1.2
2019-02-08 05:16:48,1.18,1.05,0.91,1.06
2019-02-08 05:24:00,1.18,1.05,0.91,1.06
2019-02-08 05:31:12,0.96,0.83,0.85,0.92
2019-02-08 05:38:24,0.96,0.83,0.85,0.92
2019-02-08 05:45:36,0.85,0.9,0.87,0.93
2019-02-08 05:52:48,0.85,0.9,0.87,0.93
2019-02-08 06:00:00,0.85,0.9,0.87,0.93
2019-02-08 06:07:12,0.89,0.96,0.92,0.98
2019-02-08 06:14:24,0.89,0.96,0.92,0.98
2019-02-08 06:21:36,1.06,1.04,1.02,1.16
2019-02-08 06:28:48,1.06,1.04,1.02,1.16
2019-02-08 06:36:00,0.72,0.9,0.77,0.91
2019-02-08 06:43:12,0.72,0.9,0.77,0.91
2019-02-08 06:50:24,0.9,1.21,1.04,1.09
2019-02-08 06:57:36,0.9,1.21,1.04,1.09
2019-02-08 07:04:48,0.7,0.99,0.98,0.99
2019-02-08 07:12:00,0.7,0.99,0.98,0.99
2019-02-08 07:19:12,0.81,0.88,0.69,0.8
2019-02-08 07:26:24,0.81,0.88,0.69,0.8
2019-02-08 07:33:36,0.94,0.83,0.72,0.88
2019-02-08 07:40:48,0.94,0.83,0.72,0.88
2019-02-08 07:48:00,0.89,0.82,0.72,0.85
2019-02-08 07:55:12,0.89,0.82,0.72,0.85
2019-02-08 08:02:24,0.63,0.88,0.77,0.86
2019-02-08 08:09:36,0.63,0.88,0.77,0.86
2019-02-08 08:16:48,0.78,1.04,0.94,1.0
2019-02-08 08:24:00,0.78,1.04,0.94,1.0
2019-02-08 08:31:12,0.85,1.14,1.0,1.11
2019-02-08 08:38:24,0.85,1.14,1.0,1.11
2019-02-08 08:45:36,0.95,1.1,1.01,1.1
2019-02-08 08:52:48,0.95,1.1,1.01,1.1
2019-02-08 09:00:00,0.95,1.1,1.01,1.1
2019-02-08 09:07:12,0.99,1.36,1.38,1.39
2019-02-08 09:14:24,0.99,1.36,1.38,1.39
2019-02-08 09:21:36,0.88,1.13,1.04,1.12
2019-02-08 09:28:48,0.88,1.13,1.04,1.12
2019-02-08 09:36:00,1.15,1.39,1.7,1.55
2019-02-08 09:43:12,1.15,1.39,1.7,1.55
2019-02-08 09:50:24,0.91,1.34,1.21,1.2
2019-02-08 09:57:36,0.91,1.34,1.21,1.2
2019-02-08 10:04:48,0.96,1.4,1.44,1.39
2019-02-08 10:12:00,0.96,1.4,1.44,1.39
2019-02-08 10:19:12,1.0,1.38,1.38,1.39
2019-02-08 10:26:24,1.0,1.38,1.38,1.39
2019-02-08 10:33:36,0.81,1.24,1.18,1.19
2019-02-08 10:40:48,0.81,1.24,1.18,1.19
2019-02-08 10:48:00,1.11,1.57,1.44,1.47
2019-02-08 10:55:12,1.11,1.57,1.44,1.47
2019-02-08 11:02:24,1.05,1.41,1.38,1.42
2019-02-08 11:09:36,1.05,1.41,1.38,1.42
2019-02-08 11:16:48,0.89,1.16,0.95,1.03
2019-02-08 11:24:00,0.89,1.16,0.95,1.03
2019-02-08 11:31:12,1.1,1.33,1.18,1.07
2019-02-08 11:38:24,1.1,1.33,1.18,1.07
2019-02-08 11:45:36,1.09,1.15,0.97,1.06
2019-02-08 11:52:48,1.09,1.15,0.97,1.06
2019-02-08 12:00:00,1.09,1.15,0.97,1.06
2019-02-08 12:07:12,0.95,0.9,0.93,0.91
2019-02-08 12:14:24,0.95,0.9,0.93,0.91
2019-02-08 12:21:36,0.71,1.07,0.89,0.89
2019-02-08 12:28:48,0.71,1.07,0.89,0.89
2019-02-08 12:36:00,1.2,1.11,1.06,1.08
2019-02-08 12:43:12,1.2,1.11,1.06,1.08
2019-02-08 12:50:24,0.87,1.0,0.92,1.01
2019-02-08 12:57:36,0.87,1.0,0.92,1.01
2019-02-08 13:04:48,0.6,0.75,0.7,0.71
2019-02-08 13:12:00,0.6,0.75,0.7,0.71
2019-02-08 13:19:12,0.63,1.07,0.96,0.98
2019-02-08 13:26:24,0.63,1.07,0.96,0.98
2019-02-08 13:33:36,0.69,0.74,0.64,0.75
2019-02-08 13:40:48,0.69,0.74,0.64,0.75
2019-02-08 13:48:00,0.39,0.58,0.71,0.76
2019-02-08 13:55:12,0.39,0.58,0.71,0.76
2019-02-08 14:02:24,0.42,0.47,0.51,0.58
2019-02-08 14:09:36,0.42,0.47,0.51,0.58
2019-02-08 14:16:48,0.32,0.63,0.48,0.63
2019-02-08 14:24:00,0.32,0.63,0.48,0.63
2019-02-08 14:31:12,0.25,0.7,0.57,0.67
2019-02-08 14:38:24,0.25,0.7,0.57,0.67
2019-02-08 14:45:36,0.29,0.16,0.24,0.39
2019-02-08 14:52:48,0.29,0.16,0.24,0.39
2019-02-08 15:00:00,0.29,0.16,0.24,0.39
2019-02-08 15:07:12,0.62,0.54,0.52,0.7
2019-02-08 15:14:24,0.62,0.54,0.52,0.7
2019-02-08 15:21:36,0.7,0.5,0.47,0.64
2019-02-08 15:28:48,0.7,0.5,0.47,0.64
2019-02-08 15:36:00,0.6,0.77,0.78,0.94
2019-02-08 15:43:12,0.6,0.77,0.78,0.94
2019-02-08 15:50:24,0.83,0.79,0.83,0.96
2019-02-08 15:57:36,0.83,0.79,0.83,0.96
2019-02-08 16:04:48,0.79,0.7,0.68,0.82
2019-02-08 16:12:00,0.79,0.7,0.68,0.82
2019-02-08 16:19:12,0.72,0.62,0.7,0.8
2019-02-08 16:26:24,0.72,0.62,0.7,0.8
2019-02-08 16:33:36,0.66,0.6,0.62,0.72
2019-02-08 16:40:48,0.66,0.6,0.62,0.72
2019-02-08 16:48:00,0.79,0.74,0.73,0.85
2019-02-08 16:55:12,0.79,0.74,0.73,0.85
2019-02-08 17:02:24,0.91,0.83,0.86,0.99
2019-02-08 17:09:36,0.91,0.83,0.86,0.99
2019-02-08 17:16:48,0.69,0.81,0.83,1.06
2019-02-08 17:24:00,0.69,0.81,0.83,1.06
2019-02-08 17:31:12,0.76,1.0,0.89,1.07
2019-02-08 17:38:24,0.76,1.0,0.89,1.07
2019-02-08 17:45:36,0.53,0.82,0.69,0.82
2019-02-08 17:52:48,0.53,0.82,0.69,0.82
2019-02-08 18:00:00,0.53,0.82,0.69,0.82
2019-02-08 18:07:12,0.53,0.56,0.57,0.71
2019-02-08 18:14:24,0.53,0.56,0.57,0.71
2019-02-08 18:21:36,0.52,0.81,0.71,0.92
2019-02-08 18:28:48,0.52,0.81,0.71,0.92
2019-02-08 18:36:00,0.88,0.86,0.91,1.03
2019-02-08 18:43:12,0.88,0.86,0.91,1.03
2019-02-08 18:50:24,1.0,0.97,0.93,1.07
2019-02-08 18:57:36,1.0,0.97,0.93,1.07
