,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
2019-02-08 05:31:12,38.6,61.8,81.3,39.9,35.0,41.3
2019-02-08 05:38:24,38.6,61.8,81.3,39.9,35.0,41.3
2019-02-08 05:45:36,38.6,61.8,81.4,39.9,35.0,41.3
2019-02-08 05:52:48,38.6,61.8,81.4,39.9,35.0,41.3
2019-02-08 06:00:00,38.6,61.8,81.4,39.9,35.0,41.3
2019-02-08 06:07:12,38.6,61.8,81.4,39.9,35.0,41.2
2019-02-08 06:14:24,38.6,61.8,81.4,39.9,35.0,41.2
2019-02-08 06:21:36,38.6,61.8,81.4,39.9,35.0,41.2
2019-02-08 06:28:48,38.6,61.8,81.4,39.9,35.0,41.2
2019-02-08 06:36:00,38.6,61.8,81.4,39.9,35.0,41.2
2019-02-08 06:43:12,38.6,61.8,81.4,39.9,35.0,41.2
2019-02-08 06:50:24,38.6,61.8,81.4,39.9,35.0,41.1
2019-02-08 06:57:36,38.6,61.8,81.4,39.9,35.0,41.1
2019-02-08 07:04:48,38.6,61.8,81.4,39.9,35.0625,41.1
2019-02-08 07:12:00,38.6,61.8,81.4,39.9,35.0625,41.1
2019-02-08 07:19:12,38.6,61.8,81.5,39.9,35.90625,41.1
2019-02-08 07:26:24,38.6,61.8,81.5,39.9,35.90625,41.1
2019-02-08 07:33:36,38.7,61.8,81.5,39.9,36.0,41.1
2019-02-08 07:40:48,38.7,61.8,81.5,39.9,36.0,41.1
2019-02-08 07:48:00,38.7,61.8,81.5,39.9,36.0,41.1
2019-02-08 07:55:12,38.7,61.8,81.5,39.9,36.0,41.1
2019-02-08 08:02:24,38.6,61.8,81.5,39.9,36.0,41.0
2019-02-08 08:09:36,38.6,61.8,81.5,39.9,36.0,41.0
2019-02-08 08:16:48,38.6,61.8,81.5,39.9,36.0,41.0
2019-02-08 08:24:00,38.6,61.8,81.5,39.9,36.0,41.0
2019-02-08 08:31:12,38.6,61.8,81.6,39.9,36.09375,41.0
2019-02-08 08:38:24,38.6,61.8,81.6,39.9,36.09375,41.0
2019-02-08 08:45:36,38.7,61.9,81.6,39.9,36.59375,41.0
2019-02-08 08:52:48,38.7,61.9,81.6,39.9,36.59375,41.0
2019-02-08 09:00:00,38.7,61.9,81.6,39.9,36.59375,41.0
2019-02-08 09:07:12,38.7,61.9,81.6,40.0,37.0,41.0
2019-02-08 09:14:24,38.7,61.9,81.6,40.0,37.0,41.0
2019-02-08 09:21:36,38.7,61.9,81.7,40.0,37.5,41.0
2019-02-08 09:28:48,38.7,61.9,81.7,40.0,37.5,41.0
2019-02-08 09:36:00,38.8,61.9,81.7,40.0,40.59375,41.0
2019-02-08 09:43:12,38.8,61.9,81.7,40.0,40.59375,41.0
2019-02-08 09:50:24,39.0,61.9,81.7,40.2,38.703704,41.0
2019-02-08 09:57:36,39.0,61.9,81.7,40.2,38.703704,41.0
2019-02-08 10:04:48,39.0,62.0,81.8,40.2,37.466667,41.0
2019-02-08 10:12:00,39.0,62.0,81.8,40.2,37.466667,41.0
2019-02-08 10:19:12,38.9,62.0,81.8,40.2,37.035714,41.0
2019-02-08 10:26:24,38.9,62.0,81.8,40.2,37.035714,41.0
2019-02-08 10:33:36,38.9,62.0,81.8,40.2,37.612903,41.0
2019-02-08 10:40:48,38.9,62.0,81.8,40.2,37.612903,41.0
2019-02-08 10:48:00,38.8,62.1,81.8,40.2,38.0,41.0
2019-02-08 10:55:12,38.8,62.1,81.8,40.2,38.0,41.0
2019-02-08 11:02:24,38.8,62.1,81.9,40.1,38.0,41.0
2019-02-08 11:09:36,38.8,62.1,81.9,40.1,38.0,41.0
2019-02-08 11:16:48,38.8,62.2,81.9,40.1,38.0,41.0
2019-02-08 11:24:00,38.8,62.2,81.9,40.1,38.0,41.0
2019-02-08 11:31:12,38.9,62.2,81.9,40.2,38.0,41.0
2019-02-08 11:38:24,38.9,62.2,81.9,40.2,38.0,41.0
2019-02-08 11:45:36,38.9,62.3,81.9,40.2,38.0,41.0
2019-02-08 11:52:48,38.9,62.3,81.9,40.2,38.0,41.0
2019-02-08 12:00:00,38.9,62.3,81.9,40.2,38.0,41.0
2019-02-08 12:07:12,38.9,62.3,82.0,40.2,38.0,41.0
2019-02-08 12:14:24,38.9,62.3,82.0,40.2,38.0,41.0
2019-02-08 12:21:36,38.9,62.4,82.0,40.2,38.0,41.0
2019-02-08 12:28:48,38.9,62.4,82.0,40.2,38.0,41.0
2019-02-08 12:36:00,38.9,62.4,82.0,40.2,38.0,41.0
2019-02-08 12:43:12,38.9,62.4,82.0,40.2,38.0,41.0
2019-02-08 12:50:24,38.8,62.5,82.0,40.2,38.0,41.1
2019-02-08 12:57:36,38.8,62.5,82.0,40.2,38.0,41.1
2019-02-08 13:04:48,38.8,62.5,82.1,40.1,38.0,41.1
2019-02-08 13:12:00,38.8,62.5,82.1,40.1,38.0,41.1
2019-02-08 13:19:12,38.8,62.6,82.1,40.1,38.0,41.1
2019-02-08 13:26:24,38.8,62.6,82.1,40.1,38.0,41.1
2019-02-08 13:33:36,38.9,62.7,82.1,40.1,38.0,41.2
2019-02-08 13:40:48,38.9,62.7,82.1,40.1,38.0,41.2
2019-02-08 13:48:00,39.0,62.7,82.1,40.2,38.0,41.2
2019-02-08 13:55:12,39.0,62.7,82.1,40.2,38.0,41.2
2019-02-08 14:02:24,39.0,62.8,82.1,40.2,38.0,41.3
2019-02-08 14:09:36,39.0,62.8,82.1,40.2,38.0,41.3
2019-02-08 14:16:48,39.0,62.8,82.0,40.3,38.0,41.3
2019-02-08 14:24:00,39.0,62.8,82.0,40.3,38.0,41.3
2019-02-08 14:31:12,39.0,62.9,82.0,40.3,38.0,41.4
2019-02-08 14:38:24,39.0,62.9,82.0,40.3,38.0,41.4
2019-02-08 14:45:36,39.0,62.9,82.0,40.2,38.0,41.4
2019-02-08 14:52:48,39.0,62.9,82.0,40.2,38.0,41.4
2019-02-08 15:00:00,39.0,62.9,82.0,40.2,38.0,41.4
2019-02-08 15:07:12,38.9,63.0,82.0,40.2,37.652174,41.5
2019-02-08 15:14:24,38.9,63.0,82.0,40.2,37.652174,41.5
2019-02-08 15:21:36,38.9,63.0,82.0,40.2,37.095238,41.5
2019-02-08 15:28:48,38.9,63.0,82.0,40.2,37.095238,41.5
2019-02-08 15:36:00,38.9,63.1,81.9,40.2,37.304348,41.6
2019-02-08 15:43:12,38.9,63.1,81.9,40.2,37.304348,41.6
2019-02-08 15:50:24,38.9,63.1,81.9,40.2,37.066667,41.7
2019-02-08 15:57:36,38.9,63.1,81.9,40.2,37.066667,41.7
2019-02-08 16:04:48,39.0,63.1,81.8,40.2,37.0,41.7
2019-02-08 16:12:00,39.0,63.1,81.8,40.2,37.0,41.7
2019-02-08 16:19:12,39.0,63.2,81.8,40.3,37.0,41.8
2019-02-08 16:26:24,39.0,63.2,81.8,40.3,37.0,41.8
2019-02-08 16:33:36,38.9,63.2,81.8,40.2,37.03125,41.9
2019-02-08 16:40:48,38.9,63.2,81.8,40.2,37.03125,41.9
2019-02-08 16:48:00,38.9,63.2,81.8,40.2,37.033333,41.9
2019-02-08 16:55:12,38.9,63.2,81.8,40.2,37.033333,41.9
2019-02-08 17:02:24,38.8,63.2,81.7,40.2,37.0,42.0
2019-02-08 17:09:36,38.8,63.2,81.7,40.2,37.0,42.0
2019-02-08 17:16:48,38.9,63.2,81.7,40.2,37.0,42.0
2019-02-08 17:24:00,38.9,63.2,81.7,40.2,37.0,42.0
2019-02-08 17:31:12,38.9,63.2,81.6,40.2,37.0,42.1
2019-02-08 17:38:24,38.9,63.2,81.6,40.2,37.0,42.1
2019-02-08 17:45:36,38.9,63.1,81.6,40.2,37.0,42.1
2019-02-08 17:52:48,38.9,63.1,81.6,40.2,37.0,42.1
2019-02-08 18:00:00,38.9,63.1,81.6,40.2,37.0,42.1
2019-02-08 18:07:12,38.9,63.1,81.6,40.2,37.0,42.2
2019-02-08 18:14:24,38.9,63.1,81.6,40.2,37.0,42.2
2019-02-08 18:21:36,38.8,63.1,81.6,40.1,37.0,42.2
2019-02-08 18:28:48,38.8,63.1,81.6,40.1,37.0,42.2
2019-02-08 18:36:00,38.9,63.1,81.5,40.1,37.0,42.2
2019-02-08 18:43:12,38.9,63.1,81.5,40.1,37.0,42.2
2019-02-08 18:50:24,38.9,63.0,81.5,40.2,37.0,42.3
2019-02-08 18:57:36,38.9,63.0,81.5,40.2,37.0,42.3
2019-02-08 19:04:48,38.9,63.0,81.5,40.2,37.0,42.3
2019-02-08 19:12:00,38.9,63.0,81.5,40.2,37.0,42.3
2019-02-08 19:19:12,38.9,63.0,81.5,40.1,37.0,42.3
2019-02-08 19:26:24,38.9,63.0,81.5,40.1,37.0,42.3
2019-02-08 19:33:36,38.8,62.9,81.5,40.1,37.0,42.3
2019-02-08 19:40:48,38.8,62.9,81.5,40.1,37.0,42.3
2019-02-08 19:48:00,38.8,62.9,81.5,40.1,37.0,42.3
2019-02-08 19:55:12,38.8,62.9,81.5,40.1,37.0,42.3
2019-02-08 20:02:24,38.9,62.8,81.5,40.1,37.0,42.4
2019-02-08 20:09:36,38.9,62.8,81.5,40.1,37.0,42.4
2019-02-08 20:16:48,38.9,62.8,81.5,40.2,37.0,42.4
2019-02-08 20:24:00,38.9,62.8,81.5,40.2,37.0,42.4
2019-02-08 20:31:12,39.0,62.7,81.5,40.2,37.0,42.4
2019-02-08 20:38:24,39.0,62.7,81.5,40.2,37.0,42.4
2019-02-08 20:45:36,39.0,62.7,81.5,40.2,36.928571,42.4
2019-02-08 20:52:48,39.0,62.7,81.5,40.2,36.928571,42.4
2019-02-08 21:00:00,39.0,62.7,81.5,40.2,36.928571,42.4
2019-02-08 21:07:12,39.0,62.6,81.5,40.2,36.464286,42.4
2019-02-08 21:14:24,39.0,62.6,81.5,40.2,36.464286,42.4
2019-02-08 21:21:36,38.9,62.6,81.5,40.2,36.75,42.4
2019-02-08 21:28:48,38.9,62.6,81.5,40.2,36.75,42.4
2019-02-08 21:36:00,38.9,62.5,81.5,40.2,36.607143,42.3
2019-02-08 21:43:12,38.9,62.5,81.5,40.2,36.607143,42.3
2019-02-08 21:50:24,38.9,62.5,81.6,40.2,36.555556,42.3
2019-02-08 21:57:36,38.9,62.5,81.6,40.2,36.555556,42.3
2019-02-08 22:04:48,39.0,62.5,81.6,40.2,36.129032,42.3
2019-02-08 22:12:00,39.0,62.5,81.6,40.2,36.129032,42.3
2019-02-08 22:19:12,39.0,62.4,81.6,40.2,36.0,42.3
2019-02-08 22:26:24,39.0,62.4,81.6,40.2,36.0,42.3
2019-02-08 22:33:36,39.0,62.4,81.6,40.3,36.0,42.3
2019-02-08 22:40:48,39.0,62.4,81.6,40.3,36.0,42.3
2019-02-08 22:48:00,38.9,62.3,81.6,40.2,36.0,42.2
2019-02-08 22:55:12,38.9,62.3,81.6,40.2,36.0,42.2
2019-02-08 23:02:24,38.9,62.3,81.6,40.2,36.0,42.2
2019-02-08 23:09:36,38.9,62.3,81.6,40.2,36.0,42.2
2019-02-08 23:16:48,38.9,62.3,81.6,40.2,36.0,42.2
2019-02-08 23:24:00,38.9,62.3,81.6,40.2,36.0,42.2
2019-02-08 23:31:12,39.0,62.2,81.6,40.2,36.0,42.1
2019-02-08 23:38:24,39.0,62.2,81.6,40.2,36.0,42.1
2019-02-08 23:45:36,38.9,62.2,81.6,40.2,36.0,42.1
2019-02-08 23:52:48,38.9,62.2,81.6,40.2,36.0,42.1
2019-02-09 00:00:00,38.9,62.2,81.6,40.2,36.0,42.1
2019-02-09 00:07:12,,,,,,
