,4246_Mbus Apators,4257_Mbus Apators,4268_Mbus Apators,4279_Mbus Apators,4290_Mbus Apators,4301_Mbus Apators,4312_Mbus Apators,4323_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-07 23:45:36,1.75,1.4,1.3,1.06,0.0,7.59,0.0,0.0
2019-02-07 23:52:48,1.53,1.21,1.15,0.56,0.0,6.37,0.0,0.0
2019-02-08 00:00:00,1.53,1.21,1.15,0.56,0.0,6.37,0.0,0.0
2019-02-08 00:07:12,0.0,0.6,0.61,0.36,0.0,1.44,0.0,0.0
2019-02-08 00:14:24,0.0,0.6,0.61,0.36,0.0,1.44,0.0,0.0
2019-02-08 00:21:36,0.4,1.44,1.11,0.26,0.0,7.87,0.0,0.0
2019-02-08 00:28:48,0.4,1.44,1.11,0.26,0.0,7.87,0.0,0.0
2019-02-08 00:36:00,2.87,1.12,1.21,0.53,0.0,7.71,0.0,0.0
2019-02-08 00:43:12,2.87,1.12,1.21,0.53,0.0,7.71,0.0,0.0
2019-02-08 00:50:24,3.19,1.31,1.3,0.08,0.0,7.87,0.0,0.0
2019-02-08 00:57:36,3.19,1.31,1.3,0.08,0.0,7.87,0.0,0.0
2019-02-08 01:04:48,1.76,1.4,1.3,0.63,0.0,8.35,0.0,0.0
2019-02-08 01:12:00,1.76,1.4,1.3,0.63,0.0,8.35,0.0,0.0
2019-02-08 01:19:12,2.99,1.4,1.3,0.02,0.0,7.39,0.0,0.0
2019-02-08 01:26:24,2.99,1.4,1.3,0.02,0.0,7.39,0.0,0.0
2019-02-08 01:33:36,0.0,1.33,1.24,0.33,0.0,0.0,0.0,0.0
2019-02-08 01:40:48,0.0,1.33,1.24,0.33,0.0,0.0,0.0,0.0
2019-02-08 01:48:00,0.04,0.33,0.32,1.2,0.0,0.25,0.0,0.0
2019-02-08 01:55:12,0.04,0.33,0.32,1.2,0.0,0.25,0.0,0.0
2019-02-08 02:02:24,1.4,1.1,1.0,1.2,0.0,7.9,0.0,0.0
2019-02-08 02:09:36,1.4,1.1,1.0,1.2,0.0,7.9,0.0,0.0
2019-02-08 02:16:48,2.9,1.2,1.2,1.8,0.0,8.1,0.0,0.0
2019-02-08 02:24:00,2.9,1.2,1.2,1.8,0.0,8.1,0.0,0.0
2019-02-08 02:31:12,2.8,1.2,1.3,2.09,0.0,7.91,0.0,0.0
2019-02-08 02:38:24,2.8,1.2,1.3,2.09,0.0,7.91,0.0,0.0
2019-02-08 02:45:36,0.09,0.14,0.33,1.04,0.0,0.26,0.0,0.0
2019-02-08 02:52:48,0.09,0.14,0.33,1.04,0.0,0.26,0.0,0.0
2019-02-08 03:00:00,0.09,0.14,0.33,1.04,0.0,0.26,0.0,0.0
2019-02-08 03:07:12,0.0,0.19,0.3,0.35,0.0,0.0,0.0,0.0
2019-02-08 03:14:24,0.0,0.19,0.3,0.35,0.0,0.0,0.0,0.0
2019-02-08 03:21:36,2.08,1.2,1.12,0.48,0.0,0.0,0.0,0.0
2019-02-08 03:28:48,2.08,1.2,1.12,0.48,0.0,0.0,0.0,0.0
2019-02-08 03:36:00,3.12,1.03,1.02,0.86,0.0,6.89,0.0,0.0
2019-02-08 03:43:12,3.12,1.03,1.02,0.86,0.0,6.89,0.0,0.0
2019-02-08 03:50:24,2.68,1.35,1.35,0.55,0.0,8.21,0.0,0.0
2019-02-08 03:57:36,2.68,1.35,1.35,0.55,0.0,8.21,0.0,0.0
2019-02-08 04:04:48,4.45,1.4,1.4,1.0,0.0,8.13,0.0,0.0
2019-02-08 04:12:00,4.45,1.4,1.4,1.0,0.0,8.13,0.0,0.0
2019-02-08 04:19:12,2.97,1.4,1.4,0.68,0.0,8.18,0.0,0.0
2019-02-08 04:26:24,2.97,1.4,1.4,0.68,0.0,8.18,0.0,0.0
2019-02-08 04:33:36,2.11,0.5,0.59,0.6,0.0,1.82,0.0,0.0
2019-02-08 04:40:48,2.11,0.5,0.59,0.6,0.0,1.82,0.0,0.0
2019-02-08 04:48:00,0.37,0.14,0.24,0.44,0.0,5.6,0.0,0.0
2019-02-08 04:55:12,0.37,0.14,0.24,0.44,0.0,5.6,0.0,0.0
2019-02-08 05:02:24,3.01,0.97,0.99,0.56,0.0,7.83,0.0,0.0
2019-02-08 05:09:36,3.01,0.97,0.99,0.56,0.0,7.83,0.0,0.0
2019-02-08 05:16:48,2.39,1.12,1.12,0.9,0.0,7.85,0.0,0.0
2019-02-08 05:24:00,2.39,1.12,1.12,0.9,0.0,7.85,0.0,0.0
2019-02-08 05:31:12,3.01,1.24,1.17,0.64,0.0,8.02,0.0,0.0
2019-02-08 05:38:24,3.01,1.24,1.17,0.64,0.0,8.02,0.0,0.0
2019-02-08 05:45:36,2.39,1.23,1.13,0.16,0.0,7.83,0.0,0.0
2019-02-08 05:52:48,2.39,1.23,1.13,0.16,0.0,7.83,0.0,0.0
2019-02-08 06:00:00,2.39,1.23,1.13,0.16,0.0,7.83,0.0,0.0
2019-02-08 06:07:12,3.38,1.13,1.17,0.48,0.0,2.41,0.0,0.0
2019-02-08 06:14:24,3.38,1.13,1.17,0.48,0.0,2.41,0.0,0.0
2019-02-08 06:21:36,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0
2019-02-08 06:28:48,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0
2019-02-08 06:36:00,0.0,0.13,0.23,0.7,0.0,0.0,0.0,0.0
2019-02-08 06:43:12,0.0,0.13,0.23,0.7,0.0,0.0,0.0,0.0
