,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-07 23:45:36,27.4,28.8,31.1,44.2,49.5,23.9,25.8,29.2,38.0,52.5,24.1,24.6,26.8,48.5,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-07 23:52:48,27.4,28.8,31.1,44.2,49.5,23.9,25.8,29.2,38.0,52.5,24.1,24.6,26.8,48.5,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-08 00:00:00,27.4,28.8,31.1,44.2,49.5,23.9,25.8,29.2,38.0,52.5,24.1,24.6,26.8,48.5,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-08 00:07:12,27.4,28.8,31.1,44.2,49.5,23.9,25.7,29.2,38.0,52.5,24.0,24.6,26.7,48.5,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-08 00:14:24,27.4,28.8,31.1,44.2,49.5,23.9,25.7,29.2,38.0,52.5,24.0,24.6,26.7,48.5,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-08 00:21:36,27.4,28.8,31.1,44.2,49.5,23.9,25.7,29.2,38.0,52.5,24.0,24.6,26.7,48.4,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-08 00:28:48,27.4,28.8,31.1,44.2,49.5,23.9,25.7,29.2,38.0,52.5,24.0,24.6,26.7,48.4,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-08 00:36:00,27.4,28.8,31.1,44.2,49.5,23.9,25.7,29.2,37.9,52.5,24.0,24.6,26.7,48.4,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-08 00:43:12,27.4,28.8,31.1,44.2,49.5,23.9,25.7,29.2,37.9,52.5,24.0,24.6,26.7,48.4,75.8,23.0,21.0,24.0,25.0,24.0
2019-02-08 00:50:24,27.4,28.8,31.1,44.2,49.5,23.9,25.8,29.1,37.9,52.4,24.0,24.6,26.7,48.4,75.8,23.0,21.0,24.0,25.0,24.0
