,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-07 23:45:36,25.5,25.7,28.5,36.3,46.8,27.3,27.5,33.6,38.0,44.0,26.6,27.0,28.5,51.8,75.3,25.0,27.0,27.0,30.0,22.0
2019-02-07 23:52:48,25.5,25.7,28.5,36.3,46.8,27.2,27.5,33.6,38.0,44.0,26.6,27.0,28.5,51.7,75.3,25.0,27.0,26.967742,30.0,22.0
2019-02-08 00:00:00,25.5,25.7,28.5,36.3,46.8,27.2,27.5,33.6,38.0,44.0,26.6,27.0,28.5,51.7,75.3,25.0,27.0,26.967742,30.0,22.0
2019-02-08 00:07:12,25.5,25.7,28.5,36.3,46.8,27.3,27.5,33.6,38.0,44.0,26.6,27.0,28.4,51.7,75.3,25.0,27.0,26.939394,30.0,22.0
2019-02-08 00:14:24,25.5,25.7,28.5,36.3,46.8,27.3,27.5,33.6,38.0,44.0,26.6,27.0,28.4,51.7,75.3,25.0,27.0,26.939394,30.0,22.0
2019-02-08 00:21:36,25.5,25.7,28.5,36.3,46.8,27.3,27.5,33.6,38.0,44.0,26.6,27.0,28.4,51.7,75.3,25.0,27.0,27.0,30.0,22.035714
2019-02-08 00:28:48,25.5,25.7,28.5,36.3,46.8,27.3,27.5,33.6,38.0,44.0,26.6,27.0,28.4,51.7,75.3,25.0,27.0,27.0,30.0,22.035714
2019-02-08 00:36:00,25.5,25.7,28.5,36.3,46.8,27.2,27.5,33.6,38.0,44.0,26.6,26.9,28.3,51.6,75.3,25.0,26.96,26.96,30.0,22.04
2019-02-08 00:43:12,25.5,25.7,28.5,36.3,46.8,27.2,27.5,33.6,38.0,44.0,26.6,26.9,28.3,51.6,75.3,25.0,26.96,26.96,30.0,22.04
2019-02-08 00:50:24,25.4,25.7,28.5,36.3,46.8,27.2,27.5,33.6,38.0,44.0,26.6,26.9,28.2,51.6,75.3,25.0,27.0,26.884615,30.0,22.0
