,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-07 23:45:36,-0.45,-0.58,-0.57,-0.65
2019-02-07 23:52:48,-0.41,-0.71,-0.63,-0.74
2019-02-08 00:00:00,-0.41,-0.71,-0.63,-0.74
2019-02-08 00:07:12,-0.48,-0.76,-0.67,-0.84
2019-02-08 00:14:24,-0.48,-0.76,-0.67,-0.84
2019-02-08 00:21:36,-0.75,-1.03,-0.87,-1.05
2019-02-08 00:28:48,-0.75,-1.03,-0.87,-1.05
2019-02-08 00:36:00,-0.86,-1.18,-1.03,-1.19
2019-02-08 00:43:12,-0.86,-1.18,-1.03,-1.19
2019-02-08 00:50:24,-0.95,-1.32,-1.13,-1.38
2019-02-08 00:57:36,-0.95,-1.32,-1.13,-1.38
2019-02-08 01:04:48,-0.97,-1.33,-1.29,-1.49
2019-02-08 01:12:00,-0.97,-1.33,-1.29,-1.49
2019-02-08 01:19:12,-0.93,-1.3,-1.25,-1.49
2019-02-08 01:26:24,-0.93,-1.3,-1.25,-1.49
2019-02-08 01:33:36,-0.93,-1.21,-1.12,-1.37
2019-02-08 01:40:48,-0.93,-1.21,-1.12,-1.37
2019-02-08 01:48:00,-0.93,-1.25,-1.16,-1.42
2019-02-08 01:55:12,-0.93,-1.25,-1.16,-1.42
2019-02-08 02:02:24,-1.05,-1.34,-1.2,-1.46
2019-02-08 02:09:36,-1.05,-1.34,-1.2,-1.46
2019-02-08 02:16:48,-1.01,-1.28,-1.17,-1.38
2019-02-08 02:24:00,-1.01,-1.28,-1.17,-1.38
2019-02-08 02:31:12,-0.85,-1.28,-1.11,-1.31
2019-02-08 02:38:24,-0.85,-1.28,-1.11,-1.31
2019-02-08 02:45:36,-0.86,-1.16,-1.06,-1.23
2019-02-08 02:52:48,-0.86,-1.16,-1.06,-1.23
2019-02-08 03:00:00,-0.86,-1.16,-1.06,-1.23
2019-02-08 03:07:12,-0.83,-1.01,-0.96,-1.02
2019-02-08 03:14:24,-0.83,-1.01,-0.96,-1.02
2019-02-08 03:21:36,-0.52,-0.58,-0.71,-0.6
2019-02-08 03:28:48,-0.52,-0.58,-0.71,-0.6
2019-02-08 03:36:00,-0.34,-0.35,-0.46,-0.28
2019-02-08 03:43:12,-0.34,-0.35,-0.46,-0.28
2019-02-08 03:50:24,-0.19,-0.12,-0.29,-0.05
2019-02-08 03:57:36,-0.19,-0.12,-0.29,-0.05
2019-02-08 04:04:48,-0.09,-0.06,-0.11,0.01
2019-02-08 04:12:00,-0.09,-0.06,-0.11,0.01
2019-02-08 04:19:12,0.0,0.03,-0.05,0.06
2019-02-08 04:26:24,0.0,0.03,-0.05,0.06
2019-02-08 04:33:36,0.08,0.1,-0.02,0.17
2019-02-08 04:40:48,0.08,0.1,-0.02,0.17
2019-02-08 04:48:00,0.1,0.19,0.01,0.27
2019-02-08 04:55:12,0.1,0.19,0.01,0.27
2019-02-08 05:02:24,0.11,0.24,0.06,0.3
2019-02-08 05:09:36,0.11,0.24,0.06,0.3
2019-02-08 05:16:48,0.13,0.28,0.08,0.33
2019-02-08 05:24:00,0.13,0.28,0.08,0.33
2019-02-08 05:31:12,0.15,0.24,0.09,0.34
2019-02-08 05:38:24,0.15,0.24,0.09,0.34
2019-02-08 05:45:36,0.2,0.33,0.09,0.4
2019-02-08 05:52:48,0.2,0.33,0.09,0.4
2019-02-08 06:00:00,0.2,0.33,0.09,0.4
2019-02-08 06:07:12,0.23,0.43,0.15,0.5
2019-02-08 06:14:24,0.23,0.43,0.15,0.5
2019-02-08 06:21:36,0.42,0.74,0.38,0.78
2019-02-08 06:28:48,0.42,0.74,0.38,0.78
2019-02-08 06:36:00,0.56,0.83,0.46,0.83
2019-02-08 06:43:12,0.56,0.83,0.46,0.83
2019-02-08 06:50:24,0.49,0.81,0.44,0.79
2019-02-08 06:57:36,0.49,0.81,0.44,0.79
2019-02-08 07:04:48,0.56,0.8,0.47,0.82
2019-02-08 07:12:00,0.56,0.8,0.47,0.82
2019-02-08 07:19:12,0.72,0.87,0.53,0.89
2019-02-08 07:26:24,0.72,0.87,0.53,0.89
2019-02-08 07:33:36,0.85,0.97,0.68,1.02
2019-02-08 07:40:48,0.85,0.97,0.68,1.02
2019-02-08 07:48:00,1.03,1.21,0.92,1.3
2019-02-08 07:55:12,1.03,1.21,0.92,1.3
2019-02-08 08:02:24,1.29,1.53,1.1,1.57
2019-02-08 08:09:36,1.29,1.53,1.1,1.57
2019-02-08 08:16:48,1.5,1.73,1.32,1.84
2019-02-08 08:24:00,1.5,1.73,1.32,1.84
2019-02-08 08:31:12,1.71,2.0,1.55,2.11
2019-02-08 08:38:24,1.71,2.0,1.55,2.11
2019-02-08 08:45:36,1.94,2.16,1.81,2.44
2019-02-08 08:52:48,1.94,2.16,1.81,2.44
2019-02-08 09:00:00,1.94,2.16,1.81,2.44
2019-02-08 09:07:12,2.17,2.43,2.01,2.53
2019-02-08 09:14:24,2.17,2.43,2.01,2.53
2019-02-08 09:21:36,2.37,2.87,2.47,2.88
2019-02-08 09:28:48,2.37,2.87,2.47,2.88
2019-02-08 09:36:00,2.51,3.21,2.64,3.04
2019-02-08 09:43:12,2.51,3.21,2.64,3.04
2019-02-08 09:50:24,2.49,3.15,2.77,3.06
2019-02-08 09:57:36,2.49,3.15,2.77,3.06
2019-02-08 10:04:48,2.52,3.11,2.93,3.08
2019-02-08 10:12:00,2.52,3.11,2.93,3.08
2019-02-08 10:19:12,2.61,2.96,2.77,3.08
2019-02-08 10:26:24,2.61,2.96,2.77,3.08
2019-02-08 10:33:36,2.76,3.15,3.64,3.58
2019-02-08 10:40:48,2.76,3.15,3.64,3.58
2019-02-08 10:48:00,3.03,3.33,4.58,4.48
2019-02-08 10:55:12,3.03,3.33,4.58,4.48
2019-02-08 11:02:24,2.85,3.17,4.01,4.02
2019-02-08 11:09:36,2.85,3.17,4.01,4.02
2019-02-08 11:16:48,3.11,3.48,4.72,4.47
2019-02-08 11:24:00,3.11,3.48,4.72,4.47
2019-02-08 11:31:12,3.26,3.5,4.73,4.79
2019-02-08 11:38:24,3.26,3.5,4.73,4.79
2019-02-08 11:45:36,3.26,3.59,4.72,4.78
2019-02-08 11:52:48,3.26,3.59,4.72,4.78
2019-02-08 12:00:00,3.26,3.59,4.72,4.78
2019-02-08 12:07:12,3.4,3.65,5.05,4.89
2019-02-08 12:14:24,3.4,3.65,5.05,4.89
2019-02-08 12:21:36,3.45,3.65,5.97,5.98
2019-02-08 12:28:48,3.45,3.65,5.97,5.98
2019-02-08 12:36:00,3.68,3.88,6.59,6.81
2019-02-08 12:43:12,3.68,3.88,6.59,6.81
2019-02-08 12:50:24,3.82,3.89,6.05,6.86
2019-02-08 12:57:36,3.82,3.89,6.05,6.86
2019-02-08 13:04:48,3.61,3.65,4.88,6.6
2019-02-08 13:12:00,3.61,3.65,4.88,6.6
2019-02-08 13:19:12,3.67,3.64,4.48,6.68
2019-02-08 13:26:24,3.67,3.64,4.48,6.68
2019-02-08 13:33:36,3.65,3.54,4.47,6.56
2019-02-08 13:40:48,3.65,3.54,4.47,6.56
2019-02-08 13:48:00,3.74,3.42,4.27,5.59
2019-02-08 13:55:12,3.74,3.42,4.27,5.59
2019-02-08 14:02:24,3.62,3.26,4.1,4.73
2019-02-08 14:09:36,3.62,3.26,4.1,4.73
2019-02-08 14:16:48,3.48,2.96,3.85,4.35
2019-02-08 14:24:00,3.48,2.96,3.85,4.35
2019-02-08 14:31:12,3.29,2.71,3.54,3.83
2019-02-08 14:38:24,3.29,2.71,3.54,3.83
2019-02-08 14:45:36,2.86,2.21,3.25,3.4
2019-02-08 14:52:48,2.86,2.21,3.25,3.4
2019-02-08 15:00:00,2.86,2.21,3.25,3.4
2019-02-08 15:07:12,2.48,2.04,2.87,2.83
2019-02-08 15:14:24,2.48,2.04,2.87,2.83
2019-02-08 15:21:36,2.15,1.8,2.45,2.29
2019-02-08 15:28:48,2.15,1.8,2.45,2.29
2019-02-08 15:36:00,2.0,1.8,2.38,2.08
2019-02-08 15:43:12,2.0,1.8,2.38,2.08
2019-02-08 15:50:24,1.88,1.64,2.1,1.84
2019-02-08 15:57:36,1.88,1.64,2.1,1.84
2019-02-08 16:04:48,1.72,1.41,1.91,1.58
2019-02-08 16:12:00,1.72,1.41,1.91,1.58
2019-02-08 16:19:12,1.55,1.22,1.73,1.37
2019-02-08 16:26:24,1.55,1.22,1.73,1.37
2019-02-08 16:33:36,1.44,1.02,1.52,1.12
2019-02-08 16:40:48,1.44,1.02,1.52,1.12
2019-02-08 16:48:00,1.13,0.95,1.33,0.94
2019-02-08 16:55:12,1.13,0.95,1.33,0.94
2019-02-08 17:02:24,0.95,0.78,1.06,0.77
2019-02-08 17:09:36,0.95,0.78,1.06,0.77
2019-02-08 17:16:48,0.86,0.65,0.91,0.6
2019-02-08 17:24:00,0.86,0.65,0.91,0.6
2019-02-08 17:31:12,0.76,0.59,0.83,0.52
2019-02-08 17:38:24,0.76,0.59,0.83,0.52
2019-02-08 17:45:36,0.76,0.48,0.75,0.4
2019-02-08 17:52:48,0.76,0.48,0.75,0.4
2019-02-08 18:00:00,0.76,0.48,0.75,0.4
2019-02-08 18:07:12,0.46,0.24,0.6,0.28
2019-02-08 18:14:24,0.46,0.24,0.6,0.28
