,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-02-07 23:45:36,79.0,94.290323,80.0,85.0
2019-02-07 23:52:48,79.0,94.612903,80.0,84.645161
2019-02-08 00:00:00,79.0,94.612903,80.0,84.645161
2019-02-08 00:07:12,79.030303,93.909091,80.0,83.878788
2019-02-08 00:14:24,79.030303,93.909091,80.0,83.878788
2019-02-08 00:21:36,79.428571,93.464286,80.392857,81.357143
2019-02-08 00:28:48,79.428571,93.464286,80.392857,81.357143
2019-02-08 00:36:00,80.0,93.64,81.0,78.56
2019-02-08 00:43:12,80.0,93.64,81.0,78.56
2019-02-08 00:50:24,80.192308,93.576923,81.0,76.038462
2019-02-08 00:57:36,80.192308,93.576923,81.0,76.038462
2019-02-08 01:04:48,80.8,93.466667,81.0,74.0
2019-02-08 01:12:00,80.8,93.466667,81.0,74.0
2019-02-08 01:19:12,81.0,93.677419,81.258065,74.83871
2019-02-08 01:26:24,81.0,93.677419,81.258065,74.83871
2019-02-08 01:33:36,81.0,95.21875,81.75,78.5
2019-02-08 01:40:48,81.0,95.21875,81.75,78.5
2019-02-08 01:48:00,81.0,95.25,81.9375,78.0625
2019-02-08 01:55:12,81.0,95.25,81.9375,78.0625
2019-02-08 02:02:24,81.28125,94.8125,82.0,77.75
2019-02-08 02:09:36,81.28125,94.8125,82.0,77.75
2019-02-08 02:16:48,82.0,95.612903,82.0,78.16129
2019-02-08 02:24:00,82.0,95.612903,82.0,78.16129
2019-02-08 02:31:12,82.0,94.666667,82.0,77.433333
2019-02-08 02:38:24,82.0,94.666667,82.0,77.433333
2019-02-08 02:45:36,81.7,96.133333,82.0,79.5
2019-02-08 02:52:48,81.7,96.133333,82.0,79.5
2019-02-08 03:00:00,81.7,96.133333,82.0,79.5
2019-02-08 03:07:12,81.0,96.033333,81.933333,82.2
2019-02-08 03:14:24,81.0,96.033333,81.933333,82.2
2019-02-08 03:21:36,81.0,98.53125,81.40625,86.5
2019-02-08 03:28:48,81.0,98.53125,81.40625,86.5
2019-02-08 03:36:00,81.0,99.90625,81.0,96.5625
2019-02-08 03:43:12,81.0,99.90625,81.0,96.5625
2019-02-08 03:50:24,81.0,100.0,81.0,99.870968
2019-02-08 03:57:36,81.0,100.0,81.0,99.870968
2019-02-08 04:04:48,81.0,100.0,81.0,99.903226
2019-02-08 04:12:00,81.0,100.0,81.0,99.903226
2019-02-08 04:19:12,81.0,100.0,81.0,100.0
2019-02-08 04:26:24,81.0,100.0,81.0,100.0
2019-02-08 04:33:36,80.851852,100.0,81.0,100.0
2019-02-08 04:40:48,80.851852,100.0,81.0,100.0
2019-02-08 04:48:00,80.111111,100.0,81.0,100.0
2019-02-08 04:55:12,80.111111,100.0,81.0,100.0
2019-02-08 05:02:24,80.0,100.0,81.0,100.0
2019-02-08 05:09:36,80.0,100.0,81.0,100.0
2019-02-08 05:16:48,80.34375,100.0,81.0,100.0
2019-02-08 05:24:00,80.34375,100.0,81.0,100.0
2019-02-08 05:31:12,80.5625,100.0,81.0,100.0
2019-02-08 05:38:24,80.5625,100.0,81.0,100.0
2019-02-08 05:45:36,80.9375,100.0,81.0,100.0
2019-02-08 05:52:48,80.9375,100.0,81.0,100.0
2019-02-08 06:00:00,80.9375,100.0,81.0,100.0
2019-02-08 06:07:12,80.78125,100.0,81.0,100.0
2019-02-08 06:14:24,80.78125,100.0,81.0,100.0
2019-02-08 06:21:36,80.0,100.0,81.0,100.0
2019-02-08 06:28:48,80.0,100.0,81.0,100.0
2019-02-08 06:36:00,80.0,99.967742,81.0,100.0
2019-02-08 06:43:12,80.0,99.967742,81.0,100.0
2019-02-08 06:50:24,80.0,100.0,81.0,100.0
2019-02-08 06:57:36,80.0,100.0,81.0,100.0
2019-02-08 07:04:48,80.625,100.0,81.0,100.0
2019-02-08 07:12:00,80.625,100.0,81.0,100.0
2019-02-08 07:19:12,81.28125,100.0,81.875,100.0
2019-02-08 07:26:24,81.28125,100.0,81.875,100.0
2019-02-08 07:33:36,81.8125,100.0,82.0,100.0
2019-02-08 07:40:48,81.8125,100.0,82.0,100.0
2019-02-08 07:48:00,81.03125,100.0,82.0,100.0
2019-02-08 07:55:12,81.03125,100.0,82.0,100.0
2019-02-08 08:02:24,81.0,100.0,81.3125,100.0
2019-02-08 08:09:36,81.0,100.0,81.3125,100.0
2019-02-08 08:16:48,80.625,99.53125,81.0,100.0
2019-02-08 08:24:00,80.625,99.53125,81.0,100.0
2019-02-08 08:31:12,80.0,98.6875,80.59375,100.0
2019-02-08 08:38:24,80.0,98.6875,80.59375,100.0
2019-02-08 08:45:36,79.9375,98.0,80.0,100.0
2019-02-08 08:52:48,79.9375,98.0,80.0,100.0
2019-02-08 09:00:00,79.9375,98.0,80.0,100.0
2019-02-08 09:07:12,79.34375,97.34375,79.9375,99.34375
2019-02-08 09:14:24,79.34375,97.34375,79.9375,99.34375
2019-02-08 09:21:36,79.0625,96.9375,78.96875,99.09375
2019-02-08 09:28:48,79.0625,96.9375,78.96875,99.09375
2019-02-08 09:36:00,78.8125,95.90625,78.0,98.1875
2019-02-08 09:43:12,78.8125,95.90625,78.0,98.1875
2019-02-08 09:50:24,79.0,96.0,77.592593,98.925926
2019-02-08 09:57:36,79.0,96.0,77.592593,98.925926
2019-02-08 10:04:48,79.1,96.6,77.6,98.866667
2019-02-08 10:12:00,79.1,96.6,77.6,98.866667
2019-02-08 10:19:12,80.0,97.0,78.321429,99.0
2019-02-08 10:26:24,80.0,97.0,78.321429,99.0
2019-02-08 10:33:36,79.967742,97.516129,75.935484,97.354839
2019-02-08 10:40:48,79.967742,97.516129,75.935484,97.354839
2019-02-08 10:48:00,79.6875,97.84375,71.5625,93.4375
2019-02-08 10:55:12,79.6875,97.84375,71.5625,93.4375
2019-02-08 11:02:24,79.90625,98.0,74.15625,94.6875
2019-02-08 11:09:36,79.90625,98.0,74.15625,94.6875
2019-02-08 11:16:48,80.0,98.0,74.0,94.3125
2019-02-08 11:24:00,80.0,98.0,74.0,94.3125
2019-02-08 11:31:12,80.0,98.0,73.46875,93.4375
2019-02-08 11:38:24,80.0,98.0,73.46875,93.4375
2019-02-08 11:45:36,80.0,98.0,74.125,93.53125
2019-02-08 11:52:48,80.0,98.0,74.125,93.53125
2019-02-08 12:00:00,80.0,98.0,74.125,93.53125
2019-02-08 12:07:12,80.0,98.636364,74.0,93.484848
2019-02-08 12:14:24,80.0,98.636364,74.0,93.484848
2019-02-08 12:21:36,79.84375,99.0,71.625,89.78125
2019-02-08 12:28:48,79.84375,99.0,71.625,89.78125
2019-02-08 12:36:00,79.032258,99.0,69.935484,85.258065
2019-02-08 12:43:12,79.032258,99.0,69.935484,85.258065
2019-02-08 12:50:24,79.0,99.03125,71.90625,85.9375
2019-02-08 12:57:36,79.0,99.03125,71.90625,85.9375
2019-02-08 13:04:48,79.0,99.96875,75.5,87.78125
2019-02-08 13:12:00,79.0,99.96875,75.5,87.78125
2019-02-08 13:19:12,79.0,100.0,77.375,86.71875
2019-02-08 13:26:24,79.0,100.0,77.375,86.71875
2019-02-08 13:33:36,79.0,100.0,78.0,88.03125
2019-02-08 13:40:48,79.0,100.0,78.0,88.03125
2019-02-08 13:48:00,79.0,100.0,78.53125,91.0
2019-02-08 13:55:12,79.0,100.0,78.53125,91.0
2019-02-08 14:02:24,79.0,100.0,79.0,95.0625
2019-02-08 14:09:36,79.0,100.0,79.0,95.0625
2019-02-08 14:16:48,79.90625,100.0,79.28125,97.1875
2019-02-08 14:24:00,79.90625,100.0,79.28125,97.1875
2019-02-08 14:31:12,80.0,100.0,80.0,98.0
2019-02-08 14:38:24,80.0,100.0,80.0,98.0
2019-02-08 14:45:36,80.903226,100.0,80.0,98.967742
2019-02-08 14:52:48,80.903226,100.0,80.0,98.967742
2019-02-08 15:00:00,80.903226,100.0,80.0,98.967742
2019-02-08 15:07:12,81.0,100.0,80.608696,99.434783
2019-02-08 15:14:24,81.0,100.0,80.608696,99.434783
2019-02-08 15:21:36,81.857143,100.0,81.0,100.0
2019-02-08 15:28:48,81.857143,100.0,81.0,100.0
2019-02-08 15:36:00,82.086957,100.0,81.434783,100.0
2019-02-08 15:43:12,82.086957,100.0,81.434783,100.0
2019-02-08 15:50:24,82.933333,100.0,82.0,100.0
2019-02-08 15:57:36,82.933333,100.0,82.0,100.0
2019-02-08 16:04:48,83.0,100.0,82.0,100.0
2019-02-08 16:12:00,83.0,100.0,82.0,100.0
2019-02-08 16:19:12,82.967742,100.0,82.032258,100.0
2019-02-08 16:26:24,82.967742,100.0,82.032258,100.0
2019-02-08 16:33:36,83.21875,100.0,82.625,100.0
2019-02-08 16:40:48,83.21875,100.0,82.625,100.0
2019-02-08 16:48:00,83.7,100.0,83.0,100.0
2019-02-08 16:55:12,83.7,100.0,83.0,100.0
2019-02-08 17:02:24,84.0,100.0,83.0,100.0
2019-02-08 17:09:36,84.0,100.0,83.0,100.0
2019-02-08 17:16:48,84.0,100.0,83.0,100.0
2019-02-08 17:24:00,84.0,100.0,83.0,100.0
2019-02-08 17:31:12,84.482759,100.0,83.0,100.0
2019-02-08 17:38:24,84.482759,100.0,83.0,100.0
2019-02-08 17:45:36,85.0,100.0,83.451613,100.0
2019-02-08 17:52:48,85.0,100.0,83.451613,100.0
2019-02-08 18:00:00,85.0,100.0,83.451613,100.0
