,136_APAR_213.1,144_APAR_214.2,148_APAR_215.3,152_APAR_216.4,156_APAR_217.5,160_APAR_218.6,164_APAR_219.7,168_APAR_220.8,172_APAR_221.9,176_APAR_222.10,180_APAR_223.11,184_APAR_224.12,188_APAR_225.13,192_APAR_226.14,196_APAR_227.15,200_APAR_228.16,204_APAR_229.17,208_APAR_230.18,212_APAR_231.19,216_APAR_232.20,220_APAR_233.21,224_APAR_234.22,228_APAR_235.23,232_APAR_236.24,236_APAR_237.25,240_APAR_238.26,244_APAR_239.27,248_APAR_240.28,3808_APAR_16.16,3812_APAR_17.17,3816_APAR_18.18,656_FIF_203.3,658_FIF_204.4,660_FIF_205.5,662_FIF_206.6,664_FIF_207.7
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 23:45:36,27.6,27.6,30.4,40.3,50.8,27.9,30.0,33.3,41.5,52.6,26.0,29.4,37.1,30.0,38.7,45.4,24.9,34.9,54.2,,,,,,,,,,47.0,100.0,48.0,27.225806,30.0,26.0,27.258065,26.064516
2019-02-07 23:52:48,27.5,27.5,30.4,40.3,50.8,27.9,30.0,33.3,41.5,52.6,26.2,29.5,37.2,30.0,38.7,45.4,24.9,34.8,54.1,,,,,,,,,,47.0,100.0,48.0,27.193548,30.0,26.0,27.451613,26.0
2019-02-08 00:00:00,27.5,27.5,30.4,40.3,50.8,27.9,30.0,33.3,41.5,52.6,26.2,29.5,37.2,30.0,38.7,45.4,24.9,34.8,54.1,,,,,,,,,,47.0,100.0,48.0,27.193548,30.0,26.0,27.451613,26.0
2019-02-08 00:07:12,27.5,27.5,30.4,40.3,50.8,27.9,30.0,33.3,41.5,52.6,26.3,29.6,37.2,29.9,38.7,45.4,24.9,34.8,54.1,,,,,,,,,,47.0,100.0,47.9,27.060606,30.0,26.0,27.454545,26.0
2019-02-08 00:14:24,27.5,27.5,30.4,40.3,50.8,27.9,30.0,33.3,41.5,52.6,26.3,29.6,37.2,29.9,38.7,45.4,24.9,34.8,54.1,,,,,,,,,,47.0,100.0,47.9,27.060606,30.0,26.0,27.454545,26.0
2019-02-08 00:21:36,27.5,27.5,30.4,40.3,50.8,27.9,30.0,33.3,41.5,52.6,26.3,29.6,37.3,29.9,38.7,45.4,24.9,34.8,54.1,,,,,,,,,,46.8,100.0,47.9,27.035714,29.892857,26.0,27.678571,26.0
2019-02-08 00:28:48,27.5,27.5,30.4,40.3,50.8,27.9,30.0,33.3,41.5,52.6,26.3,29.6,37.3,29.9,38.7,45.4,24.9,34.8,54.1,,,,,,,,,,46.8,100.0,47.9,27.035714,29.892857,26.0,27.678571,26.0
2019-02-08 00:36:00,27.5,27.5,30.4,40.3,50.8,27.9,30.0,33.3,41.5,52.6,26.2,29.7,37.3,29.9,38.7,45.4,24.9,34.8,54.0,,,,,,,,,,46.8,100.0,47.8,27.0,29.88,26.0,27.88,26.0
