,252_APAR_314.14,256_APAR_315.15,260_APAR_316.16,264_APAR_317.17,268_APAR_318.18,272_APAR_319.19,276_APAR_320.20,280_APAR_321.21,284_APAR_322.22,288_APAR_323.23,292_APAR_324.24,296_APAR_325.25,300_APAR_326.26,666_FIF_304.4,668_FIF_305.5,670_FIF_306.6,672_FIF_310.10,674_FIF_311.11,676_FIF_312.12,678_FIF_313.13
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-07 23:45:36,25.2,25.7,26.1,40.8,80.8,35.7,37.5,39.8,48.9,26.4,26.9,32.4,39.4,29.0,25.0,25.064516,,,50.064516,23.0
2019-02-07 23:52:48,25.2,25.7,26.1,40.7,80.8,35.7,37.5,39.8,48.9,26.4,26.9,32.4,39.3,29.0,25.0,25.032258,,,49.354839,23.0
2019-02-08 00:00:00,25.2,25.7,26.1,40.7,80.8,35.7,37.5,39.8,48.9,26.4,26.9,32.4,39.3,29.0,25.0,25.032258,,,49.354839,23.0
2019-02-08 00:07:12,25.2,25.7,26.0,40.7,80.8,35.7,37.5,39.8,48.9,26.4,27.0,32.4,39.3,29.0,25.0,25.090909,,,49.333333,23.0
2019-02-08 00:14:24,25.2,25.7,26.0,40.7,80.8,35.7,37.5,39.8,48.9,26.4,27.0,32.4,39.3,29.0,25.0,25.090909,,,49.333333,23.0
2019-02-08 00:21:36,25.2,25.7,26.0,40.7,80.8,35.7,37.5,39.8,48.9,26.4,27.0,32.4,39.3,29.0,25.0,25.142857,,,49.178571,23.035714
2019-02-08 00:28:48,25.2,25.7,26.0,40.7,80.8,35.7,37.5,39.8,48.9,26.4,27.0,32.4,39.3,29.0,25.0,25.142857,,,49.178571,23.035714
2019-02-08 00:36:00,25.2,25.7,26.0,40.7,80.8,35.7,37.5,39.8,48.9,26.4,27.0,32.4,39.3,29.0,25.0,25.08,,,48.76,23.2
2019-02-08 00:43:12,25.2,25.7,26.0,40.7,80.8,35.7,37.5,39.8,48.9,26.4,27.0,32.4,39.3,29.0,25.0,25.08,,,48.76,23.2
2019-02-08 00:50:24,25.1,25.7,26.0,40.6,80.8,35.7,37.5,39.8,48.9,26.4,27.0,32.4,39.3,29.0,25.0,25.038462,,,48.423077,23.153846
2019-02-08 00:57:36,25.1,25.7,26.0,40.6,80.8,35.7,37.5,39.8,48.9,26.4,27.0,32.4,39.3,29.0,25.0,25.038462,,,48.423077,23.153846
