,4243_Mbus Apators,4265_Mbus Apators,4276_Mbus Apators,4287_Mbus Apators,4298_Mbus Apators,4309_Mbus Apators,4320_Mbus Apators,4481_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-03 23:45:36,,,,,,,,
2019-02-03 23:52:48,4.686,7.884,8.566,0.0,33.502,0.0,0.0,6.377
2019-02-04 00:00:00,4.69,7.884,8.566,0.0,33.506,0.0,0.0,6.377
2019-02-04 00:07:12,4.692,7.884,8.566,0.0,33.512,0.0,0.0,6.377
2019-02-04 00:14:24,4.692,7.884,8.566,0.0,33.512,0.0,0.0,6.377
2019-02-04 00:21:36,4.696,7.884,8.566,0.0,33.519,0.0,0.0,6.377
2019-02-04 00:28:48,4.696,7.884,8.566,0.0,33.519,0.0,0.0,6.377
2019-02-04 00:36:00,4.699,7.884,8.566,0.0,33.525,0.0,0.0,6.377
2019-02-04 00:43:12,4.699,7.884,8.566,0.0,33.525,0.0,0.0,6.377
2019-02-04 00:50:24,4.699,7.887,8.569,0.0,33.528,0.0,0.0,6.377
2019-02-04 00:57:36,4.699,7.887,8.569,0.0,33.528,0.0,0.0,6.377
2019-02-04 01:04:48,4.699,7.891,8.572,0.0,33.528,0.0,0.0,6.377
2019-02-04 01:12:00,4.699,7.891,8.572,0.0,33.528,0.0,0.0,6.377
2019-02-04 01:19:12,4.699,7.891,8.572,0.0,33.531,0.0,0.0,6.379
2019-02-04 01:26:24,4.699,7.891,8.572,0.0,33.531,0.0,0.0,6.379
2019-02-04 01:33:36,4.699,7.891,8.572,0.0,33.538,0.0,0.0,6.383
2019-02-04 01:40:48,4.699,7.891,8.572,0.0,33.538,0.0,0.0,6.383
2019-02-04 01:48:00,4.699,7.891,8.572,0.0,33.544,0.0,0.0,6.383
2019-02-04 01:55:12,4.699,7.891,8.572,0.0,33.544,0.0,0.0,6.383
2019-02-04 02:02:24,4.701,7.891,8.572,0.0,33.55,0.0,0.0,6.383
2019-02-04 02:09:36,4.701,7.891,8.572,0.0,33.55,0.0,0.0,6.383
2019-02-04 02:16:48,4.705,7.891,8.572,0.0,33.557,0.0,0.0,6.383
2019-02-04 02:24:00,4.705,7.891,8.572,0.0,33.557,0.0,0.0,6.383
2019-02-04 02:31:12,4.708,7.891,8.572,0.0,33.563,0.0,0.0,6.385
2019-02-04 02:38:24,4.708,7.891,8.572,0.0,33.563,0.0,0.0,6.385
2019-02-04 02:45:36,4.712,7.891,8.572,0.0,33.57,0.0,0.0,6.39
2019-02-04 02:52:48,4.712,7.891,8.572,0.0,33.57,0.0,0.0,6.39
2019-02-04 03:00:00,4.712,7.891,8.572,0.0,33.57,0.0,0.0,6.39
2019-02-04 03:07:12,4.712,7.893,8.572,0.0,33.574,0.0,0.0,6.39
2019-02-04 03:14:24,4.712,7.893,8.572,0.0,33.574,0.0,0.0,6.39
2019-02-04 03:21:36,4.712,7.897,8.572,0.0,33.574,0.0,0.0,6.39
2019-02-04 03:28:48,4.712,7.897,8.572,0.0,33.574,0.0,0.0,6.39
2019-02-04 03:36:00,4.712,7.897,8.574,0.0,33.574,0.0,0.0,6.39
2019-02-04 03:43:12,4.712,7.897,8.574,0.0,33.574,0.0,0.0,6.39
2019-02-04 03:50:24,4.712,7.897,8.579,0.0,33.576,0.0,0.0,6.39
2019-02-04 03:57:36,4.712,7.897,8.579,0.0,33.576,0.0,0.0,6.39
2019-02-04 04:04:48,4.712,7.897,8.579,0.0,33.582,0.0,0.0,6.39
2019-02-04 04:12:00,4.712,7.897,8.579,0.0,33.582,0.0,0.0,6.39
2019-02-04 04:19:12,4.713,7.897,8.579,0.0,33.589,0.0,0.0,6.391
2019-02-04 04:26:24,4.713,7.897,8.579,0.0,33.589,0.0,0.0,6.391
2019-02-04 04:33:36,4.719,7.897,8.579,0.0,33.595,0.0,0.0,6.396
2019-02-04 04:40:48,4.719,7.897,8.579,0.0,33.595,0.0,0.0,6.396
2019-02-04 04:48:00,4.719,7.897,8.579,0.0,33.6,0.0,0.0,6.396
2019-02-04 04:55:12,4.719,7.897,8.579,0.0,33.6,0.0,0.0,6.396
2019-02-04 05:02:24,4.719,7.897,8.58,0.0,33.6,0.0,0.0,6.396
2019-02-04 05:09:36,4.719,7.897,8.58,0.0,33.6,0.0,0.0,6.396
2019-02-04 05:16:48,4.719,7.897,8.585,0.0,33.601,0.0,0.0,6.396
2019-02-04 05:24:00,4.719,7.897,8.585,0.0,33.601,0.0,0.0,6.396
2019-02-04 05:31:12,4.719,7.897,8.585,0.0,33.607,0.0,0.0,6.396
2019-02-04 05:38:24,4.719,7.897,8.585,0.0,33.607,0.0,0.0,6.396
2019-02-04 05:45:36,4.719,7.897,8.585,0.0,33.614,0.0,0.0,6.396
2019-02-04 05:52:48,4.719,7.897,8.585,0.0,33.614,0.0,0.0,6.396
2019-02-04 06:00:00,4.719,7.897,8.585,0.0,33.614,0.0,0.0,6.396
2019-02-04 06:07:12,4.719,7.897,8.585,0.0,33.62,0.0,0.0,6.397
2019-02-04 06:14:24,4.719,7.897,8.585,0.0,33.62,0.0,0.0,6.397
2019-02-04 06:21:36,4.725,7.897,8.585,0.0,33.627,0.0,0.0,6.403
2019-02-04 06:28:48,4.725,7.897,8.585,0.0,33.627,0.0,0.0,6.403
2019-02-04 06:36:00,4.725,7.904,8.585,0.0,33.633,0.0,0.0,6.403
2019-02-04 06:43:12,4.725,7.904,8.585,0.0,33.633,0.0,0.0,6.403
2019-02-04 06:50:24,4.725,7.904,8.585,0.0,33.64,0.0,0.0,6.403
