,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03 23:45:36,38.0,52.6,63.3,,,,,,,30.4,31.0,,,31.9,53.6,88.3,39.9,40.1,43.4,31.0,29.967742,27.032258,52.4,27.8,31.7,39.1,45.4,32.6,41.3,53.1
2019-02-03 23:52:48,38.0,52.6,63.3,,,,,,,30.4,31.0,55.9,78.9,31.8,53.6,88.3,39.9,40.1,43.4,31.0,29.758621,27.0,52.4,27.8,31.7,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:00:00,38.0,52.6,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.6,88.3,39.9,40.1,43.4,31.0,29.758621,27.0,52.4,27.8,31.7,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:07:12,37.9,52.6,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.5,88.3,39.9,40.1,43.4,30.966667,29.5,27.2,52.4,27.8,31.7,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:14:24,37.9,52.6,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.5,88.3,39.9,40.1,43.4,30.966667,29.5,27.2,52.4,27.8,31.7,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:21:36,38.0,52.6,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.5,88.3,39.9,40.1,43.4,30.966667,29.733333,27.0,52.4,27.8,31.7,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:28:48,38.0,52.6,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.5,88.3,39.9,40.1,43.4,30.966667,29.733333,27.0,52.4,27.8,31.7,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:36:00,38.2,52.6,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.5,88.3,39.9,40.1,43.4,30.866667,29.333333,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:43:12,38.2,52.6,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.5,88.3,39.9,40.1,43.4,30.866667,29.333333,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:50:24,38.2,52.5,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.3,39.9,40.1,43.4,30.733333,29.666667,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.1
2019-02-04 00:57:36,38.2,52.5,63.3,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.3,39.9,40.1,43.4,30.733333,29.666667,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.1
2019-02-04 01:04:48,38.2,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.4,39.9,40.1,43.4,30.592593,29.296296,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 01:12:00,38.2,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.4,39.9,40.1,43.4,30.592593,29.296296,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 01:19:12,38.1,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.4,39.9,40.1,43.4,31.0,29.5,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 01:26:24,38.1,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.4,39.9,40.1,43.4,31.0,29.5,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 01:33:36,38.0,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.4,39.9,40.1,43.4,31.0,29.185185,27.0,52.4,27.8,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 01:40:48,38.0,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.4,39.9,40.1,43.4,31.0,29.185185,27.0,52.4,27.8,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 01:48:00,38.0,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.4,39.9,40.1,43.4,31.0,29.285714,27.0,52.4,27.8,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 01:55:12,38.0,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.8,53.4,88.4,39.9,40.1,43.4,31.0,29.285714,27.0,52.4,27.8,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 02:02:24,37.9,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.7,53.3,88.4,39.9,40.1,43.4,31.0,29.733333,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 02:09:36,37.9,52.6,63.4,,,,,,,30.4,31.0,55.8,78.9,31.7,53.3,88.4,39.9,40.1,43.4,31.0,29.733333,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.2
2019-02-04 02:16:48,37.9,52.6,63.4,,,,,,,30.4,31.0,55.9,79.0,31.7,53.3,88.4,39.9,40.1,43.4,30.866667,29.3,27.0,52.4,27.9,31.6,39.1,45.4,32.6,41.3,53.2
