,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-03 23:45:36,,,,
2019-02-03 23:52:48,0.62,1.25,1.02,1.2
2019-02-04 00:00:00,0.56,0.99,0.82,1.07
2019-02-04 00:07:12,0.82,1.44,1.22,1.18
2019-02-04 00:14:24,0.82,1.44,1.22,1.18
2019-02-04 00:21:36,0.62,1.21,1.0,1.19
2019-02-04 00:28:48,0.62,1.21,1.0,1.19
2019-02-04 00:36:00,0.45,0.89,0.91,1.01
2019-02-04 00:43:12,0.45,0.89,0.91,1.01
2019-02-04 00:50:24,0.34,0.58,0.61,0.66
2019-02-04 00:57:36,0.34,0.58,0.61,0.66
2019-02-04 01:04:48,0.31,0.7,0.69,0.76
2019-02-04 01:12:00,0.31,0.7,0.69,0.76
2019-02-04 01:19:12,0.4,0.87,0.74,0.74
2019-02-04 01:26:24,0.4,0.87,0.74,0.74
2019-02-04 01:33:36,0.56,0.83,0.7,0.69
2019-02-04 01:40:48,0.56,0.83,0.7,0.69
2019-02-04 01:48:00,0.52,0.71,0.61,0.75
2019-02-04 01:55:12,0.52,0.71,0.61,0.75
2019-02-04 02:02:24,0.31,0.74,0.55,0.54
2019-02-04 02:09:36,0.31,0.74,0.55,0.54
2019-02-04 02:16:48,0.4,0.42,0.28,0.28
2019-02-04 02:24:00,0.4,0.42,0.28,0.28
2019-02-04 02:31:12,0.35,0.7,0.54,0.57
2019-02-04 02:38:24,0.35,0.7,0.54,0.57
2019-02-04 02:45:36,0.46,0.63,0.75,0.76
2019-02-04 02:52:48,0.46,0.63,0.75,0.76
2019-02-04 03:00:00,0.46,0.63,0.75,0.76
2019-02-04 03:07:12,0.12,0.42,0.4,0.38
2019-02-04 03:14:24,0.12,0.42,0.4,0.38
2019-02-04 03:21:36,0.19,0.5,0.41,0.47
2019-02-04 03:28:48,0.19,0.5,0.41,0.47
2019-02-04 03:36:00,0.46,0.79,0.69,0.76
2019-02-04 03:43:12,0.46,0.79,0.69,0.76
2019-02-04 03:50:24,0.42,0.69,0.71,0.72
2019-02-04 03:57:36,0.42,0.69,0.71,0.72
2019-02-04 04:04:48,0.83,0.7,0.74,0.83
2019-02-04 04:12:00,0.83,0.7,0.74,0.83
2019-02-04 04:19:12,0.34,0.52,0.47,0.47
2019-02-04 04:26:24,0.34,0.52,0.47,0.47
2019-02-04 04:33:36,0.4,0.52,0.53,0.51
2019-02-04 04:40:48,0.4,0.52,0.53,0.51
2019-02-04 04:48:00,0.43,0.54,0.59,0.62
2019-02-04 04:55:12,0.43,0.54,0.59,0.62
2019-02-04 05:02:24,0.79,0.77,0.82,0.92
2019-02-04 05:09:36,0.79,0.77,0.82,0.92
2019-02-04 05:16:48,0.91,0.78,0.9,0.93
2019-02-04 05:24:00,0.91,0.78,0.9,0.93
2019-02-04 05:31:12,0.96,1.26,0.98,1.08
2019-02-04 05:38:24,0.96,1.26,0.98,1.08
2019-02-04 05:45:36,0.98,1.22,1.04,1.01
2019-02-04 05:52:48,0.98,1.22,1.04,1.01
2019-02-04 06:00:00,0.98,1.22,1.04,1.01
2019-02-04 06:07:12,0.93,1.39,1.57,1.52
2019-02-04 06:14:24,0.93,1.39,1.57,1.52
2019-02-04 06:21:36,1.25,1.18,1.79,1.87
2019-02-04 06:28:48,1.25,1.18,1.79,1.87
2019-02-04 06:36:00,1.41,1.12,1.66,1.69
2019-02-04 06:43:12,1.41,1.12,1.66,1.69
2019-02-04 06:50:24,2.89,1.47,1.77,2.15
2019-02-04 06:57:36,2.89,1.47,1.77,2.15
2019-02-04 07:04:48,3.69,1.47,2.18,2.7
2019-02-04 07:12:00,3.69,1.47,2.18,2.7
2019-02-04 07:19:12,3.08,1.53,1.98,2.13
2019-02-04 07:26:24,3.08,1.53,1.98,2.13
2019-02-04 07:33:36,4.04,1.75,2.23,2.73
2019-02-04 07:40:48,4.04,1.75,2.23,2.73
2019-02-04 07:48:00,4.9,2.0,2.4,3.5
2019-02-04 07:55:12,4.9,2.0,2.4,3.5
2019-02-04 08:02:24,5.13,2.4,3.4,3.53
2019-02-04 08:09:36,5.13,2.4,3.4,3.53
2019-02-04 08:16:48,5.13,2.4,3.4,3.53
2019-02-04 08:24:00,5.13,2.4,3.4,3.53
2019-02-04 08:31:12,4.56,2.38,2.64,2.71
2019-02-04 08:38:24,4.56,2.38,2.64,2.71
2019-02-04 08:45:36,4.56,2.38,2.64,2.71
2019-02-04 08:52:48,4.07,2.16,2.64,2.83
2019-02-04 09:00:00,4.07,2.16,2.64,2.83
2019-02-04 09:07:12,4.2,2.07,2.34,2.63
2019-02-04 09:14:24,4.2,2.07,2.34,2.63
2019-02-04 09:21:36,4.25,1.92,2.4,2.7
2019-02-04 09:28:48,4.25,1.92,2.4,2.7
2019-02-04 09:36:00,3.7,1.93,2.33,2.46
2019-02-04 09:43:12,3.7,1.93,2.33,2.46
2019-02-04 09:50:24,3.93,2.27,2.28,2.2
2019-02-04 09:57:36,3.93,2.27,2.28,2.2
2019-02-04 10:04:48,4.19,2.4,2.24,2.27
2019-02-04 10:12:00,4.19,2.4,2.24,2.27
2019-02-04 10:19:12,4.64,2.56,2.25,2.45
2019-02-04 10:26:24,4.64,2.56,2.25,2.45
2019-02-04 10:33:36,3.82,2.31,2.39,2.46
2019-02-04 10:40:48,3.82,2.31,2.39,2.46
2019-02-04 10:48:00,3.72,2.21,2.32,2.39
2019-02-04 10:55:12,3.72,2.21,2.32,2.39
2019-02-04 11:02:24,3.42,2.05,2.1,2.27
2019-02-04 11:09:36,3.42,2.05,2.1,2.27
2019-02-04 11:16:48,3.35,1.78,1.91,2.04
2019-02-04 11:24:00,3.35,1.78,1.91,2.04
2019-02-04 11:31:12,3.92,2.23,2.16,2.22
2019-02-04 11:38:24,3.92,2.23,2.16,2.22
2019-02-04 11:45:36,3.8,2.15,2.16,2.16
2019-02-04 11:52:48,3.8,2.15,2.16,2.16
2019-02-04 12:00:00,3.8,2.15,2.16,2.16
2019-02-04 12:07:12,3.32,1.93,1.89,1.81
2019-02-04 12:14:24,3.32,1.93,1.89,1.81
2019-02-04 12:21:36,4.0,2.36,2.11,2.21
2019-02-04 12:28:48,4.0,2.36,2.11,2.21
2019-02-04 12:36:00,3.28,1.96,1.8,1.65
2019-02-04 12:43:12,3.28,1.96,1.8,1.65
2019-02-04 12:50:24,3.12,1.96,1.83,1.89
2019-02-04 12:57:36,3.12,1.96,1.83,1.89
2019-02-04 13:04:48,3.37,1.89,1.79,1.78
2019-02-04 13:12:00,3.37,1.89,1.79,1.78
2019-02-04 13:19:12,3.19,1.8,1.56,1.72
2019-02-04 13:26:24,3.19,1.8,1.56,1.72
2019-02-04 13:33:36,2.52,1.36,1.53,1.42
2019-02-04 13:40:48,2.52,1.36,1.53,1.42
2019-02-04 13:48:00,2.32,1.33,1.46,1.53
2019-02-04 13:55:12,2.32,1.33,1.46,1.53
2019-02-04 14:02:24,2.29,1.04,1.47,1.73
2019-02-04 14:09:36,2.29,1.04,1.47,1.73
2019-02-04 14:16:48,2.61,1.2,1.52,2.1
2019-02-04 14:24:00,2.61,1.2,1.52,2.1
2019-02-04 14:31:12,2.11,0.75,1.19,1.62
2019-02-04 14:38:24,2.11,0.75,1.19,1.62
2019-02-04 14:45:36,2.11,0.75,1.19,1.62
2019-02-04 14:52:48,2.16,0.9,1.3,1.58
2019-02-04 15:00:00,2.16,0.9,1.3,1.58
2019-02-04 15:07:12,2.32,1.28,1.4,1.72
2019-02-04 15:14:24,2.32,1.28,1.4,1.72
2019-02-04 15:21:36,3.13,2.04,1.64,1.96
2019-02-04 15:28:48,3.13,2.04,1.64,1.96
2019-02-04 15:36:00,2.58,1.41,1.35,1.51
2019-02-04 15:43:12,2.58,1.41,1.35,1.51
2019-02-04 15:50:24,2.38,1.36,1.2,1.2
2019-02-04 15:57:36,2.38,1.36,1.2,1.2
2019-02-04 16:04:48,1.98,1.19,0.99,1.0
2019-02-04 16:12:00,1.98,1.19,0.99,1.0
2019-02-04 16:19:12,1.89,1.14,1.03,1.0
2019-02-04 16:26:24,1.89,1.14,1.03,1.0
2019-02-04 16:33:36,1.89,0.93,1.04,1.18
2019-02-04 16:40:48,1.89,0.93,1.04,1.18
2019-02-04 16:48:00,2.34,1.38,1.24,1.36
2019-02-04 16:55:12,2.34,1.38,1.24,1.36
2019-02-04 17:02:24,2.37,1.42,1.26,1.34
2019-02-04 17:09:36,2.37,1.42,1.26,1.34
2019-02-04 17:16:48,1.96,1.15,1.0,1.01
2019-02-04 17:24:00,1.96,1.15,1.0,1.01
2019-02-04 17:31:12,1.21,0.84,0.72,0.91
2019-02-04 17:38:24,1.21,0.84,0.72,0.91
2019-02-04 17:45:36,1.21,0.84,0.72,0.91
2019-02-04 17:52:48,1.67,1.1,0.95,0.93
2019-02-04 18:00:00,1.67,1.1,0.95,0.93
2019-02-04 18:07:12,1.84,1.36,1.1,1.02
2019-02-04 18:14:24,1.84,1.36,1.1,1.02
2019-02-04 18:21:36,1.75,1.03,0.86,0.93
2019-02-04 18:28:48,1.75,1.03,0.86,0.93
2019-02-04 18:36:00,1.51,1.04,0.93,0.84
2019-02-04 18:43:12,1.51,1.04,0.93,0.84
2019-02-04 18:50:24,1.61,1.08,0.78,1.06
2019-02-04 18:57:36,1.61,1.08,0.78,1.06
