,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-03 23:45:36,28.2,29.8,31.7,44.9,50.2,24.7,25.6,29.7,38.8,53.4,26.4,27.0,28.3,50.9,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-03 23:52:48,28.2,29.7,31.7,44.9,50.2,24.7,25.5,29.7,38.7,53.4,26.4,27.0,28.3,50.9,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-04 00:00:00,28.2,29.7,31.7,44.9,50.2,24.7,25.5,29.7,38.7,53.4,26.4,27.0,28.3,50.9,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-04 00:07:12,28.2,29.7,31.7,44.9,50.2,24.7,25.5,29.7,38.7,53.4,26.3,27.0,28.3,50.8,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-04 00:14:24,28.2,29.7,31.7,44.9,50.2,24.7,25.5,29.7,38.7,53.4,26.3,27.0,28.3,50.8,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-04 00:21:36,28.2,29.7,31.7,44.9,50.2,24.6,25.5,29.7,38.7,53.4,26.3,27.0,28.3,50.8,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-04 00:28:48,28.2,29.7,31.7,44.9,50.2,24.6,25.5,29.7,38.7,53.4,26.3,27.0,28.3,50.8,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-04 00:36:00,28.2,29.7,31.7,44.9,50.2,24.6,25.5,29.7,38.7,53.3,26.3,27.0,28.3,50.8,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-04 00:43:12,28.2,29.7,31.7,44.9,50.2,24.6,25.5,29.7,38.7,53.3,26.3,27.0,28.3,50.8,80.4,27.0,24.0,28.0,28.0,30.0
2019-02-04 00:50:24,28.3,29.8,31.7,44.9,50.2,24.6,25.4,29.7,38.7,53.3,26.3,27.0,28.3,50.8,80.4,27.0,24.0,28.0,28.0,30.0
