,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-02-04 05:31:12,13.8,7.6,2.8,15.2,14.9,17.3
2019-02-04 05:38:24,13.8,7.6,2.8,15.2,14.9,17.3
2019-02-04 05:45:36,13.8,7.6,2.8,15.2,14.9,17.3
2019-02-04 05:52:48,13.8,7.6,2.8,15.2,14.9,17.3
2019-02-04 06:00:00,13.8,7.6,2.8,15.2,14.9,17.3
2019-02-04 06:07:12,13.8,7.6,2.8,15.2,14.9,17.2
2019-02-04 06:14:24,13.8,7.6,2.8,15.2,14.9,17.2
2019-02-04 06:21:36,13.8,7.6,2.8,15.2,14.8,17.3
2019-02-04 06:28:48,13.8,7.6,2.8,15.2,14.8,17.3
2019-02-04 06:36:00,13.8,7.5,2.8,15.2,14.8,17.3
2019-02-04 06:43:12,13.8,7.5,2.8,15.2,14.8,17.3
2019-02-04 06:50:24,13.7,7.5,2.7,15.2,14.8,17.2
2019-02-04 06:57:36,13.7,7.5,2.7,15.2,14.8,17.2
2019-02-04 07:04:48,13.6,7.5,2.7,15.2,14.8,17.2
2019-02-04 07:12:00,13.6,7.5,2.7,15.2,14.8,17.2
2019-02-04 07:19:12,13.6,7.5,2.6,15.2,14.8,17.1
2019-02-04 07:26:24,13.6,7.5,2.6,15.2,14.8,17.1
2019-02-04 07:33:36,13.5,7.4,2.5,15.2,14.8,17.0
2019-02-04 07:40:48,13.5,7.4,2.5,15.2,14.8,17.0
2019-02-04 07:48:00,13.4,7.4,2.4,15.1,14.7,16.8
2019-02-04 07:55:12,13.4,7.4,2.4,15.1,14.7,16.8
2019-02-04 08:02:24,13.4,7.3,2.3,15.0,14.6,16.6
2019-02-04 08:09:36,13.4,7.3,2.3,15.0,14.6,16.6
2019-02-04 08:16:48,13.4,7.3,2.3,15.0,14.6,16.6
2019-02-04 08:24:00,13.4,7.3,2.3,15.0,14.6,16.6
2019-02-04 08:31:12,13.3,7.3,2.3,14.9,14.5,16.4
2019-02-04 08:38:24,13.3,7.3,2.3,14.9,14.5,16.4
2019-02-04 08:45:36,13.3,7.3,2.2,14.9,14.5,16.4
2019-02-04 08:52:48,13.3,7.3,2.2,14.9,14.5,16.4
2019-02-04 09:00:00,13.3,7.3,2.2,14.9,14.5,16.4
2019-02-04 09:07:12,13.2,7.2,2.2,14.8,14.5,16.4
2019-02-04 09:14:24,13.2,7.2,2.2,14.8,14.5,16.4
2019-02-04 09:21:36,13.2,7.2,2.2,14.8,14.4,16.4
2019-02-04 09:28:48,13.2,7.2,2.2,14.8,14.4,16.4
2019-02-04 09:36:00,13.2,7.2,2.2,14.8,14.4,16.6
2019-02-04 09:43:12,13.2,7.2,2.2,14.8,14.4,16.6
2019-02-04 09:50:24,13.1,7.1,2.2,14.9,14.4,16.8
2019-02-04 09:57:36,13.1,7.1,2.2,14.9,14.4,16.8
2019-02-04 10:04:48,13.1,7.1,2.2,14.8,14.4,16.6
2019-02-04 10:12:00,13.1,7.1,2.2,14.8,14.4,16.6
2019-02-04 10:19:12,13.1,7.0,2.1,14.8,14.3,16.6
2019-02-04 10:26:24,13.1,7.0,2.1,14.8,14.3,16.6
2019-02-04 10:33:36,13.0,7.0,2.1,14.7,14.3,16.5
2019-02-04 10:40:48,13.0,7.0,2.1,14.7,14.3,16.5
2019-02-04 10:48:00,13.0,7.0,2.1,14.7,14.3,16.5
2019-02-04 10:55:12,13.0,7.0,2.1,14.7,14.3,16.5
2019-02-04 11:02:24,13.0,6.9,2.1,14.7,14.2,16.4
2019-02-04 11:09:36,13.0,6.9,2.1,14.7,14.2,16.4
2019-02-04 11:16:48,13.0,6.9,2.1,14.6,14.2,16.3
2019-02-04 11:24:00,13.0,6.9,2.1,14.6,14.2,16.3
2019-02-04 11:31:12,13.0,6.9,2.1,14.6,14.2,16.2
2019-02-04 11:38:24,13.0,6.9,2.1,14.6,14.2,16.2
2019-02-04 11:45:36,12.9,6.8,2.0,14.5,14.1,16.3
2019-02-04 11:52:48,12.9,6.8,2.0,14.5,14.1,16.3
2019-02-04 12:00:00,12.9,6.8,2.0,14.5,14.1,16.3
2019-02-04 12:07:12,12.9,6.8,2.0,14.5,14.1,16.4
2019-02-04 12:14:24,12.9,6.8,2.0,14.5,14.1,16.4
2019-02-04 12:21:36,12.9,6.8,1.9,14.5,14.1,16.5
2019-02-04 12:28:48,12.9,6.8,1.9,14.5,14.1,16.5
2019-02-04 12:36:00,12.8,6.7,1.9,14.5,14.1,16.5
2019-02-04 12:43:12,12.8,6.7,1.9,14.5,14.1,16.5
2019-02-04 12:50:24,12.8,6.7,1.9,14.5,14.1,16.6
2019-02-04 12:57:36,12.8,6.7,1.9,14.5,14.1,16.6
2019-02-04 13:04:48,12.8,6.7,1.9,14.5,14.1,16.6
2019-02-04 13:12:00,12.8,6.7,1.9,14.5,14.1,16.6
2019-02-04 13:19:12,12.8,6.7,1.9,14.5,14.0,16.6
2019-02-04 13:26:24,12.8,6.7,1.9,14.5,14.0,16.6
2019-02-04 13:33:36,12.8,6.6,1.9,14.5,14.0,16.6
2019-02-04 13:40:48,12.8,6.6,1.9,14.5,14.0,16.6
2019-02-04 13:48:00,12.8,6.6,1.9,14.5,14.0,16.6
2019-02-04 13:55:12,12.8,6.6,1.9,14.5,14.0,16.6
2019-02-04 14:02:24,12.8,6.6,1.9,14.5,14.0,16.6
2019-02-04 14:09:36,12.8,6.6,1.9,14.5,14.0,16.6
2019-02-04 14:16:48,12.8,6.6,1.9,14.4,14.0,16.5
2019-02-04 14:24:00,12.8,6.6,1.9,14.4,14.0,16.5
2019-02-04 14:31:12,12.8,6.5,1.9,14.4,14.0,16.4
2019-02-04 14:38:24,12.8,6.5,1.9,14.4,14.0,16.4
2019-02-04 14:45:36,12.8,6.5,1.9,14.4,13.9,16.4
2019-02-04 14:52:48,12.8,6.5,1.9,14.4,13.9,16.4
2019-02-04 15:00:00,12.8,6.5,1.9,14.4,13.9,16.4
2019-02-04 15:07:12,12.8,6.5,1.9,14.3,13.9,16.5
2019-02-04 15:14:24,12.8,6.5,1.9,14.3,13.9,16.5
2019-02-04 15:21:36,12.7,6.5,1.8,14.3,13.9,16.6
2019-02-04 15:28:48,12.7,6.5,1.8,14.3,13.9,16.6
2019-02-04 15:36:00,12.7,6.5,1.8,14.4,13.9,16.5
2019-02-04 15:43:12,12.7,6.5,1.8,14.4,13.9,16.5
2019-02-04 15:50:24,12.7,6.5,1.7,14.3,13.9,16.4
2019-02-04 15:57:36,12.7,6.5,1.7,14.3,13.9,16.4
2019-02-04 16:04:48,12.7,6.4,1.7,14.3,13.9,16.4
2019-02-04 16:12:00,12.7,6.4,1.7,14.3,13.9,16.4
2019-02-04 16:19:12,12.7,6.4,1.6,14.3,13.9,16.4
2019-02-04 16:26:24,12.7,6.4,1.6,14.3,13.9,16.4
2019-02-04 16:33:36,12.7,6.4,1.6,14.3,13.8,16.4
2019-02-04 16:40:48,12.7,6.4,1.6,14.3,13.8,16.4
2019-02-04 16:48:00,12.7,6.4,1.6,14.3,13.8,16.3
2019-02-04 16:55:12,12.7,6.4,1.6,14.3,13.8,16.3
2019-02-04 17:02:24,12.6,6.4,1.6,14.3,13.8,16.4
2019-02-04 17:09:36,12.6,6.4,1.6,14.3,13.8,16.4
2019-02-04 17:16:48,12.6,6.4,1.5,14.2,13.8,16.4
2019-02-04 17:24:00,12.6,6.4,1.5,14.2,13.8,16.4
2019-02-04 17:31:12,12.6,6.3,1.5,14.2,13.8,16.3
2019-02-04 17:38:24,12.6,6.3,1.5,14.2,13.8,16.3
2019-02-04 17:45:36,12.6,6.3,1.4,14.2,13.8,16.3
2019-02-04 17:52:48,12.6,6.3,1.4,14.2,13.8,16.3
2019-02-04 18:00:00,12.6,6.3,1.4,14.2,13.8,16.3
2019-02-04 18:07:12,12.6,6.3,1.4,14.2,13.8,16.3
2019-02-04 18:14:24,12.6,6.3,1.4,14.2,13.8,16.3
2019-02-04 18:21:36,12.6,6.3,1.3,14.2,13.8,16.4
2019-02-04 18:28:48,12.6,6.3,1.3,14.2,13.8,16.4
2019-02-04 18:36:00,12.6,6.3,1.3,14.2,13.8,16.4
2019-02-04 18:43:12,12.6,6.3,1.3,14.2,13.8,16.4
2019-02-04 18:50:24,12.6,6.2,1.3,14.2,13.7,16.3
2019-02-04 18:57:36,12.6,6.2,1.3,14.2,13.7,16.3
2019-02-04 19:04:48,12.5,6.2,1.3,14.1,13.7,16.3
2019-02-04 19:12:00,12.5,6.2,1.3,14.1,13.7,16.3
2019-02-04 19:19:12,12.5,6.2,1.2,14.1,13.7,16.4
2019-02-04 19:26:24,12.5,6.2,1.2,14.1,13.7,16.4
2019-02-04 19:33:36,12.5,6.2,1.2,14.1,13.7,16.4
2019-02-04 19:40:48,12.5,6.2,1.2,14.1,13.7,16.4
2019-02-04 19:48:00,12.5,6.1,1.2,14.1,13.7,16.5
2019-02-04 19:55:12,12.5,6.1,1.2,14.1,13.7,16.5
2019-02-04 20:02:24,12.5,6.1,1.1,14.2,13.7,16.5
2019-02-04 20:09:36,12.5,6.1,1.1,14.2,13.7,16.5
2019-02-04 20:16:48,12.5,6.1,1.1,14.2,13.7,16.4
2019-02-04 20:24:00,12.5,6.1,1.1,14.2,13.7,16.4
2019-02-04 20:31:12,12.5,6.1,1.1,14.1,13.7,16.4
2019-02-04 20:38:24,12.5,6.1,1.1,14.1,13.7,16.4
2019-02-04 20:45:36,12.5,6.1,1.1,14.1,13.7,16.4
2019-02-04 20:52:48,12.5,6.1,1.1,14.1,13.7,16.4
2019-02-04 21:00:00,12.5,6.1,1.1,14.1,13.7,16.4
2019-02-04 21:07:12,12.5,6.0,1.0,14.1,13.7,16.4
2019-02-04 21:14:24,12.5,6.0,1.0,14.1,13.7,16.4
2019-02-04 21:21:36,12.5,6.0,1.0,14.1,13.7,16.2
2019-02-04 21:28:48,12.5,6.0,1.0,14.1,13.7,16.2
2019-02-04 21:36:00,12.4,6.0,1.0,14.1,13.7,16.1
2019-02-04 21:43:12,12.4,6.0,1.0,14.1,13.7,16.1
2019-02-04 21:50:24,12.4,6.0,0.9,14.0,13.6,16.1
2019-02-04 21:57:36,12.4,6.0,0.9,14.0,13.6,16.1
2019-02-04 22:04:48,12.4,5.9,0.9,14.0,13.6,16.0
2019-02-04 22:12:00,12.4,5.9,0.9,14.0,13.6,16.0
2019-02-04 22:19:12,12.4,5.9,0.9,14.0,13.6,16.0
2019-02-04 22:26:24,12.4,5.9,0.9,14.0,13.6,16.0
2019-02-04 22:33:36,12.4,5.9,0.9,14.0,13.6,16.1
2019-02-04 22:40:48,12.4,5.9,0.9,14.0,13.6,16.1
2019-02-04 22:48:00,12.4,5.9,0.9,14.0,13.6,16.0
2019-02-04 22:55:12,12.4,5.9,0.9,14.0,13.6,16.0
2019-02-04 23:02:24,12.4,5.9,0.9,14.0,13.6,15.9
2019-02-04 23:09:36,12.4,5.9,0.9,14.0,13.6,15.9
2019-02-04 23:16:48,12.4,5.8,0.9,14.0,13.5,15.9
2019-02-04 23:24:00,12.4,5.8,0.9,14.0,13.5,15.9
2019-02-04 23:31:12,12.3,5.8,0.9,14.0,13.5,15.9
2019-02-04 23:38:24,12.3,5.8,0.9,14.0,13.5,15.9
2019-02-04 23:45:36,12.3,5.8,0.8,14.0,13.5,15.9
2019-02-04 23:52:48,12.3,5.8,0.8,14.0,13.5,15.9
2019-02-05 00:00:00,12.3,5.8,0.8,14.0,13.5,15.9
2019-02-05 00:07:12,,,,,,
