,2203_LE03_02.2,2270_LE03_03.3,2337_LE03_04.4,2404_LE03_05.5,2471_LE03_06.6,2538_LE03_07.7,2605_LE03_08.8,2672_LE03_09.9,3852_LE01_26.10,4038_LE03_27.26,4406_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-03 23:45:36,,,,,,,,,,,
2019-02-03 23:52:48,98.3,-45.0,-11.0,-16.6,-20.7,-15.4,-3.2,-1955.6,0.0,-25.0,-1994.3
2019-02-04 00:00:00,-15.6,-23.2,-11.1,-16.8,-20.8,-15.7,-5.2,-1983.9,0.0,-25.0,-2117.3
2019-02-04 00:07:12,76.4,98.6,-11.1,-17.0,-20.8,-15.8,-6.2,-1988.6,0.0,-25.2,-1909.6
2019-02-04 00:14:24,76.4,98.6,-11.1,-17.0,-20.8,-15.8,-6.2,-1988.6,0.0,-25.2,-1909.6
2019-02-04 00:21:36,0.6,-45.5,-11.1,-16.7,-20.8,-15.4,-4.7,-1992.5,0.0,-25.1,-2131.2
2019-02-04 00:28:48,0.6,-45.5,-11.1,-16.7,-20.8,-15.4,-4.7,-1992.5,0.0,-25.1,-2131.2
2019-02-04 00:36:00,60.7,-39.7,-11.1,-16.3,-20.9,-14.9,0.0,-1887.1,0.0,-25.2,-1954.4
2019-02-04 00:43:12,60.7,-39.7,-11.1,-16.3,-20.9,-14.9,0.0,-1887.1,0.0,-25.2,-1954.4
2019-02-04 00:50:24,11.7,117.3,-11.1,-16.3,-20.8,-15.1,-0.8,-1892.4,0.0,-25.0,-1852.6
2019-02-04 00:57:36,11.7,117.3,-11.1,-16.3,-20.8,-15.1,-0.8,-1892.4,0.0,-25.0,-1852.6
2019-02-04 01:04:48,55.6,-45.0,-11.0,-16.7,-20.8,-15.3,-2.4,-1980.9,0.0,-25.1,-2061.5
2019-02-04 01:12:00,55.6,-45.0,-11.0,-16.7,-20.8,-15.3,-2.4,-1980.9,0.0,-25.1,-2061.5
2019-02-04 01:19:12,22.1,-45.3,-11.1,-16.7,-20.8,-15.4,-5.1,-1988.0,0.0,-25.1,-2105.4
2019-02-04 01:26:24,22.1,-45.3,-11.1,-16.7,-20.8,-15.4,-5.1,-1988.0,0.0,-25.1,-2105.4
2019-02-04 01:33:36,50.2,109.5,-11.1,-16.7,-20.6,-15.3,-2.7,-1982.1,0.0,-24.9,-1913.9
2019-02-04 01:40:48,50.2,109.5,-11.1,-16.7,-20.6,-15.3,-2.7,-1982.1,0.0,-24.9,-1913.9
2019-02-04 01:48:00,36.3,-39.3,-11.2,-16.6,-20.8,-15.5,-4.5,-1982.4,0.0,-25.0,-2079.1
2019-02-04 01:55:12,36.3,-39.3,-11.2,-16.6,-20.8,-15.5,-4.5,-1982.4,0.0,-25.0,-2079.1
2019-02-04 02:02:24,27.1,-45.1,-11.1,-16.7,-20.8,-15.4,-3.3,-1982.5,0.0,-25.1,-2092.9
2019-02-04 02:09:36,27.1,-45.1,-11.1,-16.7,-20.8,-15.4,-3.3,-1982.5,0.0,-25.1,-2092.9
2019-02-04 02:16:48,38.5,102.6,-11.1,-16.8,-20.9,-15.5,-6.2,-1978.6,0.0,-25.0,-1932.9
2019-02-04 02:24:00,38.5,102.6,-11.1,-16.8,-20.9,-15.5,-6.2,-1978.6,0.0,-25.0,-1932.9
2019-02-04 02:31:12,27.6,-28.9,-11.0,-16.5,-20.7,-15.0,-2.2,-1990.2,0.0,-25.0,-2013.3
