,252_APAR_314.14,256_APAR_315.15,260_APAR_316.16,264_APAR_317.17,268_APAR_318.18,272_APAR_319.19,276_APAR_320.20,280_APAR_321.21,284_APAR_322.22,288_APAR_323.23,292_APAR_324.24,296_APAR_325.25,300_APAR_326.26,666_FIF_304.4,668_FIF_305.5,670_FIF_306.6,672_FIF_310.10,674_FIF_311.11,676_FIF_312.12,678_FIF_313.13
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-03 23:45:36,26.6,27.1,28.1,43.2,83.2,36.3,38.1,40.5,49.2,28.3,28.8,33.2,39.6,31.0,28.0,28.0,,,51.516129,27.0
2019-02-03 23:52:48,26.6,27.1,28.1,43.2,83.3,36.3,38.1,40.5,49.2,28.2,28.8,33.2,39.5,31.0,28.0,28.0,,,50.862069,27.0
2019-02-04 00:00:00,26.6,27.1,28.1,43.2,83.3,36.3,38.1,40.5,49.2,28.2,28.8,33.2,39.5,31.0,28.0,28.0,,,50.862069,27.0
2019-02-04 00:07:12,26.6,27.1,28.1,43.2,83.2,36.3,38.1,40.5,49.2,28.3,28.9,33.2,39.5,31.0,28.0,28.0,,,52.466667,27.0
2019-02-04 00:14:24,26.6,27.1,28.1,43.2,83.2,36.3,38.1,40.5,49.2,28.3,28.9,33.2,39.5,31.0,28.0,28.0,,,52.466667,27.0
2019-02-04 00:21:36,26.6,27.1,28.1,43.1,83.2,36.3,38.1,40.5,49.2,28.3,28.9,33.2,39.5,31.0,28.0,28.0,,,51.666667,27.0
2019-02-04 00:28:48,26.6,27.1,28.1,43.1,83.2,36.3,38.1,40.5,49.2,28.3,28.9,33.2,39.5,31.0,28.0,28.0,,,51.666667,27.0
2019-02-04 00:36:00,26.6,27.1,28.0,43.1,83.3,36.3,38.1,40.5,49.2,28.2,28.8,33.2,39.5,31.0,28.0,28.0,,,50.5,27.0
2019-02-04 00:43:12,26.6,27.1,28.0,43.1,83.3,36.3,38.1,40.5,49.2,28.2,28.8,33.2,39.5,31.0,28.0,28.0,,,50.5,27.0
2019-02-04 00:50:24,26.6,27.1,28.0,43.1,83.3,36.3,38.1,40.5,49.2,28.2,28.8,33.2,39.5,31.0,28.0,28.0,,,49.866667,27.0
2019-02-04 00:57:36,26.6,27.1,28.0,43.1,83.3,36.3,38.1,40.5,49.2,28.2,28.8,33.2,39.5,31.0,28.0,28.0,,,49.866667,27.0
