,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-03 23:45:36,,,,
2019-02-03 23:52:48,1.47,1.27,1.13,1.05
2019-02-04 00:00:00,1.39,1.24,1.17,1.0
2019-02-04 00:07:12,1.34,1.29,1.1,0.96
2019-02-04 00:14:24,1.34,1.29,1.1,0.96
2019-02-04 00:21:36,1.26,1.23,1.1,0.93
2019-02-04 00:28:48,1.26,1.23,1.1,0.93
2019-02-04 00:36:00,1.43,1.18,1.07,0.91
2019-02-04 00:43:12,1.43,1.18,1.07,0.91
2019-02-04 00:50:24,1.52,1.19,1.1,0.96
2019-02-04 00:57:36,1.52,1.19,1.1,0.96
2019-02-04 01:04:48,1.54,1.26,1.18,1.01
2019-02-04 01:12:00,1.54,1.26,1.18,1.01
2019-02-04 01:19:12,1.6,1.31,1.27,1.01
2019-02-04 01:26:24,1.6,1.31,1.27,1.01
2019-02-04 01:33:36,1.51,1.24,1.28,0.98
2019-02-04 01:40:48,1.51,1.24,1.28,0.98
2019-02-04 01:48:00,1.49,1.21,1.19,0.99
2019-02-04 01:55:12,1.49,1.21,1.19,0.99
2019-02-04 02:02:24,1.51,1.17,1.25,1.02
2019-02-04 02:09:36,1.51,1.17,1.25,1.02
2019-02-04 02:16:48,1.53,1.22,1.3,1.07
2019-02-04 02:24:00,1.53,1.22,1.3,1.07
2019-02-04 02:31:12,1.52,1.17,1.31,1.12
2019-02-04 02:38:24,1.52,1.17,1.31,1.12
2019-02-04 02:45:36,1.47,1.03,1.12,1.04
2019-02-04 02:52:48,1.47,1.03,1.12,1.04
2019-02-04 03:00:00,1.47,1.03,1.12,1.04
2019-02-04 03:07:12,1.58,1.12,1.25,1.04
2019-02-04 03:14:24,1.58,1.12,1.25,1.04
2019-02-04 03:21:36,1.61,1.2,1.28,1.05
2019-02-04 03:28:48,1.61,1.2,1.28,1.05
2019-02-04 03:36:00,1.59,1.12,1.15,1.02
2019-02-04 03:43:12,1.59,1.12,1.15,1.02
2019-02-04 03:50:24,1.49,1.06,1.09,0.99
2019-02-04 03:57:36,1.49,1.06,1.09,0.99
2019-02-04 04:04:48,1.36,0.97,0.99,1.09
2019-02-04 04:12:00,1.36,0.97,0.99,1.09
2019-02-04 04:19:12,1.39,0.99,1.07,1.13
2019-02-04 04:26:24,1.39,0.99,1.07,1.13
2019-02-04 04:33:36,1.5,1.06,1.09,1.21
2019-02-04 04:40:48,1.5,1.06,1.09,1.21
2019-02-04 04:48:00,1.56,1.11,1.12,1.37
2019-02-04 04:55:12,1.56,1.11,1.12,1.37
2019-02-04 05:02:24,1.49,1.12,1.13,1.4
2019-02-04 05:09:36,1.49,1.12,1.13,1.4
2019-02-04 05:16:48,1.3,1.18,1.12,1.37
2019-02-04 05:24:00,1.3,1.18,1.12,1.37
2019-02-04 05:31:12,1.24,1.24,1.12,1.35
2019-02-04 05:38:24,1.24,1.24,1.12,1.35
2019-02-04 05:45:36,1.28,1.26,1.17,1.34
2019-02-04 05:52:48,1.28,1.26,1.17,1.34
2019-02-04 06:00:00,1.28,1.26,1.17,1.34
2019-02-04 06:07:12,1.21,1.27,1.09,1.3
2019-02-04 06:14:24,1.21,1.27,1.09,1.3
2019-02-04 06:21:36,1.02,1.07,0.9,1.03
2019-02-04 06:28:48,1.02,1.07,0.9,1.03
2019-02-04 06:36:00,0.65,0.71,0.53,0.63
2019-02-04 06:43:12,0.65,0.71,0.53,0.63
2019-02-04 06:50:24,0.47,0.65,0.48,0.5
2019-02-04 06:57:36,0.47,0.65,0.48,0.5
2019-02-04 07:04:48,0.31,0.51,0.38,0.31
2019-02-04 07:12:00,0.31,0.51,0.38,0.31
2019-02-04 07:19:12,0.22,0.49,0.24,0.25
2019-02-04 07:26:24,0.22,0.49,0.24,0.25
2019-02-04 07:33:36,0.46,0.51,0.24,0.29
2019-02-04 07:40:48,0.46,0.51,0.24,0.29
2019-02-04 07:48:00,0.9,0.8,0.3,0.5
2019-02-04 07:55:12,0.9,0.8,0.3,0.5
2019-02-04 08:02:24,0.87,0.83,0.5,0.57
2019-02-04 08:09:36,0.87,0.83,0.5,0.57
2019-02-04 08:16:48,0.87,0.83,0.5,0.57
2019-02-04 08:24:00,0.87,0.83,0.5,0.57
2019-02-04 08:31:12,0.62,0.71,0.41,0.52
2019-02-04 08:38:24,0.62,0.71,0.41,0.52
2019-02-04 08:45:36,0.62,0.71,0.41,0.52
2019-02-04 08:52:48,0.62,0.88,0.5,0.62
2019-02-04 09:00:00,0.62,0.88,0.5,0.62
2019-02-04 09:07:12,0.66,0.96,0.61,0.7
2019-02-04 09:14:24,0.66,0.96,0.61,0.7
2019-02-04 09:21:36,0.72,0.89,0.54,0.6
2019-02-04 09:28:48,0.72,0.89,0.54,0.6
2019-02-04 09:36:00,0.71,0.87,0.5,0.59
2019-02-04 09:43:12,0.71,0.87,0.5,0.59
2019-02-04 09:50:24,0.66,0.99,0.57,0.75
2019-02-04 09:57:36,0.66,0.99,0.57,0.75
2019-02-04 10:04:48,0.64,1.06,0.64,0.81
2019-02-04 10:12:00,0.64,1.06,0.64,0.81
2019-02-04 10:19:12,0.7,1.01,0.7,0.75
2019-02-04 10:26:24,0.7,1.01,0.7,0.75
2019-02-04 10:33:36,0.59,0.94,0.59,0.77
2019-02-04 10:40:48,0.59,0.94,0.59,0.77
2019-02-04 10:48:00,0.65,0.78,0.44,0.63
2019-02-04 10:55:12,0.65,0.78,0.44,0.63
2019-02-04 11:02:24,0.71,0.78,0.49,0.59
2019-02-04 11:09:36,0.71,0.78,0.49,0.59
2019-02-04 11:16:48,0.57,0.69,0.47,0.57
2019-02-04 11:24:00,0.57,0.69,0.47,0.57
2019-02-04 11:31:12,0.35,0.53,0.32,0.39
2019-02-04 11:38:24,0.35,0.53,0.32,0.39
2019-02-04 11:45:36,0.33,0.49,0.25,0.37
2019-02-04 11:52:48,0.33,0.49,0.25,0.37
2019-02-04 12:00:00,0.33,0.49,0.25,0.37
2019-02-04 12:07:12,0.38,0.44,0.22,0.31
2019-02-04 12:14:24,0.38,0.44,0.22,0.31
2019-02-04 12:21:36,0.63,0.81,0.51,0.7
2019-02-04 12:28:48,0.63,0.81,0.51,0.7
2019-02-04 12:36:00,0.66,0.81,0.57,0.78
2019-02-04 12:43:12,0.66,0.81,0.57,0.78
2019-02-04 12:50:24,0.71,0.81,0.67,0.95
2019-02-04 12:57:36,0.71,0.81,0.67,0.95
2019-02-04 13:04:48,0.73,0.88,0.69,0.84
2019-02-04 13:12:00,0.73,0.88,0.69,0.84
2019-02-04 13:19:12,0.6,0.75,0.56,0.69
2019-02-04 13:26:24,0.6,0.75,0.56,0.69
2019-02-04 13:33:36,0.53,0.63,0.53,0.61
2019-02-04 13:40:48,0.53,0.63,0.53,0.61
2019-02-04 13:48:00,0.51,0.58,0.51,0.56
2019-02-04 13:55:12,0.51,0.58,0.51,0.56
2019-02-04 14:02:24,0.39,0.5,0.42,0.5
2019-02-04 14:09:36,0.39,0.5,0.42,0.5
2019-02-04 14:16:48,0.4,0.46,0.37,0.39
2019-02-04 14:24:00,0.4,0.46,0.37,0.39
2019-02-04 14:31:12,0.3,0.39,0.36,0.32
2019-02-04 14:38:24,0.3,0.39,0.36,0.32
2019-02-04 14:45:36,0.3,0.39,0.36,0.32
2019-02-04 14:52:48,0.28,0.33,0.29,0.29
2019-02-04 15:00:00,0.28,0.33,0.29,0.29
2019-02-04 15:07:12,0.25,0.2,0.17,0.17
2019-02-04 15:14:24,0.25,0.2,0.17,0.17
2019-02-04 15:21:36,0.11,0.05,0.03,0.01
2019-02-04 15:28:48,0.11,0.05,0.03,0.01
2019-02-04 15:36:00,-0.01,-0.01,-0.08,-0.05
2019-02-04 15:43:12,-0.01,-0.01,-0.08,-0.05
2019-02-04 15:50:24,-0.0,-0.0,-0.06,-0.08
2019-02-04 15:57:36,-0.0,-0.0,-0.06,-0.08
2019-02-04 16:04:48,-0.02,-0.0,-0.04,-0.06
2019-02-04 16:12:00,-0.02,-0.0,-0.04,-0.06
2019-02-04 16:19:12,-0.08,-0.01,-0.06,-0.05
2019-02-04 16:26:24,-0.08,-0.01,-0.06,-0.05
2019-02-04 16:33:36,-0.07,-0.03,-0.08,-0.1
2019-02-04 16:40:48,-0.07,-0.03,-0.08,-0.1
2019-02-04 16:48:00,-0.24,-0.15,-0.15,-0.22
2019-02-04 16:55:12,-0.24,-0.15,-0.15,-0.22
2019-02-04 17:02:24,-0.28,-0.32,-0.31,-0.43
2019-02-04 17:09:36,-0.28,-0.32,-0.31,-0.43
2019-02-04 17:16:48,-0.36,-0.38,-0.4,-0.47
2019-02-04 17:24:00,-0.36,-0.38,-0.4,-0.47
2019-02-04 17:31:12,-0.36,-0.34,-0.32,-0.5
2019-02-04 17:38:24,-0.36,-0.34,-0.32,-0.5
2019-02-04 17:45:36,-0.36,-0.34,-0.32,-0.5
2019-02-04 17:52:48,-0.38,-0.33,-0.37,-0.49
2019-02-04 18:00:00,-0.38,-0.33,-0.37,-0.49
2019-02-04 18:07:12,-0.39,-0.43,-0.39,-0.59
2019-02-04 18:14:24,-0.39,-0.43,-0.39,-0.59
2019-02-04 18:21:36,-0.41,-0.43,-0.41,-0.55
2019-02-04 18:28:48,-0.41,-0.43,-0.41,-0.55
2019-02-04 18:36:00,-0.36,-0.4,-0.36,-0.48
