,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-01-27 05:16:48,20.0,6.9,-4.3,22.5,21.8,13.3
2019-01-27 05:24:00,20.0,6.9,-4.3,22.5,21.8,13.3
2019-01-27 05:31:12,19.9,6.9,-4.5,22.5,21.8,13.2
2019-01-27 05:38:24,19.9,6.9,-4.5,22.5,21.8,13.2
2019-01-27 05:45:36,19.9,6.8,-4.6,22.5,21.8,13.3
2019-01-27 05:52:48,19.9,6.8,-4.6,22.5,21.8,13.3
2019-01-27 06:00:00,19.9,6.8,-4.6,22.5,21.8,13.3
2019-01-27 06:07:12,19.9,6.8,-4.8,22.5,21.8,13.4
2019-01-27 06:14:24,19.9,6.8,-4.8,22.5,21.8,13.4
2019-01-27 06:21:36,19.9,6.8,-4.9,22.5,21.8,13.5
2019-01-27 06:28:48,19.9,6.8,-4.9,22.5,21.8,13.5
2019-01-27 06:36:00,19.9,6.8,-5.0,22.5,21.8,13.5
2019-01-27 06:43:12,19.9,6.8,-5.0,22.5,21.8,13.5
2019-01-27 06:50:24,16.5,4.9,-5.1,18.9,18.3,13.5
2019-01-27 06:57:36,16.5,4.9,-5.1,18.9,18.3,13.5
2019-01-27 07:04:48,7.4,0.2,-5.4,9.6,9.0,13.4
2019-01-27 07:12:00,7.4,0.2,-5.4,9.6,9.0,13.4
2019-01-27 07:19:12,7.4,0.2,-5.4,9.5,9.0,13.5
2019-01-27 07:26:24,7.4,0.2,-5.4,9.5,9.0,13.5
2019-01-27 07:33:36,7.4,0.1,-5.4,9.6,9.0,13.6
2019-01-27 07:40:48,7.4,0.1,-5.4,9.6,9.0,13.6
2019-01-27 07:48:00,7.4,0.1,-5.4,9.6,9.0,13.6
2019-01-27 07:55:12,7.4,0.1,-5.4,9.6,9.0,13.6
2019-01-27 08:02:24,7.4,0.1,-5.4,9.6,9.0,13.6
2019-01-27 08:09:36,7.4,0.1,-5.4,9.6,9.0,13.6
2019-01-27 08:16:48,7.4,0.1,-5.4,9.6,9.0,13.6
2019-01-27 08:24:00,7.4,0.1,-5.4,9.6,9.0,13.6
2019-01-27 08:31:12,7.4,0.0,-5.3,9.6,9.0,13.7
2019-01-27 08:38:24,7.4,0.0,-5.3,9.6,9.0,13.7
2019-01-27 08:45:36,7.4,0.0,-5.3,9.6,9.0,13.8
2019-01-27 08:52:48,7.4,0.0,-5.3,9.6,9.0,13.8
2019-01-27 09:00:00,7.4,0.0,-5.3,9.6,9.0,13.8
2019-01-27 09:07:12,7.4,0.0,-5.2,9.6,9.0,14.0
2019-01-27 09:14:24,7.4,0.0,-5.2,9.6,9.0,14.0
2019-01-27 09:21:36,7.4,0.0,-5.1,9.7,9.1,14.1
2019-01-27 09:28:48,7.4,0.0,-5.1,9.7,9.1,14.1
2019-01-27 09:36:00,7.4,0.0,-5.0,9.8,9.1,14.1
2019-01-27 09:43:12,7.4,0.0,-5.0,9.8,9.1,14.1
2019-01-27 09:50:24,7.4,0.0,-4.9,9.8,9.1,14.0
2019-01-27 09:57:36,7.4,0.0,-4.9,9.8,9.1,14.0
2019-01-27 10:04:48,7.5,0.0,-4.7,9.8,9.1,14.1
2019-01-27 10:12:00,7.5,0.0,-4.7,9.8,9.1,14.1
2019-01-27 10:19:12,7.5,0.0,-4.6,9.9,9.2,14.3
2019-01-27 10:26:24,7.5,0.0,-4.6,9.9,9.2,14.3
2019-01-27 10:33:36,7.5,0.0,-4.5,9.9,9.2,14.4
2019-01-27 10:40:48,7.5,0.0,-4.5,9.9,9.2,14.4
2019-01-27 10:48:00,7.5,0.0,-4.4,10.0,9.3,14.4
2019-01-27 10:55:12,7.5,0.0,-4.4,10.0,9.3,14.4
2019-01-27 11:02:24,7.5,0.0,-4.2,10.0,9.3,14.4
2019-01-27 11:09:36,7.5,0.0,-4.2,10.0,9.3,14.4
2019-01-27 11:16:48,7.5,0.0,-4.1,10.1,9.3,14.5
2019-01-27 11:24:00,7.5,0.0,-4.1,10.1,9.3,14.5
2019-01-27 11:31:12,7.5,0.0,-4.0,10.1,9.3,14.6
2019-01-27 11:38:24,7.5,0.0,-4.0,10.1,9.3,14.6
2019-01-27 11:45:36,7.6,0.0,-3.9,10.1,9.4,14.7
2019-01-27 11:52:48,7.6,0.0,-3.9,10.1,9.4,14.7
2019-01-27 12:00:00,7.6,0.0,-3.9,10.1,9.4,14.7
2019-01-27 12:07:12,7.6,0.1,-3.7,10.2,9.5,14.8
2019-01-27 12:14:24,7.6,0.1,-3.7,10.2,9.5,14.8
2019-01-27 12:21:36,7.6,0.1,-3.7,10.2,9.5,14.8
2019-01-27 12:28:48,7.6,0.1,-3.7,10.2,9.5,14.8
2019-01-27 12:36:00,7.6,0.1,-3.5,10.3,9.5,14.7
2019-01-27 12:43:12,7.6,0.1,-3.5,10.3,9.5,14.7
2019-01-27 12:50:24,7.7,0.2,-3.4,10.3,9.5,14.8
2019-01-27 12:57:36,7.7,0.2,-3.4,10.3,9.5,14.8
2019-01-27 13:04:48,7.7,0.2,-3.4,10.3,9.6,14.9
2019-01-27 13:12:00,7.7,0.2,-3.4,10.3,9.6,14.9
2019-01-27 13:19:12,7.7,0.3,-3.3,10.3,9.6,15.0
2019-01-27 13:26:24,7.7,0.3,-3.3,10.3,9.6,15.0
2019-01-27 13:33:36,7.7,0.3,-3.2,10.4,9.6,15.0
2019-01-27 13:40:48,7.7,0.3,-3.2,10.4,9.6,15.0
2019-01-27 13:48:00,7.8,0.4,-3.2,10.4,9.6,14.9
2019-01-27 13:55:12,7.8,0.4,-3.2,10.4,9.6,14.9
2019-01-27 14:02:24,7.8,0.4,-3.1,10.4,9.6,14.9
2019-01-27 14:09:36,7.8,0.4,-3.1,10.4,9.6,14.9
2019-01-27 14:16:48,7.8,0.5,-3.1,10.4,9.6,14.9
2019-01-27 14:24:00,7.8,0.5,-3.1,10.4,9.6,14.9
2019-01-27 14:31:12,7.9,0.5,-3.0,10.4,9.7,14.9
2019-01-27 14:38:24,7.9,0.5,-3.0,10.4,9.7,14.9
2019-01-27 14:45:36,7.9,0.6,-3.0,10.4,9.7,15.0
2019-01-27 14:52:48,7.9,0.6,-3.0,10.4,9.7,15.0
2019-01-27 15:00:00,7.9,0.6,-3.0,10.4,9.7,15.0
2019-01-27 15:07:12,7.9,0.6,-3.0,10.4,9.7,15.1
2019-01-27 15:14:24,7.9,0.6,-3.0,10.4,9.7,15.1
2019-01-27 15:21:36,7.9,0.7,-3.0,10.4,9.7,15.1
2019-01-27 15:28:48,7.9,0.7,-3.0,10.4,9.7,15.1
2019-01-27 15:36:00,8.0,0.7,-3.0,10.5,9.8,15.0
2019-01-27 15:43:12,8.0,0.7,-3.0,10.5,9.8,15.0
2019-01-27 15:50:24,8.0,0.8,-3.0,10.5,9.8,14.9
2019-01-27 15:57:36,8.0,0.8,-3.0,10.5,9.8,14.9
2019-01-27 16:04:48,8.0,0.8,-3.0,10.5,9.8,15.0
2019-01-27 16:12:00,8.0,0.8,-3.0,10.5,9.8,15.0
2019-01-27 16:19:12,8.0,0.9,-2.9,10.5,9.8,15.0
2019-01-27 16:26:24,8.0,0.9,-2.9,10.5,9.8,15.0
2019-01-27 16:33:36,8.1,0.9,-2.9,10.5,9.8,14.9
2019-01-27 16:40:48,8.1,0.9,-2.9,10.5,9.8,14.9
2019-01-27 16:48:00,8.1,0.9,-2.9,10.5,9.8,14.9
2019-01-27 16:55:12,8.1,0.9,-2.9,10.5,9.8,14.9
2019-01-27 17:02:24,8.1,1.0,-2.8,10.5,9.8,15.0
2019-01-27 17:09:36,8.1,1.0,-2.8,10.5,9.8,15.0
2019-01-27 17:16:48,8.1,1.0,-2.8,10.6,9.9,15.0
2019-01-27 17:24:00,8.1,1.0,-2.8,10.6,9.9,15.0
2019-01-27 17:31:12,8.2,1.0,-2.8,10.6,9.9,15.0
2019-01-27 17:38:24,8.2,1.0,-2.8,10.6,9.9,15.0
2019-01-27 17:45:36,8.2,1.1,-2.8,10.6,9.9,14.9
2019-01-27 17:52:48,8.2,1.1,-2.8,10.6,9.9,14.9
2019-01-27 18:00:00,8.2,1.1,-2.8,10.6,9.9,14.9
2019-01-27 18:07:12,8.2,1.1,-2.8,10.6,9.9,14.9
2019-01-27 18:14:24,8.2,1.1,-2.8,10.6,9.9,14.9
2019-01-27 18:21:36,8.2,1.1,-2.7,10.6,9.9,15.0
2019-01-27 18:28:48,8.2,1.1,-2.7,10.6,9.9,15.0
2019-01-27 18:36:00,8.2,1.2,-2.7,10.6,9.9,15.1
2019-01-27 18:43:12,8.2,1.2,-2.7,10.6,9.9,15.1
2019-01-27 18:50:24,8.3,1.2,-2.7,10.7,10.0,15.2
2019-01-27 18:57:36,8.3,1.2,-2.7,10.7,10.0,15.2
2019-01-27 19:04:48,8.3,1.2,-2.7,10.7,10.0,15.3
2019-01-27 19:12:00,8.3,1.2,-2.7,10.7,10.0,15.3
2019-01-27 19:19:12,8.3,1.3,-2.7,10.8,10.1,15.2
2019-01-27 19:26:24,8.3,1.3,-2.7,10.8,10.1,15.2
2019-01-27 19:33:36,8.3,1.3,-2.6,10.8,10.1,15.2
2019-01-27 19:40:48,8.3,1.3,-2.6,10.8,10.1,15.2
2019-01-27 19:48:00,8.4,1.3,-2.6,10.8,10.1,15.3
2019-01-27 19:55:12,8.4,1.3,-2.6,10.8,10.1,15.3
2019-01-27 20:02:24,8.4,1.3,-2.6,10.8,10.1,15.3
2019-01-27 20:09:36,8.4,1.3,-2.6,10.8,10.1,15.3
2019-01-27 20:16:48,8.4,1.4,-2.6,10.8,10.2,15.3
2019-01-27 20:24:00,8.4,1.4,-2.6,10.8,10.2,15.3
2019-01-27 20:31:12,8.5,1.4,-2.6,10.8,10.2,15.2
2019-01-27 20:38:24,8.5,1.4,-2.6,10.8,10.2,15.2
2019-01-27 20:45:36,8.5,1.4,-2.6,10.8,10.2,15.2
2019-01-27 20:52:48,8.5,1.4,-2.6,10.8,10.2,15.2
2019-01-27 21:00:00,8.5,1.4,-2.6,10.8,10.2,15.2
2019-01-27 21:07:12,8.5,1.5,-2.6,10.9,10.2,15.2
2019-01-27 21:14:24,8.5,1.5,-2.6,10.9,10.2,15.2
2019-01-27 21:21:36,8.5,1.5,-2.5,10.9,10.2,15.1
2019-01-27 21:28:48,8.5,1.5,-2.5,10.9,10.2,15.1
2019-01-27 21:36:00,8.5,1.5,-2.5,10.9,10.2,15.2
2019-01-27 21:43:12,8.5,1.5,-2.5,10.9,10.2,15.2
2019-01-27 21:50:24,8.6,1.5,-2.6,10.9,10.2,15.3
2019-01-27 21:57:36,8.6,1.5,-2.6,10.9,10.2,15.3
2019-01-27 22:04:48,8.6,1.6,-2.6,10.9,10.3,15.2
2019-01-27 22:12:00,8.6,1.6,-2.6,10.9,10.3,15.2
2019-01-27 22:19:12,8.6,1.6,-2.5,10.9,10.3,15.1
2019-01-27 22:26:24,8.6,1.6,-2.5,10.9,10.3,15.1
2019-01-27 22:33:36,8.6,1.6,-2.5,10.9,10.3,15.1
2019-01-27 22:40:48,8.6,1.6,-2.5,10.9,10.3,15.1
2019-01-27 22:48:00,8.6,1.6,-2.5,10.9,10.3,15.1
2019-01-27 22:55:12,8.6,1.6,-2.5,10.9,10.3,15.1
2019-01-27 23:02:24,8.6,1.6,-2.5,10.9,10.3,15.1
2019-01-27 23:09:36,8.6,1.6,-2.5,10.9,10.3,15.1
2019-01-27 23:16:48,8.7,1.7,-2.5,11.0,10.3,15.0
2019-01-27 23:24:00,8.7,1.7,-2.5,11.0,10.3,15.0
2019-01-27 23:31:12,8.7,1.7,-2.5,10.9,10.3,15.0
2019-01-27 23:38:24,8.7,1.7,-2.5,10.9,10.3,15.0
2019-01-27 23:45:36,8.7,1.7,-2.5,10.9,10.3,15.0
2019-01-27 23:52:48,8.7,1.7,-2.5,10.9,10.3,15.0
2019-01-28 00:00:00,8.7,1.7,-2.5,10.9,10.3,15.0
2019-01-28 00:07:12,,,,,,
