,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
2019-01-27 05:31:12,26.5,49.9,88.0,27.0,28.551724,26.8
2019-01-27 05:38:24,26.5,49.9,88.0,27.0,28.551724,26.8
2019-01-27 05:45:36,26.5,49.9,87.9,26.9,28.068966,26.8
2019-01-27 05:52:48,26.5,49.9,87.9,26.9,28.068966,26.8
2019-01-27 06:00:00,26.5,49.9,87.9,26.9,28.068966,26.8
2019-01-27 06:07:12,26.5,49.8,87.9,26.9,28.0,26.8
2019-01-27 06:14:24,26.5,49.8,87.9,26.9,28.0,26.8
2019-01-27 06:21:36,26.5,49.7,88.0,26.9,28.0,26.8
2019-01-27 06:28:48,26.5,49.7,88.0,26.9,28.0,26.8
2019-01-27 06:36:00,26.5,49.6,88.0,26.9,28.0,26.8
2019-01-27 06:43:12,26.5,49.6,88.0,26.9,28.0,26.8
2019-01-27 06:50:24,28.7,52.1,86.3,29.4,28.0,29.4
2019-01-27 06:57:36,28.7,52.1,86.3,29.4,28.0,29.4
2019-01-27 07:04:48,34.3,58.8,81.7,35.9,28.034483,36.5
2019-01-27 07:12:00,34.3,58.8,81.7,35.9,28.034483,36.5
2019-01-27 07:19:12,34.3,58.8,81.7,35.9,28.285714,36.5
2019-01-27 07:26:24,34.3,58.8,81.7,35.9,28.285714,36.5
2019-01-27 07:33:36,34.3,58.8,81.7,35.9,28.344828,36.5
2019-01-27 07:40:48,34.3,58.8,81.7,35.9,28.344828,36.5
2019-01-27 07:48:00,34.3,58.7,81.8,35.9,29.0,36.5
2019-01-27 07:55:12,34.3,58.7,81.8,35.9,29.0,36.5
2019-01-27 08:02:24,34.3,58.7,81.8,35.9,29.0,36.5
2019-01-27 08:09:36,34.3,58.7,81.8,35.9,29.0,36.5
2019-01-27 08:16:48,34.3,58.7,81.8,35.9,29.0,36.4
2019-01-27 08:24:00,34.3,58.7,81.8,35.9,29.0,36.4
2019-01-27 08:31:12,34.3,58.7,81.8,35.9,29.0,36.4
2019-01-27 08:38:24,34.3,58.7,81.8,35.9,29.0,36.4
2019-01-27 08:45:36,34.3,58.7,81.9,35.9,29.0,36.4
2019-01-27 08:52:48,34.3,58.7,81.9,35.9,29.0,36.4
2019-01-27 09:00:00,34.3,58.7,81.9,35.9,29.0,36.4
2019-01-27 09:07:12,34.4,58.7,81.9,35.9,29.0,36.4
2019-01-27 09:14:24,34.4,58.7,81.9,35.9,29.0,36.4
2019-01-27 09:21:36,34.4,58.7,81.9,35.9,29.0,36.4
2019-01-27 09:28:48,34.4,58.7,81.9,35.9,29.0,36.4
2019-01-27 09:36:00,34.4,58.7,82.0,36.0,29.0,36.4
2019-01-27 09:43:12,34.4,58.7,82.0,36.0,29.0,36.4
2019-01-27 09:50:24,34.4,58.7,82.0,36.0,29.0,36.3
2019-01-27 09:57:36,34.4,58.7,82.0,36.0,29.0,36.3
2019-01-27 10:04:48,34.4,58.7,82.0,35.9,29.0,36.3
2019-01-27 10:12:00,34.4,58.7,82.0,35.9,29.0,36.3
2019-01-27 10:19:12,34.5,58.7,82.0,36.0,29.0,36.3
2019-01-27 10:26:24,34.5,58.7,82.0,36.0,29.0,36.3
2019-01-27 10:33:36,34.5,58.7,82.1,36.0,29.0,36.3
2019-01-27 10:40:48,34.5,58.7,82.1,36.0,29.0,36.3
2019-01-27 10:48:00,34.5,58.8,82.1,36.0,29.0,36.3
2019-01-27 10:55:12,34.5,58.8,82.1,36.0,29.0,36.3
2019-01-27 11:02:24,34.5,58.8,82.1,36.0,29.0,36.3
2019-01-27 11:09:36,34.5,58.8,82.1,36.0,29.0,36.3
2019-01-27 11:16:48,34.5,58.8,82.1,36.0,29.0,36.2
2019-01-27 11:24:00,34.5,58.8,82.1,36.0,29.0,36.2
2019-01-27 11:31:12,34.5,58.9,82.2,36.0,29.0,36.2
2019-01-27 11:38:24,34.5,58.9,82.2,36.0,29.0,36.2
2019-01-27 11:45:36,34.6,58.9,82.2,36.1,29.0,36.2
2019-01-27 11:52:48,34.6,58.9,82.2,36.1,29.0,36.2
2019-01-27 12:00:00,34.6,58.9,82.2,36.1,29.0,36.2
2019-01-27 12:07:12,34.6,59.0,82.2,36.1,29.0,36.2
2019-01-27 12:14:24,34.6,59.0,82.2,36.1,29.0,36.2
2019-01-27 12:21:36,34.6,59.0,82.2,36.1,29.0,36.2
2019-01-27 12:28:48,34.6,59.0,82.2,36.1,29.0,36.2
2019-01-27 12:36:00,34.5,59.1,82.2,36.1,29.0,36.2
2019-01-27 12:43:12,34.5,59.1,82.2,36.1,29.0,36.2
2019-01-27 12:50:24,34.5,59.1,82.2,36.1,29.0,36.2
2019-01-27 12:57:36,34.5,59.1,82.2,36.1,29.0,36.2
2019-01-27 13:04:48,34.5,59.2,82.1,36.1,29.0,36.2
2019-01-27 13:12:00,34.5,59.2,82.1,36.1,29.0,36.2
2019-01-27 13:19:12,34.6,59.2,82.1,36.1,29.0,36.3
2019-01-27 13:26:24,34.6,59.2,82.1,36.1,29.0,36.3
2019-01-27 13:33:36,34.6,59.3,82.1,36.1,29.0,36.3
2019-01-27 13:40:48,34.6,59.3,82.1,36.1,29.0,36.3
2019-01-27 13:48:00,34.5,59.4,82.1,36.1,29.0,36.3
2019-01-27 13:55:12,34.5,59.4,82.1,36.1,29.0,36.3
2019-01-27 14:02:24,34.5,59.4,82.1,36.1,29.0,36.3
2019-01-27 14:09:36,34.5,59.4,82.1,36.1,29.0,36.3
2019-01-27 14:16:48,34.5,59.5,82.1,36.1,29.0,36.3
2019-01-27 14:24:00,34.5,59.5,82.1,36.1,29.0,36.3
2019-01-27 14:31:12,34.5,59.5,82.1,36.1,29.0,36.4
2019-01-27 14:38:24,34.5,59.5,82.1,36.1,29.0,36.4
2019-01-27 14:45:36,34.5,59.6,82.0,36.1,29.0,36.4
2019-01-27 14:52:48,34.5,59.6,82.0,36.1,29.0,36.4
2019-01-27 15:00:00,34.5,59.6,82.0,36.1,29.0,36.4
2019-01-27 15:07:12,34.5,59.6,82.0,36.1,29.0,36.4
2019-01-27 15:14:24,34.5,59.6,82.0,36.1,29.0,36.4
2019-01-27 15:21:36,34.6,59.7,82.0,36.1,29.0,36.5
2019-01-27 15:28:48,34.6,59.7,82.0,36.1,29.0,36.5
2019-01-27 15:36:00,34.5,59.7,81.9,36.1,29.0,36.5
2019-01-27 15:43:12,34.5,59.7,81.9,36.1,29.0,36.5
2019-01-27 15:50:24,34.5,59.7,81.9,36.1,29.0,36.6
2019-01-27 15:57:36,34.5,59.7,81.9,36.1,29.0,36.6
2019-01-27 16:04:48,34.5,59.8,81.9,36.1,29.0,36.6
2019-01-27 16:12:00,34.5,59.8,81.9,36.1,29.0,36.6
2019-01-27 16:19:12,34.6,59.8,81.9,36.1,29.0,36.6
2019-01-27 16:26:24,34.6,59.8,81.9,36.1,29.0,36.6
2019-01-27 16:33:36,34.5,59.9,81.9,36.1,29.0,36.7
2019-01-27 16:40:48,34.5,59.9,81.9,36.1,29.0,36.7
2019-01-27 16:48:00,34.5,59.9,81.9,36.1,29.0,36.7
2019-01-27 16:55:12,34.5,59.9,81.9,36.1,29.0,36.7
2019-01-27 17:02:24,34.6,59.9,81.9,36.1,29.0,36.7
2019-01-27 17:09:36,34.6,59.9,81.9,36.1,29.0,36.7
2019-01-27 17:16:48,34.6,59.9,81.8,36.1,29.0,36.8
2019-01-27 17:24:00,34.6,59.9,81.8,36.1,29.0,36.8
2019-01-27 17:31:12,34.5,60.0,81.8,36.1,29.0,36.8
2019-01-27 17:38:24,34.5,60.0,81.8,36.1,29.0,36.8
2019-01-27 17:45:36,34.5,60.0,81.8,36.1,29.807692,36.9
2019-01-27 17:52:48,34.5,60.0,81.8,36.1,29.807692,36.9
2019-01-27 18:00:00,34.5,60.0,81.8,36.1,29.807692,36.9
2019-01-27 18:07:12,34.5,60.0,81.8,36.1,30.0,36.9
2019-01-27 18:14:24,34.5,60.0,81.8,36.1,30.0,36.9
2019-01-27 18:21:36,34.5,60.0,81.8,36.1,30.0,36.9
2019-01-27 18:28:48,34.5,60.0,81.8,36.1,30.0,36.9
2019-01-27 18:36:00,34.6,60.1,81.8,36.1,30.0,37.0
2019-01-27 18:43:12,34.6,60.1,81.8,36.1,30.0,37.0
2019-01-27 18:50:24,34.7,60.1,81.8,36.2,30.0,37.0
2019-01-27 18:57:36,34.7,60.1,81.8,36.2,30.0,37.0
2019-01-27 19:04:48,34.7,60.1,81.8,36.2,30.0,37.0
2019-01-27 19:12:00,34.7,60.1,81.8,36.2,30.0,37.0
2019-01-27 19:19:12,34.7,60.1,81.8,36.2,30.0,37.0
2019-01-27 19:26:24,34.7,60.1,81.8,36.2,30.0,37.0
2019-01-27 19:33:36,34.6,60.1,81.7,36.2,30.0,37.1
2019-01-27 19:40:48,34.6,60.1,81.7,36.2,30.0,37.1
2019-01-27 19:48:00,34.7,60.2,81.7,36.2,30.0,37.1
2019-01-27 19:55:12,34.7,60.2,81.7,36.2,30.0,37.1
2019-01-27 20:02:24,34.7,60.2,81.7,36.2,30.0,37.1
2019-01-27 20:09:36,34.7,60.2,81.7,36.2,30.0,37.1
2019-01-27 20:16:48,34.7,60.2,81.7,36.3,30.0,37.2
2019-01-27 20:24:00,34.7,60.2,81.7,36.3,30.0,37.2
2019-01-27 20:31:12,34.7,60.2,81.7,36.2,30.0,37.2
2019-01-27 20:38:24,34.7,60.2,81.7,36.2,30.0,37.2
2019-01-27 20:45:36,34.7,60.2,81.7,36.2,30.0,37.2
2019-01-27 20:52:48,34.7,60.2,81.7,36.2,30.0,37.2
2019-01-27 21:00:00,34.7,60.2,81.7,36.2,30.0,37.2
2019-01-27 21:07:12,34.7,60.2,81.7,36.2,30.0,37.2
2019-01-27 21:14:24,34.7,60.2,81.7,36.2,30.0,37.2
2019-01-27 21:21:36,34.7,60.3,81.7,36.2,30.0,37.2
2019-01-27 21:28:48,34.7,60.3,81.7,36.2,30.0,37.2
2019-01-27 21:36:00,34.7,60.3,81.7,36.2,30.0,37.3
2019-01-27 21:43:12,34.7,60.3,81.7,36.2,30.0,37.3
2019-01-27 21:50:24,34.7,60.3,81.7,36.3,30.0,37.3
2019-01-27 21:57:36,34.7,60.3,81.7,36.3,30.0,37.3
2019-01-27 22:04:48,34.7,60.3,81.7,36.3,30.0,37.3
2019-01-27 22:12:00,34.7,60.3,81.7,36.3,30.0,37.3
2019-01-27 22:19:12,34.7,60.3,81.7,36.3,30.0,37.3
2019-01-27 22:26:24,34.7,60.3,81.7,36.3,30.0,37.3
2019-01-27 22:33:36,34.7,60.3,81.7,36.3,30.0,37.4
2019-01-27 22:40:48,34.7,60.3,81.7,36.3,30.0,37.4
2019-01-27 22:48:00,34.7,60.3,81.7,36.3,30.0,37.4
2019-01-27 22:55:12,34.7,60.3,81.7,36.3,30.0,37.4
2019-01-27 23:02:24,34.8,60.3,81.7,36.3,30.0,37.4
2019-01-27 23:09:36,34.8,60.3,81.7,36.3,30.0,37.4
2019-01-27 23:16:48,34.8,60.3,81.7,36.3,30.0,37.4
2019-01-27 23:24:00,34.8,60.3,81.7,36.3,30.0,37.4
2019-01-27 23:31:12,34.7,60.3,81.7,36.3,30.0,37.4
2019-01-27 23:38:24,34.7,60.3,81.7,36.3,30.0,37.4
2019-01-27 23:45:36,34.7,60.3,81.7,36.3,30.0,37.5
2019-01-27 23:52:48,34.7,60.3,81.7,36.3,30.0,37.5
2019-01-28 00:00:00,34.7,60.3,81.7,36.3,30.0,37.5
2019-01-28 00:07:12,,,,,,
