,2201_LE03_02.2,2268_LE03_03.3,2335_LE03_04.4,2402_LE03_05.5,2469_LE03_06.6,2536_LE03_07.7,2603_LE03_08.8,2670_LE03_09.9,3850_LE01_26.10,4036_LE03_27.26,4404_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-26 23:45:36,337.0,258.6,546.3,115.0,905.3,126.5,413.2,3461.4,15.0,72.3,5474.8
2019-01-26 23:52:48,527.6,202.5,628.3,88.1,836.3,153.7,349.7,1507.2,15.1,72.2,4353.6
2019-01-27 00:00:00,527.6,202.5,628.3,88.1,836.3,153.7,349.7,1507.2,15.1,72.2,4353.6
2019-01-27 00:07:12,416.0,160.5,531.8,91.1,864.1,168.0,336.0,169.7,15.4,72.4,2825.0
2019-01-27 00:14:24,416.0,160.5,531.8,91.1,864.1,168.0,336.0,169.7,15.4,72.4,2825.0
2019-01-27 00:21:36,526.3,163.3,649.1,70.5,695.0,240.8,519.4,3146.9,15.2,72.3,5953.4
2019-01-27 00:28:48,526.3,163.3,649.1,70.5,695.0,240.8,519.4,3146.9,15.2,72.3,5953.4
2019-01-27 00:36:00,1961.8,230.3,567.0,69.3,818.5,164.9,351.8,3521.3,15.1,72.4,7772.4
2019-01-27 00:43:12,1961.8,230.3,567.0,69.3,818.5,164.9,351.8,3521.3,15.1,72.4,7772.4
2019-01-27 00:50:24,3054.4,136.6,636.4,52.3,798.5,209.5,414.6,2258.8,15.4,72.5,7648.9
2019-01-27 00:57:36,3054.4,136.6,636.4,52.3,798.5,209.5,414.6,2258.8,15.4,72.5,7648.9
2019-01-27 01:04:48,309.1,193.1,569.4,87.3,1038.7,150.5,331.9,102.1,15.3,72.7,2870.2
2019-01-27 01:12:00,309.1,193.1,569.4,87.3,1038.7,150.5,331.9,102.1,15.3,72.7,2870.2
2019-01-27 01:19:12,407.6,198.4,580.1,100.5,778.5,171.4,286.7,2861.0,15.3,72.3,5471.9
2019-01-27 01:26:24,407.6,198.4,580.1,100.5,778.5,171.4,286.7,2861.0,15.3,72.3,5471.9
2019-01-27 01:33:36,483.9,193.7,609.1,54.3,705.8,158.5,512.3,3436.8,15.3,72.0,6241.8
2019-01-27 01:40:48,483.9,193.7,609.1,54.3,705.8,158.5,512.3,3436.8,15.3,72.0,6241.8
2019-01-27 01:48:00,615.3,205.0,572.5,86.0,733.2,182.4,377.1,2159.0,15.1,72.1,5017.7
2019-01-27 01:55:12,615.3,205.0,572.5,86.0,733.2,182.4,377.1,2159.0,15.1,72.1,5017.7
2019-01-27 02:02:24,405.0,216.5,593.2,87.6,924.0,175.2,400.6,3663.0,15.3,72.3,6552.6
2019-01-27 02:09:36,405.0,216.5,593.2,87.6,924.0,175.2,400.6,3663.0,15.3,72.3,6552.6
2019-01-27 02:16:48,2824.5,165.0,552.4,135.7,819.2,130.8,513.5,3795.4,15.1,72.1,9023.8
2019-01-27 02:24:00,2824.5,165.0,552.4,135.7,819.2,130.8,513.5,3795.4,15.1,72.1,9023.8
2019-01-27 02:31:12,1208.8,233.9,638.6,99.6,803.3,117.9,303.9,107.0,15.1,72.4,3600.5
2019-01-27 02:38:24,1208.8,233.9,638.6,99.6,803.3,117.9,303.9,107.0,15.1,72.4,3600.5
2019-01-27 02:45:36,1208.8,233.9,638.6,99.6,803.3,117.9,303.9,107.0,15.1,72.4,3600.5
2019-01-27 02:52:48,424.1,121.1,602.8,52.7,788.0,292.6,412.2,1298.9,15.3,72.2,4079.8
