,4146_MBUS Bmeters,4147_MBUS Bmeters,4150_MBUS Bmeters,4153_MBUS Bmeters,4155_MBUS Bmeters,4156_MBUS Bmeters,4157_MBUS Bmeters,4158_MBUS Bmeters,4159_MBUS Bmeters
2019-01-27 05:24:00,,,,,,,,,
2019-01-27 05:31:12,,,,,,,,,
2019-01-27 05:38:24,,,,,,,,,
2019-01-27 05:45:36,,,,,,,,,
2019-01-27 05:52:48,,,,,,,,,
2019-01-27 06:00:00,,,,,,,,,
2019-01-27 06:07:12,,,,,,,,,
2019-01-27 06:14:24,,,,,,,,,
2019-01-27 06:21:36,,,,,,,,,
2019-01-27 06:28:48,,,,,,,,,
2019-01-27 06:36:00,,,,,,,,,
2019-01-27 06:43:12,,,,,,,,,
2019-01-27 06:50:24,,,,,,,,,
2019-01-27 06:57:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 07:04:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 07:12:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 07:19:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 07:26:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 07:33:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 07:40:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 07:48:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 07:55:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 08:02:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 08:09:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 08:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 08:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 08:31:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 08:38:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 08:45:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 08:52:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:00:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:07:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:14:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:21:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:28:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:36:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:43:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:50:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 09:57:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 10:04:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 10:12:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 10:19:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 10:26:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 10:33:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 10:40:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 10:48:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 10:55:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 11:02:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 11:09:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 11:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 11:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 11:31:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 11:38:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 11:45:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 11:52:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:00:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:07:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:14:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:21:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:28:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:36:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:43:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:50:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 12:57:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 13:04:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 13:12:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 13:19:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 13:26:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 13:33:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 13:40:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 13:48:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 13:55:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 14:02:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 14:09:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 14:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 14:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 14:31:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 14:38:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 14:45:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 14:52:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:00:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:07:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:14:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:21:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:28:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:36:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:43:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:50:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 15:57:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 16:04:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 16:12:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 16:19:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 16:26:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 16:33:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 16:40:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 16:48:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 16:55:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 17:02:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 17:09:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 17:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 17:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 17:31:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 17:38:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 17:45:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 17:52:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:00:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:07:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:14:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:21:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:28:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:36:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:43:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:50:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 18:57:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 19:04:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 19:12:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 19:19:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 19:26:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 19:33:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 19:40:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 19:48:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 19:55:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 20:02:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 20:09:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 20:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 20:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 20:31:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 20:38:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 20:45:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 20:52:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:00:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:07:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:14:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:21:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:28:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:36:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:43:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:50:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 21:57:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 22:04:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 22:12:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.377,0.185
2019-01-27 22:19:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 22:26:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 22:33:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 22:40:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 22:48:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 22:55:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 23:02:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 23:09:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 23:16:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 23:24:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 23:31:12,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 23:38:24,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 23:45:36,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-27 23:52:48,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 00:00:00,0.764,0.336,0.251,0.296,0.175,1.073,0.24,2.378,0.185
2019-01-28 00:07:12,,,,,,,,,
