,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
2019-01-28 05:24:00,34.9,60.3,81.7,36.4,30.0,37.7
2019-01-28 05:31:12,34.9,60.4,81.7,36.4,30.0,37.7
2019-01-28 05:38:24,34.9,60.4,81.7,36.4,30.0,37.7
2019-01-28 05:45:36,34.9,60.4,81.8,36.4,30.0,37.8
2019-01-28 05:52:48,34.9,60.4,81.8,36.4,30.0,37.8
2019-01-28 06:00:00,34.9,60.4,81.8,36.4,30.0,37.8
2019-01-28 06:07:12,34.9,60.4,81.8,36.4,30.0,37.8
2019-01-28 06:14:24,34.9,60.4,81.8,36.4,30.0,37.8
2019-01-28 06:21:36,34.8,60.4,81.7,36.4,30.0,37.8
2019-01-28 06:28:48,34.8,60.4,81.7,36.4,30.0,37.8
2019-01-28 06:36:00,34.9,60.4,81.7,36.4,30.0,37.8
2019-01-28 06:43:12,34.9,60.4,81.7,36.4,30.0,37.8
2019-01-28 06:50:24,34.9,60.4,81.7,36.5,30.0,37.8
2019-01-28 06:57:36,34.9,60.4,81.7,36.5,30.0,37.8
2019-01-28 07:04:48,34.9,60.4,81.7,36.4,30.0,37.8
2019-01-28 07:12:00,34.9,60.4,81.7,36.4,30.0,37.8
2019-01-28 07:19:12,35.0,60.4,81.7,36.5,30.0,37.8
2019-01-28 07:26:24,35.0,60.4,81.7,36.5,30.0,37.8
2019-01-28 07:33:36,35.0,60.4,81.7,36.5,30.0,37.8
2019-01-28 07:40:48,35.0,60.4,81.7,36.5,30.0,37.8
2019-01-28 07:48:00,35.0,60.4,81.8,36.5,30.0,37.8
2019-01-28 07:55:12,35.0,60.4,81.8,36.5,30.0,37.8
2019-01-28 08:02:24,35.0,60.4,81.8,36.5,30.0,37.8
2019-01-28 08:09:36,35.0,60.4,81.8,36.5,30.0,37.8
2019-01-28 08:16:48,35.0,60.4,81.8,36.6,30.0,37.8
2019-01-28 08:24:00,35.0,60.4,81.8,36.6,30.0,37.8
2019-01-28 08:31:12,35.1,60.4,81.8,36.6,30.0,37.8
2019-01-28 08:38:24,35.1,60.4,81.8,36.6,30.0,37.8
2019-01-28 08:45:36,35.1,60.4,81.8,36.7,29.923077,37.8
2019-01-28 08:52:48,35.1,60.4,81.8,36.7,29.923077,37.8
2019-01-28 09:00:00,35.1,60.4,81.8,36.7,29.923077,37.8
2019-01-28 09:07:12,35.1,60.4,81.8,36.6,31.740741,37.8
2019-01-28 09:14:24,35.1,60.4,81.8,36.6,31.740741,37.8
2019-01-28 09:21:36,35.1,60.4,81.8,36.6,38.269231,37.8
2019-01-28 09:28:48,35.1,60.4,81.8,36.6,38.269231,37.8
2019-01-28 09:36:00,35.4,60.4,81.8,36.8,34.076923,37.8
2019-01-28 09:43:12,35.4,60.4,81.8,36.8,34.076923,37.8
2019-01-28 09:50:24,35.3,60.4,81.8,36.9,30.0,37.8
2019-01-28 09:57:36,35.3,60.4,81.8,36.9,30.0,37.8
2019-01-28 10:04:48,35.3,60.4,81.8,36.9,30.0,37.8
2019-01-28 10:12:00,35.3,60.4,81.8,36.9,30.0,37.8
2019-01-28 10:19:12,,,,,,
2019-01-28 10:26:24,,,,,,
2019-01-28 10:33:36,,,,,,
2019-01-28 10:40:48,,,,,,
2019-01-28 10:48:00,,,,,,
2019-01-28 10:55:12,35.2,60.4,81.8,36.8,30.0,37.8
2019-01-28 11:02:24,35.3,60.4,81.8,36.9,30.0,37.8
2019-01-28 11:09:36,35.3,60.4,81.8,36.9,30.0,37.8
2019-01-28 11:16:48,35.3,60.4,81.8,36.9,30.0,37.8
2019-01-28 11:24:00,35.3,60.4,81.8,36.9,30.0,37.8
2019-01-28 11:31:12,35.3,60.4,81.9,36.8,30.24,37.8
2019-01-28 11:38:24,35.3,60.4,81.9,36.8,30.24,37.8
2019-01-28 11:45:36,35.3,60.5,81.9,36.8,30.0,37.8
2019-01-28 11:52:48,35.3,60.5,81.9,36.8,30.0,37.8
2019-01-28 12:00:00,35.3,60.5,81.9,36.8,30.0,37.8
2019-01-28 12:07:12,35.2,60.5,81.9,36.8,31.0,37.8
2019-01-28 12:14:24,35.2,60.5,81.9,36.8,31.0,37.8
2019-01-28 12:21:36,35.2,60.5,81.9,36.8,30.875,37.8
2019-01-28 12:28:48,35.2,60.5,81.9,36.8,30.875,37.8
2019-01-28 12:36:00,35.3,60.5,81.9,36.8,30.705882,37.8
2019-01-28 12:43:12,35.3,60.5,81.9,36.8,30.705882,37.8
2019-01-28 12:50:24,35.4,60.6,81.9,36.9,30.0,37.8
2019-01-28 12:57:36,35.4,60.6,81.9,36.9,30.0,37.8
2019-01-28 13:04:48,35.4,60.6,81.9,36.9,30.0,37.8
2019-01-28 13:12:00,35.4,60.6,81.9,36.9,30.0,37.8
2019-01-28 13:19:12,35.4,60.6,81.9,37.0,30.0,37.8
2019-01-28 13:26:24,35.4,60.6,81.9,37.0,30.0,37.8
2019-01-28 13:33:36,35.4,60.7,81.9,37.0,30.0,37.8
2019-01-28 13:40:48,35.4,60.7,81.9,37.0,30.0,37.8
2019-01-28 13:48:00,35.4,60.7,81.8,37.0,30.0,37.8
2019-01-28 13:55:12,35.4,60.7,81.8,37.0,30.0,37.8
2019-01-28 14:02:24,35.3,60.7,81.8,36.9,30.0,37.8
2019-01-28 14:09:36,35.3,60.7,81.8,36.9,30.0,37.8
2019-01-28 14:16:48,35.3,60.7,81.8,36.9,30.0,37.8
2019-01-28 14:24:00,35.3,60.7,81.8,36.9,30.0,37.8
2019-01-28 14:31:12,35.2,60.8,81.7,36.8,30.0,37.9
2019-01-28 14:38:24,35.2,60.8,81.7,36.8,30.0,37.9
2019-01-28 14:45:36,35.3,60.8,81.7,36.8,30.0,37.9
2019-01-28 14:52:48,35.3,60.8,81.7,36.8,30.0,37.9
2019-01-28 15:00:00,35.3,60.8,81.7,36.8,30.0,37.9
2019-01-28 15:07:12,35.3,60.8,81.7,36.9,30.0,37.9
2019-01-28 15:14:24,35.3,60.8,81.7,36.9,30.0,37.9
2019-01-28 15:21:36,35.3,60.8,81.7,36.9,30.0,37.9
2019-01-28 15:28:48,35.3,60.8,81.7,36.9,30.0,37.9
2019-01-28 15:36:00,35.2,60.9,81.7,36.9,30.0,38.0
2019-01-28 15:43:12,35.2,60.9,81.7,36.9,30.0,38.0
2019-01-28 15:50:24,35.2,60.9,81.6,36.8,30.0,38.0
2019-01-28 15:57:36,35.2,60.9,81.6,36.8,30.0,38.0
2019-01-28 16:04:48,35.2,60.9,81.6,36.8,30.0,38.0
2019-01-28 16:12:00,35.2,60.9,81.6,36.8,30.0,38.0
2019-01-28 16:19:12,35.2,60.9,81.6,36.8,30.0,38.0
2019-01-28 16:26:24,35.2,60.9,81.6,36.8,30.0,38.0
2019-01-28 16:33:36,35.2,60.9,81.5,36.8,30.0,38.1
2019-01-28 16:40:48,35.2,60.9,81.5,36.8,30.0,38.1
2019-01-28 16:48:00,35.2,60.9,81.5,36.8,29.956522,38.1
2019-01-28 16:55:12,35.2,60.9,81.5,36.8,29.956522,38.1
2019-01-28 17:02:24,35.2,60.8,81.5,36.8,30.0,38.1
2019-01-28 17:09:36,35.2,60.8,81.5,36.8,30.0,38.1
2019-01-28 17:16:48,35.2,60.8,81.5,36.8,30.0,38.1
2019-01-28 17:24:00,35.2,60.8,81.5,36.8,30.0,38.1
2019-01-28 17:31:12,35.2,60.8,81.5,36.8,30.0,38.2
2019-01-28 17:38:24,35.2,60.8,81.5,36.8,30.0,38.2
2019-01-28 17:45:36,35.2,60.8,81.5,36.8,30.0,38.2
2019-01-28 17:52:48,35.2,60.8,81.5,36.8,30.0,38.2
2019-01-28 18:00:00,35.2,60.8,81.5,36.8,30.0,38.2
2019-01-28 18:07:12,35.2,60.8,81.5,36.8,30.0,38.2
2019-01-28 18:14:24,35.2,60.8,81.5,36.8,30.0,38.2
2019-01-28 18:21:36,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 18:28:48,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 18:36:00,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 18:43:12,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 18:50:24,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 18:57:36,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 19:04:48,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 19:12:00,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 19:19:12,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 19:26:24,35.2,60.7,81.5,36.8,30.0,38.2
2019-01-28 19:33:36,35.2,60.6,81.5,36.8,30.0,38.2
2019-01-28 19:40:48,35.2,60.6,81.5,36.8,30.0,38.2
2019-01-28 19:48:00,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 19:55:12,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 20:02:24,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 20:09:36,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 20:16:48,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 20:24:00,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 20:31:12,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 20:38:24,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 20:45:36,35.2,60.6,81.6,36.8,30.0,38.2
2019-01-28 20:52:48,35.2,60.6,81.6,36.8,30.0,38.2
2019-01-28 21:00:00,35.2,60.6,81.6,36.8,30.0,38.2
2019-01-28 21:07:12,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 21:14:24,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 21:21:36,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 21:28:48,35.3,60.6,81.6,36.8,30.0,38.2
2019-01-28 21:36:00,35.4,60.6,81.6,36.9,54.26087,38.2
2019-01-28 21:43:12,35.4,60.6,81.6,36.9,54.26087,38.2
2019-01-28 21:50:24,35.4,60.6,81.6,36.9,216.0,38.2
2019-01-28 21:57:36,35.4,60.6,81.6,36.9,216.0,38.2
2019-01-28 22:04:48,35.4,60.5,81.6,36.9,216.0,38.2
2019-01-28 22:12:00,35.4,60.5,81.6,36.9,216.0,38.2
2019-01-28 22:19:12,35.3,60.5,81.6,36.9,216.0,38.2
2019-01-28 22:26:24,35.3,60.5,81.6,36.9,216.0,38.2
2019-01-28 22:33:36,35.4,60.5,81.6,36.9,216.0,38.2
2019-01-28 22:40:48,35.4,60.5,81.6,36.9,216.0,38.2
2019-01-28 22:48:00,35.4,60.5,81.6,36.9,216.222222,38.2
2019-01-28 22:55:12,35.4,60.5,81.6,36.9,216.222222,38.2
2019-01-28 23:02:24,35.4,60.5,81.6,36.9,216.777778,38.2
2019-01-28 23:09:36,35.4,60.5,81.6,36.9,216.777778,38.2
2019-01-28 23:16:48,35.3,60.5,81.6,36.9,216.944444,38.2
2019-01-28 23:24:00,35.3,60.5,81.6,36.9,216.944444,38.2
2019-01-28 23:31:12,35.3,60.5,81.6,36.9,216.888889,38.2
2019-01-28 23:38:24,35.3,60.5,81.6,36.9,216.888889,38.2
2019-01-28 23:45:36,35.3,60.5,81.6,36.9,216.666667,38.2
2019-01-28 23:52:48,35.3,60.5,81.6,36.9,216.666667,38.2
2019-01-29 00:00:00,35.3,60.5,81.6,36.9,216.666667,38.2
2019-01-29 00:07:12,,,,,,
