,2201_LE03_02.2,2268_LE03_03.3,2335_LE03_04.4,2402_LE03_05.5,2469_LE03_06.6,2536_LE03_07.7,2603_LE03_08.8,2670_LE03_09.9,3850_LE01_26.10,4036_LE03_27.26,4404_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-27 23:45:36,351.4,114.3,595.2,72.7,681.2,149.0,305.1,2675.5,15.8,72.8,4974.2
2019-01-27 23:52:48,490.9,133.9,608.0,91.7,829.8,187.5,296.8,2337.9,15.8,73.0,5492.8
2019-01-28 00:00:00,490.9,133.9,608.0,91.7,829.8,187.5,296.8,2337.9,15.8,73.0,5065.4
2019-01-28 00:07:12,1708.9,206.9,578.9,91.8,625.9,163.9,305.1,103.2,15.9,72.9,3873.4
2019-01-28 00:14:24,1708.9,206.9,578.9,91.8,625.9,163.9,305.1,103.2,15.9,72.9,3873.4
2019-01-28 00:21:36,2929.4,137.2,652.0,110.2,1001.0,182.6,422.1,1142.0,15.7,73.1,6665.5
2019-01-28 00:28:48,2929.4,137.2,652.0,110.2,1001.0,182.6,422.1,1142.0,15.7,73.1,6665.5
2019-01-28 00:36:00,398.4,178.3,618.9,74.2,482.3,190.2,369.2,2454.3,15.9,73.1,4854.9
2019-01-28 00:43:12,398.4,178.3,618.9,74.2,482.3,190.2,369.2,2454.3,15.9,73.1,4854.9
2019-01-28 00:50:24,503.1,290.5,672.5,91.1,965.1,125.6,239.3,3067.9,15.9,73.1,6044.1
2019-01-28 00:57:36,503.1,290.5,672.5,91.1,965.1,125.6,239.3,3067.9,15.9,73.1,6044.1
2019-01-28 01:04:48,305.9,139.9,638.9,92.4,494.2,150.2,243.6,3261.5,15.9,73.2,5415.7
2019-01-28 01:12:00,305.9,139.9,638.9,92.4,494.2,150.2,243.6,3261.5,15.9,73.2,5415.7
2019-01-28 01:19:12,491.5,118.0,690.6,72.7,1025.7,167.0,239.0,3289.7,15.6,73.1,6183.1
2019-01-28 01:26:24,491.5,118.0,690.6,72.7,1025.7,167.0,239.0,3289.7,15.6,73.1,6183.1
2019-01-28 01:33:36,458.5,250.0,617.1,53.7,590.2,183.2,369.2,3330.2,15.6,72.9,5940.7
2019-01-28 01:40:48,458.5,250.0,617.1,53.7,590.2,183.2,369.2,3330.2,15.6,72.9,5940.7
2019-01-28 01:48:00,2712.8,168.4,639.1,73.7,939.3,126.2,471.7,1769.7,15.5,72.8,6989.3
2019-01-28 01:55:12,2712.8,168.4,639.1,73.7,939.3,126.2,471.7,1769.7,15.5,72.8,6989.3
2019-01-28 02:02:24,2131.1,135.4,562.6,91.7,716.4,150.4,365.6,103.1,15.6,72.9,4344.8
2019-01-28 02:09:36,2131.1,135.4,562.6,91.7,716.4,150.4,365.6,103.1,15.6,72.9,4344.8
2019-01-28 02:16:48,524.3,266.3,657.1,44.8,748.4,155.3,494.8,2084.8,15.5,72.8,5064.1
2019-01-28 02:24:00,524.3,266.3,657.1,44.8,748.4,155.3,494.8,2084.8,15.5,72.8,5064.1
2019-01-28 02:31:12,356.9,176.9,578.9,59.1,815.2,184.6,304.6,3120.1,15.4,72.9,5684.6
2019-01-28 02:38:24,356.9,176.9,578.9,59.1,815.2,184.6,304.6,3120.1,15.4,72.9,5684.6
2019-01-28 02:45:36,535.1,81.8,578.9,59.1,815.2,184.6,304.6,3120.1,15.4,72.9,5684.6
