,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-01-27 23:45:36,-4.22,-4.3,-4.48,-4.51
2019-01-27 23:52:48,-4.42,-4.45,-4.56,-4.67
2019-01-28 00:00:00,-4.65,-4.77,-4.84,-4.97
2019-01-28 00:07:12,-4.72,-5.01,-5.02,-5.16
2019-01-28 00:14:24,-4.72,-5.01,-5.02,-5.16
2019-01-28 00:21:36,-4.9,-5.16,-5.19,-5.34
2019-01-28 00:28:48,-4.9,-5.16,-5.19,-5.34
2019-01-28 00:36:00,-4.98,-5.23,-5.24,-5.39
2019-01-28 00:43:12,-4.98,-5.23,-5.24,-5.39
2019-01-28 00:50:24,-5.07,-5.17,-5.19,-5.34
2019-01-28 00:57:36,-5.07,-5.17,-5.19,-5.34
2019-01-28 01:04:48,-4.89,-4.97,-5.04,-5.1
2019-01-28 01:12:00,-4.89,-4.97,-5.04,-5.1
2019-01-28 01:19:12,-4.7,-4.75,-4.94,-4.92
2019-01-28 01:26:24,-4.7,-4.75,-4.94,-4.92
2019-01-28 01:33:36,-4.57,-4.55,-4.75,-4.74
2019-01-28 01:40:48,-4.57,-4.55,-4.75,-4.74
2019-01-28 01:48:00,-4.38,-4.39,-4.59,-4.59
2019-01-28 01:55:12,-4.38,-4.39,-4.59,-4.59
2019-01-28 02:02:24,-4.17,-4.3,-4.53,-4.52
2019-01-28 02:09:36,-4.17,-4.3,-4.53,-4.52
2019-01-28 02:16:48,-4.23,-4.3,-4.5,-4.51
2019-01-28 02:24:00,-4.23,-4.3,-4.5,-4.51
2019-01-28 02:31:12,-4.28,-4.3,-4.49,-4.46
2019-01-28 02:38:24,-4.28,-4.3,-4.49,-4.46
2019-01-28 02:45:36,-4.28,-4.3,-4.49,-4.46
2019-01-28 02:52:48,-4.28,-4.3,-4.49,-4.46
2019-01-28 03:00:00,-4.28,-4.3,-4.49,-4.46
2019-01-28 03:07:12,-4.13,-4.3,-4.48,-4.44
2019-01-28 03:14:24,-4.13,-4.3,-4.48,-4.44
2019-01-28 03:21:36,-4.16,-4.3,-4.47,-4.46
2019-01-28 03:28:48,-4.16,-4.3,-4.47,-4.46
2019-01-28 03:36:00,-4.17,-4.3,-4.45,-4.44
2019-01-28 03:43:12,-4.17,-4.3,-4.45,-4.44
2019-01-28 03:50:24,-4.08,-4.29,-4.43,-4.45
2019-01-28 03:57:36,-4.08,-4.29,-4.43,-4.45
2019-01-28 04:04:48,-4.12,-4.25,-4.43,-4.44
2019-01-28 04:12:00,-4.12,-4.25,-4.43,-4.44
2019-01-28 04:19:12,-4.21,-4.3,-4.48,-4.45
2019-01-28 04:26:24,-4.21,-4.3,-4.48,-4.45
2019-01-28 04:33:36,-4.16,-4.3,-4.5,-4.53
2019-01-28 04:40:48,-4.16,-4.3,-4.5,-4.53
2019-01-28 04:48:00,-4.21,-4.34,-4.57,-4.59
2019-01-28 04:55:12,-4.21,-4.34,-4.57,-4.59
2019-01-28 05:02:24,-4.27,-4.34,-4.57,-4.56
2019-01-28 05:09:36,-4.27,-4.34,-4.57,-4.56
2019-01-28 05:16:48,-4.27,-4.32,-4.55,-4.53
2019-01-28 05:24:00,-4.27,-4.32,-4.55,-4.53
2019-01-28 05:31:12,-4.3,-4.3,-4.51,-4.54
2019-01-28 05:38:24,-4.3,-4.3,-4.51,-4.54
2019-01-28 05:45:36,-4.3,-4.3,-4.51,-4.54
2019-01-28 05:52:48,-4.25,-4.3,-4.5,-4.5
2019-01-28 06:00:00,-4.25,-4.3,-4.5,-4.5
2019-01-28 06:07:12,-4.25,-4.3,-4.5,-4.5
2019-01-28 06:14:24,-4.25,-4.3,-4.5,-4.5
2019-01-28 06:21:36,-4.28,-4.3,-4.52,-4.54
2019-01-28 06:28:48,-4.28,-4.3,-4.52,-4.54
2019-01-28 06:36:00,-4.52,-4.7,-4.76,-4.96
2019-01-28 06:43:12,-4.52,-4.7,-4.76,-4.96
2019-01-28 06:50:24,-4.5,-4.5,-4.7,-5.0
2019-01-28 06:57:36,-4.5,-4.5,-4.7,-5.0
2019-01-28 07:04:48,-4.2,-4.25,-4.49,-4.58
2019-01-28 07:12:00,-4.2,-4.25,-4.49,-4.58
2019-01-28 07:19:12,-4.06,-4.03,-4.41,-4.48
2019-01-28 07:26:24,-4.06,-4.03,-4.41,-4.48
2019-01-28 07:33:36,-3.53,-2.16,-3.3,-4.14
2019-01-28 07:40:48,-3.53,-2.16,-3.3,-4.14
2019-01-28 07:48:00,-3.02,-1.1,-3.16,-3.8
2019-01-28 07:55:12,-3.02,-1.1,-3.16,-3.8
2019-01-28 08:02:24,-3.17,-0.98,-3.53,-4.11
2019-01-28 08:09:36,-3.17,-0.98,-3.53,-4.11
2019-01-28 08:16:48,-3.4,-1.47,-3.8,-4.4
2019-01-28 08:24:00,-3.4,-1.47,-3.8,-4.4
2019-01-28 08:31:12,-3.2,-1.23,-3.76,-4.29
2019-01-28 08:38:24,-3.2,-1.23,-3.76,-4.29
2019-01-28 08:45:36,-3.2,-1.23,-3.76,-4.29
2019-01-28 08:52:48,-2.69,-1.83,-3.57,-4.07
2019-01-28 09:00:00,-2.69,-1.83,-3.57,-4.07
2019-01-28 09:07:12,-2.45,-2.17,-3.32,-3.83
2019-01-28 09:14:24,-2.45,-2.17,-3.32,-3.83
2019-01-28 09:21:36,-2.92,-2.63,-3.42,-3.92
2019-01-28 09:28:48,-2.92,-2.63,-3.42,-3.92
2019-01-28 09:36:00,-2.98,-2.43,-3.16,-3.75
2019-01-28 09:43:12,-2.98,-2.43,-3.16,-3.75
2019-01-28 09:50:24,-2.63,-2.27,-2.73,-2.83
2019-01-28 09:57:36,-2.63,-2.27,-2.73,-2.83
2019-01-28 10:04:48,-2.47,-2.03,-2.5,-2.53
2019-01-28 10:12:00,-2.47,-2.03,-2.5,-2.53
2019-01-28 10:19:12,,,,
2019-01-28 10:26:24,,,,
2019-01-28 10:33:36,,,,
2019-01-28 10:40:48,,,,
2019-01-28 10:48:00,,,,
2019-01-28 10:55:12,-2.07,-1.63,-1.57,-0.95
2019-01-28 11:02:24,-1.72,-1.56,-1.52,-0.56
2019-01-28 11:09:36,-1.72,-1.56,-1.52,-0.56
2019-01-28 11:16:48,-1.72,-1.56,-1.52,-0.56
2019-01-28 11:24:00,-1.72,-1.56,-1.52,-0.56
2019-01-28 11:31:12,-1.94,-1.84,-1.56,-1.25
2019-01-28 11:38:24,-1.94,-1.84,-1.56,-1.25
2019-01-28 11:45:36,-1.94,-1.84,-1.56,-1.25
2019-01-28 11:52:48,-2.02,-1.89,-1.53,-0.89
2019-01-28 12:00:00,-2.02,-1.89,-1.53,-0.89
2019-01-28 12:07:12,-2.0,-2.0,-1.6,-0.4
2019-01-28 12:14:24,-2.0,-2.0,-1.6,-0.4
2019-01-28 12:21:36,-2.04,-1.96,-1.57,-0.63
2019-01-28 12:28:48,-2.04,-1.96,-1.57,-0.63
2019-01-28 12:36:00,-2.01,-2.02,-1.65,-0.61
2019-01-28 12:43:12,-2.01,-2.02,-1.65,-0.61
2019-01-28 12:50:24,-2.06,-2.08,-1.74,-1.13
2019-01-28 12:57:36,-2.06,-2.08,-1.74,-1.13
2019-01-28 13:04:48,-2.07,-2.1,-1.73,-1.73
2019-01-28 13:12:00,-2.07,-2.1,-1.73,-1.73
2019-01-28 13:19:12,-2.02,-2.05,-1.77,-2.02
2019-01-28 13:26:24,-2.02,-2.05,-1.77,-2.02
2019-01-28 13:33:36,-2.27,-2.38,-2.12,-2.55
2019-01-28 13:40:48,-2.27,-2.38,-2.12,-2.55
2019-01-28 13:48:00,-2.72,-2.83,-2.58,-3.0
2019-01-28 13:55:12,-2.72,-2.83,-2.58,-3.0
2019-01-28 14:02:24,-2.84,-2.99,-2.75,-3.05
2019-01-28 14:09:36,-2.84,-2.99,-2.75,-3.05
2019-01-28 14:16:48,-2.89,-3.04,-2.84,-3.22
2019-01-28 14:24:00,-2.89,-3.04,-2.84,-3.22
2019-01-28 14:31:12,-3.13,-3.37,-3.11,-3.45
2019-01-28 14:38:24,-3.13,-3.37,-3.11,-3.45
2019-01-28 14:45:36,-3.13,-3.37,-3.11,-3.45
2019-01-28 14:52:48,-3.12,-3.36,-3.18,-3.36
2019-01-28 15:00:00,-3.12,-3.36,-3.18,-3.36
2019-01-28 15:07:12,-3.12,-3.42,-3.26,-3.43
2019-01-28 15:14:24,-3.12,-3.42,-3.26,-3.43
2019-01-28 15:21:36,-3.26,-3.59,-3.34,-3.52
2019-01-28 15:28:48,-3.26,-3.59,-3.34,-3.52
2019-01-28 15:36:00,-3.45,-3.81,-3.42,-3.76
2019-01-28 15:43:12,-3.45,-3.81,-3.42,-3.76
2019-01-28 15:50:24,-3.71,-4.01,-3.6,-4.03
2019-01-28 15:57:36,-3.71,-4.01,-3.6,-4.03
2019-01-28 16:04:48,-3.8,-4.16,-3.74,-4.14
2019-01-28 16:12:00,-3.8,-4.16,-3.74,-4.14
2019-01-28 16:19:12,-3.93,-4.29,-3.86,-4.25
2019-01-28 16:26:24,-3.93,-4.29,-3.86,-4.25
2019-01-28 16:33:36,-3.93,-4.3,-3.97,-4.4
2019-01-28 16:40:48,-3.93,-4.3,-3.97,-4.4
2019-01-28 16:48:00,-3.95,-4.3,-3.98,-4.42
2019-01-28 16:55:12,-3.95,-4.3,-3.98,-4.42
