,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-01-27 23:45:36,1.15,1.72,1.63,1.54
2019-01-27 23:52:48,0.96,1.71,1.57,1.35
2019-01-28 00:00:00,1.1,1.83,1.73,1.49
2019-01-28 00:07:12,1.02,2.0,1.9,1.55
2019-01-28 00:14:24,1.02,2.0,1.9,1.55
2019-01-28 00:21:36,1.1,2.1,2.05,1.75
2019-01-28 00:28:48,1.1,2.1,2.05,1.75
2019-01-28 00:36:00,1.27,2.02,1.84,1.75
2019-01-28 00:43:12,1.27,2.02,1.84,1.75
2019-01-28 00:50:24,1.25,1.91,1.85,1.95
2019-01-28 00:57:36,1.25,1.91,1.85,1.95
2019-01-28 01:04:48,1.19,1.83,1.68,1.52
2019-01-28 01:12:00,1.19,1.83,1.68,1.52
2019-01-28 01:19:12,1.02,1.91,1.96,1.53
2019-01-28 01:26:24,1.02,1.91,1.96,1.53
2019-01-28 01:33:36,0.95,1.79,1.7,1.38
2019-01-28 01:40:48,0.95,1.79,1.7,1.38
2019-01-28 01:48:00,0.93,1.7,1.43,1.35
2019-01-28 01:55:12,0.93,1.7,1.43,1.35
2019-01-28 02:02:24,1.43,1.93,1.72,1.89
2019-01-28 02:09:36,1.43,1.93,1.72,1.89
2019-01-28 02:16:48,1.08,1.73,1.6,1.57
2019-01-28 02:24:00,1.08,1.73,1.6,1.57
2019-01-28 02:31:12,1.04,1.9,1.82,1.7
2019-01-28 02:38:24,1.04,1.9,1.82,1.7
2019-01-28 02:45:36,1.04,1.9,1.82,1.7
2019-01-28 02:52:48,1.34,1.99,1.79,1.76
2019-01-28 03:00:00,1.34,1.99,1.79,1.76
2019-01-28 03:07:12,1.24,2.04,1.7,1.81
2019-01-28 03:14:24,1.24,2.04,1.7,1.81
2019-01-28 03:21:36,1.22,1.87,1.74,1.82
2019-01-28 03:28:48,1.22,1.87,1.74,1.82
2019-01-28 03:36:00,1.37,1.9,1.8,1.59
2019-01-28 03:43:12,1.37,1.9,1.8,1.59
2019-01-28 03:50:24,1.16,1.71,1.59,1.61
2019-01-28 03:57:36,1.16,1.71,1.59,1.61
2019-01-28 04:04:48,1.09,1.77,1.62,1.58
2019-01-28 04:12:00,1.09,1.77,1.62,1.58
2019-01-28 04:19:12,0.86,1.75,1.49,1.44
2019-01-28 04:26:24,0.86,1.75,1.49,1.44
2019-01-28 04:33:36,1.06,1.74,1.54,1.57
2019-01-28 04:40:48,1.06,1.74,1.54,1.57
2019-01-28 04:48:00,0.99,1.86,1.72,1.53
2019-01-28 04:55:12,0.99,1.86,1.72,1.53
2019-01-28 05:02:24,1.01,1.71,1.63,1.45
2019-01-28 05:09:36,1.01,1.71,1.63,1.45
2019-01-28 05:16:48,1.1,1.7,1.53,1.41
2019-01-28 05:24:00,1.1,1.7,1.53,1.41
2019-01-28 05:31:12,0.91,1.79,1.55,1.42
2019-01-28 05:38:24,0.91,1.79,1.55,1.42
2019-01-28 05:45:36,0.91,1.79,1.55,1.42
2019-01-28 05:52:48,1.12,1.55,1.35,1.35
2019-01-28 06:00:00,1.12,1.55,1.35,1.35
2019-01-28 06:07:12,1.12,1.55,1.35,1.35
2019-01-28 06:14:24,1.12,1.55,1.35,1.35
2019-01-28 06:21:36,0.88,1.78,1.46,1.39
2019-01-28 06:28:48,0.88,1.78,1.46,1.39
2019-01-28 06:36:00,1.1,1.52,1.28,1.14
2019-01-28 06:43:12,1.1,1.52,1.28,1.14
2019-01-28 06:50:24,0.5,1.7,1.8,1.4
2019-01-28 06:57:36,0.5,1.7,1.8,1.4
2019-01-28 07:04:48,0.96,1.52,1.37,1.34
2019-01-28 07:12:00,0.96,1.52,1.37,1.34
2019-01-28 07:19:12,1.03,1.68,1.58,1.43
2019-01-28 07:26:24,1.03,1.68,1.58,1.43
2019-01-28 07:33:36,0.99,1.83,1.6,1.46
2019-01-28 07:40:48,0.99,1.83,1.6,1.46
2019-01-28 07:48:00,1.13,1.95,1.78,1.75
2019-01-28 07:55:12,1.13,1.95,1.78,1.75
2019-01-28 08:02:24,1.13,2.04,1.8,1.67
2019-01-28 08:09:36,1.13,2.04,1.8,1.67
2019-01-28 08:16:48,1.29,1.8,1.53,1.63
2019-01-28 08:24:00,1.29,1.8,1.53,1.63
2019-01-28 08:31:12,1.2,1.97,1.76,1.69
2019-01-28 08:38:24,1.2,1.97,1.76,1.69
2019-01-28 08:45:36,1.2,1.97,1.76,1.69
2019-01-28 08:52:48,1.09,1.92,1.79,1.63
2019-01-28 09:00:00,1.09,1.92,1.79,1.63
2019-01-28 09:07:12,1.04,1.86,1.61,1.49
2019-01-28 09:14:24,1.04,1.86,1.61,1.49
2019-01-28 09:21:36,1.19,1.77,1.7,1.65
2019-01-28 09:28:48,1.19,1.77,1.7,1.65
2019-01-28 09:36:00,1.02,1.82,1.59,1.48
2019-01-28 09:43:12,1.02,1.82,1.59,1.48
2019-01-28 09:50:24,0.8,1.5,1.33,1.03
2019-01-28 09:57:36,0.8,1.5,1.33,1.03
2019-01-28 10:04:48,1.0,1.4,1.23,1.43
2019-01-28 10:12:00,1.0,1.4,1.23,1.43
2019-01-28 10:19:12,,,,
2019-01-28 10:26:24,,,,
2019-01-28 10:33:36,,,,
2019-01-28 10:40:48,,,,
2019-01-28 10:48:00,,,,
2019-01-28 10:55:12,0.83,1.47,1.37,1.22
2019-01-28 11:02:24,1.09,1.74,1.62,1.55
2019-01-28 11:09:36,1.09,1.74,1.62,1.55
2019-01-28 11:16:48,1.09,1.74,1.62,1.55
2019-01-28 11:24:00,1.09,1.74,1.62,1.55
2019-01-28 11:31:12,0.93,1.39,1.22,1.38
2019-01-28 11:38:24,0.93,1.39,1.22,1.38
2019-01-28 11:45:36,0.93,1.39,1.22,1.38
2019-01-28 11:52:48,0.84,1.53,1.36,1.06
2019-01-28 12:00:00,0.84,1.53,1.36,1.06
2019-01-28 12:07:12,1.05,1.5,1.05,0.8
2019-01-28 12:14:24,1.05,1.5,1.05,0.8
2019-01-28 12:21:36,1.03,1.68,1.39,1.18
2019-01-28 12:28:48,1.03,1.68,1.39,1.18
2019-01-28 12:36:00,1.1,1.89,1.77,1.4
2019-01-28 12:43:12,1.1,1.89,1.77,1.4
2019-01-28 12:50:24,1.04,1.6,1.48,1.34
2019-01-28 12:57:36,1.04,1.6,1.48,1.34
2019-01-28 13:04:48,0.95,1.71,1.59,1.48
2019-01-28 13:12:00,0.95,1.71,1.59,1.48
2019-01-28 13:19:12,0.89,1.38,1.4,1.37
2019-01-28 13:26:24,0.89,1.38,1.4,1.37
2019-01-28 13:33:36,0.94,1.61,1.42,1.41
2019-01-28 13:40:48,0.94,1.61,1.42,1.41
2019-01-28 13:48:00,1.0,1.62,1.46,1.25
2019-01-28 13:55:12,1.0,1.62,1.46,1.25
2019-01-28 14:02:24,0.9,1.52,1.32,1.13
2019-01-28 14:09:36,0.9,1.52,1.32,1.13
2019-01-28 14:16:48,0.93,1.6,1.47,1.2
2019-01-28 14:24:00,0.93,1.6,1.47,1.2
2019-01-28 14:31:12,1.01,1.74,1.6,1.39
2019-01-28 14:38:24,1.01,1.74,1.6,1.39
2019-01-28 14:45:36,1.01,1.74,1.6,1.39
2019-01-28 14:52:48,0.87,1.6,1.52,1.16
2019-01-28 15:00:00,0.87,1.6,1.52,1.16
2019-01-28 15:07:12,0.78,1.32,1.08,0.94
2019-01-28 15:14:24,0.78,1.32,1.08,0.94
2019-01-28 15:21:36,0.74,0.98,0.7,0.71
2019-01-28 15:28:48,0.74,0.98,0.7,0.71
2019-01-28 15:36:00,0.8,0.93,0.72,0.85
2019-01-28 15:43:12,0.8,0.93,0.72,0.85
2019-01-28 15:50:24,0.88,1.12,0.74,0.86
2019-01-28 15:57:36,0.88,1.12,0.74,0.86
2019-01-28 16:04:48,0.83,0.94,0.64,0.79
2019-01-28 16:12:00,0.83,0.94,0.64,0.79
2019-01-28 16:19:12,0.93,1.21,0.87,0.93
2019-01-28 16:26:24,0.93,1.21,0.87,0.93
2019-01-28 16:33:36,1.06,1.13,0.77,0.81
2019-01-28 16:40:48,1.06,1.13,0.77,0.81
2019-01-28 16:48:00,0.72,0.9,0.69,0.74
2019-01-28 16:55:12,0.72,0.9,0.69,0.74
2019-01-28 17:02:24,0.92,0.96,0.63,0.68
2019-01-28 17:09:36,0.92,0.96,0.63,0.68
2019-01-28 17:16:48,1.12,1.18,0.77,0.9
2019-01-28 17:24:00,1.12,1.18,0.77,0.9
2019-01-28 17:31:12,1.04,1.33,1.09,1.03
2019-01-28 17:38:24,1.04,1.33,1.09,1.03
2019-01-28 17:45:36,1.04,1.33,1.09,1.03
2019-01-28 17:52:48,0.92,1.43,1.18,1.19
2019-01-28 18:00:00,0.92,1.43,1.18,1.19
2019-01-28 18:07:12,0.75,1.34,1.17,1.02
2019-01-28 18:14:24,0.75,1.34,1.17,1.02
2019-01-28 18:21:36,0.8,1.7,1.49,1.28
2019-01-28 18:28:48,0.8,1.7,1.49,1.28
2019-01-28 18:36:00,1.04,1.47,1.36,1.13
2019-01-28 18:43:12,1.04,1.47,1.36,1.13
2019-01-28 18:50:24,0.74,1.29,1.09,1.15
2019-01-28 18:57:36,0.74,1.29,1.09,1.15
2019-01-28 19:04:48,0.79,1.53,1.39,1.2
2019-01-28 19:12:00,0.79,1.53,1.39,1.2
