,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-01-28 05:16:48,8.9,1.9,-2.4,11.1,10.5,15.0
2019-01-28 05:24:00,8.9,1.9,-2.4,11.1,10.5,15.0
2019-01-28 05:31:12,9.0,1.9,-2.4,11.1,10.5,15.1
2019-01-28 05:38:24,9.0,1.9,-2.4,11.1,10.5,15.1
2019-01-28 05:45:36,9.0,2.0,-2.4,11.1,10.5,15.0
2019-01-28 05:52:48,9.0,2.0,-2.4,11.1,10.5,15.0
2019-01-28 06:00:00,9.0,2.0,-2.4,11.1,10.5,15.0
2019-01-28 06:07:12,9.0,2.0,-2.4,11.1,10.5,15.0
2019-01-28 06:14:24,9.0,2.0,-2.4,11.1,10.5,15.0
2019-01-28 06:21:36,9.0,2.0,-2.4,11.1,10.5,15.0
2019-01-28 06:28:48,9.0,2.0,-2.4,11.1,10.5,15.0
2019-01-28 06:36:00,9.0,2.0,-2.4,11.1,10.5,15.1
2019-01-28 06:43:12,9.0,2.0,-2.4,11.1,10.5,15.1
2019-01-28 06:50:24,9.0,2.0,-2.5,11.1,10.5,15.1
2019-01-28 06:57:36,9.0,2.0,-2.5,11.1,10.5,15.1
2019-01-28 07:04:48,9.0,2.0,-2.5,11.1,10.5,15.1
2019-01-28 07:12:00,9.0,2.0,-2.5,11.1,10.5,15.1
2019-01-28 07:19:12,9.0,2.0,-2.5,11.1,10.5,15.2
2019-01-28 07:26:24,9.0,2.0,-2.5,11.1,10.5,15.2
2019-01-28 07:33:36,9.0,2.0,-2.5,11.2,10.6,15.2
2019-01-28 07:40:48,9.0,2.0,-2.5,11.2,10.6,15.2
2019-01-28 07:48:00,9.0,2.0,-2.5,11.2,10.6,15.2
2019-01-28 07:55:12,9.0,2.0,-2.5,11.2,10.6,15.2
2019-01-28 08:02:24,9.1,2.0,-2.5,11.2,10.6,15.3
2019-01-28 08:09:36,9.1,2.0,-2.5,11.2,10.6,15.3
2019-01-28 08:16:48,9.1,2.0,-2.4,11.2,10.6,15.3
2019-01-28 08:24:00,9.1,2.0,-2.4,11.2,10.6,15.3
2019-01-28 08:31:12,9.1,2.0,-2.4,11.3,10.7,15.4
2019-01-28 08:38:24,9.1,2.0,-2.4,11.3,10.7,15.4
2019-01-28 08:45:36,9.1,2.1,-2.4,11.3,10.7,15.4
2019-01-28 08:52:48,9.1,2.1,-2.4,11.3,10.7,15.4
2019-01-28 09:00:00,9.1,2.1,-2.4,11.3,10.7,15.4
2019-01-28 09:07:12,9.1,2.1,-2.3,11.4,10.7,15.6
2019-01-28 09:14:24,9.1,2.1,-2.3,11.4,10.7,15.6
2019-01-28 09:21:36,9.1,2.1,-2.3,11.4,10.8,17.1
2019-01-28 09:28:48,9.1,2.1,-2.3,11.4,10.8,17.1
2019-01-28 09:36:00,9.2,2.1,-2.3,11.6,10.9,18.5
2019-01-28 09:43:12,9.2,2.1,-2.3,11.6,10.9,18.5
2019-01-28 09:50:24,9.2,2.1,-2.3,11.8,11.0,17.4
2019-01-28 09:57:36,9.2,2.1,-2.3,11.8,11.0,17.4
2019-01-28 10:04:48,9.3,2.1,-2.3,11.8,11.0,16.8
2019-01-28 10:12:00,9.3,2.1,-2.3,11.8,11.0,16.8
2019-01-28 10:19:12,,,,,,
2019-01-28 10:26:24,,,,,,
2019-01-28 10:33:36,,,,,,
2019-01-28 10:40:48,,,,,,
2019-01-28 10:48:00,,,,,,
2019-01-28 10:55:12,9.3,2.1,-2.1,11.7,11.0,16.2
2019-01-28 11:02:24,9.4,2.2,-2.0,11.8,11.1,16.2
2019-01-28 11:09:36,9.4,2.2,-2.0,11.8,11.1,16.2
2019-01-28 11:16:48,9.4,2.2,-2.0,11.8,11.1,16.2
2019-01-28 11:24:00,9.4,2.2,-2.0,11.8,11.1,16.2
2019-01-28 11:31:12,9.4,2.2,-1.9,11.8,11.1,16.2
2019-01-28 11:38:24,9.4,2.2,-1.9,11.8,11.1,16.2
2019-01-28 11:45:36,9.4,2.2,-1.8,11.8,11.1,16.1
2019-01-28 11:52:48,9.4,2.2,-1.8,11.8,11.1,16.1
2019-01-28 12:00:00,9.4,2.2,-1.8,11.8,11.1,16.1
2019-01-28 12:07:12,9.4,2.2,-1.7,11.8,11.1,16.0
2019-01-28 12:14:24,9.4,2.2,-1.7,11.8,11.1,16.0
2019-01-28 12:21:36,9.5,2.3,-1.6,11.8,11.1,16.1
2019-01-28 12:28:48,9.5,2.3,-1.6,11.8,11.1,16.1
2019-01-28 12:36:00,9.5,2.3,-1.6,11.8,11.1,16.2
2019-01-28 12:43:12,9.5,2.3,-1.6,11.8,11.1,16.2
2019-01-28 12:50:24,9.5,2.3,-1.5,11.9,11.2,16.4
2019-01-28 12:57:36,9.5,2.3,-1.5,11.9,11.2,16.4
2019-01-28 13:04:48,9.5,2.3,-1.4,11.9,11.2,16.5
2019-01-28 13:12:00,9.5,2.3,-1.4,11.9,11.2,16.5
2019-01-28 13:19:12,9.6,2.4,-1.4,12.0,11.3,16.5
2019-01-28 13:26:24,9.6,2.4,-1.4,12.0,11.3,16.5
2019-01-28 13:33:36,9.6,2.4,-1.3,12.0,11.3,16.4
2019-01-28 13:40:48,9.6,2.4,-1.3,12.0,11.3,16.4
2019-01-28 13:48:00,9.6,2.4,-1.3,12.0,11.3,16.2
2019-01-28 13:55:12,9.6,2.4,-1.3,12.0,11.3,16.2
2019-01-28 14:02:24,9.6,2.5,-1.3,12.0,11.3,16.1
2019-01-28 14:09:36,9.6,2.5,-1.3,12.0,11.3,16.1
2019-01-28 14:16:48,9.7,2.5,-1.3,12.0,11.3,16.0
2019-01-28 14:24:00,9.7,2.5,-1.3,12.0,11.3,16.0
2019-01-28 14:31:12,9.7,2.5,-1.3,11.9,11.3,15.9
2019-01-28 14:38:24,9.7,2.5,-1.3,11.9,11.3,15.9
2019-01-28 14:45:36,9.7,2.6,-1.3,11.9,11.3,16.0
2019-01-28 14:52:48,9.7,2.6,-1.3,11.9,11.3,16.0
2019-01-28 15:00:00,9.7,2.6,-1.3,11.9,11.3,16.0
2019-01-28 15:07:12,9.7,2.6,-1.3,11.9,11.3,16.1
2019-01-28 15:14:24,9.7,2.6,-1.3,11.9,11.3,16.1
2019-01-28 15:21:36,9.7,2.6,-1.4,11.9,11.3,16.0
2019-01-28 15:28:48,9.7,2.6,-1.4,11.9,11.3,16.0
2019-01-28 15:36:00,9.7,2.7,-1.4,11.9,11.3,15.9
2019-01-28 15:43:12,9.7,2.7,-1.4,11.9,11.3,15.9
2019-01-28 15:50:24,9.7,2.7,-1.4,11.9,11.3,15.8
2019-01-28 15:57:36,9.7,2.7,-1.4,11.9,11.3,15.8
2019-01-28 16:04:48,9.7,2.7,-1.5,11.9,11.3,15.8
2019-01-28 16:12:00,9.7,2.7,-1.5,11.9,11.3,15.8
2019-01-28 16:19:12,9.7,2.7,-1.5,11.9,11.3,15.7
2019-01-28 16:26:24,9.7,2.7,-1.5,11.9,11.3,15.7
2019-01-28 16:33:36,9.7,2.8,-1.6,11.8,11.2,15.6
2019-01-28 16:40:48,9.7,2.8,-1.6,11.8,11.2,15.6
2019-01-28 16:48:00,9.7,2.8,-1.6,11.8,11.2,15.5
2019-01-28 16:55:12,9.7,2.8,-1.6,11.8,11.2,15.5
2019-01-28 17:02:24,9.7,2.8,-1.7,11.7,11.2,15.5
2019-01-28 17:09:36,9.7,2.8,-1.7,11.7,11.2,15.5
2019-01-28 17:16:48,9.7,2.8,-1.8,11.7,11.2,15.5
2019-01-28 17:24:00,9.7,2.8,-1.8,11.7,11.2,15.5
2019-01-28 17:31:12,9.7,2.8,-1.8,11.7,11.2,15.6
2019-01-28 17:38:24,9.7,2.8,-1.8,11.7,11.2,15.6
2019-01-28 17:45:36,9.7,2.8,-1.8,11.7,11.2,15.6
2019-01-28 17:52:48,9.7,2.8,-1.8,11.7,11.2,15.6
2019-01-28 18:00:00,9.7,2.8,-1.8,11.7,11.2,15.6
2019-01-28 18:07:12,9.7,2.8,-1.8,11.7,11.2,15.5
2019-01-28 18:14:24,9.7,2.8,-1.8,11.7,11.2,15.5
2019-01-28 18:21:36,9.7,2.8,-1.8,11.7,11.2,15.6
2019-01-28 18:28:48,9.7,2.8,-1.8,11.7,11.2,15.6
2019-01-28 18:36:00,9.7,2.8,-1.8,11.7,11.2,15.7
2019-01-28 18:43:12,9.7,2.8,-1.8,11.7,11.2,15.7
2019-01-28 18:50:24,9.8,2.8,-1.8,11.7,11.2,15.8
2019-01-28 18:57:36,9.8,2.8,-1.8,11.7,11.2,15.8
2019-01-28 19:04:48,9.8,2.8,-1.8,11.7,11.2,15.7
2019-01-28 19:12:00,9.8,2.8,-1.8,11.7,11.2,15.7
2019-01-28 19:19:12,9.8,2.8,-1.8,11.7,11.2,15.7
2019-01-28 19:26:24,9.8,2.8,-1.8,11.7,11.2,15.7
2019-01-28 19:33:36,9.8,2.8,-1.8,11.7,11.2,15.8
2019-01-28 19:40:48,9.8,2.8,-1.8,11.7,11.2,15.8
2019-01-28 19:48:00,9.8,2.8,-1.8,11.7,11.2,15.9
2019-01-28 19:55:12,9.8,2.8,-1.8,11.7,11.2,15.9
2019-01-28 20:02:24,9.8,2.8,-1.8,11.8,11.2,15.9
2019-01-28 20:09:36,9.8,2.8,-1.8,11.8,11.2,15.9
2019-01-28 20:16:48,9.8,2.8,-1.7,11.8,11.2,15.8
2019-01-28 20:24:00,9.8,2.8,-1.7,11.8,11.2,15.8
2019-01-28 20:31:12,9.8,2.8,-1.7,11.8,11.2,15.8
2019-01-28 20:38:24,9.8,2.8,-1.7,11.8,11.2,15.8
2019-01-28 20:45:36,9.8,2.8,-1.7,11.8,11.2,15.7
2019-01-28 20:52:48,9.8,2.8,-1.7,11.8,11.2,15.7
2019-01-28 21:00:00,9.8,2.8,-1.7,11.8,11.2,15.7
2019-01-28 21:07:12,9.8,2.8,-1.7,11.7,11.2,15.8
2019-01-28 21:14:24,9.8,2.8,-1.7,11.7,11.2,15.8
2019-01-28 21:21:36,9.8,2.8,-1.7,11.8,11.2,15.8
2019-01-28 21:28:48,9.8,2.8,-1.7,11.8,11.2,15.8
2019-01-28 21:36:00,9.8,2.8,-1.7,11.8,11.2,17.7
2019-01-28 21:43:12,9.8,2.8,-1.7,11.8,11.2,17.7
2019-01-28 21:50:24,9.8,2.8,-1.7,11.9,11.3,29.9
2019-01-28 21:57:36,9.8,2.8,-1.7,11.9,11.3,29.9
2019-01-28 22:04:48,9.8,2.8,-1.7,11.9,11.3,29.9
2019-01-28 22:12:00,9.8,2.8,-1.7,11.9,11.3,29.9
2019-01-28 22:19:12,9.8,2.8,-1.7,11.9,11.3,29.9
2019-01-28 22:26:24,9.8,2.8,-1.7,11.9,11.3,29.9
2019-01-28 22:33:36,9.8,2.8,-1.7,11.8,11.3,30.0
2019-01-28 22:40:48,9.8,2.8,-1.7,11.8,11.3,30.0
2019-01-28 22:48:00,9.8,2.9,-1.7,11.9,11.3,30.0
2019-01-28 22:55:12,9.8,2.9,-1.7,11.9,11.3,30.0
2019-01-28 23:02:24,9.8,2.9,-1.6,11.9,11.3,30.0
2019-01-28 23:09:36,9.8,2.9,-1.6,11.9,11.3,30.0
2019-01-28 23:16:48,9.8,2.9,-1.6,11.9,11.3,30.0
2019-01-28 23:24:00,9.8,2.9,-1.6,11.9,11.3,30.0
2019-01-28 23:31:12,9.8,2.9,-1.6,11.9,11.3,30.0
2019-01-28 23:38:24,9.8,2.9,-1.6,11.9,11.3,30.0
2019-01-28 23:45:36,9.8,2.9,-1.6,11.8,11.3,30.0
2019-01-28 23:52:48,9.8,2.9,-1.6,11.8,11.3,30.0
2019-01-29 00:00:00,9.8,2.9,-1.6,11.8,11.3,30.0
2019-01-29 00:07:12,,,,,,
