,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-27 23:45:36,25.7,27.2,28.6,42.7,49.2,22.9,24.4,27.2,37.4,54.7,20.2,20.9,23.0,46.6,78.9,21.0,18.0,22.0,23.0,21.0
2019-01-27 23:52:48,25.7,27.2,28.6,42.7,49.2,22.9,24.5,27.2,37.4,54.7,20.3,21.0,23.0,46.6,78.9,21.0,18.0,22.0,23.0,21.0
2019-01-28 00:00:00,25.7,27.2,28.6,42.7,49.2,22.9,24.5,27.2,37.4,54.7,20.3,21.0,23.0,46.6,78.9,21.0,18.0,22.0,23.0,21.0
2019-01-28 00:07:12,25.7,27.2,28.6,42.7,49.2,22.9,24.5,27.2,37.4,54.7,20.3,21.0,23.0,46.6,78.9,21.0,18.0,22.0,23.0,21.0
2019-01-28 00:14:24,25.7,27.2,28.6,42.7,49.2,22.9,24.5,27.2,37.4,54.7,20.3,21.0,23.0,46.6,78.9,21.0,18.0,22.0,23.0,21.0
2019-01-28 00:21:36,25.8,27.2,28.6,42.6,49.2,22.9,24.5,27.2,37.4,54.7,20.3,21.0,23.0,46.6,78.9,21.0,17.964286,21.964286,23.0,21.0
2019-01-28 00:28:48,25.8,27.2,28.6,42.6,49.2,22.9,24.5,27.2,37.4,54.7,20.3,21.0,23.0,46.6,78.9,21.0,17.964286,21.964286,23.0,21.0
2019-01-28 00:36:00,25.7,27.2,28.6,42.6,49.2,22.9,24.5,27.2,37.4,54.7,20.3,21.0,23.0,46.6,78.8,21.0,18.0,21.962963,23.0,21.0
2019-01-28 00:43:12,25.7,27.2,28.6,42.6,49.2,22.9,24.5,27.2,37.4,54.7,20.3,21.0,23.0,46.6,78.8,21.0,18.0,21.962963,23.0,21.0
2019-01-28 00:50:24,25.7,27.2,28.6,42.6,49.2,23.0,24.5,27.2,37.4,54.7,20.3,21.0,23.1,46.6,78.8,21.0,18.0,21.928571,23.0,21.0
