,2202_LE03_02.2,2269_LE03_03.3,2336_LE03_04.4,2403_LE03_05.5,2470_LE03_06.6,2537_LE03_07.7,2604_LE03_08.8,2671_LE03_09.9,3851_LE01_26.10,4037_LE03_27.26,4405_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-27 23:45:36,392.0,143.1,595.5,76.0,683.6,151.5,306.6,3410.2,15.9,81.7,5941.4
2019-01-27 23:52:48,498.9,180.9,608.3,95.0,833.4,189.9,298.7,3253.4,15.9,81.9,6168.7
2019-01-28 00:00:00,498.9,180.9,608.3,95.0,833.4,189.9,298.7,3253.4,15.9,81.9,6056.2
2019-01-28 00:07:12,1722.3,271.2,579.4,95.0,629.2,166.2,306.7,1888.2,15.9,81.8,5755.8
2019-01-28 00:14:24,1722.3,271.2,579.4,95.0,629.2,166.2,306.7,1888.2,15.9,81.8,5755.8
2019-01-28 00:21:36,2931.2,165.8,652.2,113.3,1002.7,185.0,424.0,2408.4,15.7,82.1,7980.5
2019-01-28 00:28:48,2931.2,165.8,652.2,113.3,1002.7,185.0,424.0,2408.4,15.7,82.1,7980.5
2019-01-28 00:36:00,449.6,212.5,619.2,77.4,487.8,192.3,324.8,3189.4,15.9,82.0,5651.0
2019-01-28 00:43:12,449.6,212.5,619.2,77.4,487.8,192.3,324.8,3189.4,15.9,82.0,5651.0
2019-01-28 00:50:24,489.3,354.5,672.6,94.4,965.9,128.3,241.4,3673.3,16.0,82.1,6717.9
2019-01-28 00:57:36,489.3,354.5,672.6,94.4,965.9,128.3,241.4,3673.3,16.0,82.1,6717.9
2019-01-28 01:04:48,352.1,168.4,639.1,95.5,499.4,152.6,245.4,3839.0,16.0,82.0,6089.6
2019-01-28 01:12:00,352.1,168.4,639.1,95.5,499.4,152.6,245.4,3839.0,16.0,82.0,6089.6
2019-01-28 01:19:12,495.4,144.9,690.7,76.1,1026.5,169.4,241.0,3860.4,15.7,82.1,6802.2
2019-01-28 01:26:24,495.4,144.9,690.7,76.1,1026.5,169.4,241.0,3860.4,15.7,82.1,6802.2
2019-01-28 01:33:36,499.6,325.0,617.3,57.0,594.3,185.3,370.8,3895.9,15.7,82.0,6643.0
2019-01-28 01:40:48,499.6,325.0,617.3,57.0,594.3,185.3,370.8,3895.9,15.7,82.0,6643.0
2019-01-28 01:48:00,2713.7,202.4,639.4,77.0,940.9,128.8,473.4,2924.4,15.6,81.7,8197.4
2019-01-28 01:55:12,2713.7,202.4,639.4,77.0,940.9,128.8,473.4,2924.4,15.6,81.7,8197.4
2019-01-28 02:02:24,2149.0,165.1,562.9,94.9,718.8,152.9,367.4,1896.3,15.6,81.9,6204.8
2019-01-28 02:09:36,2149.0,165.1,562.9,94.9,718.8,152.9,367.4,1896.3,15.6,81.9,6204.8
2019-01-28 02:16:48,528.9,334.3,657.2,48.2,752.2,157.7,496.5,3031.9,15.6,81.8,6104.4
2019-01-28 02:24:00,528.9,334.3,657.2,48.2,752.2,157.7,496.5,3031.9,15.6,81.8,6104.4
2019-01-28 02:31:12,368.9,220.6,579.3,62.4,818.0,174.1,306.4,3714.7,15.5,81.9,6341.7
2019-01-28 02:38:24,368.9,220.6,579.3,62.4,818.0,174.1,306.4,3714.7,15.5,81.9,6341.7
2019-01-28 02:45:36,539.0,110.8,579.3,62.4,818.0,174.1,306.4,3714.7,15.5,81.9,6341.7
