,4244_Mbus Apators,4255_Mbus Apators,4266_Mbus Apators,4277_Mbus Apators,4288_Mbus Apators,4299_Mbus Apators,4310_Mbus Apators,4321_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-01-27 23:45:36,291.794768,451.539386,442.51955,363.799723,,1192.119734,0.132,0.0
2019-01-27 23:52:48,292.000748,451.621245,442.584605,363.834571,,1192.345751,0.132,0.0
2019-01-28 00:00:00,292.000748,451.702747,442.648999,363.869214,,1192.597068,0.132,0.0
2019-01-28 00:07:12,292.132431,451.784439,442.713857,363.901823,,1192.750684,0.132,0.0
2019-01-28 00:14:24,292.132431,451.784439,442.713857,363.901823,,1192.750684,0.132,0.0
2019-01-28 00:21:36,292.273182,451.866032,442.778461,363.938713,,1192.865444,0.132,0.0
2019-01-28 00:28:48,292.273182,451.866032,442.778461,363.938713,,1192.865444,0.132,0.0
2019-01-28 00:36:00,292.401776,451.946442,442.84159,363.975332,,1193.050257,0.132,0.0
2019-01-28 00:43:12,292.401776,451.946442,442.84159,363.975332,,1193.050257,0.132,0.0
2019-01-28 00:50:24,292.542106,452.027004,442.904465,364.012146,,1193.292424,0.132,0.0
2019-01-28 00:57:36,292.542106,452.027004,442.904465,364.012146,,1193.292424,0.132,0.0
2019-01-28 01:04:48,292.673174,452.110392,442.968852,364.049284,,1193.546692,0.132,0.0
2019-01-28 01:12:00,292.673174,452.110392,442.968852,364.049284,,1193.546692,0.132,0.0
2019-01-28 01:19:12,292.81421,452.194604,443.034001,364.086928,,1193.803,0.132,0.0
2019-01-28 01:26:24,292.81421,452.194604,443.034001,364.086928,,1193.803,0.132,0.0
2019-01-28 01:33:36,292.949712,452.278212,443.099323,364.124506,,1194.058576,0.132,0.0
2019-01-28 01:40:48,292.949712,452.278212,443.099323,364.124506,,1194.058576,0.132,0.0
2019-01-28 01:48:00,293.091222,452.358663,443.162703,364.161662,,1194.299108,0.132,0.0
2019-01-28 01:55:12,293.091222,452.358663,443.162703,364.161662,,1194.299108,0.132,0.0
2019-01-28 02:02:24,293.225075,452.439177,443.227748,364.198576,,1194.429631,0.132,0.0
2019-01-28 02:09:36,293.225075,452.439177,443.227748,364.198576,,1194.429631,0.132,0.0
2019-01-28 02:16:48,293.361963,452.518843,443.292516,364.236333,,1194.553046,0.132,0.0
2019-01-28 02:24:00,293.361963,452.518843,443.292516,364.236333,,1194.553046,0.132,0.0
2019-01-28 02:31:12,293.491609,452.597175,443.355499,364.272716,,1194.772579,0.132,0.0
2019-01-28 02:38:24,293.491609,452.597175,443.355499,364.272716,,1194.772579,0.132,0.0
2019-01-28 02:45:36,293.491609,452.597175,443.355499,364.272716,,1194.772579,0.132,0.0
2019-01-28 02:52:48,293.631664,452.679031,443.420702,364.305222,,1195.020558,0.132,0.0
2019-01-28 03:00:00,293.631664,452.679031,443.420702,364.305222,,1195.020558,0.132,0.0
2019-01-28 03:07:12,293.76711,452.758108,443.483999,364.333113,,1195.156114,0.132,0.0
2019-01-28 03:14:24,293.76711,452.758108,443.483999,364.333113,,1195.156114,0.132,0.0
2019-01-28 03:21:36,293.903716,452.838793,443.54761,364.361787,,1195.275622,0.132,0.0
2019-01-28 03:28:48,293.903716,452.838793,443.54761,364.361787,,1195.275622,0.132,0.0
2019-01-28 03:36:00,294.044145,452.921737,443.612186,364.390335,,1195.493526,0.132,0.0
2019-01-28 03:43:12,294.044145,452.921737,443.612186,364.390335,,1195.493526,0.132,0.0
2019-01-28 03:50:24,294.179555,453.003114,443.67611,364.418962,,1195.749082,0.132,0.0
2019-01-28 03:57:36,294.179555,453.003114,443.67611,364.418962,,1195.749082,0.132,0.0
2019-01-28 04:04:48,294.31954,453.087645,443.741536,364.448178,,1196.003649,0.132,0.0
2019-01-28 04:12:00,294.31954,453.087645,443.741536,364.448178,,1196.003649,0.132,0.0
2019-01-28 04:19:12,294.457522,453.170073,443.80622,364.482406,,1196.261556,0.132,0.0
2019-01-28 04:26:24,294.457522,453.170073,443.80622,364.482406,,1196.261556,0.132,0.0
2019-01-28 04:33:36,294.594629,453.251302,443.869702,364.519261,,1196.471463,0.132,0.0
2019-01-28 04:40:48,294.594629,453.251302,443.869702,364.519261,,1196.471463,0.132,0.0
2019-01-28 04:48:00,294.730296,453.331112,443.933665,364.556667,,1196.582312,0.132,0.0
2019-01-28 04:55:12,294.730296,453.331112,443.933665,364.556667,,1196.582312,0.132,0.0
2019-01-28 05:02:24,294.864463,453.413138,443.999855,364.595214,,1196.740452,0.132,0.0
2019-01-28 05:09:36,294.864463,453.413138,443.999855,364.595214,,1196.740452,0.132,0.0
2019-01-28 05:16:48,294.999705,453.49255,444.06344,364.632336,,1196.987124,0.132,0.0
2019-01-28 05:24:00,294.999705,453.49255,444.06344,364.632336,,1196.987124,0.132,0.0
2019-01-28 05:31:12,295.131182,453.57355,444.128255,364.670071,,1197.188987,0.132,0.0
2019-01-28 05:38:24,295.131182,453.57355,444.128255,364.670071,,1197.188987,0.132,0.0
2019-01-28 05:45:36,295.131182,453.57355,444.128255,364.670071,,1197.188987,0.132,0.0
2019-01-28 05:52:48,295.460243,453.767738,444.282249,364.75901,,1197.470551,0.132,0.0
2019-01-28 06:00:00,295.460243,453.767738,444.282249,364.75901,,1197.470551,0.132,0.0
2019-01-28 06:07:12,295.460243,453.767738,444.282249,364.75901,,1197.470551,0.132,0.0
2019-01-28 06:14:24,295.460243,453.767738,444.282249,364.75901,,1197.470551,0.132,0.0
2019-01-28 06:21:36,295.542695,453.815841,444.320075,364.778503,,1197.621657,0.132,0.0
