,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24 23:45:36,39.2,54.3,65.4,,,,,,,26.4,26.7,,,26.6,49.7,87.6,40.4,40.8,43.5,18.142857,27.035714,20.535714,57.1,27.7,31.4,37.7,46.7,35.2,45.1,55.9
2019-01-24 23:52:48,39.3,54.3,65.3,,,,,,,26.4,26.7,37.7,88.1,26.5,49.7,87.7,40.4,40.7,43.5,18.461538,27.076923,20.615385,57.1,27.7,31.4,37.7,46.7,35.1,45.1,55.9
2019-01-25 00:00:00,39.3,54.3,65.3,,,,,,,26.4,26.7,37.6,88.0,26.5,49.7,87.7,40.4,40.7,43.5,18.461538,27.076923,20.615385,57.1,27.7,31.4,37.7,46.7,35.1,45.1,55.9
2019-01-25 00:07:12,39.4,54.3,65.3,,,,,,,26.3,26.6,37.4,87.9,26.5,49.7,87.7,40.4,40.7,43.5,18.862069,27.068966,20.862069,57.1,27.7,31.4,37.7,46.7,35.1,45.1,55.9
2019-01-25 00:14:24,39.4,54.3,65.3,,,,,,,26.3,26.6,37.4,87.9,26.5,49.7,87.7,40.4,40.7,43.5,18.862069,27.068966,20.862069,57.1,27.7,31.4,37.7,46.7,35.1,45.1,55.9
2019-01-25 00:21:36,39.3,54.3,65.3,,,,,,,26.3,26.6,37.3,87.8,26.5,49.8,87.7,40.4,40.7,43.5,18.321429,27.285714,20.964286,57.1,27.6,31.4,37.7,46.7,35.1,45.0,55.9
2019-01-25 00:28:48,39.3,54.3,65.3,,,,,,,26.3,26.6,37.3,87.8,26.5,49.8,87.7,40.4,40.7,43.5,18.321429,27.285714,20.964286,57.1,27.6,31.4,37.7,46.7,35.1,45.0,55.9
2019-01-25 00:36:00,39.2,54.3,65.3,,,,,,,26.3,26.6,37.3,87.7,26.5,49.8,87.7,40.3,40.7,43.4,18.310345,27.448276,20.862069,57.1,27.6,31.4,37.7,46.7,35.1,45.0,55.9
2019-01-25 00:43:12,39.2,54.3,65.3,,,,,,,26.3,26.6,37.3,87.7,26.5,49.8,87.7,40.3,40.7,43.4,18.310345,27.448276,20.862069,57.1,27.6,31.4,37.7,46.7,35.1,45.0,55.9
2019-01-25 00:50:24,39.2,54.3,65.3,,,,,,,26.3,26.6,37.1,87.6,26.5,49.8,87.7,40.3,40.7,43.4,18.571429,27.392857,20.75,57.1,27.6,31.4,37.6,46.7,35.1,45.0,55.8
2019-01-25 00:57:36,39.2,54.3,65.3,,,,,,,26.3,26.6,37.1,87.6,26.5,49.8,87.7,40.3,40.7,43.4,18.571429,27.392857,20.75,57.1,27.6,31.4,37.6,46.7,35.1,45.0,55.8
2019-01-25 01:04:48,39.1,54.3,65.3,,,,,,,26.2,26.5,37.0,87.5,26.4,49.9,87.8,40.3,40.7,43.4,19.178571,27.535714,21.071429,57.1,27.5,31.4,37.6,46.7,35.0,45.0,55.8
2019-01-25 01:12:00,39.1,54.3,65.3,,,,,,,26.2,26.5,37.0,87.5,26.4,49.9,87.8,40.3,40.7,43.4,19.178571,27.535714,21.071429,57.1,27.5,31.4,37.6,46.7,35.0,45.0,55.8
2019-01-25 01:19:12,39.2,54.3,65.3,,,,,,,26.2,26.5,36.9,87.4,26.4,49.9,87.8,40.3,40.7,43.4,19.448276,27.103448,20.896552,57.2,27.5,31.4,37.6,46.7,35.0,44.9,55.8
2019-01-25 01:26:24,39.2,54.3,65.3,,,,,,,26.2,26.5,36.9,87.4,26.4,49.9,87.8,40.3,40.7,43.4,19.448276,27.103448,20.896552,57.2,27.5,31.4,37.6,46.7,35.0,44.9,55.8
2019-01-25 01:33:36,39.3,54.3,65.3,,,,,,,26.2,26.4,36.8,87.3,26.4,50.0,87.8,40.3,40.6,43.4,20.107143,27.214286,20.892857,57.2,27.6,31.4,37.6,46.7,35.0,44.9,55.8
2019-01-25 01:40:48,39.3,54.3,65.3,,,,,,,26.2,26.4,36.8,87.3,26.4,50.0,87.8,40.3,40.6,43.4,20.107143,27.214286,20.892857,57.2,27.6,31.4,37.6,46.7,35.0,44.9,55.8
2019-01-25 01:48:00,39.3,54.3,65.3,,,,,,,26.2,26.5,36.9,87.2,26.4,50.0,87.8,40.3,40.6,43.4,18.857143,27.285714,20.964286,57.2,27.6,31.4,37.6,46.7,35.0,44.8,55.7
2019-01-25 01:55:12,39.3,54.3,65.3,,,,,,,26.2,26.5,36.9,87.2,26.4,50.0,87.8,40.3,40.6,43.4,18.857143,27.285714,20.964286,57.2,27.6,31.4,37.6,46.7,35.0,44.8,55.7
2019-01-25 02:02:24,39.2,54.3,65.3,,,,,,,26.1,26.4,36.7,87.0,26.4,50.0,87.8,40.3,40.6,43.4,19.607143,27.857143,21.035714,57.2,27.5,31.4,37.6,46.7,34.9,44.8,55.7
2019-01-25 02:09:36,39.2,54.3,65.3,,,,,,,26.1,26.4,36.7,87.0,26.4,50.0,87.8,40.3,40.6,43.4,19.607143,27.857143,21.035714,57.2,27.5,31.4,37.6,46.7,34.9,44.8,55.7
