,2203_LE03_02.2,2270_LE03_03.3,2337_LE03_04.4,2404_LE03_05.5,2471_LE03_06.6,2538_LE03_07.7,2605_LE03_08.8,2672_LE03_09.9,3852_LE01_26.10,4038_LE03_27.26,4406_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-24 23:45:36,,,,,,,,,,,-2014.9
2019-01-24 23:52:48,,,-10.9,,-9.2,,0.0,-1865.1,,-24.2,-1909.5
2019-01-25 00:00:00,,,-11.0,,-9.2,,0.0,-1881.1,,-24.4,-1925.7
2019-01-25 00:07:12,,,-11.0,,-9.3,,0.0,-1957.0,,-24.3,-2001.6
2019-01-25 00:14:24,,,-11.0,,-9.3,,0.0,-1957.0,,-24.3,-2001.6
2019-01-25 00:21:36,,,-11.2,,-9.2,,-0.3,-1962.0,,-24.4,-2007.1
2019-01-25 00:28:48,,,-11.2,,-9.2,,-0.3,-1962.0,,-24.4,-2007.1
2019-01-25 00:36:00,,,-11.2,,-9.2,,0.0,-1960.2,,-24.5,-2005.1
2019-01-25 00:43:12,,,-11.2,,-9.2,,0.0,-1960.2,,-24.5,-2005.1
2019-01-25 00:50:24,,,-11.1,,-9.3,,0.0,-1971.4,,-24.5,-2016.3
2019-01-25 00:57:36,,,-11.1,,-9.3,,0.0,-1971.4,,-24.5,-2016.3
2019-01-25 01:04:48,,,-11.2,,-9.2,,0.0,-1976.2,,-24.5,-2021.1
2019-01-25 01:12:00,,,-11.2,,-9.2,,0.0,-1976.2,,-24.5,-2021.1
2019-01-25 01:19:12,,,-11.0,,-9.2,,0.0,-1837.4,,-24.5,-1882.1
2019-01-25 01:26:24,,,-11.0,,-9.2,,0.0,-1837.4,,-24.5,-1882.1
2019-01-25 01:33:36,,,-10.9,,-9.2,,-0.3,-1917.7,,-24.4,-1962.6
2019-01-25 01:40:48,,,-10.9,,-9.2,,-0.3,-1917.7,,-24.4,-1962.6
2019-01-25 01:48:00,,,-10.8,,-9.2,,-0.3,-1970.0,,-24.2,-2014.5
2019-01-25 01:55:12,,,-10.8,,-9.2,,-0.3,-1970.0,,-24.2,-2014.5
2019-01-25 02:02:24,,,-11.0,,-9.3,,0.0,-1924.4,,-24.1,-1968.8
2019-01-25 02:09:36,,,-11.0,,-9.3,,0.0,-1924.4,,-24.1,-1968.8
2019-01-25 02:16:48,,,-10.9,,-9.2,,0.0,-1843.0,,-24.4,-1887.5
2019-01-25 02:24:00,,,-10.9,,-9.2,,0.0,-1843.0,,-24.4,-1887.5
2019-01-25 02:31:12,,,-11.0,,-9.3,,0.0,-1944.8,,-24.4,-1989.5
2019-01-25 02:38:24,,,-11.0,,-9.3,,0.0,-1944.8,,-24.4,-1989.5
2019-01-25 02:45:36,,,-11.0,,-9.3,,0.0,-1944.8,,-24.4,-1989.5
2019-01-25 02:52:48,,,-10.7,,-9.2,,0.0,-1974.1,,-23.8,-2017.7
2019-01-25 03:00:00,,,-10.7,,-9.2,,0.0,-1974.1,,-23.8,-2017.7
2019-01-25 03:07:12,,,-10.8,,-9.2,,0.0,-1928.2,,-23.7,-1971.8
2019-01-25 03:14:24,,,-10.8,,-9.2,,0.0,-1928.2,,-23.7,-1971.8
2019-01-25 03:21:36,,,-10.6,,-9.1,,0.0,-1841.0,,-23.6,-1884.3
2019-01-25 03:28:48,,,-10.6,,-9.1,,0.0,-1841.0,,-23.6,-1884.3
