,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-01-24 23:45:36,,,,
2019-01-24 23:52:48,0.0,0.0,27.928571,
2019-01-25 00:00:00,0.0,0.0,28.0,
2019-01-25 00:07:12,0.0,0.0,28.0,
2019-01-25 00:14:24,0.0,0.0,28.0,
2019-01-25 00:21:36,0.0,0.0,27.964286,
2019-01-25 00:28:48,0.0,0.0,27.964286,
2019-01-25 00:36:00,0.0,0.0,27.896552,
2019-01-25 00:43:12,0.0,0.0,27.896552,
2019-01-25 00:50:24,0.0,0.0,27.964286,
2019-01-25 00:57:36,0.0,0.0,27.964286,
2019-01-25 01:04:48,0.0,0.0,27.857143,
2019-01-25 01:12:00,0.0,0.0,27.857143,
2019-01-25 01:19:12,0.0,0.0,27.724138,
2019-01-25 01:26:24,0.0,0.0,27.724138,
2019-01-25 01:33:36,0.0,0.0,27.857143,
2019-01-25 01:40:48,0.0,0.0,27.857143,
2019-01-25 01:48:00,0.0,0.0,27.964286,
2019-01-25 01:55:12,0.0,0.0,27.964286,
2019-01-25 02:02:24,0.0,0.0,27.821429,
2019-01-25 02:09:36,0.0,0.0,27.821429,
2019-01-25 02:16:48,0.0,0.0,28.0,
2019-01-25 02:24:00,0.0,0.0,28.0,
2019-01-25 02:31:12,0.0,0.0,28.0,
2019-01-25 02:38:24,0.0,0.0,28.0,
2019-01-25 02:45:36,0.0,0.0,28.0,
2019-01-25 02:52:48,0.0,0.0,28.0,
2019-01-25 03:00:00,0.0,0.0,28.0,
2019-01-25 03:07:12,0.0,0.0,28.0,
2019-01-25 03:14:24,0.0,0.0,28.0,
2019-01-25 03:21:36,0.0,0.0,28.0,
2019-01-25 03:28:48,0.0,0.0,28.0,
2019-01-25 03:36:00,0.0,0.0,27.965517,
2019-01-25 03:43:12,0.0,0.0,27.965517,
2019-01-25 03:50:24,0.0,0.0,28.0,
2019-01-25 03:57:36,0.0,0.0,28.0,
2019-01-25 04:04:48,0.0,0.0,28.0,
2019-01-25 04:12:00,0.0,0.0,28.0,
2019-01-25 04:19:12,0.0,17.160559,46.984812,
2019-01-25 04:26:24,0.0,17.160559,46.984812,
2019-01-25 04:33:36,0.0,38.179321,70.581665,
2019-01-25 04:40:48,0.0,38.179321,70.581665,
2019-01-25 04:48:00,0.0,38.73253,71.619685,
2019-01-25 04:55:12,0.0,38.73253,71.619685,
2019-01-25 05:02:24,0.0,39.314448,72.547137,
2019-01-25 05:09:36,0.0,39.314448,72.547137,
2019-01-25 05:16:48,0.0,39.052461,73.039309,
2019-01-25 05:24:00,0.0,39.052461,73.039309,
2019-01-25 05:31:12,0.0,40.104733,73.468517,
2019-01-25 05:38:24,0.0,40.104733,73.468517,
2019-01-25 05:45:36,0.0,39.244378,73.961853,
2019-01-25 05:52:48,0.0,39.244378,73.961853,
2019-01-25 06:00:00,0.0,39.244378,73.961853,
2019-01-25 06:07:12,0.0,39.997483,74.0,
2019-01-25 06:14:24,0.0,39.997483,74.0,
2019-01-25 06:21:36,0.0,40.494491,74.0,
2019-01-25 06:28:48,0.0,40.494491,74.0,
2019-01-25 06:36:00,0.0,40.458333,74.0,
2019-01-25 06:43:12,0.0,40.458333,74.0,32.083333
2019-01-25 06:50:24,0.0,39.644497,74.0,35.548501
2019-01-25 06:57:36,0.0,39.644497,74.0,35.548501
2019-01-25 07:04:48,0.0,39.581984,73.957827,34.443252
2019-01-25 07:12:00,0.0,39.581984,73.957827,34.443252
2019-01-25 07:19:12,0.0,39.611111,73.0,35.180556
2019-01-25 07:26:24,0.0,39.611111,73.0,35.180556
2019-01-25 07:33:36,0.0,39.611111,73.0,35.180556
2019-01-25 07:40:48,0.0,39.611111,73.0,35.180556
2019-01-25 07:48:00,0.0,40.285714,72.0,33.971429
2019-01-25 07:55:12,0.0,40.285714,72.0,33.971429
2019-01-25 08:02:24,0.0,40.8,71.0,37.6
2019-01-25 08:09:36,0.0,40.8,71.0,37.6
2019-01-25 08:16:48,0.0,42.75,70.0,37.25
2019-01-25 08:24:00,0.0,42.75,70.0,37.25
2019-01-25 08:31:12,0.0,44.771581,69.671505,36.528266
2019-01-25 08:38:24,0.0,44.771581,69.671505,36.528266
2019-01-25 08:45:36,0.0,44.771581,69.671505,36.528266
2019-01-25 08:52:48,0.0,44.771581,69.671505,36.528266
2019-01-25 09:00:00,0.0,44.771581,69.671505,36.528266
2019-01-25 09:07:12,0.0,44.657717,70.0,37.09136
2019-01-25 09:14:24,0.0,44.657717,70.0,37.09136
2019-01-25 09:21:36,0.0,44.5,71.0,36.5
2019-01-25 09:28:48,0.0,44.5,71.0,36.5
2019-01-25 09:36:00,0.0,46.5,71.0,36.5
2019-01-25 09:43:12,0.0,46.5,71.0,36.5
2019-01-25 09:50:24,0.0,45.25,71.25,35.5
2019-01-25 09:57:36,0.0,45.25,71.25,35.5
2019-01-25 10:04:48,0.0,47.0,71.0,40.0
2019-01-25 10:12:00,0.0,47.0,71.0,40.0
2019-01-25 10:19:12,0.0,45.786458,71.0,34.411458
2019-01-25 10:26:24,0.0,45.786458,71.0,34.411458
2019-01-25 10:33:36,0.0,44.5,72.0,37.625
2019-01-25 10:40:48,0.0,44.5,72.0,37.625
2019-01-25 10:48:00,0.0,47.0625,71.0,34.4375
2019-01-25 10:55:12,0.0,47.0625,71.0,34.4375
2019-01-25 11:02:24,0.0,47.798812,71.0,34.218297
2019-01-25 11:09:36,0.0,47.798812,71.0,34.218297
2019-01-25 11:16:48,0.0,46.019465,71.668447,35.914975
2019-01-25 11:24:00,0.0,46.019465,71.668447,35.914975
2019-01-25 11:31:12,0.0,46.59862,71.443333,36.865943
2019-01-25 11:38:24,0.0,46.59862,71.443333,36.865943
2019-01-25 11:45:36,0.0,46.59862,71.443333,36.865943
2019-01-25 11:52:48,0.0,48.0,70.0,33.0
2019-01-25 12:00:00,0.0,48.0,70.0,33.0
2019-01-25 12:07:12,0.0,46.181373,70.0,34.707794
2019-01-25 12:14:24,0.0,46.181373,70.0,34.707794
2019-01-25 12:21:36,0.0,45.158293,70.0,35.205168
2019-01-25 12:28:48,0.0,45.158293,70.0,35.205168
2019-01-25 12:36:00,0.0,46.192023,70.210256,34.231339
2019-01-25 12:43:12,0.0,46.192023,70.210256,34.231339
2019-01-25 12:50:24,0.0,46.192023,70.210256,34.231339
2019-01-25 12:57:36,0.0,46.192023,70.210256,34.231339
2019-01-25 13:04:48,0.0,46.583333,71.0,36.958333
2019-01-25 13:12:00,0.0,46.583333,71.0,36.958333
2019-01-25 13:19:12,0.0,46.354167,70.833333,36.041667
2019-01-25 13:26:24,0.0,46.354167,70.833333,36.041667
2019-01-25 13:33:36,0.0,44.846739,70.42417,37.566189
2019-01-25 13:40:48,0.0,44.846739,70.42417,37.566189
2019-01-25 13:48:00,0.0,45.529423,71.0,38.035203
2019-01-25 13:55:12,0.0,45.529423,71.0,38.035203
2019-01-25 14:02:24,0.0,42.681898,71.0,38.263384
2019-01-25 14:09:36,0.0,42.681898,71.0,38.263384
2019-01-25 14:16:48,0.0,41.523404,71.747822,37.233846
2019-01-25 14:24:00,0.0,41.523404,71.747822,37.233846
2019-01-25 14:31:12,0.0,38.56814,71.344287,34.63264
2019-01-25 14:38:24,0.0,38.56814,71.344287,34.63264
2019-01-25 14:45:36,0.0,38.56814,71.344287,34.63264
2019-01-25 14:52:48,0.0,38.465965,72.0,33.71194
2019-01-25 15:00:00,0.0,38.465965,72.0,33.71194
2019-01-25 15:07:12,0.0,38.478021,72.475649,35.692275
2019-01-25 15:14:24,0.0,38.478021,72.475649,35.692275
2019-01-25 15:21:36,0.0,38.288315,73.0,33.634783
2019-01-25 15:28:48,0.0,38.288315,73.0,33.634783
2019-01-25 15:36:00,0.0,39.52206,73.0,33.758534
2019-01-25 15:43:12,0.0,39.52206,73.0,33.758534
2019-01-25 15:50:24,0.0,39.063083,73.139104,31.783051
2019-01-25 15:57:36,0.0,39.063083,73.139104,31.783051
2019-01-25 16:04:48,0.0,39.648872,73.536525,30.072817
2019-01-25 16:12:00,0.0,39.648872,73.536525,30.072817
2019-01-25 16:19:12,0.0,39.707446,73.565463,28.058203
2019-01-25 16:26:24,0.0,39.707446,73.565463,28.058203
2019-01-25 16:33:36,0.0,40.195689,73.845054,27.801816
2019-01-25 16:40:48,0.0,40.195689,73.845054,27.801816
2019-01-25 16:48:00,0.0,39.911852,73.956135,27.346771
2019-01-25 16:55:12,0.0,39.911852,73.956135,27.346771
2019-01-25 17:02:24,0.0,40.564991,73.959866,27.912065
2019-01-25 17:09:36,0.0,40.564991,73.959866,27.912065
2019-01-25 17:16:48,0.0,38.911332,74.0,29.299847
2019-01-25 17:24:00,0.0,38.911332,74.0,29.299847
2019-01-25 17:31:12,0.0,40.125524,74.0,30.153373
2019-01-25 17:38:24,0.0,40.125524,74.0,30.153373
2019-01-25 17:45:36,0.0,40.125524,74.0,30.153373
2019-01-25 17:52:48,0.0,39.879087,74.0,28.613532
2019-01-25 18:00:00,0.0,39.879087,74.0,28.613532
2019-01-25 18:07:12,0.0,39.237905,74.0,30.408667
2019-01-25 18:14:24,0.0,39.237905,74.0,30.408667
2019-01-25 18:21:36,0.0,39.197331,74.0,32.096734
2019-01-25 18:28:48,0.0,39.197331,74.0,32.096734
2019-01-25 18:36:00,0.0,39.630365,74.0,32.824654
