,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-24 23:45:36,26.2,27.6,29.2,43.6,51.3,22.2,24.0,26.7,37.2,56.5,17.6,18.1,22.0,45.5,78.9,19.0,17.0,19.0,21.0,19.714286
2019-01-24 23:52:48,26.2,27.6,29.2,43.5,51.3,22.2,24.0,26.7,37.2,56.5,17.6,18.2,22.0,45.4,79.0,19.0,17.0,19.0,21.0,19.384615
2019-01-25 00:00:00,26.2,27.6,29.2,43.5,51.3,22.2,24.0,26.7,37.2,56.5,17.6,18.2,22.0,45.4,79.0,19.0,17.0,19.0,21.0,19.384615
2019-01-25 00:07:12,26.2,27.6,29.2,43.5,51.2,22.2,24.0,26.7,37.2,56.5,17.6,18.2,22.0,45.4,79.0,19.0,17.0,19.0,21.0,19.448276
2019-01-25 00:14:24,26.2,27.6,29.2,43.5,51.2,22.2,24.0,26.7,37.2,56.5,17.6,18.2,22.0,45.4,79.0,19.0,17.0,19.0,21.0,19.448276
2019-01-25 00:21:36,26.2,27.6,29.2,43.5,51.2,22.2,24.0,26.7,37.2,56.5,17.6,18.2,22.0,45.5,79.0,19.0,17.0,19.0,21.0,19.214286
2019-01-25 00:28:48,26.2,27.6,29.2,43.5,51.2,22.2,24.0,26.7,37.2,56.5,17.6,18.2,22.0,45.5,79.0,19.0,17.0,19.0,21.0,19.214286
2019-01-25 00:36:00,26.2,27.6,29.2,43.5,51.2,22.2,23.9,26.6,37.2,56.4,17.6,18.2,22.0,45.5,79.0,19.0,17.0,19.0,21.0,19.275862
2019-01-25 00:43:12,26.2,27.6,29.2,43.5,51.2,22.2,23.9,26.6,37.2,56.4,17.6,18.2,22.0,45.5,79.0,19.0,17.0,19.0,21.0,19.275862
2019-01-25 00:50:24,26.2,27.6,29.1,43.5,51.2,22.2,23.9,26.6,37.1,56.4,17.6,18.2,22.0,45.5,79.0,19.0,16.964286,19.0,21.0,19.25
