,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-28 23:45:36,25.8,27.2,29.1,42.7,48.9,23.4,24.9,27.8,37.7,54.1,21.2,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.0,22.0
2019-01-28 23:52:48,25.8,27.2,29.1,42.7,48.9,23.4,24.9,27.8,37.7,54.1,21.2,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.0,22.0
2019-01-29 00:00:00,25.8,27.2,29.1,42.7,48.9,23.4,24.9,27.8,37.7,54.1,21.2,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.0,22.0
2019-01-29 00:07:12,25.8,27.3,29.1,42.7,48.9,23.4,25.0,27.8,37.7,54.1,21.2,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.111111,22.0
2019-01-29 00:14:24,25.8,27.3,29.1,42.7,48.9,23.4,25.0,27.8,37.7,54.1,21.2,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.111111,22.0
2019-01-29 00:21:36,25.8,27.3,29.1,42.7,48.9,23.4,25.0,27.8,37.7,54.1,21.2,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.210526,22.0
2019-01-29 00:28:48,25.8,27.3,29.1,42.7,48.9,23.4,25.0,27.8,37.7,54.1,21.2,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.210526,22.0
2019-01-29 00:36:00,25.9,27.3,29.1,42.7,48.8,23.4,25.0,27.8,37.7,54.1,21.3,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.833333,22.0
2019-01-29 00:43:12,25.9,27.3,29.1,42.7,48.8,23.4,25.0,27.8,37.7,54.1,21.3,21.9,23.8,46.8,78.2,22.0,19.0,23.0,24.833333,22.0
2019-01-29 00:50:24,25.9,27.3,29.1,42.7,48.8,23.4,25.0,27.8,37.7,54.1,21.3,21.9,23.8,46.8,78.3,22.0,19.0,23.0,24.888889,22.0
