,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-28 23:45:36,21.6,21.9,25.7,33.8,44.9,23.0,23.3,31.3,36.1,42.6,21.9,22.3,24.2,46.6,72.0,22.055556,25.0,25.0,29.0,20.166667
2019-01-28 23:52:48,21.6,21.9,25.7,33.8,44.9,23.0,23.3,31.3,36.1,42.6,21.9,22.3,24.3,46.6,72.0,22.166667,25.055556,25.0,29.0,20.888889
2019-01-29 00:00:00,21.6,21.9,25.7,33.8,44.9,23.0,23.3,31.3,36.1,42.6,21.9,22.3,24.3,46.6,72.0,22.166667,25.055556,25.0,29.0,20.888889
2019-01-29 00:07:12,21.6,21.9,25.7,33.9,44.9,23.0,23.3,31.3,36.1,42.5,21.9,22.3,24.3,46.6,72.0,22.166667,25.0,25.0,29.0,21.0
2019-01-29 00:14:24,21.6,21.9,25.7,33.9,44.9,23.0,23.3,31.3,36.1,42.5,21.9,22.3,24.3,46.6,72.0,22.166667,25.0,25.0,29.0,21.0
2019-01-29 00:21:36,21.6,21.9,25.7,33.8,44.9,23.0,23.3,31.3,36.1,42.5,21.9,22.3,24.3,46.7,72.0,22.578947,25.0,25.0,29.0,20.947368
2019-01-29 00:28:48,21.6,21.9,25.7,33.8,44.9,23.0,23.3,31.3,36.1,42.5,21.9,22.3,24.3,46.7,72.0,22.578947,25.0,25.0,29.0,20.947368
2019-01-29 00:36:00,21.7,21.9,25.8,33.9,44.9,23.0,23.3,31.3,36.1,42.5,21.9,22.3,24.3,46.7,72.0,22.722222,25.0,25.0,29.0,20.944444
2019-01-29 00:43:12,21.7,21.9,25.8,33.9,44.9,23.0,23.3,31.3,36.1,42.5,21.9,22.3,24.3,46.7,72.0,22.722222,25.0,25.0,29.0,20.944444
2019-01-29 00:50:24,21.7,21.9,25.8,33.9,44.9,23.0,23.3,31.3,36.1,42.5,21.9,22.3,24.3,46.7,72.0,22.888889,25.0,25.0,29.0,21.0
