,364_APAR_511.11,368_APAR_512.12,372_APAR_513.13,376_APAR_514.14,380_APAR_515.15,384_APAR_516.16,388_APAR_517.17,392_APAR_518.18,396_APAR_519.19,400_APAR_520.20,404_APAR_521.21,408_APAR_522.22,412_APAR_523.23,690_FIF_504.4,692_FIF_505.5,694_FIF_506.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,
2019-01-28 23:45:36,24.9,24.9,32.8,47.8,67.8,38.0,39.0,39.5,45.9,23.2,24.1,31.0,36.1,23.0,21.0,22.0
2019-01-28 23:52:48,24.9,24.9,32.8,47.8,67.8,38.0,39.0,39.5,45.9,23.2,24.1,31.0,36.1,23.0,21.0,22.0
2019-01-29 00:00:00,24.9,24.9,32.8,47.8,67.8,38.0,39.0,39.5,45.9,23.2,24.1,31.0,36.1,23.0,21.0,22.0
2019-01-29 00:07:12,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.2,24.1,31.0,36.1,23.0,21.0,22.0
2019-01-29 00:14:24,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.2,24.1,31.0,36.1,23.0,21.0,22.0
2019-01-29 00:21:36,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.2,24.1,31.0,36.1,23.0,21.210526,22.0
2019-01-29 00:28:48,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.2,24.1,31.0,36.1,23.0,21.210526,22.0
2019-01-29 00:36:00,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.2,24.1,31.0,36.1,23.0,21.388889,22.0
2019-01-29 00:43:12,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.2,24.1,31.0,36.1,23.0,21.388889,22.0
2019-01-29 00:50:24,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.3,24.1,31.0,36.0,23.0,21.5,22.0
2019-01-29 00:57:36,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.3,24.1,31.0,36.0,23.0,21.5,22.0
2019-01-29 01:04:48,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.3,24.1,31.0,36.0,23.0,21.777778,22.0
2019-01-29 01:12:00,24.9,24.9,32.9,47.8,67.8,38.0,39.0,39.5,45.8,23.3,24.1,31.0,36.0,23.0,21.777778,22.0
2019-01-29 01:19:12,24.9,24.9,32.9,47.8,67.8,38.0,38.9,39.5,45.8,23.3,24.1,31.0,36.0,23.0,21.944444,22.0
2019-01-29 01:26:24,24.9,24.9,32.9,47.8,67.8,38.0,38.9,39.5,45.8,23.3,24.1,31.0,36.0,23.0,21.944444,22.0
2019-01-29 01:33:36,24.9,24.9,32.9,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.1,31.0,36.0,23.055556,22.0,22.0
2019-01-29 01:40:48,24.9,24.9,32.9,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.1,31.0,36.0,23.055556,22.0,22.0
2019-01-29 01:48:00,24.9,24.9,32.9,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.1,31.0,36.0,23.111111,22.0,22.0
2019-01-29 01:55:12,24.9,24.9,32.9,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.1,31.0,36.0,23.111111,22.0,22.0
2019-01-29 02:02:24,24.9,24.9,33.0,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.2,31.0,36.0,23.294118,22.0,22.0
2019-01-29 02:09:36,24.9,24.9,33.0,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.2,31.0,36.0,23.294118,22.0,22.0
2019-01-29 02:16:48,24.9,24.9,33.0,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.2,31.0,36.0,23.5,22.0,22.0
2019-01-29 02:24:00,24.9,24.9,33.0,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.2,31.0,36.0,23.5,22.0,22.0
2019-01-29 02:31:12,24.9,24.9,33.0,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.2,31.0,36.0,23.666667,22.0,22.0
2019-01-29 02:38:24,24.9,24.9,33.0,47.9,67.8,38.0,38.9,39.5,45.8,23.3,24.2,31.0,36.0,23.666667,22.0,22.0
