,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-01-29 05:16:48,10.0,3.0,-1.2,12.1,11.5,29.8
2019-01-29 05:24:00,10.0,3.0,-1.2,12.1,11.5,29.8
2019-01-29 05:31:12,10.0,3.0,-1.2,12.1,11.5,29.8
2019-01-29 05:38:24,10.0,3.0,-1.2,12.1,11.5,29.8
2019-01-29 05:45:36,10.1,3.1,-1.1,12.2,11.6,16.6
2019-01-29 05:52:48,10.1,3.1,-1.1,12.2,11.6,16.6
2019-01-29 06:00:00,10.1,3.1,-1.1,12.2,11.6,16.6
2019-01-29 06:07:12,10.1,3.1,-1.1,12.2,11.6,16.6
2019-01-29 06:14:24,10.1,3.1,-1.1,12.2,11.6,16.6
2019-01-29 06:21:36,10.1,3.1,-1.0,12.2,11.6,16.6
2019-01-29 06:28:48,10.1,3.1,-1.0,12.2,11.6,16.6
2019-01-29 06:36:00,10.1,3.1,-1.0,12.2,11.6,16.6
2019-01-29 06:43:12,10.1,3.1,-1.0,12.2,11.6,16.6
2019-01-29 06:50:24,10.1,3.1,-0.9,12.2,11.6,16.5
2019-01-29 06:57:36,10.1,3.1,-0.9,12.2,11.6,16.5
2019-01-29 07:04:48,10.1,3.1,-0.8,12.2,11.6,16.6
2019-01-29 07:12:00,10.1,3.1,-0.8,12.2,11.6,16.6
2019-01-29 07:19:12,10.1,3.2,-0.7,12.3,11.7,16.8
2019-01-29 07:26:24,10.1,3.2,-0.7,12.3,11.7,16.8
2019-01-29 07:33:36,10.2,3.2,-0.6,12.3,11.7,16.9
2019-01-29 07:40:48,10.2,3.2,-0.6,12.3,11.7,16.9
2019-01-29 07:48:00,10.2,3.2,-0.5,12.4,11.7,16.8
2019-01-29 07:55:12,10.2,3.2,-0.5,12.4,11.7,16.8
2019-01-29 08:02:24,10.2,3.2,-0.4,12.4,11.8,16.7
2019-01-29 08:09:36,10.2,3.2,-0.4,12.4,11.8,16.7
2019-01-29 08:16:48,10.2,3.3,-0.2,12.4,11.8,16.7
2019-01-29 08:24:00,10.2,3.3,-0.2,12.4,11.8,16.7
2019-01-29 08:31:12,10.3,3.3,-0.1,12.3,11.8,16.7
2019-01-29 08:38:24,10.3,3.3,-0.1,12.3,11.8,16.7
2019-01-29 08:45:36,10.3,3.3,-0.0,12.4,11.8,16.7
2019-01-29 08:52:48,10.3,3.3,-0.0,12.4,11.8,16.7
2019-01-29 09:00:00,10.3,3.3,-0.0,12.4,11.8,16.7
2019-01-29 09:07:12,10.3,3.4,0.1,12.4,11.8,16.9
2019-01-29 09:14:24,10.3,3.4,0.1,12.4,11.8,16.9
2019-01-29 09:21:36,10.3,3.4,0.3,12.6,11.9,17.3
2019-01-29 09:28:48,10.3,3.4,0.3,12.6,11.9,17.3
2019-01-29 09:36:00,10.3,3.5,0.3,12.6,12.0,17.7
2019-01-29 09:43:12,10.3,3.5,0.3,12.6,12.0,17.7
2019-01-29 09:50:24,10.4,3.5,0.4,12.7,12.0,17.8
2019-01-29 09:57:36,10.4,3.5,0.4,12.7,12.0,17.8
2019-01-29 10:04:48,,,,,,
2019-01-29 10:12:00,,,,,,
2019-01-29 10:19:12,,,,,,
2019-01-29 10:26:24,,,,,,
2019-01-29 10:33:36,,,,,,
2019-01-29 10:40:48,,,,,,
2019-01-29 10:48:00,,,,,,
2019-01-29 10:55:12,,,,,,
2019-01-29 11:02:24,,,,,,
2019-01-29 11:09:36,,,,,,
2019-01-29 11:16:48,,,,,,
2019-01-29 11:24:00,,,,,,
2019-01-29 11:31:12,,,,,,
2019-01-29 11:38:24,,,,,,
2019-01-29 11:45:36,,,,,,
2019-01-29 11:52:48,,,,,,
2019-01-29 12:00:00,10.6,4.0,1.2,12.8,12.2,17.4
2019-01-29 12:07:12,10.7,4.0,1.3,12.9,12.2,17.5
2019-01-29 12:14:24,10.7,4.0,1.3,12.9,12.2,17.5
2019-01-29 12:21:36,10.7,4.1,1.4,13.0,12.3,17.7
2019-01-29 12:28:48,10.7,4.1,1.4,13.0,12.3,17.7
2019-01-29 12:36:00,10.8,4.2,1.4,13.1,12.4,17.7
2019-01-29 12:43:12,10.8,4.2,1.4,13.1,12.4,17.7
2019-01-29 12:50:24,10.8,4.2,1.5,13.1,12.4,17.7
2019-01-29 12:57:36,10.8,4.2,1.5,13.1,12.4,17.7
2019-01-29 13:04:48,10.9,4.3,1.5,13.2,12.5,17.6
2019-01-29 13:12:00,10.9,4.3,1.5,13.2,12.5,17.6
2019-01-29 13:19:12,10.9,4.3,1.6,13.2,12.5,17.7
2019-01-29 13:26:24,10.9,4.3,1.6,13.2,12.5,17.7
2019-01-29 13:33:36,10.9,4.4,1.6,13.2,12.5,17.8
2019-01-29 13:40:48,10.9,4.4,1.6,13.2,12.5,17.8
2019-01-29 13:48:00,11.0,4.5,1.6,13.2,12.6,17.9
2019-01-29 13:55:12,11.0,4.5,1.6,13.2,12.6,17.9
2019-01-29 14:02:24,11.0,4.5,1.6,13.3,12.6,18.0
2019-01-29 14:09:36,11.0,4.5,1.6,13.3,12.6,18.0
2019-01-29 14:16:48,11.0,4.6,1.7,13.3,12.6,17.8
2019-01-29 14:24:00,11.0,4.6,1.7,13.3,12.6,17.8
2019-01-29 14:31:12,11.1,4.6,1.7,13.3,12.6,17.7
2019-01-29 14:38:24,11.1,4.6,1.7,13.3,12.6,17.7
2019-01-29 14:45:36,11.1,4.7,1.7,13.2,12.6,17.6
2019-01-29 14:52:48,11.1,4.7,1.7,13.2,12.6,17.6
2019-01-29 15:00:00,11.1,4.7,1.7,13.2,12.6,17.6
2019-01-29 15:07:12,11.1,4.7,1.7,13.2,12.6,17.8
2019-01-29 15:14:24,11.1,4.7,1.7,13.2,12.6,17.8
2019-01-29 15:21:36,11.1,4.8,1.7,13.2,12.6,17.7
2019-01-29 15:28:48,11.1,4.8,1.7,13.2,12.6,17.7
2019-01-29 15:36:00,11.2,4.8,1.7,13.2,12.6,17.6
2019-01-29 15:43:12,11.2,4.8,1.7,13.2,12.6,17.6
2019-01-29 15:50:24,11.2,4.9,1.7,13.2,12.6,17.5
2019-01-29 15:57:36,11.2,4.9,1.7,13.2,12.6,17.5
2019-01-29 16:04:48,11.2,4.9,1.7,13.2,12.6,17.6
2019-01-29 16:12:00,11.2,4.9,1.7,13.2,12.6,17.6
2019-01-29 16:19:12,11.2,5.0,1.7,13.2,12.6,17.6
2019-01-29 16:26:24,11.2,5.0,1.7,13.2,12.6,17.6
2019-01-29 16:33:36,11.3,5.0,1.7,13.2,12.7,17.6
2019-01-29 16:40:48,11.3,5.0,1.7,13.2,12.7,17.6
2019-01-29 16:48:00,11.3,5.1,1.7,13.2,12.7,17.7
2019-01-29 16:55:12,11.3,5.1,1.7,13.2,12.7,17.7
2019-01-29 17:02:24,11.3,5.1,1.7,13.2,12.7,17.8
2019-01-29 17:09:36,11.3,5.1,1.7,13.2,12.7,17.8
2019-01-29 17:16:48,11.3,5.1,1.7,13.3,12.7,17.8
2019-01-29 17:24:00,11.3,5.1,1.7,13.3,12.7,17.8
2019-01-29 17:31:12,11.4,5.2,1.7,13.3,12.7,17.6
2019-01-29 17:38:24,11.4,5.2,1.7,13.3,12.7,17.6
2019-01-29 17:45:36,11.4,5.2,1.7,13.3,12.8,17.7
2019-01-29 17:52:48,11.4,5.2,1.7,13.3,12.8,17.7
2019-01-29 18:00:00,11.4,5.2,1.7,13.3,12.8,17.7
2019-01-29 18:07:12,11.4,5.2,1.7,13.3,12.8,17.8
2019-01-29 18:14:24,11.4,5.2,1.7,13.3,12.8,17.8
2019-01-29 18:21:36,11.4,5.2,1.7,13.4,12.8,18.0
2019-01-29 18:28:48,11.4,5.2,1.7,13.4,12.8,18.0
2019-01-29 18:36:00,11.4,5.3,1.7,13.4,12.9,17.9
2019-01-29 18:43:12,11.4,5.3,1.7,13.4,12.9,17.9
2019-01-29 18:50:24,11.5,5.3,1.7,13.4,12.9,17.8
2019-01-29 18:57:36,11.5,5.3,1.7,13.4,12.9,17.8
2019-01-29 19:04:48,11.5,5.3,1.7,13.4,12.9,17.7
2019-01-29 19:12:00,11.5,5.3,1.7,13.4,12.9,17.7
2019-01-29 19:19:12,11.5,5.3,1.7,13.3,12.9,17.7
2019-01-29 19:26:24,11.5,5.3,1.7,13.3,12.9,17.7
2019-01-29 19:33:36,11.5,5.4,1.7,13.3,12.9,17.7
2019-01-29 19:40:48,11.5,5.4,1.7,13.3,12.9,17.7
2019-01-29 19:48:00,11.5,5.4,1.8,13.3,12.9,17.8
2019-01-29 19:55:12,11.5,5.4,1.8,13.3,12.9,17.8
2019-01-29 20:02:24,11.6,5.4,1.8,13.4,12.9,17.9
2019-01-29 20:09:36,11.6,5.4,1.8,13.4,12.9,17.9
2019-01-29 20:16:48,11.6,5.4,1.8,13.4,12.9,18.1
2019-01-29 20:24:00,11.6,5.4,1.8,13.4,12.9,18.1
2019-01-29 20:31:12,11.6,5.4,1.8,13.5,13.0,18.2
2019-01-29 20:38:24,11.6,5.4,1.8,13.5,13.0,18.2
2019-01-29 20:45:36,11.6,5.5,1.8,13.5,13.0,18.2
2019-01-29 20:52:48,11.6,5.5,1.8,13.5,13.0,18.2
2019-01-29 21:00:00,11.6,5.5,1.8,13.5,13.0,18.2
2019-01-29 21:07:12,11.6,5.5,1.8,13.6,13.0,18.0
2019-01-29 21:14:24,11.6,5.5,1.8,13.6,13.0,18.0
2019-01-29 21:21:36,11.7,5.5,1.8,13.6,13.0,18.0
2019-01-29 21:28:48,11.7,5.5,1.8,13.6,13.0,18.0
2019-01-29 21:36:00,11.7,5.5,1.8,13.6,13.1,18.0
2019-01-29 21:43:12,11.7,5.5,1.8,13.6,13.1,18.0
2019-01-29 21:50:24,11.7,5.5,1.8,13.6,13.1,18.1
2019-01-29 21:57:36,11.7,5.5,1.8,13.6,13.1,18.1
2019-01-29 22:04:48,11.7,5.6,1.8,13.6,13.1,17.9
2019-01-29 22:12:00,11.7,5.6,1.8,13.6,13.1,17.9
2019-01-29 22:19:12,11.7,5.6,1.8,13.6,13.1,17.8
2019-01-29 22:26:24,11.7,5.6,1.8,13.6,13.1,17.8
2019-01-29 22:33:36,11.8,5.6,1.7,13.6,13.1,17.8
2019-01-29 22:40:48,11.8,5.6,1.7,13.6,13.1,17.8
2019-01-29 22:48:00,11.8,5.6,1.7,13.6,13.1,17.9
2019-01-29 22:55:12,11.8,5.6,1.7,13.6,13.1,17.9
2019-01-29 23:02:24,11.8,5.6,1.7,13.7,13.1,18.0
2019-01-29 23:09:36,11.8,5.6,1.7,13.7,13.1,18.0
2019-01-29 23:16:48,11.8,5.6,1.7,13.7,13.1,17.8
2019-01-29 23:24:00,11.8,5.6,1.7,13.7,13.1,17.8
2019-01-29 23:31:12,11.8,5.6,1.7,13.7,13.2,17.7
2019-01-29 23:38:24,11.8,5.6,1.7,13.7,13.2,17.7
2019-01-29 23:45:36,11.8,5.6,1.7,13.7,13.2,17.8
2019-01-29 23:52:48,11.8,5.6,1.7,13.7,13.2,17.8
2019-01-30 00:00:00,11.8,5.6,1.7,13.7,13.2,17.8
2019-01-30 00:07:12,,,,,,
