,2201_LE03_02.2,2268_LE03_03.3,2335_LE03_04.4,2402_LE03_05.5,2469_LE03_06.6,2536_LE03_07.7,2603_LE03_08.8,2670_LE03_09.9,3850_LE01_26.10,4036_LE03_27.26,4404_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-28 23:45:36,,,931.0,,,,,,0.0,,931.0
2019-01-28 23:52:48,,,710.8,,,,,,0.0,,710.8
2019-01-29 00:00:00,,,710.8,,,,,,0.0,,710.8
2019-01-29 00:07:12,,,898.6,,,,,,0.0,,898.6
2019-01-29 00:14:24,,,898.6,,,,,,0.0,,898.6
2019-01-29 00:21:36,,,700.3,,,,,,0.0,,700.3
2019-01-29 00:28:48,,,700.3,,,,,,0.0,,700.3
2019-01-29 00:36:00,,,801.8,,,,,,0.0,,801.8
2019-01-29 00:43:12,,,801.8,,,,,,0.0,,801.8
2019-01-29 00:50:24,,,744.4,,,,,,0.0,,744.4
2019-01-29 00:57:36,,,744.4,,,,,,0.0,,744.4
2019-01-29 01:04:48,,,766.3,,,,,,0.0,,766.3
2019-01-29 01:12:00,,,766.3,,,,,,0.0,,766.3
2019-01-29 01:19:12,,,625.6,,,,,,0.0,,625.6
2019-01-29 01:26:24,,,625.6,,,,,,0.0,,625.6
2019-01-29 01:33:36,,,684.5,,,,,,0.0,,684.5
2019-01-29 01:40:48,,,684.5,,,,,,0.0,,684.5
2019-01-29 01:48:00,,,632.0,,,,,,0.0,,632.0
2019-01-29 01:55:12,,,632.0,,,,,,0.0,,632.0
2019-01-29 02:02:24,,,756.9,,,,,,0.0,,756.9
2019-01-29 02:09:36,,,756.9,,,,,,0.0,,756.9
2019-01-29 02:16:48,,,741.5,,,,,,0.0,,741.5
2019-01-29 02:24:00,,,741.5,,,,,,0.0,,741.5
2019-01-29 02:31:12,,,771.5,,,,,,0.0,,771.5
2019-01-29 02:38:24,,,771.5,,,,,,0.0,,771.5
2019-01-29 02:45:36,,,559.5,,,,,,0.0,,559.5
2019-01-29 02:52:48,,,559.5,,,,,,0.0,,559.5
2019-01-29 03:00:00,,,559.5,,,,,,0.0,,559.5
2019-01-29 03:07:12,,,721.9,,,,,,0.0,,721.9
2019-01-29 03:14:24,,,721.9,,,,,,0.0,,721.9
2019-01-29 03:21:36,,,606.6,,,,,,0.0,,606.6
2019-01-29 03:28:48,,,606.6,,,,,,0.0,,606.6
2019-01-29 03:36:00,,,735.5,,,,,,0.0,,735.5
2019-01-29 03:43:12,,,735.5,,,,,,0.0,,735.5
2019-01-29 03:50:24,,,648.6,,,,,,0.0,,648.6
2019-01-29 03:57:36,,,648.6,,,,,,0.0,,648.6
2019-01-29 04:04:48,,,916.2,,,,,,0.0,,916.2
2019-01-29 04:12:00,,,916.2,,,,,,0.0,,916.2
2019-01-29 04:19:12,,,658.5,,,,,,0.0,,658.5
2019-01-29 04:26:24,,,658.5,,,,,,0.0,,658.5
2019-01-29 04:33:36,,,697.5,,,,,,0.0,,697.5
2019-01-29 04:40:48,,,697.5,,,,,,0.0,,697.5
2019-01-29 04:48:00,,,656.7,,,,,,0.0,,656.7
2019-01-29 04:55:12,,,656.7,,,,,,0.0,,656.7
2019-01-29 05:02:24,,,683.8,,,,,,0.0,,683.8
2019-01-29 05:09:36,,,683.8,,,,,,0.0,,683.8
2019-01-29 05:16:48,,,672.2,,,,,,0.0,,672.2
2019-01-29 05:24:00,,,672.2,,,,,,0.0,,672.2
