,252_APAR_314.14,256_APAR_315.15,260_APAR_316.16,264_APAR_317.17,268_APAR_318.18,272_APAR_319.19,276_APAR_320.20,280_APAR_321.21,284_APAR_322.22,288_APAR_323.23,292_APAR_324.24,296_APAR_325.25,300_APAR_326.26,666_FIF_304.4,668_FIF_305.5,670_FIF_306.6,672_FIF_310.10,674_FIF_311.11,676_FIF_312.12,678_FIF_313.13
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-28 23:45:36,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,30.9,40.0,26.055556,22.0,23.0,,,51.944444,20.888889
2019-01-28 23:52:48,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,30.9,40.0,26.277778,22.0,23.0,,,51.166667,20.944444
2019-01-29 00:00:00,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,30.9,40.0,26.277778,22.0,23.0,,,51.166667,20.944444
2019-01-29 00:07:12,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,30.9,40.0,26.611111,22.0,23.0,,,49.5,21.0
2019-01-29 00:14:24,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,30.9,40.0,26.611111,22.0,23.0,,,49.5,21.0
2019-01-29 00:21:36,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,31.0,40.0,26.842105,22.0,23.0,,,50.052632,21.0
2019-01-29 00:28:48,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,31.0,40.0,26.842105,22.0,23.0,,,50.052632,21.0
2019-01-29 00:36:00,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,31.0,40.0,27.0,22.0,23.0,,,50.444444,21.0
2019-01-29 00:43:12,22.9,23.7,24.1,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,31.0,40.0,27.0,22.0,23.0,,,50.444444,21.0
2019-01-29 00:50:24,22.9,23.7,24.2,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,31.0,40.0,27.0,22.0,23.055556,,,50.166667,21.0
2019-01-29 00:57:36,22.9,23.7,24.2,39.6,84.1,35.1,37.3,40.1,51.0,25.6,26.6,31.0,40.0,27.0,22.0,23.055556,,,50.166667,21.0
