,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-04 23:45:36,,,,
2019-02-04 23:52:48,-0.21,-0.54,-0.2,-0.72
2019-02-05 00:00:00,-0.03,-0.32,-0.44,-0.59
2019-02-05 00:07:12,-0.09,-0.51,-0.63,-0.53
2019-02-05 00:14:24,-0.09,-0.51,-0.63,-0.53
2019-02-05 00:21:36,-0.45,-0.55,-0.81,-0.55
2019-02-05 00:28:48,-0.45,-0.55,-0.81,-0.55
2019-02-05 00:36:00,-0.5,-0.53,-0.75,-0.57
2019-02-05 00:43:12,-0.5,-0.53,-0.75,-0.57
2019-02-05 00:50:24,-0.53,-0.55,-0.76,-0.57
2019-02-05 00:57:36,-0.53,-0.55,-0.76,-0.57
2019-02-05 01:04:48,-0.76,-0.62,-1.03,-0.72
2019-02-05 01:12:00,-0.76,-0.62,-1.03,-0.72
2019-02-05 01:19:12,-0.89,-0.87,-1.16,-0.92
2019-02-05 01:26:24,-0.89,-0.87,-1.16,-0.92
2019-02-05 01:33:36,-0.76,-0.93,-1.23,-0.98
2019-02-05 01:40:48,-0.76,-0.93,-1.23,-0.98
2019-02-05 01:48:00,-0.92,-1.02,-1.22,-1.0
2019-02-05 01:55:12,-0.92,-1.02,-1.22,-1.0
2019-02-05 02:02:24,-0.88,-1.05,-1.09,-0.99
2019-02-05 02:09:36,-0.88,-1.05,-1.09,-0.99
2019-02-05 02:16:48,-0.73,-1.04,-1.04,-1.0
2019-02-05 02:24:00,-0.73,-1.04,-1.04,-1.0
2019-02-05 02:31:12,-1.02,-1.0,-1.25,-0.99
2019-02-05 02:38:24,-1.02,-1.0,-1.25,-0.99
2019-02-05 02:45:36,-0.93,-0.95,-1.19,-0.95
2019-02-05 02:52:48,-0.93,-0.95,-1.19,-0.95
2019-02-05 03:00:00,-0.93,-0.95,-1.19,-0.95
2019-02-05 03:07:12,-0.77,-0.9,-1.1,-0.85
2019-02-05 03:14:24,-0.77,-0.9,-1.1,-0.85
2019-02-05 03:21:36,-0.83,-0.9,-1.1,-0.91
2019-02-05 03:28:48,-0.83,-0.9,-1.1,-0.91
2019-02-05 03:36:00,-0.92,-0.87,-1.12,-0.89
2019-02-05 03:43:12,-0.92,-0.87,-1.12,-0.89
2019-02-05 03:50:24,-0.89,-0.9,-1.09,-0.85
2019-02-05 03:57:36,-0.89,-0.9,-1.09,-0.85
2019-02-05 04:04:48,-1.0,-1.02,-1.26,-1.02
2019-02-05 04:12:00,-1.0,-1.02,-1.26,-1.02
2019-02-05 04:19:12,-0.99,-1.12,-1.36,-1.1
2019-02-05 04:26:24,-0.99,-1.12,-1.36,-1.1
2019-02-05 04:33:36,-0.98,-1.11,-1.34,-1.12
2019-02-05 04:40:48,-0.98,-1.11,-1.34,-1.12
2019-02-05 04:48:00,-1.03,-1.06,-1.31,-1.07
2019-02-05 04:55:12,-1.03,-1.06,-1.31,-1.07
2019-02-05 05:02:24,-1.11,-1.07,-1.38,-1.1
2019-02-05 05:09:36,-1.11,-1.07,-1.38,-1.1
2019-02-05 05:16:48,-1.04,-0.96,-1.17,-1.05
2019-02-05 05:24:00,-1.04,-0.96,-1.17,-1.05
2019-02-05 05:31:12,-0.89,-0.94,-1.02,-0.9
2019-02-05 05:38:24,-0.89,-0.94,-1.02,-0.9
2019-02-05 05:45:36,-0.88,-0.86,-1.1,-0.85
2019-02-05 05:52:48,-0.88,-0.86,-1.1,-0.85
2019-02-05 06:00:00,-0.88,-0.86,-1.1,-0.85
2019-02-05 06:07:12,-0.74,-0.8,-1.09,-0.91
2019-02-05 06:14:24,-0.74,-0.8,-1.09,-0.91
2019-02-05 06:21:36,-0.88,-0.84,-1.16,-0.97
2019-02-05 06:28:48,-0.88,-0.84,-1.16,-0.97
2019-02-05 06:36:00,-0.75,-0.76,-1.03,-0.81
2019-02-05 06:43:12,-0.75,-0.76,-1.03,-0.81
2019-02-05 06:50:24,-0.8,-0.74,-1.03,-0.82
2019-02-05 06:57:36,-0.8,-0.74,-1.03,-0.82
2019-02-05 07:04:48,-0.72,-0.63,-0.98,-0.67
2019-02-05 07:12:00,-0.72,-0.63,-0.98,-0.67
2019-02-05 07:19:12,-0.62,-0.56,-0.79,-0.53
2019-02-05 07:26:24,-0.62,-0.56,-0.79,-0.53
2019-02-05 07:33:36,-0.41,-0.39,-0.65,-0.43
2019-02-05 07:40:48,-0.41,-0.39,-0.65,-0.43
2019-02-05 07:48:00,-0.33,-0.31,-0.56,-0.3
2019-02-05 07:55:12,-0.33,-0.31,-0.56,-0.3
2019-02-05 08:02:24,-0.2,-0.23,-0.51,-0.24
2019-02-05 08:09:36,-0.2,-0.23,-0.51,-0.24
2019-02-05 08:16:48,-0.01,-0.18,-0.43,-0.23
2019-02-05 08:24:00,-0.01,-0.18,-0.43,-0.23
2019-02-05 08:31:12,-0.0,-0.07,-0.44,-0.2
2019-02-05 08:38:24,-0.0,-0.07,-0.44,-0.2
2019-02-05 08:45:36,-0.0,-0.07,-0.44,-0.2
2019-02-05 08:52:48,-0.09,-0.11,-0.39,-0.17
2019-02-05 09:00:00,-0.09,-0.11,-0.39,-0.17
2019-02-05 09:07:12,-0.13,-0.08,-0.32,-0.11
2019-02-05 09:14:24,-0.13,-0.08,-0.32,-0.11
2019-02-05 09:21:36,-0.22,-0.06,-0.3,-0.01
2019-02-05 09:28:48,-0.22,-0.06,-0.3,-0.01
2019-02-05 09:36:00,-0.09,-0.01,-0.29,0.0
2019-02-05 09:43:12,-0.09,-0.01,-0.29,0.0
2019-02-05 09:50:24,-0.0,0.0,-0.27,0.04
2019-02-05 09:57:36,-0.0,0.0,-0.27,0.04
2019-02-05 10:04:48,-0.06,0.03,-0.21,0.08
2019-02-05 10:12:00,-0.06,0.03,-0.21,0.08
2019-02-05 10:19:12,-0.05,0.03,-0.26,0.02
2019-02-05 10:26:24,-0.05,0.03,-0.26,0.02
2019-02-05 10:33:36,-0.08,0.09,-0.14,0.07
2019-02-05 10:40:48,-0.08,0.09,-0.14,0.07
2019-02-05 10:48:00,0.02,0.07,-0.12,0.14
2019-02-05 10:55:12,0.02,0.07,-0.12,0.14
2019-02-05 11:02:24,-0.03,0.05,-0.14,0.08
2019-02-05 11:09:36,-0.03,0.05,-0.14,0.08
2019-02-05 11:16:48,-0.06,0.04,-0.2,0.03
2019-02-05 11:24:00,-0.06,0.04,-0.2,0.03
2019-02-05 11:31:12,-0.1,0.02,-0.27,0.01
2019-02-05 11:38:24,-0.1,0.02,-0.27,0.01
2019-02-05 11:45:36,-0.1,0.02,-0.27,0.01
2019-02-05 11:52:48,-0.12,0.03,-0.22,0.01
2019-02-05 12:00:00,-0.12,0.03,-0.22,0.01
2019-02-05 12:07:12,-0.06,0.1,-0.13,0.1
2019-02-05 12:14:24,-0.06,0.1,-0.13,0.1
2019-02-05 12:21:36,-0.03,0.1,-0.11,0.11
2019-02-05 12:28:48,-0.03,0.1,-0.11,0.11
2019-02-05 12:36:00,0.01,0.13,-0.05,0.19
2019-02-05 12:43:12,0.01,0.13,-0.05,0.19
2019-02-05 12:50:24,0.14,0.13,-0.04,0.17
2019-02-05 12:57:36,0.14,0.13,-0.04,0.17
2019-02-05 13:04:48,0.31,0.12,-0.03,0.18
2019-02-05 13:12:00,0.31,0.12,-0.03,0.18
2019-02-05 13:19:12,0.25,0.2,0.06,0.3
2019-02-05 13:26:24,0.25,0.2,0.06,0.3
2019-02-05 13:33:36,0.21,0.19,0.03,0.31
2019-02-05 13:40:48,0.21,0.19,0.03,0.31
2019-02-05 13:48:00,0.09,0.17,-0.03,0.23
2019-02-05 13:55:12,0.09,0.17,-0.03,0.23
2019-02-05 14:02:24,0.1,0.12,-0.06,0.16
2019-02-05 14:09:36,0.1,0.12,-0.06,0.16
2019-02-05 14:16:48,0.16,0.13,-0.02,0.16
2019-02-05 14:24:00,0.16,0.13,-0.02,0.16
2019-02-05 14:31:12,-0.08,0.12,-0.02,0.17
2019-02-05 14:38:24,-0.08,0.12,-0.02,0.17
2019-02-05 14:45:36,-0.08,0.12,-0.02,0.17
2019-02-05 14:52:48,0.03,0.1,-0.06,0.14
2019-02-05 15:00:00,0.03,0.1,-0.06,0.14
2019-02-05 15:07:12,-0.02,0.05,-0.12,0.09
2019-02-05 15:14:24,-0.02,0.05,-0.12,0.09
2019-02-05 15:21:36,-0.06,0.03,-0.1,0.02
2019-02-05 15:28:48,-0.06,0.03,-0.1,0.02
2019-02-05 15:36:00,-0.21,-0.06,-0.23,-0.05
2019-02-05 15:43:12,-0.21,-0.06,-0.23,-0.05
2019-02-05 15:50:24,-0.18,-0.15,-0.3,-0.12
2019-02-05 15:57:36,-0.18,-0.15,-0.3,-0.12
2019-02-05 16:04:48,-0.2,-0.15,-0.38,-0.17
2019-02-05 16:12:00,-0.2,-0.15,-0.38,-0.17
2019-02-05 16:19:12,-0.29,-0.21,-0.43,-0.26
2019-02-05 16:26:24,-0.29,-0.21,-0.43,-0.26
2019-02-05 16:33:36,-0.43,-0.34,-0.56,-0.37
2019-02-05 16:40:48,-0.43,-0.34,-0.56,-0.37
2019-02-05 16:48:00,-0.47,-0.39,-0.58,-0.44
2019-02-05 16:55:12,-0.47,-0.39,-0.58,-0.44
2019-02-05 17:02:24,-0.48,-0.43,-0.66,-0.5
