,4245_Mbus Apators,4256_Mbus Apators,4267_Mbus Apators,4278_Mbus Apators,4289_Mbus Apators,4300_Mbus Apators,4311_Mbus Apators,4322_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-04 23:45:36,,,,,,,,
2019-02-04 23:52:48,0.43,0.37,0.25,0.14,0.0,0.991516,0.0,0.0
2019-02-05 00:00:00,0.52,0.36,0.25,0.13,0.0,0.8878,0.0,0.0
2019-02-05 00:07:12,0.42,0.38,0.25,0.12,0.0,0.472167,0.0,0.0
2019-02-05 00:14:24,0.42,0.38,0.25,0.12,0.0,0.472167,0.0,0.0
2019-02-05 00:21:36,0.51,0.37,0.25,0.12,0.0,0.814667,0.0,0.0
2019-02-05 00:28:48,0.51,0.37,0.25,0.12,0.0,0.814667,0.0,0.0
2019-02-05 00:36:00,0.47,0.38,0.25,0.14,0.0,0.997867,0.0,0.0
2019-02-05 00:43:12,0.47,0.38,0.25,0.14,0.0,0.997867,0.0,0.0
2019-02-05 00:50:24,0.51,0.38,0.25,0.12,0.0,0.997,0.0,0.0
2019-02-05 00:57:36,0.51,0.38,0.25,0.12,0.0,0.997,0.0,0.0
2019-02-05 01:04:48,0.47,0.38,0.25,0.13,0.0,0.997,0.0,0.0
2019-02-05 01:12:00,0.47,0.38,0.25,0.13,0.0,0.997,0.0,0.0
2019-02-05 01:19:12,0.52,0.38,0.25,0.01,0.0,0.958,0.0,0.0
2019-02-05 01:26:24,0.52,0.38,0.25,0.01,0.0,0.958,0.0,0.0
2019-02-05 01:33:36,0.46,0.37,0.25,0.14,0.0,0.411966,0.0,0.0
2019-02-05 01:40:48,0.46,0.37,0.25,0.14,0.0,0.411966,0.0,0.0
2019-02-05 01:48:00,0.4,0.37,0.25,0.12,0.0,0.425621,0.0,0.0
2019-02-05 01:55:12,0.4,0.37,0.25,0.12,0.0,0.425621,0.0,0.0
2019-02-05 02:02:24,0.31,0.38,0.26,0.12,0.0,0.835,0.0,0.0
2019-02-05 02:09:36,0.31,0.38,0.26,0.12,0.0,0.835,0.0,0.0
2019-02-05 02:16:48,0.46,0.37,0.25,0.12,0.0,1.0,0.0,0.0
2019-02-05 02:24:00,0.46,0.37,0.25,0.12,0.0,1.0,0.0,0.0
2019-02-05 02:31:12,0.39,0.38,0.25,0.14,0.0,0.999033,0.0,0.0
2019-02-05 02:38:24,0.39,0.38,0.25,0.14,0.0,0.999033,0.0,0.0
2019-02-05 02:45:36,0.55,0.37,0.25,0.14,0.0,1.002867,0.0,0.0
2019-02-05 02:52:48,0.55,0.37,0.25,0.14,0.0,1.002867,0.0,0.0
2019-02-05 03:00:00,0.55,0.37,0.25,0.14,0.0,1.002867,0.0,0.0
2019-02-05 03:07:12,0.32,0.39,0.26,0.12,0.0,0.4317,0.0,0.0
2019-02-05 03:14:24,0.32,0.39,0.26,0.12,0.0,0.4317,0.0,0.0
2019-02-05 03:21:36,0.53,0.37,0.24,0.14,0.0,0.412933,0.0,0.0
2019-02-05 03:28:48,0.53,0.37,0.24,0.14,0.0,0.412933,0.0,0.0
2019-02-05 03:36:00,0.33,0.39,0.25,0.14,0.0,0.9377,0.0,0.0
2019-02-05 03:43:12,0.33,0.39,0.25,0.14,0.0,0.9377,0.0,0.0
2019-02-05 03:50:24,0.53,0.37,0.25,0.14,0.0,0.9798,0.0,0.0
2019-02-05 03:57:36,0.53,0.37,0.25,0.14,0.0,0.9798,0.0,0.0
2019-02-05 04:04:48,0.34,0.39,0.26,0.12,0.0,0.996966,0.0,0.0
2019-02-05 04:12:00,0.34,0.39,0.26,0.12,0.0,0.996966,0.0,0.0
2019-02-05 04:19:12,0.51,0.38,0.25,0.11,0.0,0.511667,0.0,0.0
2019-02-05 04:26:24,0.51,0.38,0.25,0.11,0.0,0.511667,0.0,0.0
2019-02-05 04:33:36,0.35,0.38,0.26,0.12,0.0,0.592333,0.0,0.0
2019-02-05 04:40:48,0.35,0.38,0.26,0.12,0.0,0.592333,0.0,0.0
2019-02-05 04:48:00,0.47,0.38,0.25,0.11,0.0,0.930069,0.0,0.0
2019-02-05 04:55:12,0.47,0.38,0.25,0.11,0.0,0.930069,0.0,0.0
2019-02-05 05:02:24,0.47,0.38,0.25,0.11,0.0,0.996833,0.0,0.0
2019-02-05 05:09:36,0.47,0.38,0.25,0.11,0.0,0.996833,0.0,0.0
2019-02-05 05:16:48,0.5,0.38,0.25,0.13,0.0,0.998,0.0,0.0
2019-02-05 05:24:00,0.5,0.38,0.25,0.13,0.0,0.998,0.0,0.0
2019-02-05 05:31:12,0.43,0.38,0.25,0.14,0.0,1.003793,0.0,0.0
2019-02-05 05:38:24,0.43,0.38,0.25,0.14,0.0,1.003793,0.0,0.0
2019-02-05 05:45:36,0.45,0.38,0.25,0.14,0.0,0.995655,0.0,0.0
2019-02-05 05:52:48,0.45,0.38,0.25,0.14,0.0,0.995655,0.0,0.0
2019-02-05 06:00:00,0.45,0.38,0.25,0.14,0.0,0.995655,0.0,0.0
2019-02-05 06:07:12,0.42,0.38,0.25,0.14,0.0,0.596517,0.0,0.0
2019-02-05 06:14:24,0.42,0.38,0.25,0.14,0.0,0.596517,0.0,0.0
2019-02-05 06:21:36,0.44,0.38,0.25,0.14,0.0,0.419,0.0,0.0
2019-02-05 06:28:48,0.44,0.38,0.25,0.14,0.0,0.419,0.0,0.0
2019-02-05 06:36:00,0.47,0.38,0.25,0.05,0.0,0.816333,0.0,0.0
2019-02-05 06:43:12,0.47,0.38,0.25,0.05,0.0,0.816333,0.0,0.0
