,365_APAR_511.11,369_APAR_512.12,373_APAR_513.13,377_APAR_514.14,381_APAR_515.15,385_APAR_516.16,389_APAR_517.17,393_APAR_518.18,397_APAR_519.19,401_APAR_520.20,405_APAR_521.21,409_APAR_522.22,413_APAR_523.23,691_FIF_504.4,693_FIF_505.5,695_FIF_506.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,
2019-02-04 23:45:36,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.1,18.9,21.4,21.3,19.4,17.3,23.9,24.8,21.9
2019-02-04 23:52:48,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.9,21.4,21.3,19.4,17.3,23.9,24.8,21.9
2019-02-05 00:00:00,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.9,21.4,21.3,19.4,17.3,23.9,24.8,21.9
2019-02-05 00:07:12,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.9,21.4,21.3,19.4,17.3,23.9,24.8,21.9
2019-02-05 00:14:24,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.9,21.4,21.3,19.4,17.3,23.9,24.8,21.9
2019-02-05 00:21:36,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.9,21.4,21.2,19.4,17.3,23.9,24.8,21.9
2019-02-05 00:28:48,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.9,21.4,21.2,19.4,17.3,23.9,24.8,21.9
2019-02-05 00:36:00,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,23.9,24.8,21.9
2019-02-05 00:43:12,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,23.9,24.8,21.9
2019-02-05 00:50:24,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,23.9,24.8,21.9
2019-02-05 00:57:36,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,23.9,24.8,21.9
2019-02-05 01:04:48,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,23.9,24.8,21.9
2019-02-05 01:12:00,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,23.9,24.8,21.9
2019-02-05 01:19:12,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,24.0,24.8,21.9
2019-02-05 01:26:24,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,24.0,24.8,21.9
2019-02-05 01:33:36,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,24.0,24.8,21.9
2019-02-05 01:40:48,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,24.0,24.8,21.9
2019-02-05 01:48:00,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,24.0,24.8,21.9
2019-02-05 01:55:12,23.1,23.0,17.1,11.5,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.4,17.2,24.0,24.8,21.9
2019-02-05 02:02:24,23.1,23.0,17.1,11.4,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.3,17.2,24.0,24.8,21.9
2019-02-05 02:09:36,23.1,23.0,17.1,11.4,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.3,17.2,24.0,24.8,21.9
2019-02-05 02:16:48,23.1,23.0,17.1,11.4,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.3,17.2,24.0,24.8,21.9
2019-02-05 02:24:00,23.1,23.0,17.1,11.4,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.3,17.2,24.0,24.8,21.9
2019-02-05 02:31:12,23.1,22.9,17.1,11.4,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.3,17.2,24.0,24.8,21.9
2019-02-05 02:38:24,23.1,22.9,17.1,11.4,6.3,23.0,22.8,21.0,18.8,21.4,21.2,19.3,17.2,24.0,24.8,21.9
