,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-04 23:45:36,28.1,29.7,31.1,44.7,50.6,20.8,21.4,28.8,38.1,53.5,23.0,23.5,26.8,49.3,79.0,25.0,22.0,26.0,25.0,29.0
2019-02-04 23:52:48,28.1,29.7,31.1,44.7,50.6,20.8,21.4,28.8,38.0,53.5,23.0,23.5,26.8,49.3,78.9,25.0,22.0,26.0,25.0,29.0
2019-02-05 00:00:00,28.1,29.7,31.1,44.7,50.6,20.8,21.4,28.8,38.0,53.5,23.0,23.5,26.8,49.3,78.9,25.0,22.0,26.0,25.0,29.0
2019-02-05 00:07:12,28.1,29.7,31.1,44.7,50.6,20.7,21.4,28.7,38.0,53.5,23.0,23.5,26.8,49.3,78.9,25.0,22.0,26.0,24.966667,29.0
2019-02-05 00:14:24,28.1,29.7,31.1,44.7,50.6,20.7,21.4,28.7,38.0,53.5,23.0,23.5,26.8,49.3,78.9,25.0,22.0,26.0,24.966667,29.0
2019-02-05 00:21:36,28.1,29.6,31.1,44.7,50.6,20.7,21.4,28.7,38.0,53.5,23.0,23.5,26.8,49.3,78.9,25.0,22.0,26.0,25.0,29.0
2019-02-05 00:28:48,28.1,29.6,31.1,44.7,50.6,20.7,21.4,28.7,38.0,53.5,23.0,23.5,26.8,49.3,78.9,25.0,22.0,26.0,25.0,29.0
2019-02-05 00:36:00,28.0,29.6,31.1,44.7,50.6,20.7,21.3,28.7,38.0,53.5,22.9,23.5,26.8,49.3,78.9,25.0,22.0,26.0,25.0,29.0
2019-02-05 00:43:12,28.0,29.6,31.1,44.7,50.6,20.7,21.3,28.7,38.0,53.5,22.9,23.5,26.8,49.3,78.9,25.0,22.0,26.0,25.0,29.0
2019-02-05 00:50:24,28.0,29.6,31.1,44.7,50.6,20.6,21.3,28.7,38.0,53.5,22.9,23.5,26.7,49.3,78.9,25.0,22.0,25.966667,25.0,29.0
