,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-02-05 05:31:12,12.0,5.4,0.5,13.6,13.1,15.7
2019-02-05 05:38:24,12.0,5.4,0.5,13.6,13.1,15.7
2019-02-05 05:45:36,12.0,5.4,0.5,13.6,13.1,15.8
2019-02-05 05:52:48,12.0,5.4,0.5,13.6,13.1,15.8
2019-02-05 06:00:00,12.0,5.4,0.5,13.6,13.1,15.8
2019-02-05 06:07:12,11.9,5.4,0.4,13.6,13.1,15.8
2019-02-05 06:14:24,11.9,5.4,0.4,13.6,13.1,15.8
2019-02-05 06:21:36,11.9,5.3,0.4,13.6,13.1,15.8
2019-02-05 06:28:48,11.9,5.3,0.4,13.6,13.1,15.8
2019-02-05 06:36:00,11.9,5.3,0.4,13.6,13.1,15.7
2019-02-05 06:43:12,11.9,5.3,0.4,13.6,13.1,15.7
2019-02-05 06:50:24,11.9,5.3,0.4,13.5,13.1,15.8
2019-02-05 06:57:36,11.9,5.3,0.4,13.5,13.1,15.8
2019-02-05 07:04:48,11.9,5.3,0.4,13.5,13.1,15.8
2019-02-05 07:12:00,11.9,5.3,0.4,13.5,13.1,15.8
2019-02-05 07:19:12,11.9,5.3,0.4,13.6,13.1,15.9
2019-02-05 07:26:24,11.9,5.3,0.4,13.6,13.1,15.9
2019-02-05 07:33:36,11.9,5.3,0.4,13.6,13.1,15.9
2019-02-05 07:40:48,11.9,5.3,0.4,13.6,13.1,15.9
2019-02-05 07:48:00,11.9,5.3,0.5,13.6,13.1,15.8
2019-02-05 07:55:12,11.9,5.3,0.5,13.6,13.1,15.8
2019-02-05 08:02:24,11.8,5.2,0.5,13.5,13.1,15.8
2019-02-05 08:09:36,11.8,5.2,0.5,13.5,13.1,15.8
2019-02-05 08:16:48,11.8,5.2,0.5,13.5,13.1,15.9
2019-02-05 08:24:00,11.8,5.2,0.5,13.5,13.1,15.9
2019-02-05 08:31:12,11.8,5.2,0.5,13.5,13.1,15.9
2019-02-05 08:38:24,11.8,5.2,0.5,13.5,13.1,15.9
2019-02-05 08:45:36,11.8,5.2,0.6,13.5,13.1,15.8
2019-02-05 08:52:48,11.8,5.2,0.6,13.5,13.1,15.8
2019-02-05 09:00:00,11.8,5.2,0.6,13.5,13.1,15.8
2019-02-05 09:07:12,11.8,5.2,0.6,13.5,13.1,15.8
2019-02-05 09:14:24,11.8,5.2,0.6,13.5,13.1,15.8
2019-02-05 09:21:36,11.8,5.2,0.6,13.5,13.0,15.9
2019-02-05 09:28:48,11.8,5.2,0.6,13.5,13.0,15.9
2019-02-05 09:36:00,11.8,5.2,0.6,13.5,13.0,15.9
2019-02-05 09:43:12,11.8,5.2,0.6,13.5,13.0,15.9
2019-02-05 09:50:24,11.8,5.2,0.7,13.5,13.0,15.9
2019-02-05 09:57:36,11.8,5.2,0.7,13.5,13.0,15.9
2019-02-05 10:04:48,11.8,5.2,0.7,13.5,13.0,15.8
2019-02-05 10:12:00,11.8,5.2,0.7,13.5,13.0,15.8
2019-02-05 10:19:12,11.8,5.2,0.7,13.4,13.0,15.8
2019-02-05 10:26:24,11.8,5.2,0.7,13.4,13.0,15.8
2019-02-05 10:33:36,11.8,5.2,0.8,13.4,13.0,16.7
2019-02-05 10:40:48,11.8,5.2,0.8,13.4,13.0,16.7
2019-02-05 10:48:00,11.7,5.2,0.8,13.6,13.1,17.6
2019-02-05 10:55:12,11.7,5.2,0.8,13.6,13.1,17.6
2019-02-05 11:02:24,11.8,5.2,0.8,13.8,13.2,17.1
2019-02-05 11:09:36,11.8,5.2,0.8,13.8,13.2,17.1
2019-02-05 11:16:48,11.8,5.2,0.8,13.8,13.2,16.7
2019-02-05 11:24:00,11.8,5.2,0.8,13.8,13.2,16.7
2019-02-05 11:31:12,11.8,5.2,0.8,13.8,13.2,16.4
2019-02-05 11:38:24,11.8,5.2,0.8,13.8,13.2,16.4
2019-02-05 11:45:36,11.8,5.2,0.9,13.7,13.2,16.3
2019-02-05 11:52:48,11.8,5.2,0.9,13.7,13.2,16.3
2019-02-05 12:00:00,11.8,5.2,0.9,13.7,13.2,16.3
2019-02-05 12:07:12,11.8,5.2,0.9,13.7,13.2,16.2
2019-02-05 12:14:24,11.8,5.2,0.9,13.7,13.2,16.2
2019-02-05 12:21:36,11.8,5.2,0.9,13.7,13.1,16.2
2019-02-05 12:28:48,11.8,5.2,0.9,13.7,13.1,16.2
2019-02-05 12:36:00,11.8,5.2,0.9,13.6,13.1,16.2
2019-02-05 12:43:12,11.8,5.2,0.9,13.6,13.1,16.2
2019-02-05 12:50:24,11.8,5.2,0.9,13.6,13.1,16.3
2019-02-05 12:57:36,11.8,5.2,0.9,13.6,13.1,16.3
2019-02-05 13:04:48,11.8,5.2,1.0,13.6,13.1,16.3
2019-02-05 13:12:00,11.8,5.2,1.0,13.6,13.1,16.3
2019-02-05 13:19:12,11.8,5.2,1.0,13.6,13.1,16.2
2019-02-05 13:26:24,11.8,5.2,1.0,13.6,13.1,16.2
2019-02-05 13:33:36,11.8,5.2,1.0,13.6,13.1,16.2
2019-02-05 13:40:48,11.8,5.2,1.0,13.6,13.1,16.2
2019-02-05 13:48:00,11.8,5.2,1.0,13.6,13.1,16.3
2019-02-05 13:55:12,11.8,5.2,1.0,13.6,13.1,16.3
2019-02-05 14:02:24,11.8,5.2,1.1,13.6,13.1,16.3
2019-02-05 14:09:36,11.8,5.2,1.1,13.6,13.1,16.3
2019-02-05 14:16:48,11.8,5.2,1.1,13.6,13.1,16.2
2019-02-05 14:24:00,11.8,5.2,1.1,13.6,13.1,16.2
2019-02-05 14:31:12,11.8,5.2,1.1,13.6,13.1,16.1
2019-02-05 14:38:24,11.8,5.2,1.1,13.6,13.1,16.1
2019-02-05 14:45:36,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 14:52:48,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 15:00:00,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 15:07:12,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 15:14:24,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 15:21:36,11.8,5.3,1.1,13.5,13.0,16.1
2019-02-05 15:28:48,11.8,5.3,1.1,13.5,13.0,16.1
2019-02-05 15:36:00,11.8,5.3,1.1,13.5,13.0,16.1
2019-02-05 15:43:12,11.8,5.3,1.1,13.5,13.0,16.1
2019-02-05 15:50:24,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 15:57:36,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 16:04:48,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 16:12:00,11.8,5.3,1.1,13.5,13.1,16.1
2019-02-05 16:19:12,11.8,5.3,1.1,13.5,13.1,16.0
2019-02-05 16:26:24,11.8,5.3,1.1,13.5,13.1,16.0
2019-02-05 16:33:36,11.8,5.3,1.1,13.5,13.1,15.9
2019-02-05 16:40:48,11.8,5.3,1.1,13.5,13.1,15.9
2019-02-05 16:48:00,11.8,5.3,1.0,13.5,13.0,15.9
2019-02-05 16:55:12,11.8,5.3,1.0,13.5,13.0,15.9
2019-02-05 17:02:24,11.8,5.3,1.0,13.5,13.0,16.0
2019-02-05 17:09:36,11.8,5.3,1.0,13.5,13.0,16.0
2019-02-05 17:16:48,11.8,5.3,1.0,13.5,13.0,16.0
2019-02-05 17:24:00,11.8,5.3,1.0,13.5,13.0,16.0
2019-02-05 17:31:12,11.8,5.3,1.0,13.5,13.0,16.1
2019-02-05 17:38:24,11.8,5.3,1.0,13.5,13.0,16.1
2019-02-05 17:45:36,11.8,5.3,0.9,13.5,13.1,16.0
2019-02-05 17:52:48,11.8,5.3,0.9,13.5,13.1,16.0
2019-02-05 18:00:00,11.8,5.3,0.9,13.5,13.1,16.0
2019-02-05 18:07:12,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 18:14:24,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 18:21:36,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 18:28:48,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 18:36:00,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 18:43:12,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 18:50:24,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 18:57:36,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 19:04:48,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 19:12:00,11.8,5.3,0.9,13.5,13.0,16.0
2019-02-05 19:19:12,11.8,5.3,0.8,13.5,13.0,16.0
2019-02-05 19:26:24,11.8,5.3,0.8,13.5,13.0,16.0
2019-02-05 19:33:36,11.8,5.3,0.8,13.5,13.0,16.0
2019-02-05 19:40:48,11.8,5.3,0.8,13.5,13.0,16.0
2019-02-05 19:48:00,11.8,5.3,0.8,13.5,13.0,15.9
2019-02-05 19:55:12,11.8,5.3,0.8,13.5,13.0,15.9
2019-02-05 20:02:24,11.7,5.3,0.8,13.5,13.0,16.0
2019-02-05 20:09:36,11.7,5.3,0.8,13.5,13.0,16.0
2019-02-05 20:16:48,11.7,5.3,0.8,13.5,13.0,16.1
2019-02-05 20:24:00,11.7,5.3,0.8,13.5,13.0,16.1
2019-02-05 20:31:12,11.7,5.3,0.8,13.5,13.0,16.1
2019-02-05 20:38:24,11.7,5.3,0.8,13.5,13.0,16.1
2019-02-05 20:45:36,11.7,5.3,0.8,13.5,13.0,16.1
2019-02-05 20:52:48,11.7,5.3,0.8,13.5,13.0,16.0
2019-02-05 21:00:00,11.7,5.3,0.8,13.5,13.0,16.0
2019-02-05 21:07:12,11.7,5.3,0.8,13.5,13.0,15.9
2019-02-05 21:14:24,11.7,5.3,0.8,13.5,13.0,15.9
2019-02-05 21:21:36,11.7,5.3,0.8,13.5,13.0,15.9
2019-02-05 21:28:48,11.7,5.3,0.8,13.5,13.0,15.9
2019-02-05 21:36:00,11.7,5.3,0.8,13.5,13.0,15.9
2019-02-05 21:43:12,11.7,5.3,0.8,13.5,13.0,15.9
2019-02-05 21:50:24,11.7,5.3,0.8,13.5,13.0,15.8
2019-02-05 21:57:36,11.7,5.3,0.8,13.5,13.0,15.8
2019-02-05 22:04:48,11.7,5.3,0.8,13.5,13.0,15.8
2019-02-05 22:12:00,11.7,5.3,0.8,13.5,13.0,15.8
2019-02-05 22:19:12,11.7,5.3,0.8,13.5,13.0,15.8
2019-02-05 22:26:24,11.7,5.3,0.8,13.5,13.0,15.8
2019-02-05 22:33:36,11.7,5.3,0.8,13.5,13.0,15.8
2019-02-05 22:40:48,11.7,5.3,0.8,13.5,13.0,15.8
2019-02-05 22:48:00,11.7,5.3,0.8,13.5,13.0,15.7
2019-02-05 22:55:12,11.7,5.3,0.8,13.5,13.0,15.7
2019-02-05 23:02:24,11.7,5.3,0.7,13.4,13.0,15.7
2019-02-05 23:09:36,11.7,5.3,0.7,13.4,13.0,15.7
2019-02-05 23:16:48,11.7,5.2,0.7,13.4,13.0,15.7
2019-02-05 23:24:00,11.7,5.2,0.7,13.4,13.0,15.7
2019-02-05 23:31:12,11.7,5.2,0.7,13.4,13.0,15.7
2019-02-05 23:38:24,11.7,5.2,0.7,13.4,13.0,15.7
2019-02-05 23:45:36,11.7,5.2,0.7,13.4,13.0,15.6
2019-02-05 23:52:48,11.7,5.2,0.7,13.4,13.0,15.6
2019-02-06 00:00:00,11.7,5.2,0.7,13.4,13.0,15.6
2019-02-06 00:07:12,,,,,,
