,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-04 23:45:36,,,,
2019-02-04 23:52:48,0.08,0.0,0.0,0.04
2019-02-05 00:00:00,0.03,0.06,0.14,0.07
2019-02-05 00:07:12,0.17,0.27,0.31,0.26
2019-02-05 00:14:24,0.17,0.27,0.31,0.26
2019-02-05 00:21:36,0.41,0.49,0.54,0.65
2019-02-05 00:28:48,0.41,0.49,0.54,0.65
2019-02-05 00:36:00,0.13,0.29,0.28,0.24
2019-02-05 00:43:12,0.13,0.29,0.28,0.24
2019-02-05 00:50:24,0.25,0.36,0.35,0.4
2019-02-05 00:57:36,0.25,0.36,0.35,0.4
2019-02-05 01:04:48,0.47,0.66,0.76,0.81
2019-02-05 01:12:00,0.47,0.66,0.76,0.81
2019-02-05 01:19:12,0.51,0.91,0.84,0.82
2019-02-05 01:26:24,0.51,0.91,0.84,0.82
2019-02-05 01:33:36,0.36,0.63,0.58,0.62
2019-02-05 01:40:48,0.36,0.63,0.58,0.62
2019-02-05 01:48:00,0.45,0.58,0.41,0.48
2019-02-05 01:55:12,0.45,0.58,0.41,0.48
2019-02-05 02:02:24,0.44,0.55,0.52,0.47
2019-02-05 02:09:36,0.44,0.55,0.52,0.47
2019-02-05 02:16:48,0.34,0.46,0.46,0.39
2019-02-05 02:24:00,0.34,0.46,0.46,0.39
2019-02-05 02:31:12,0.8,0.82,0.81,0.89
2019-02-05 02:38:24,0.8,0.82,0.81,0.89
2019-02-05 02:45:36,0.52,0.6,0.6,0.62
2019-02-05 02:52:48,0.52,0.6,0.6,0.62
2019-02-05 03:00:00,0.52,0.6,0.6,0.62
2019-02-05 03:07:12,0.53,0.67,0.59,0.64
2019-02-05 03:14:24,0.53,0.67,0.59,0.64
2019-02-05 03:21:36,0.53,0.64,0.5,0.58
2019-02-05 03:28:48,0.53,0.64,0.5,0.58
2019-02-05 03:36:00,0.6,0.63,0.67,0.88
2019-02-05 03:43:12,0.6,0.63,0.67,0.88
2019-02-05 03:50:24,0.65,0.59,0.58,0.61
2019-02-05 03:57:36,0.65,0.59,0.58,0.61
2019-02-05 04:04:48,1.07,1.08,1.03,1.01
2019-02-05 04:12:00,1.07,1.08,1.03,1.01
2019-02-05 04:19:12,1.19,1.07,1.1,1.16
2019-02-05 04:26:24,1.19,1.07,1.1,1.16
2019-02-05 04:33:36,0.84,0.77,0.74,0.79
2019-02-05 04:40:48,0.84,0.77,0.74,0.79
2019-02-05 04:48:00,0.8,0.76,0.82,0.82
2019-02-05 04:55:12,0.8,0.76,0.82,0.82
2019-02-05 05:02:24,0.58,0.68,0.82,0.82
2019-02-05 05:09:36,0.58,0.68,0.82,0.82
2019-02-05 05:16:48,0.42,0.66,0.62,0.75
2019-02-05 05:24:00,0.42,0.66,0.62,0.75
2019-02-05 05:31:12,0.36,0.45,0.47,0.41
2019-02-05 05:38:24,0.36,0.45,0.47,0.41
2019-02-05 05:45:36,0.66,0.78,0.77,0.72
2019-02-05 05:52:48,0.66,0.78,0.77,0.72
2019-02-05 06:00:00,0.66,0.78,0.77,0.72
2019-02-05 06:07:12,0.84,0.91,0.96,1.0
2019-02-05 06:14:24,0.84,0.91,0.96,1.0
2019-02-05 06:21:36,0.99,1.11,1.1,1.07
2019-02-05 06:28:48,0.99,1.11,1.1,1.07
2019-02-05 06:36:00,0.79,0.86,0.8,0.78
2019-02-05 06:43:12,0.79,0.86,0.8,0.78
2019-02-05 06:50:24,0.88,1.11,1.12,1.16
2019-02-05 06:57:36,0.88,1.11,1.12,1.16
2019-02-05 07:04:48,0.52,0.77,0.59,0.6
2019-02-05 07:12:00,0.52,0.77,0.59,0.6
2019-02-05 07:19:12,0.67,0.65,0.55,0.56
2019-02-05 07:26:24,0.67,0.65,0.55,0.56
2019-02-05 07:33:36,0.77,0.76,0.89,0.83
2019-02-05 07:40:48,0.77,0.76,0.89,0.83
2019-02-05 07:48:00,0.92,0.9,0.8,0.84
2019-02-05 07:55:12,0.92,0.9,0.8,0.84
2019-02-05 08:02:24,0.81,0.77,0.88,0.89
2019-02-05 08:09:36,0.81,0.77,0.88,0.89
2019-02-05 08:16:48,0.55,0.7,0.66,0.65
2019-02-05 08:24:00,0.55,0.7,0.66,0.65
2019-02-05 08:31:12,0.79,0.75,0.85,0.67
2019-02-05 08:38:24,0.79,0.75,0.85,0.67
2019-02-05 08:45:36,0.79,0.75,0.85,0.67
2019-02-05 08:52:48,1.04,0.94,0.88,0.76
2019-02-05 09:00:00,1.04,0.94,0.88,0.76
2019-02-05 09:07:12,0.95,0.7,0.75,0.66
2019-02-05 09:14:24,0.95,0.7,0.75,0.66
2019-02-05 09:21:36,1.09,0.8,0.83,0.89
2019-02-05 09:28:48,1.09,0.8,0.83,0.89
2019-02-05 09:36:00,1.01,0.93,0.95,1.06
2019-02-05 09:43:12,1.01,0.93,0.95,1.06
2019-02-05 09:50:24,1.09,0.98,1.01,1.06
2019-02-05 09:57:36,1.09,0.98,1.01,1.06
2019-02-05 10:04:48,1.23,1.12,1.0,1.08
2019-02-05 10:12:00,1.23,1.12,1.0,1.08
2019-02-05 10:19:12,1.37,1.25,1.21,1.31
2019-02-05 10:26:24,1.37,1.25,1.21,1.31
2019-02-05 10:33:36,1.06,1.13,1.03,1.07
2019-02-05 10:40:48,1.06,1.13,1.03,1.07
2019-02-05 10:48:00,1.12,1.01,1.0,1.04
2019-02-05 10:55:12,1.12,1.01,1.0,1.04
2019-02-05 11:02:24,1.11,1.18,1.12,1.22
2019-02-05 11:09:36,1.11,1.18,1.12,1.22
2019-02-05 11:16:48,1.3,1.23,1.27,1.34
2019-02-05 11:24:00,1.3,1.23,1.27,1.34
2019-02-05 11:31:12,0.9,1.31,1.12,1.12
2019-02-05 11:38:24,0.9,1.31,1.12,1.12
2019-02-05 11:45:36,0.9,1.31,1.12,1.12
2019-02-05 11:52:48,1.03,1.32,1.26,1.3
2019-02-05 12:00:00,1.03,1.32,1.26,1.3
2019-02-05 12:07:12,0.77,0.87,0.82,0.83
2019-02-05 12:14:24,0.77,0.87,0.82,0.83
2019-02-05 12:21:36,1.15,1.13,1.08,1.12
2019-02-05 12:28:48,1.15,1.13,1.08,1.12
2019-02-05 12:36:00,1.07,1.0,1.04,1.09
2019-02-05 12:43:12,1.07,1.0,1.04,1.09
2019-02-05 12:50:24,1.1,1.08,1.11,1.13
2019-02-05 12:57:36,1.1,1.08,1.11,1.13
2019-02-05 13:04:48,0.85,0.89,0.9,0.97
2019-02-05 13:12:00,0.85,0.89,0.9,0.97
2019-02-05 13:19:12,0.7,0.79,0.69,0.71
2019-02-05 13:26:24,0.7,0.79,0.69,0.71
2019-02-05 13:33:36,0.88,0.97,0.86,0.93
2019-02-05 13:40:48,0.88,0.97,0.86,0.93
2019-02-05 13:48:00,0.99,1.05,0.89,0.96
2019-02-05 13:55:12,0.99,1.05,0.89,0.96
2019-02-05 14:02:24,0.73,0.9,0.86,0.87
2019-02-05 14:09:36,0.73,0.9,0.86,0.87
2019-02-05 14:16:48,0.73,0.71,0.72,0.74
2019-02-05 14:24:00,0.73,0.71,0.72,0.74
2019-02-05 14:31:12,0.63,0.91,0.66,0.76
2019-02-05 14:38:24,0.63,0.91,0.66,0.76
2019-02-05 14:45:36,0.63,0.91,0.66,0.76
2019-02-05 14:52:48,0.7,1.03,0.86,0.81
2019-02-05 15:00:00,0.7,1.03,0.86,0.81
2019-02-05 15:07:12,0.68,0.87,0.72,0.69
2019-02-05 15:14:24,0.68,0.87,0.72,0.69
2019-02-05 15:21:36,1.17,1.12,1.14,1.11
2019-02-05 15:28:48,1.17,1.12,1.14,1.11
2019-02-05 15:36:00,1.12,1.01,1.0,1.05
2019-02-05 15:43:12,1.12,1.01,1.0,1.05
2019-02-05 15:50:24,0.99,1.14,1.01,1.07
2019-02-05 15:57:36,0.99,1.14,1.01,1.07
2019-02-05 16:04:48,0.82,1.07,0.94,0.94
2019-02-05 16:12:00,0.82,1.07,0.94,0.94
2019-02-05 16:19:12,0.91,1.1,1.06,1.11
2019-02-05 16:26:24,0.91,1.1,1.06,1.11
2019-02-05 16:33:36,1.05,1.36,1.28,1.25
2019-02-05 16:40:48,1.05,1.36,1.28,1.25
2019-02-05 16:48:00,1.23,1.16,1.13,1.19
2019-02-05 16:55:12,1.23,1.16,1.13,1.19
2019-02-05 17:02:24,1.07,1.04,1.02,1.02
2019-02-05 17:09:36,1.07,1.04,1.02,1.02
2019-02-05 17:16:48,0.7,0.99,0.83,0.88
2019-02-05 17:24:00,0.7,0.99,0.83,0.88
2019-02-05 17:31:12,0.71,1.04,0.87,0.88
2019-02-05 17:38:24,0.71,1.04,0.87,0.88
2019-02-05 17:45:36,0.71,1.04,0.87,0.88
2019-02-05 17:52:48,0.81,1.02,0.85,0.92
2019-02-05 18:00:00,0.81,1.02,0.85,0.92
2019-02-05 18:07:12,0.99,0.96,0.92,0.89
2019-02-05 18:14:24,0.99,0.96,0.92,0.89
2019-02-05 18:21:36,0.85,0.96,0.77,0.81
2019-02-05 18:28:48,0.85,0.96,0.77,0.81
2019-02-05 18:36:00,0.71,0.72,0.81,0.8
2019-02-05 18:43:12,0.71,0.72,0.81,0.8
2019-02-05 18:50:24,0.85,0.76,0.92,0.94
2019-02-05 18:57:36,0.85,0.76,0.92,0.94
