,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-16 23:45:36,30.3,31.9,32.8,46.9,52.9,26.5,28.2,31.2,41.1,56.6,25.4,26.2,27.7,51.9,82.6,28.0,25.0,29.0,30.0,27.769231
2019-01-16 23:52:48,30.3,31.9,32.8,46.9,52.9,26.5,28.2,31.2,41.2,56.6,25.5,26.2,27.8,51.9,82.6,28.0,25.0,29.0,30.0,27.517241
2019-01-17 00:00:00,30.3,31.9,32.8,46.9,52.9,26.5,28.2,31.2,41.2,56.6,25.5,26.2,27.8,51.9,82.6,28.0,25.0,29.0,30.0,27.517241
2019-01-17 00:07:12,30.3,31.9,32.9,46.9,52.9,26.6,28.2,31.2,41.2,56.6,25.5,26.2,27.8,52.0,82.6,28.0,25.0,29.0,30.0,27.785714
2019-01-17 00:14:24,30.3,31.9,32.9,46.9,52.9,26.6,28.2,31.2,41.2,56.6,25.5,26.2,27.8,52.0,82.6,28.0,25.0,29.0,30.0,27.785714
2019-01-17 00:21:36,30.4,31.9,32.9,46.9,52.9,26.6,28.1,31.2,41.2,56.6,25.5,26.2,27.8,52.0,82.6,28.0,25.0,29.0,30.0,27.433333
2019-01-17 00:28:48,30.4,31.9,32.9,46.9,52.9,26.6,28.1,31.2,41.2,56.6,25.5,26.2,27.8,52.0,82.6,28.0,25.0,29.0,30.0,27.433333
2019-01-17 00:36:00,30.4,31.9,32.9,46.9,52.9,26.6,28.2,31.3,41.2,56.6,25.5,26.2,27.8,52.0,82.7,28.0,25.0,29.0,30.0,27.705882
2019-01-17 00:43:12,30.4,31.9,32.9,46.9,52.9,26.6,28.2,31.3,41.2,56.6,25.5,26.2,27.8,52.0,82.7,28.0,25.0,29.0,30.0,27.705882
2019-01-17 00:50:24,30.4,31.9,32.9,46.9,52.9,26.6,28.2,31.3,41.2,56.6,25.6,26.3,27.9,52.0,82.7,28.0,25.0,29.03125,30.0,27.90625
