,417_APAR_611.11,421_APAR_612.12,425_APAR_613.13,429_APAR_614.14,433_APAR_615.15,437_APAR_616.16,441_APAR_617.17,445_APAR_618.18,449_APAR_619.19,453_APAR_620.20,457_APAR_621.21,461_APAR_622.22,465_APAR_623.23,469_APAR_624.24,473_APAR_625.25,697_FIF_602.2,699_FIF_603.3,701_FIF_604.4,703_FIF_605.5,705_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-16 23:45:36,22.4,22.2,21.2,16.7,12.0,22.8,22.3,19.7,17.2,14.3,22.1,21.7,20.5,10.6,4.8,26.1,26.4,26.1,26.4,28.1
2019-01-16 23:52:48,22.4,22.2,21.2,16.7,12.0,22.8,22.3,19.7,17.2,14.3,22.1,21.7,20.5,10.6,4.9,26.1,26.4,26.1,26.4,28.2
2019-01-17 00:00:00,22.4,22.2,21.2,16.7,12.0,22.8,22.3,19.7,17.2,14.3,22.1,21.7,20.5,10.6,4.9,26.1,26.4,26.1,26.4,28.2
2019-01-17 00:07:12,22.4,22.2,21.2,16.8,12.1,22.8,22.3,19.7,17.2,14.3,22.1,21.7,20.5,10.7,4.9,26.1,26.4,26.1,26.4,28.2
2019-01-17 00:14:24,22.4,22.2,21.2,16.8,12.1,22.8,22.3,19.7,17.2,14.3,22.1,21.7,20.5,10.7,4.9,26.1,26.4,26.1,26.4,28.2
2019-01-17 00:21:36,22.4,22.2,21.2,16.8,12.1,22.8,22.3,19.7,17.2,14.4,22.1,21.7,20.5,10.7,4.9,26.1,26.4,26.1,26.4,28.2
2019-01-17 00:28:48,22.4,22.2,21.2,16.8,12.1,22.8,22.3,19.7,17.2,14.4,22.1,21.7,20.5,10.7,4.9,26.1,26.4,26.1,26.4,28.2
2019-01-17 00:36:00,22.4,22.1,21.2,16.8,12.1,22.8,22.3,19.7,17.2,14.4,22.2,21.7,20.5,10.7,4.9,26.1,26.4,26.1,26.4,28.1
2019-01-17 00:43:12,22.4,22.1,21.2,16.8,12.1,22.8,22.3,19.7,17.2,14.4,22.2,21.7,20.5,10.7,4.9,26.1,26.4,26.1,26.4,28.1
2019-01-17 00:50:24,22.4,22.1,21.2,16.8,12.1,22.8,22.3,19.7,17.3,14.4,22.2,21.7,20.5,10.8,5.0,26.1,26.4,26.1,26.4,28.1
