,4146_MBUS Bmeters,4147_MBUS Bmeters,4150_MBUS Bmeters,4153_MBUS Bmeters,4155_MBUS Bmeters,4156_MBUS Bmeters,4157_MBUS Bmeters,4158_MBUS Bmeters,4159_MBUS Bmeters
2019-02-02 02:16:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 02:24:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 02:31:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 02:38:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 02:45:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 02:52:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:00:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:07:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:14:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:21:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:28:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:36:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:43:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:50:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 03:57:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 04:04:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 04:12:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 04:19:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 04:26:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 04:33:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 04:40:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 04:48:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 04:55:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 05:02:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 05:09:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 05:16:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 05:24:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 05:31:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 05:38:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 05:45:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 05:52:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:00:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:07:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:14:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:21:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:28:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:36:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:43:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:50:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 06:57:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 07:04:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 07:12:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 07:19:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 07:26:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 07:33:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 07:40:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 07:48:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 07:55:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 08:02:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 08:09:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 08:16:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 08:24:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 08:31:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 08:38:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 08:45:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 08:52:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:00:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:07:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:14:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:21:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:28:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:36:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:43:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:50:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 09:57:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 10:04:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 10:12:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 10:19:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 10:26:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 10:33:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 10:40:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 10:48:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 10:55:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 11:02:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 11:09:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 11:16:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 11:24:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 11:31:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 11:38:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 11:45:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 11:52:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:00:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:07:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:14:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:21:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:28:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:36:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:43:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:50:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 12:57:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 13:04:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 13:12:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 13:19:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 13:26:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 13:33:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 13:40:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 13:48:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 13:55:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 14:02:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 14:09:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 14:16:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 14:24:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 14:31:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 14:38:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 14:45:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 14:52:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:00:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:07:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:14:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:21:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:28:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:36:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:43:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:50:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 15:57:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 16:04:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 16:12:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 16:19:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 16:26:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 16:33:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 16:40:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 16:48:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 16:55:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 17:02:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 17:09:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 17:16:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 17:24:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 17:31:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 17:38:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 17:45:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 17:52:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:00:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:07:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:14:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:21:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:28:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:36:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:43:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:50:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 18:57:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 19:04:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 19:12:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 19:19:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 19:26:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 19:33:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 19:40:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 19:48:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 19:55:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 20:02:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 20:09:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 20:16:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 20:24:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 20:31:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 20:38:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 20:45:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 20:52:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:00:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:07:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:14:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:21:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:28:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:36:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:43:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:50:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 21:57:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 22:04:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 22:12:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 22:19:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 22:26:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 22:33:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 22:40:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 22:48:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 22:55:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 23:02:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 23:09:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 23:16:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 23:24:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 23:31:12,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 23:38:24,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 23:45:36,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-02 23:52:48,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-03 00:00:00,0.854,0.345,0.251,0.296,0.175,1.073,0.24,2.653,0.185
2019-02-03 00:07:12,,,,,,,,,
