,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01 23:45:36,38.1,52.8,63.6,,,,,,,29.1,29.6,,,30.2,52.6,88.6,39.7,39.9,43.2,30.0,29.3,26.0,53.0,27.1,31.4,38.8,45.5,32.7,41.3,52.8
2019-02-01 23:52:48,38.2,52.8,63.5,,,,,,,29.1,29.6,51.0,78.7,30.2,52.6,88.6,39.7,39.9,43.2,30.0,29.37931,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:00:00,38.2,52.8,63.5,,,,,,,29.1,29.6,50.9,78.7,30.2,52.6,88.6,39.7,39.9,43.2,30.0,29.37931,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:07:12,38.4,52.8,63.5,,,,,,,29.1,29.6,50.9,78.6,30.2,52.6,88.7,39.7,39.9,43.2,30.0,29.214286,26.0,53.0,27.1,31.4,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:14:24,38.4,52.8,63.5,,,,,,,29.1,29.6,50.9,78.6,30.2,52.6,88.7,39.7,39.9,43.2,30.0,29.214286,26.0,53.0,27.1,31.4,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:21:36,38.4,52.8,63.6,,,,,,,29.1,29.6,50.9,78.6,30.2,52.6,88.7,39.7,39.9,43.2,30.0,29.5,26.0,53.0,27.1,31.4,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:28:48,38.4,52.8,63.6,,,,,,,29.1,29.6,50.9,78.6,30.2,52.6,88.7,39.7,39.9,43.2,30.0,29.5,26.0,53.0,27.1,31.4,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:36:00,38.3,52.8,63.6,,,,,,,29.1,29.6,50.9,78.6,30.2,52.6,88.7,39.7,39.9,43.2,30.0,29.5,26.0,53.0,27.1,31.4,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:43:12,38.3,52.8,63.6,,,,,,,29.1,29.6,50.9,78.6,30.2,52.6,88.7,39.7,39.9,43.2,30.0,29.5,26.0,53.0,27.1,31.4,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:50:24,38.3,52.8,63.5,,,,,,,29.1,29.6,50.9,78.5,30.2,52.6,88.7,39.7,39.9,43.2,30.0,29.586207,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 00:57:36,38.3,52.8,63.5,,,,,,,29.1,29.6,50.9,78.5,30.2,52.6,88.7,39.7,39.9,43.2,30.0,29.586207,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 01:04:48,38.2,52.8,63.6,,,,,,,29.1,29.6,50.9,78.5,30.2,52.7,88.7,39.7,39.9,43.2,30.0,29.96,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 01:12:00,38.2,52.8,63.6,,,,,,,29.1,29.6,50.9,78.5,30.2,52.7,88.7,39.7,39.9,43.2,30.0,29.96,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 01:19:12,38.1,52.8,63.6,,,,,,,29.1,29.6,50.9,78.5,30.2,52.7,88.7,39.7,39.9,43.2,30.0,29.545455,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 01:26:24,38.1,52.8,63.6,,,,,,,29.1,29.6,50.9,78.5,30.2,52.7,88.7,39.7,39.9,43.2,30.0,29.545455,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 01:33:36,38.1,52.8,63.6,,,,,,,29.1,29.6,50.9,78.4,30.2,52.7,88.7,39.7,39.9,43.2,30.0,30.173913,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 01:40:48,38.1,52.8,63.6,,,,,,,29.1,29.6,50.9,78.4,30.2,52.7,88.7,39.7,39.9,43.2,30.0,30.173913,26.0,53.0,27.1,31.5,38.8,45.5,32.6,41.3,52.8
2019-02-02 01:48:00,38.1,52.8,63.6,,,,,,,29.1,29.6,51.0,78.4,30.2,52.7,88.7,39.7,39.9,43.2,30.0,29.4,26.0,53.0,27.1,31.4,38.8,45.5,32.6,41.3,52.8
2019-02-02 01:55:12,38.1,52.8,63.6,,,,,,,29.1,29.6,51.0,78.4,30.2,52.7,88.7,39.7,39.9,43.2,30.0,29.4,26.0,53.0,27.1,31.4,38.8,45.5,32.6,41.3,52.8
2019-02-02 02:02:24,38.1,52.8,63.6,,,,,,,29.1,29.6,51.0,78.3,30.2,52.7,88.7,39.7,39.9,43.2,30.0,29.766667,26.0,53.0,27.1,31.4,38.8,45.5,32.5,41.3,52.8
2019-02-02 02:09:36,38.1,52.8,63.6,,,,,,,29.1,29.6,51.0,78.3,30.2,52.7,88.7,39.7,39.9,43.2,30.0,29.766667,26.0,53.0,27.1,31.4,38.8,45.5,32.5,41.3,52.8
2019-02-02 02:16:48,38.3,52.8,63.6,,,,,,,29.1,29.6,51.0,78.3,30.2,52.8,88.8,39.7,39.9,43.2,30.0,29.266667,26.0,53.0,27.1,31.4,38.8,45.5,32.5,41.3,52.8
