,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-02-02 05:31:12,12.6,6.3,2.3,14.2,13.8,16.7
2019-02-02 05:38:24,12.6,6.3,2.3,14.2,13.8,16.7
2019-02-02 05:45:36,12.6,6.3,2.3,14.3,13.8,16.8
2019-02-02 05:52:48,12.6,6.3,2.3,14.3,13.8,16.8
2019-02-02 06:00:00,12.6,6.3,2.3,14.3,13.8,16.8
2019-02-02 06:07:12,12.6,6.3,2.4,14.3,13.8,16.9
2019-02-02 06:14:24,12.6,6.3,2.4,14.3,13.8,16.9
2019-02-02 06:21:36,12.6,6.3,2.4,14.3,13.8,17.0
2019-02-02 06:28:48,12.6,6.3,2.4,14.3,13.8,17.0
2019-02-02 06:36:00,12.6,6.3,2.4,14.4,13.9,17.0
2019-02-02 06:43:12,12.6,6.3,2.4,14.4,13.9,17.0
2019-02-02 06:50:24,12.6,6.4,2.4,14.4,13.9,17.0
2019-02-02 06:57:36,12.6,6.4,2.4,14.4,13.9,17.0
2019-02-02 07:04:48,12.6,6.4,2.5,14.4,13.9,17.0
2019-02-02 07:12:00,12.6,6.4,2.5,14.4,13.9,17.0
2019-02-02 07:19:12,12.7,6.4,2.5,14.4,13.9,17.0
2019-02-02 07:26:24,12.7,6.4,2.5,14.4,13.9,17.0
2019-02-02 07:33:36,12.7,6.4,2.6,14.4,13.9,17.0
2019-02-02 07:40:48,12.7,6.4,2.6,14.4,13.9,17.0
2019-02-02 07:48:00,12.7,6.4,2.6,14.4,13.9,17.1
2019-02-02 07:55:12,12.7,6.4,2.6,14.4,13.9,17.1
2019-02-02 08:02:24,12.7,6.4,2.6,14.4,13.9,17.2
2019-02-02 08:09:36,12.7,6.4,2.6,14.4,13.9,17.2
2019-02-02 08:16:48,12.7,6.4,2.7,14.5,14.0,17.3
2019-02-02 08:24:00,12.7,6.4,2.7,14.5,14.0,17.3
2019-02-02 08:31:12,12.7,6.5,2.7,14.6,14.0,17.4
2019-02-02 08:38:24,12.7,6.5,2.7,14.6,14.0,17.4
2019-02-02 08:45:36,12.7,6.5,2.8,14.6,14.1,17.4
2019-02-02 08:52:48,12.7,6.5,2.8,14.6,14.1,17.4
2019-02-02 09:00:00,12.7,6.5,2.8,14.6,14.1,17.4
2019-02-02 09:07:12,12.8,6.5,2.9,14.6,14.1,17.4
2019-02-02 09:14:24,12.8,6.5,2.9,14.6,14.1,17.4
2019-02-02 09:21:36,12.8,6.5,2.9,14.6,14.1,17.5
2019-02-02 09:28:48,12.8,6.5,2.9,14.6,14.1,17.5
2019-02-02 09:36:00,12.8,6.5,3.0,14.7,14.1,17.6
2019-02-02 09:43:12,12.8,6.5,3.0,14.7,14.1,17.6
2019-02-02 09:50:24,12.8,6.6,3.0,14.7,14.2,17.7
2019-02-02 09:57:36,12.8,6.6,3.0,14.7,14.2,17.7
2019-02-02 10:04:48,12.9,6.6,3.1,14.7,14.2,17.7
2019-02-02 10:12:00,12.9,6.6,3.1,14.7,14.2,17.7
2019-02-02 10:19:12,12.9,6.6,3.2,14.7,14.2,17.7
2019-02-02 10:26:24,12.9,6.6,3.2,14.7,14.2,17.7
2019-02-02 10:33:36,12.9,6.7,3.2,14.7,14.2,17.8
2019-02-02 10:40:48,12.9,6.7,3.2,14.7,14.2,17.8
2019-02-02 10:48:00,12.9,6.7,3.3,14.8,14.2,17.9
2019-02-02 10:55:12,12.9,6.7,3.3,14.8,14.2,17.9
2019-02-02 11:02:24,12.9,6.7,3.3,14.8,14.3,17.9
2019-02-02 11:09:36,12.9,6.7,3.3,14.8,14.3,17.9
2019-02-02 11:16:48,13.0,6.7,3.4,14.9,14.3,17.9
2019-02-02 11:24:00,13.0,6.7,3.4,14.9,14.3,17.9
2019-02-02 11:31:12,13.0,6.8,3.5,14.9,14.3,17.9
2019-02-02 11:38:24,13.0,6.8,3.5,14.9,14.3,17.9
2019-02-02 11:45:36,13.0,6.8,3.6,14.9,14.3,18.0
2019-02-02 11:52:48,13.0,6.8,3.6,14.9,14.3,18.0
2019-02-02 12:00:00,13.0,6.8,3.6,14.9,14.3,18.0
2019-02-02 12:07:12,13.0,6.8,3.6,14.9,14.3,18.0
2019-02-02 12:14:24,13.0,6.8,3.6,14.9,14.3,18.0
2019-02-02 12:21:36,13.1,6.9,3.7,14.9,14.4,18.1
2019-02-02 12:28:48,13.1,6.9,3.7,14.9,14.4,18.1
2019-02-02 12:36:00,13.1,6.9,3.7,15.0,14.4,18.1
2019-02-02 12:43:12,13.1,6.9,3.7,15.0,14.4,18.1
2019-02-02 12:50:24,13.1,7.0,3.8,15.0,14.5,18.0
2019-02-02 12:57:36,13.1,7.0,3.8,15.0,14.5,18.0
2019-02-02 13:04:48,13.1,7.0,3.9,15.0,14.5,18.1
2019-02-02 13:12:00,13.1,7.0,3.9,15.0,14.5,18.1
2019-02-02 13:19:12,13.2,7.0,3.9,15.0,14.5,18.2
2019-02-02 13:26:24,13.2,7.0,3.9,15.0,14.5,18.2
2019-02-02 13:33:36,13.2,7.1,3.9,15.1,14.5,18.2
2019-02-02 13:40:48,13.2,7.1,3.9,15.1,14.5,18.2
2019-02-02 13:48:00,13.2,7.1,4.0,15.1,14.5,18.2
2019-02-02 13:55:12,13.2,7.1,4.0,15.1,14.5,18.2
2019-02-02 14:02:24,13.2,7.2,4.0,15.1,14.5,18.2
2019-02-02 14:09:36,13.2,7.2,4.0,15.1,14.5,18.2
2019-02-02 14:16:48,13.3,7.2,4.0,15.1,14.6,18.3
2019-02-02 14:24:00,13.3,7.2,4.0,15.1,14.6,18.3
2019-02-02 14:31:12,13.3,7.2,4.0,15.1,14.6,18.3
2019-02-02 14:38:24,13.3,7.2,4.0,15.1,14.6,18.3
2019-02-02 14:45:36,13.3,7.3,4.0,15.2,14.6,18.3
2019-02-02 14:52:48,13.3,7.3,4.0,15.2,14.6,18.3
2019-02-02 15:00:00,13.3,7.3,4.0,15.2,14.6,18.3
2019-02-02 15:07:12,13.3,7.3,4.1,15.2,14.6,18.3
2019-02-02 15:14:24,13.3,7.3,4.1,15.2,14.6,18.3
2019-02-02 15:21:36,13.4,7.3,4.1,15.2,14.7,18.2
2019-02-02 15:28:48,13.4,7.3,4.1,15.2,14.7,18.2
2019-02-02 15:36:00,13.4,7.4,4.1,15.2,14.7,18.2
2019-02-02 15:43:12,13.4,7.4,4.1,15.2,14.7,18.2
2019-02-02 15:50:24,13.4,7.4,4.1,15.2,14.7,18.2
2019-02-02 15:57:36,13.4,7.4,4.1,15.2,14.7,18.2
2019-02-02 16:04:48,13.4,7.4,4.0,15.2,14.7,18.2
2019-02-02 16:12:00,13.4,7.4,4.0,15.2,14.7,18.2
2019-02-02 16:19:12,13.4,7.5,4.0,15.2,14.7,18.2
2019-02-02 16:26:24,13.4,7.5,4.0,15.2,14.7,18.2
2019-02-02 16:33:36,13.5,7.5,4.0,15.3,14.8,18.1
2019-02-02 16:40:48,13.5,7.5,4.0,15.3,14.8,18.1
2019-02-02 16:48:00,13.5,7.5,4.0,15.3,14.8,18.0
2019-02-02 16:55:12,13.5,7.5,4.0,15.3,14.8,18.0
2019-02-02 17:02:24,13.5,7.5,4.0,15.3,14.8,18.1
2019-02-02 17:09:36,13.5,7.5,4.0,15.3,14.8,18.1
2019-02-02 17:16:48,13.5,7.6,4.0,15.3,14.8,18.1
2019-02-02 17:24:00,13.5,7.6,4.0,15.3,14.8,18.1
2019-02-02 17:31:12,13.5,7.6,3.9,15.3,14.8,18.2
2019-02-02 17:38:24,13.5,7.6,3.9,15.3,14.8,18.2
2019-02-02 17:45:36,13.6,7.6,3.9,15.3,14.8,18.2
2019-02-02 17:52:48,13.6,7.6,3.9,15.3,14.8,18.2
2019-02-02 18:00:00,13.6,7.6,3.9,15.3,14.8,18.2
2019-02-02 18:07:12,13.6,7.6,3.9,15.3,14.8,18.1
2019-02-02 18:14:24,13.6,7.6,3.9,15.3,14.8,18.1
2019-02-02 18:21:36,13.6,7.6,3.9,15.3,14.8,18.2
2019-02-02 18:28:48,13.6,7.6,3.9,15.3,14.8,18.2
2019-02-02 18:36:00,13.6,7.7,4.0,15.3,14.8,18.2
2019-02-02 18:43:12,13.6,7.7,4.0,15.3,14.8,18.2
2019-02-02 18:50:24,13.6,7.7,4.0,15.3,14.9,18.2
2019-02-02 18:57:36,13.6,7.7,4.0,15.3,14.9,18.2
2019-02-02 19:04:48,13.6,7.7,4.0,15.4,14.9,18.3
2019-02-02 19:12:00,13.6,7.7,4.0,15.4,14.9,18.3
2019-02-02 19:19:12,13.7,7.7,4.0,15.4,14.9,18.3
2019-02-02 19:26:24,13.7,7.7,4.0,15.4,14.9,18.3
2019-02-02 19:33:36,13.7,7.7,4.0,15.4,14.9,18.4
2019-02-02 19:40:48,13.7,7.7,4.0,15.4,14.9,18.4
2019-02-02 19:48:00,13.7,7.7,4.0,15.4,14.9,18.4
2019-02-02 19:55:12,13.7,7.7,4.0,15.4,14.9,18.4
2019-02-02 20:02:24,13.7,7.7,4.0,15.5,15.0,18.4
2019-02-02 20:09:36,13.7,7.7,4.0,15.5,15.0,18.4
2019-02-02 20:16:48,13.7,7.8,4.0,15.5,15.0,18.3
2019-02-02 20:24:00,13.7,7.8,4.0,15.5,15.0,18.3
2019-02-02 20:31:12,13.7,7.8,4.0,15.5,15.0,18.3
2019-02-02 20:38:24,13.7,7.8,4.0,15.5,15.0,18.3
2019-02-02 20:45:36,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 20:52:48,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 21:00:00,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 21:07:12,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 21:14:24,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 21:21:36,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 21:28:48,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 21:36:00,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 21:43:12,13.8,7.8,4.0,15.5,15.0,18.3
2019-02-02 21:50:24,13.8,7.8,4.1,15.5,15.0,18.1
2019-02-02 21:57:36,13.8,7.8,4.1,15.5,15.0,18.1
2019-02-02 22:04:48,13.8,7.8,4.1,15.5,15.0,18.1
2019-02-02 22:12:00,13.8,7.8,4.1,15.5,15.0,18.1
2019-02-02 22:19:12,13.8,7.9,4.1,15.5,15.0,18.1
2019-02-02 22:26:24,13.8,7.9,4.1,15.5,15.0,18.1
2019-02-02 22:33:36,13.8,7.9,4.0,15.5,15.0,18.2
2019-02-02 22:40:48,13.8,7.9,4.0,15.5,15.0,18.2
2019-02-02 22:48:00,13.9,7.9,4.0,15.5,15.1,18.2
2019-02-02 22:55:12,13.9,7.9,4.0,15.5,15.1,18.2
2019-02-02 23:02:24,13.9,7.9,4.0,15.6,15.1,18.1
2019-02-02 23:09:36,13.9,7.9,4.0,15.6,15.1,18.1
2019-02-02 23:16:48,13.9,7.9,4.0,15.6,15.1,18.1
2019-02-02 23:24:00,13.9,7.9,4.0,15.6,15.1,18.1
2019-02-02 23:31:12,13.9,7.9,4.0,15.6,15.1,18.0
2019-02-02 23:38:24,13.9,7.9,4.0,15.6,15.1,18.0
2019-02-02 23:45:36,13.9,7.9,4.0,15.6,15.1,18.0
2019-02-02 23:52:48,13.9,7.9,4.0,15.6,15.1,18.0
2019-02-03 00:00:00,13.9,7.9,4.0,15.6,15.1,18.0
2019-02-03 00:07:12,,,,,,
