,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-02-01 23:45:36,,,,
2019-02-01 23:52:48,87.233333,100.0,91.0,100.0
2019-02-02 00:00:00,87.034483,100.0,91.0,100.0
2019-02-02 00:07:12,87.607143,100.0,91.0,100.0
2019-02-02 00:14:24,87.607143,100.0,91.0,100.0
2019-02-02 00:21:36,87.321429,100.0,91.0,100.0
2019-02-02 00:28:48,87.321429,100.0,91.0,100.0
2019-02-02 00:36:00,87.75,100.0,91.0,100.0
2019-02-02 00:43:12,87.75,100.0,91.0,100.0
2019-02-02 00:50:24,87.931034,100.0,91.0,100.0
2019-02-02 00:57:36,87.931034,100.0,91.0,100.0
2019-02-02 01:04:48,88.0,100.0,91.0,100.0
2019-02-02 01:12:00,88.0,100.0,91.0,100.0
2019-02-02 01:19:12,88.0,100.0,91.681818,100.0
2019-02-02 01:26:24,88.0,100.0,91.681818,100.0
2019-02-02 01:33:36,88.0,100.0,92.0,100.0
2019-02-02 01:40:48,88.0,100.0,92.0,100.0
2019-02-02 01:48:00,88.4,100.0,92.0,100.0
2019-02-02 01:55:12,88.4,100.0,92.0,100.0
2019-02-02 02:02:24,89.0,100.0,92.0,100.0
2019-02-02 02:09:36,89.0,100.0,92.0,100.0
2019-02-02 02:16:48,88.566667,100.0,92.0,100.0
2019-02-02 02:24:00,88.566667,100.0,92.0,100.0
2019-02-02 02:31:12,89.066667,100.0,92.0,100.0
2019-02-02 02:38:24,89.066667,100.0,92.0,100.0
2019-02-02 02:45:36,89.066667,100.0,92.0,100.0
2019-02-02 02:52:48,89.0,100.0,92.0,100.0
2019-02-02 03:00:00,89.0,100.0,92.0,100.0
2019-02-02 03:07:12,89.0,100.0,92.033333,100.0
2019-02-02 03:14:24,89.0,100.0,92.033333,100.0
2019-02-02 03:21:36,89.0,100.0,92.0,100.0
2019-02-02 03:28:48,89.0,100.0,92.0,100.0
2019-02-02 03:36:00,89.0,100.0,92.133333,100.0
2019-02-02 03:43:12,89.0,100.0,92.133333,100.0
2019-02-02 03:50:24,89.0,100.0,92.0,100.0
2019-02-02 03:57:36,89.0,100.0,92.0,100.0
2019-02-02 04:04:48,89.0,100.0,92.9,100.0
2019-02-02 04:12:00,89.0,100.0,92.9,100.0
2019-02-02 04:19:12,89.0,100.0,93.0,100.0
2019-02-02 04:26:24,89.0,100.0,93.0,100.0
2019-02-02 04:33:36,88.733333,100.0,92.833333,100.0
2019-02-02 04:40:48,88.733333,100.0,92.833333,100.0
2019-02-02 04:48:00,88.766667,100.0,92.166667,100.0
2019-02-02 04:55:12,88.766667,100.0,92.166667,100.0
2019-02-02 05:02:24,88.068966,100.0,92.0,100.0
2019-02-02 05:09:36,88.068966,100.0,92.0,100.0
2019-02-02 05:16:48,88.25,100.0,92.0,100.0
2019-02-02 05:24:00,88.25,100.0,92.0,100.0
2019-02-02 05:31:12,88.454545,100.0,92.0,100.0
2019-02-02 05:38:24,88.454545,100.0,92.0,100.0
2019-02-02 05:45:36,88.454545,100.0,92.0,100.0
2019-02-02 05:52:48,88.0,100.0,92.0,100.0
2019-02-02 06:00:00,88.0,100.0,92.0,100.0
2019-02-02 06:07:12,88.0,100.0,92.0,100.0
2019-02-02 06:14:24,88.0,100.0,92.0,100.0
2019-02-02 06:21:36,88.0,100.0,92.0,100.0
2019-02-02 06:28:48,88.0,100.0,92.0,100.0
2019-02-02 06:36:00,88.0,100.0,92.0,100.0
2019-02-02 06:43:12,88.0,100.0,92.0,100.0
2019-02-02 06:50:24,87.931034,100.0,92.0,100.0
2019-02-02 06:57:36,87.931034,100.0,92.0,100.0
2019-02-02 07:04:48,87.714286,100.0,91.821429,100.0
2019-02-02 07:12:00,87.714286,100.0,91.821429,100.0
2019-02-02 07:19:12,87.37931,100.0,90.965517,100.0
2019-02-02 07:26:24,87.37931,100.0,90.965517,100.0
2019-02-02 07:33:36,86.827586,100.0,90.310345,100.0
2019-02-02 07:40:48,86.827586,100.0,90.310345,100.0
2019-02-02 07:48:00,85.793103,100.0,89.862069,100.0
2019-02-02 07:55:12,85.793103,100.0,89.862069,100.0
2019-02-02 08:02:24,84.466667,99.7,89.0,100.0
2019-02-02 08:09:36,84.466667,99.7,89.0,100.0
2019-02-02 08:16:48,83.724138,97.931034,88.37931,100.0
2019-02-02 08:24:00,83.724138,97.931034,88.37931,100.0
2019-02-02 08:31:12,83.8,97.0,88.3,100.0
2019-02-02 08:38:24,83.8,97.0,88.3,100.0
2019-02-02 08:45:36,83.8,97.0,88.3,100.0
2019-02-02 08:52:48,84.0,97.285714,89.0,100.0
2019-02-02 09:00:00,84.0,97.285714,89.0,100.0
2019-02-02 09:07:12,83.965517,97.551724,89.0,100.0
2019-02-02 09:14:24,83.965517,97.551724,89.0,100.0
2019-02-02 09:21:36,84.0,98.068966,89.0,100.0
2019-02-02 09:28:48,84.0,98.068966,89.0,100.0
2019-02-02 09:36:00,84.045455,98.363636,89.0,100.0
2019-02-02 09:43:12,84.045455,98.363636,89.0,100.0
2019-02-02 09:50:24,84.0,98.0,88.583333,100.0
2019-02-02 09:57:36,84.0,98.0,88.583333,100.0
2019-02-02 10:04:48,84.0,98.0,88.785714,100.0
2019-02-02 10:12:00,84.0,98.0,88.785714,100.0
2019-02-02 10:19:12,83.896552,97.517241,88.241379,100.0
2019-02-02 10:26:24,83.896552,97.517241,88.241379,100.0
2019-02-02 10:33:36,83.233333,96.966667,88.0,100.0
2019-02-02 10:40:48,83.233333,96.966667,88.0,100.0
2019-02-02 10:48:00,83.0,96.714286,88.071429,100.0
2019-02-02 10:55:12,83.0,96.714286,88.071429,100.0
2019-02-02 11:02:24,83.0,96.275862,87.931034,100.0
2019-02-02 11:09:36,83.0,96.275862,87.931034,100.0
2019-02-02 11:16:48,83.0,96.689655,88.0,100.0
2019-02-02 11:24:00,83.0,96.689655,88.0,100.0
2019-02-02 11:31:12,83.0,97.0,88.0,100.0
2019-02-02 11:38:24,83.0,97.0,88.0,100.0
2019-02-02 11:45:36,83.0,97.0,88.0,100.0
2019-02-02 11:52:48,83.0,96.965517,87.965517,100.0
2019-02-02 12:00:00,83.0,96.965517,87.965517,100.0
2019-02-02 12:07:12,83.0,96.448276,88.0,100.0
2019-02-02 12:14:24,83.0,96.448276,88.0,100.0
2019-02-02 12:21:36,83.0,97.0,88.0,100.0
2019-02-02 12:28:48,83.0,97.0,88.0,100.0
2019-02-02 12:36:00,83.448276,97.206897,88.344828,100.0
2019-02-02 12:43:12,83.448276,97.206897,88.344828,100.0
2019-02-02 12:50:24,83.862069,98.0,89.0,100.0
2019-02-02 12:57:36,83.862069,98.0,89.0,100.0
2019-02-02 13:04:48,84.0,98.0,89.0,100.0
2019-02-02 13:12:00,84.0,98.0,89.0,100.0
2019-02-02 13:19:12,84.0,98.0,89.0,100.0
2019-02-02 13:26:24,84.0,98.0,89.0,100.0
2019-02-02 13:33:36,84.0,98.071429,89.0,100.0
2019-02-02 13:40:48,84.0,98.071429,89.0,100.0
2019-02-02 13:48:00,84.0,98.956522,89.0,100.0
2019-02-02 13:55:12,84.0,98.956522,89.0,100.0
2019-02-02 14:02:24,84.0,99.0,89.0,100.0
2019-02-02 14:09:36,84.0,99.0,89.0,100.0
2019-02-02 14:16:48,84.0,99.962963,89.0,100.0
2019-02-02 14:24:00,84.0,99.962963,89.0,100.0
2019-02-02 14:31:12,84.896552,100.0,89.034483,100.0
2019-02-02 14:38:24,84.896552,100.0,89.034483,100.0
2019-02-02 14:45:36,85.0,100.0,89.931034,100.0
2019-02-02 14:52:48,85.0,100.0,89.931034,100.0
2019-02-02 15:00:00,85.0,100.0,89.931034,100.0
2019-02-02 15:07:12,85.0,100.0,90.0,100.0
2019-02-02 15:14:24,85.0,100.0,90.0,100.0
2019-02-02 15:21:36,85.0,100.0,90.0,100.0
2019-02-02 15:28:48,85.0,100.0,90.0,100.0
2019-02-02 15:36:00,85.758621,100.0,90.0,100.0
2019-02-02 15:43:12,85.758621,100.0,90.0,100.0
2019-02-02 15:50:24,85.965517,100.0,90.0,100.0
2019-02-02 15:57:36,85.965517,100.0,90.0,100.0
2019-02-02 16:04:48,86.0,100.0,90.0,100.0
2019-02-02 16:12:00,86.0,100.0,90.0,100.0
2019-02-02 16:19:12,86.0,100.0,90.0,100.0
2019-02-02 16:26:24,86.0,100.0,90.0,100.0
2019-02-02 16:33:36,86.0,100.0,90.0,100.0
2019-02-02 16:40:48,86.0,100.0,90.0,100.0
2019-02-02 16:48:00,86.0,100.0,90.0,100.0
2019-02-02 16:55:12,86.0,100.0,90.0,100.0
2019-02-02 17:02:24,86.0,100.0,90.0,100.0
2019-02-02 17:09:36,86.0,100.0,90.0,100.0
2019-02-02 17:16:48,86.0,100.0,90.0,100.0
2019-02-02 17:24:00,86.0,100.0,90.0,100.0
2019-02-02 17:31:12,86.068966,100.0,90.0,100.0
2019-02-02 17:38:24,86.068966,100.0,90.0,100.0
2019-02-02 17:45:36,86.068966,100.0,90.0,100.0
2019-02-02 17:52:48,86.0,100.0,90.0,100.0
2019-02-02 18:00:00,86.0,100.0,90.0,100.0
2019-02-02 18:07:12,86.0,100.0,90.0,100.0
2019-02-02 18:14:24,86.0,100.0,90.0,100.0
2019-02-02 18:21:36,86.0,100.0,90.0,100.0
2019-02-02 18:28:48,86.0,100.0,90.0,100.0
