,2201_LE03_02.2,2268_LE03_03.3,2335_LE03_04.4,2402_LE03_05.5,2469_LE03_06.6,2536_LE03_07.7,2603_LE03_08.8,2670_LE03_09.9,3850_LE01_26.10,4036_LE03_27.26,4404_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-01 23:45:36,2349.5,261.4,669.9,52.1,,,,,,,
2019-02-01 23:52:48,402.0,149.4,628.3,34.6,690.6,131.8,339.7,2283.8,16.0,73.2,6867.9
2019-02-02 00:00:00,402.0,149.4,628.3,34.6,524.3,81.6,306.8,2317.8,16.3,73.4,4534.5
2019-02-02 00:07:12,229.8,95.7,636.2,46.5,725.5,135.5,303.9,1873.4,16.3,73.4,4136.3
2019-02-02 00:14:24,229.8,95.7,636.2,46.5,725.5,135.5,303.9,1873.4,16.3,73.4,4136.3
2019-02-02 00:21:36,432.3,199.4,626.5,34.6,571.1,126.9,310.5,2206.4,16.1,73.4,4597.3
2019-02-02 00:28:48,432.3,199.4,626.5,34.6,571.1,126.9,310.5,2206.4,16.1,73.4,4597.3
2019-02-02 00:36:00,681.5,127.6,660.0,38.3,653.2,111.3,347.7,2287.1,16.0,73.5,4996.1
2019-02-02 00:43:12,681.5,127.6,660.0,38.3,653.2,111.3,347.7,2287.1,16.0,73.5,4996.1
2019-02-02 00:50:24,1992.6,204.5,717.8,34.5,484.1,220.2,356.9,750.6,16.2,73.5,4815.0
2019-02-02 00:57:36,1992.6,204.5,717.8,34.5,484.1,220.2,356.9,750.6,16.2,73.5,4815.0
2019-02-02 01:04:48,727.8,231.2,659.8,82.8,644.9,127.5,403.7,606.5,15.9,73.5,3573.5
2019-02-02 01:12:00,727.8,231.2,659.8,82.8,644.9,127.5,403.7,606.5,15.9,73.5,3573.5
2019-02-02 01:19:12,359.5,175.4,719.0,59.3,545.1,116.3,183.1,2221.5,16.2,73.7,4469.3
2019-02-02 01:26:24,359.5,175.4,719.0,59.3,545.1,116.3,183.1,2221.5,16.2,73.7,4469.3
2019-02-02 01:33:36,537.9,200.1,527.4,49.3,713.1,150.7,340.6,2354.2,16.4,73.8,4963.5
2019-02-02 01:40:48,537.9,200.1,527.4,49.3,713.1,150.7,340.6,2354.2,16.4,73.8,4963.5
2019-02-02 01:48:00,1838.6,222.9,712.9,47.6,472.1,79.7,348.4,493.0,16.4,73.7,4305.2
2019-02-02 01:55:12,1838.6,222.9,712.9,47.6,472.1,79.7,348.4,493.0,16.4,73.7,4305.2
2019-02-02 02:02:24,504.0,153.2,578.3,34.5,692.3,212.4,189.6,104.2,16.4,73.8,2558.7
2019-02-02 02:09:36,504.0,153.2,578.3,34.5,692.3,212.4,189.6,104.2,16.4,73.8,2558.7
2019-02-02 02:16:48,153.2,51.6,696.4,34.6,556.4,180.6,289.0,2165.8,16.3,73.7,4217.5
2019-02-02 02:24:00,153.2,51.6,696.4,34.6,556.4,180.6,289.0,2165.8,16.3,73.7,4217.5
2019-02-02 02:31:12,611.0,206.3,489.9,34.5,602.9,229.0,331.1,1872.4,16.5,74.0,4422.2
2019-02-02 02:38:24,611.0,206.3,489.9,34.5,602.9,229.0,331.1,1872.4,16.5,74.0,4422.2
2019-02-02 02:45:36,611.0,206.3,489.9,34.5,602.9,229.0,331.1,1872.4,16.5,74.0,4422.2
2019-02-02 02:52:48,1110.0,76.0,736.1,34.6,653.5,34.0,354.0,2145.6,16.4,73.9,5234.1
