,364_APAR_511.11,368_APAR_512.12,372_APAR_513.13,376_APAR_514.14,380_APAR_515.15,384_APAR_516.16,388_APAR_517.17,392_APAR_518.18,396_APAR_519.19,400_APAR_520.20,404_APAR_521.21,408_APAR_522.22,412_APAR_523.23,690_FIF_504.4,692_FIF_505.5,694_FIF_506.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,
2019-02-01 23:45:36,26.3,26.4,35.5,49.2,67.6,37.9,38.7,40.0,45.4,25.5,26.3,31.9,35.9,27.0,25.0,26.0
2019-02-01 23:52:48,26.3,26.4,35.5,49.2,67.6,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:00:00,26.3,26.4,35.5,49.2,67.6,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:07:12,26.3,26.4,35.4,49.2,67.6,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:14:24,26.3,26.4,35.4,49.2,67.6,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:21:36,26.3,26.4,35.5,49.2,67.6,37.8,38.6,40.0,45.4,25.5,26.3,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:28:48,26.3,26.4,35.5,49.2,67.6,37.8,38.6,40.0,45.4,25.5,26.3,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:36:00,26.3,26.4,35.5,49.3,67.7,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:43:12,26.3,26.4,35.5,49.3,67.7,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:50:24,26.3,26.4,35.5,49.3,67.7,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 00:57:36,26.3,26.4,35.5,49.3,67.7,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 01:04:48,26.3,26.4,35.5,49.3,67.7,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 01:12:00,26.3,26.4,35.5,49.3,67.7,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 01:19:12,26.3,26.4,35.5,49.3,67.7,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 01:26:24,26.3,26.4,35.5,49.3,67.7,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 01:33:36,26.3,26.4,35.5,49.4,67.8,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 01:40:48,26.3,26.4,35.5,49.4,67.8,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 01:48:00,26.3,26.4,35.5,49.4,67.8,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 01:55:12,26.3,26.4,35.5,49.4,67.8,37.9,38.6,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 02:02:24,26.3,26.4,35.5,49.4,67.8,37.9,38.7,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 02:09:36,26.3,26.4,35.5,49.4,67.8,37.9,38.7,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 02:16:48,26.3,26.4,35.5,49.4,67.8,37.9,38.6,40.0,45.4,25.5,26.3,31.8,35.9,27.0,25.0,26.0
2019-02-02 02:24:00,26.3,26.4,35.5,49.4,67.8,37.9,38.6,40.0,45.4,25.5,26.3,31.8,35.9,27.0,25.0,26.0
2019-02-02 02:31:12,26.3,26.4,35.5,49.5,67.8,37.9,38.7,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
2019-02-02 02:38:24,26.3,26.4,35.5,49.5,67.8,37.9,38.7,40.0,45.4,25.4,26.2,31.8,35.9,27.0,25.0,26.0
