,4246_Mbus Apators,4257_Mbus Apators,4268_Mbus Apators,4279_Mbus Apators,4290_Mbus Apators,4301_Mbus Apators,4312_Mbus Apators,4323_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-01 23:45:36,,,,,,,,
2019-02-01 23:52:48,2.68,1.3,0.68,1.28,0.0,8.0,0.0,0.0
2019-02-02 00:00:00,2.41,1.61,0.91,1.66,0.0,7.78,0.0,0.0
2019-02-02 00:07:12,2.05,0.84,0.52,1.5,0.0,7.6,0.0,0.0
2019-02-02 00:14:24,2.05,0.84,0.52,1.5,0.0,7.6,0.0,0.0
2019-02-02 00:21:36,2.21,0.58,0.42,1.11,0.0,7.55,0.0,0.0
2019-02-02 00:28:48,2.21,0.58,0.42,1.11,0.0,7.55,0.0,0.0
2019-02-02 00:36:00,2.05,1.25,0.8,1.4,0.0,7.7,0.0,0.0
2019-02-02 00:43:12,2.05,1.25,0.8,1.4,0.0,7.7,0.0,0.0
2019-02-02 00:50:24,0.88,0.82,0.51,1.36,0.0,7.9,0.0,0.0
2019-02-02 00:57:36,0.88,0.82,0.51,1.36,0.0,7.9,0.0,0.0
2019-02-02 01:04:48,0.0,0.18,0.22,0.72,0.0,4.74,0.0,0.0
2019-02-02 01:12:00,0.0,0.18,0.22,0.72,0.0,4.74,0.0,0.0
2019-02-02 01:19:12,1.27,0.71,0.56,0.0,0.0,3.15,0.0,0.0
2019-02-02 01:26:24,1.27,0.71,0.56,0.0,0.0,3.15,0.0,0.0
2019-02-02 01:33:36,2.62,1.6,0.93,0.0,0.0,7.74,0.0,0.0
2019-02-02 01:40:48,2.62,1.6,0.93,0.0,0.0,7.74,0.0,0.0
2019-02-02 01:48:00,1.2,1.28,0.74,0.0,0.0,7.8,0.0,0.0
2019-02-02 01:55:12,1.2,1.28,0.74,0.0,0.0,7.8,0.0,0.0
2019-02-02 02:02:24,0.0,0.13,0.24,0.18,0.0,4.94,0.0,0.0
2019-02-02 02:09:36,0.0,0.13,0.24,0.18,0.0,4.94,0.0,0.0
2019-02-02 02:16:48,0.67,0.3,0.37,0.33,0.0,2.5,0.0,0.0
2019-02-02 02:24:00,0.67,0.3,0.37,0.33,0.0,2.5,0.0,0.0
2019-02-02 02:31:12,2.0,0.67,0.4,0.33,0.0,7.5,0.0,0.0
2019-02-02 02:38:24,2.0,0.67,0.4,0.33,0.0,7.5,0.0,0.0
2019-02-02 02:45:36,2.0,0.67,0.4,0.33,0.0,7.5,0.0,0.0
2019-02-02 02:52:48,2.03,0.51,0.36,1.09,0.0,7.5,0.0,0.0
2019-02-02 03:00:00,2.03,0.51,0.36,1.09,0.0,7.5,0.0,0.0
2019-02-02 03:07:12,2.23,1.25,0.73,1.22,0.0,7.61,0.0,0.0
2019-02-02 03:14:24,2.23,1.25,0.73,1.22,0.0,7.61,0.0,0.0
2019-02-02 03:21:36,2.76,1.49,0.85,0.91,0.0,7.88,0.0,0.0
2019-02-02 03:28:48,2.76,1.49,0.85,0.91,0.0,7.88,0.0,0.0
2019-02-02 03:36:00,3.16,1.71,0.98,0.69,0.0,7.8,0.0,0.0
2019-02-02 03:43:12,3.16,1.71,0.98,0.69,0.0,7.8,0.0,0.0
2019-02-02 03:50:24,2.47,1.42,0.9,1.12,0.0,7.76,0.0,0.0
2019-02-02 03:57:36,2.47,1.42,0.9,1.12,0.0,7.76,0.0,0.0
2019-02-02 04:04:48,1.28,1.28,0.82,1.36,0.0,6.08,0.0,0.0
2019-02-02 04:12:00,1.28,1.28,0.82,1.36,0.0,6.08,0.0,0.0
2019-02-02 04:19:12,0.0,0.61,0.55,0.38,0.0,1.4,0.0,0.0
2019-02-02 04:26:24,0.0,0.61,0.55,0.38,0.0,1.4,0.0,0.0
2019-02-02 04:33:36,0.19,1.59,0.81,0.51,0.0,8.06,0.0,0.0
2019-02-02 04:40:48,0.19,1.59,0.81,0.51,0.0,8.06,0.0,0.0
2019-02-02 04:48:00,1.21,1.39,0.87,1.65,0.0,7.79,0.0,0.0
2019-02-02 04:55:12,1.21,1.39,0.87,1.65,0.0,7.79,0.0,0.0
2019-02-02 05:02:24,0.0,0.64,0.66,0.08,0.0,7.7,0.0,0.0
2019-02-02 05:09:36,0.0,0.64,0.66,0.08,0.0,7.7,0.0,0.0
2019-02-02 05:16:48,0.22,0.2,0.34,0.78,0.0,7.66,0.0,0.0
2019-02-02 05:24:00,0.22,0.2,0.34,0.78,0.0,7.66,0.0,0.0
2019-02-02 05:31:12,2.7,1.32,0.81,0.5,0.0,7.24,0.0,0.0
2019-02-02 05:38:24,2.7,1.32,0.81,0.5,0.0,7.24,0.0,0.0
2019-02-02 05:45:36,2.7,1.32,0.81,0.5,0.0,7.24,0.0,0.0
2019-02-02 05:52:48,3.66,1.5,0.9,0.5,0.0,7.6,0.0,0.0
2019-02-02 06:00:00,3.66,1.5,0.9,0.5,0.0,7.6,0.0,0.0
2019-02-02 06:07:12,2.84,1.5,0.9,0.5,0.0,7.51,0.0,0.0
2019-02-02 06:14:24,2.84,1.5,0.9,0.5,0.0,7.51,0.0,0.0
2019-02-02 06:21:36,4.0,1.6,1.0,0.5,0.0,7.7,0.0,0.0
2019-02-02 06:28:48,4.0,1.6,1.0,0.5,0.0,7.7,0.0,0.0
2019-02-02 06:36:00,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2019-02-02 06:43:12,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2019-02-02 06:50:24,0.0,0.2,0.3,0.2,0.0,6.9,0.0,0.0
