,305_APAR_411.11,309_APAR_412.12,313_APAR_413.13,317_APAR_414.14,321_APAR_415.15,325_APAR_416.16,329_APAR_417.17,333_APAR_418.18,337_APAR_419.19,341_APAR_420.20,345_APAR_421.21,349_APAR_422.22,353_APAR_423.23,357_APAR_424.24,361_APAR_425.25,681_FIF_402.2,683_FIF_403.3,685_FIF_404.4,687_FIF_405.5,689_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-01 23:45:36,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,21.9,20.8,10.5,2.7,24.3,26.5,25.2,25.1,24.1
2019-02-01 23:52:48,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,21.9,20.8,10.5,2.7,24.3,26.5,25.2,25.1,24.1
2019-02-02 00:00:00,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,21.9,20.8,10.5,2.7,24.3,26.5,25.2,25.1,24.1
2019-02-02 00:07:12,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,21.9,20.8,10.5,2.7,24.3,26.6,25.2,25.1,24.1
2019-02-02 00:14:24,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,21.9,20.8,10.5,2.7,24.3,26.6,25.2,25.1,24.1
2019-02-02 00:21:36,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,21.9,20.8,10.5,2.7,24.3,26.6,25.2,25.1,24.1
2019-02-02 00:28:48,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,21.9,20.8,10.5,2.7,24.3,26.6,25.2,25.1,24.1
2019-02-02 00:36:00,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,22.0,20.9,10.5,2.7,24.3,26.6,25.2,25.1,24.1
2019-02-02 00:43:12,23.5,23.1,21.3,16.1,12.4,23.6,23.3,22.1,17.4,11.6,22.4,22.0,20.9,10.5,2.7,24.3,26.6,25.2,25.1,24.1
2019-02-02 00:50:24,23.5,23.1,21.3,16.1,12.4,23.6,23.4,22.1,17.4,11.6,22.4,22.0,20.9,10.5,2.8,24.3,26.6,25.2,25.1,24.1
