,136_APAR_213.1,144_APAR_214.2,148_APAR_215.3,152_APAR_216.4,156_APAR_217.5,160_APAR_218.6,164_APAR_219.7,168_APAR_220.8,172_APAR_221.9,176_APAR_222.10,180_APAR_223.11,184_APAR_224.12,188_APAR_225.13,192_APAR_226.14,196_APAR_227.15,200_APAR_228.16,204_APAR_229.17,208_APAR_230.18,212_APAR_231.19,216_APAR_232.20,220_APAR_233.21,224_APAR_234.22,228_APAR_235.23,232_APAR_236.24,236_APAR_237.25,240_APAR_238.26,244_APAR_239.27,248_APAR_240.28,3808_APAR_16.16,3812_APAR_17.17,3816_APAR_18.18,656_FIF_203.3,658_FIF_204.4,660_FIF_205.5,662_FIF_206.6,664_FIF_207.7
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14 23:45:36,27.8,27.9,31.0,42.0,54.1,27.8,30.1,33.6,42.4,54.2,30.7,34.5,44.5,33.6,44.7,53.7,27.9,37.9,58.9,,,,,,,,,,,,,27.733333,30.1,24.833333,27.0,26.0
2019-01-14 23:52:48,27.8,27.9,31.0,42.0,54.1,27.8,30.1,33.6,42.4,54.2,30.6,34.2,44.4,33.6,44.7,53.7,27.9,38.0,58.8,,,,,,,,,,44.5,100.0,43.6,27.233333,30.0,24.333333,27.0,26.0
2019-01-15 00:00:00,27.8,27.9,31.0,42.0,54.1,27.8,30.1,33.6,42.4,54.2,30.6,34.2,44.4,33.6,44.7,53.7,27.9,38.0,58.8,,,,,,,,,,44.8,100.0,43.5,27.233333,30.0,24.333333,27.0,26.0
2019-01-15 00:07:12,27.8,27.9,31.0,42.0,54.1,27.8,30.1,33.6,42.4,54.3,30.5,34.2,44.4,33.5,44.7,53.7,27.9,38.0,58.8,,,,,,,,,,45.2,100.0,43.5,27.774194,30.0,24.903226,27.0,25.935484
2019-01-15 00:14:24,27.8,27.9,31.0,42.0,54.1,27.8,30.1,33.6,42.4,54.3,30.5,34.2,44.4,33.5,44.7,53.7,27.9,38.0,58.8,,,,,,,,,,45.2,100.0,43.5,27.774194,30.0,24.903226,27.0,25.935484
2019-01-15 00:21:36,27.8,27.9,31.0,42.0,54.1,27.8,30.1,33.6,42.4,54.3,30.6,34.2,44.3,33.5,44.8,53.7,27.9,38.1,58.8,,,,,,,,,,46.1,100.0,43.5,28.0,30.0,25.0,27.28125,26.0
2019-01-15 00:28:48,27.8,27.9,31.0,42.0,54.1,27.8,30.1,33.6,42.4,54.3,30.6,34.2,44.3,33.5,44.8,53.7,27.9,38.1,58.8,,,,,,,,,,46.1,100.0,43.5,28.0,30.0,25.0,27.28125,26.0
2019-01-15 00:36:00,27.7,27.8,31.0,42.0,54.1,27.8,30.1,33.5,42.4,54.2,30.8,34.6,44.3,33.5,44.8,53.7,27.8,38.1,58.8,,,,,,,,,,47.4,100.0,43.6,28.0,30.0,25.515152,27.939394,26.0
